Index,Entry Word,Part of Speech,Affix,Definition
85,alusaribe,n m,-ba/-bas-,"избори, гласање"
86,alusarin,n f,-a/-a-,"избор, селекција"
87,alva,n f,-e/-a-,алва
88,ama,conj,,но
89,amal,n m,-a/-es-,"1. другар 2. пријател, познаник 3. партнер"
90,amalin,n f,-a/-a-,"другарка, пријателка"
91,amalipe,n m,-pa/-pas-,1. пријателство 2. општество 3. партнерство
92,amalkeriba,n m,-ba/-bas-,"рандеву, состанок"
93,amaro,pron poss 1 sg m,,наш
94,ambiciozno,adj,,амбициозна
95,amblemi kerela,v phr itr,-ǧ-/-d-,да биде знак од
96,ambrela,n f,-e/-a-,чадор
97,ambrol,n f,-a/-a-,крушка
98,ambrolin,n f,-a/-a-,крушково дрво
99,ambulanta,n f,-e/-a-,амбуланта
100,amen,pron pers 1 pl,,ние
101,amuni,n m,"-ja, -ija/-es-",наковална
102,aňa,n f,-e/-a-,огледало
103,analiza,n f,-e/-a-,анализа
104,analizirinela,v tr,-ǧ-/-mo,анализирајте
105,ananaso,n m,-e/-es-,ананас
106,anav,n m,-a/-es-,"1. име [«anglal o anav» - слоган, мото] 2. презиме"
107,anavkeriba,n m,-ba/-bas-,состанок
108,ando,prep,,во
109,andoleba,n m,-ba/-bas-,стока
110,andolela,prefv tr,-ǧ-/-d-,"стекнува, добива"
111,andral,adv loc,,1. внатре 2. од внатре
112,andre,adv loc,,"внатре [«andre ko» - во рамките на, во]"
113,andrunipe,n m,-pa/-pas-,внатрешност
114,anela,v tr,-ǧ-/-d-,"носи, донесува"
115,anestezija,n f,-e/-a-,анестезија
116,angali,n m,"-ja, -ija/-es-",1. скут 2. прегратка
117,angar,n m,-a/-es-,"1. јаглен 2. жар, пепел"
118,angarno,adj m,,јагленосан
119,anglal,n m,-a/-es-,фронт
120,anglal,adv loc,,1. пред 2. напред
121,anglal,prep,,пред
122,anglal astaribe,n phr m,-ba/-bas-,резервација
123,anglal teŕoibe,n phr m,-ba/-bas-,тезга
124,anglalbuǩarno,n m,-e/-es-,претприемник
125,anglaldan,adv loc,,однапред
126,anglalšurarkeriba,n m,-ba/-bas-,најава
127,angľarel,v itr,-ǧ-/-d-,цвета
128,angle,adv temp,,пред
129,angleder,adv temp,,порано
130,angleder,prep,,пред (време) [«angleder but vakti» - пред многу време] [«angleder o paluno berš» - пред минатата година]
131,angleder krisipe,n phr m,-pa/-pas-,предрасуда
132,anglo,prep,,пред
133,anglo,n m,"-ja, -ija/-os-",раб
134,anglo nilaj,adv temp,,на пролет
135,angluni rig,n phr f,-a/-a-,1. фасада 2. предна страна
136,angluno,adj m,,1. преден 2. прв
137,angluno dikibe,n phr m,-ba/-bas-,"предвид, мисловност"
138,angluno habe,n phr m,-ba/-bas-,предјадење
139,anglutikano,n m,-e/-es-,водење
140,anglutno,n m,-e/-es-,1. предност 2. водство
141,anglutno,adj m,,примарен
142,angrustik,n f,-a/-a-,1. прстен [«angrustik ko naj» - прстен] 2. накит
143,angrustutni,n f,-ja/-ja-,вереница
144,angrustutno,n m,-e/-es-,вереник
145,anibe godi,n phr m,-ba/-bas-,смисла
146,anibe ko than,n phr m,-ba/-bas-,регулирање
147,antisemitizmo,n m,"-ja, -ija/-os-",антисемитизам
148,aparato,n m,"-ja, -ija/-os-","апарат, направа"
149,apartmani,n m,"-ja, -ija/-es-",апартман
150,apetiti,n m,"-ja, -ija/-es-",апетит
151,aplaudirinela,v itr,-ǧ-/-mo,аплаудира
152,aplauz,n m,"-ja, -ija/-es-",аплауз
153,apsolvento,n m,"-ja, -ija/-os-",апсолвент
154,apsorbirinela,v tr,-ǧ-/-mo,апсорбира
155,araǩela,v tr,,наоѓа
156,arakhavno,adj m,,оскуден
157,arakhdipe,n m,-pa/-pas-,воспитување
158,arakhela,v tr,,наоѓа
159,arakhiba,n m,-ba/-bas-,притвор
160,arakhlo,adj m,,внимателен
161,arakiba,n m,-ba/-bas-,"1. нега, внимание, оддржување 2. грижа, претпазливост 3. заштита"
162,Arapi,n m,,1. Арап 2. црнец
163,arati,adv temp,,вчера
164,argumenti,n m,"-ja, -ija/-es-",аргумент
165,ari,n m,"-ja, -ija/-es-",часовник
166,arka,n f,-e/-a-,помош
167,arka dela,v phr tr,-inǧ-/-ind-,мотивира
168,Arlije,n pl,,припадник на Ромската група Арлија
169,Arlika,n f,-e/-a-,женски пирипадник на Ромската група Арлија
170,arman dela,v phr tr,-inǧ-/-ind-,"1. проколнува 2. оклеветува, клевети"
171,armin,n f,-a/-a-,зелка
172,arogantno,adj,,арогантен
173,aroma,n f,-e/-a-,"вкус, арома"
174,arslani,n m,"-ja, -ija/-es-",лав
175,arti,n m,"-ja, -ija/-es-",уметност
176,arxitekti,n m,"-ja, -ija/-es-",архитект
177,arxitekti andreske,n phr m,"-ja, -ija/-es-",дизајнер
178,asaibe,n m,-ba/-bas-,насмевка
179,asajba,n m,-ba/-bas-,смеење
180,asajipe,n m,-pa/-pas-,хумор
181,asala,v itr,-j-/-andil-,смее
182,asavipe,n m,-pa/-pas-,исмевање
183,asavkerela,v tr,-ǧ-/-d-,го засмејува
184,asavko,pron,,вакво
185,askereskoro sevno,n m,-e/-es-,воена служба
186,askeri,n m,"-ja, -ija/-es-",војник
187,asma,n f,-e/-a-,астма
188,asparagusi,n m,"-ja, -ija/-es-",аспарагус
189,aspekti,n m,"-ja, -ija/-es-",аспект
190,astali,n m,"-ja, -ija/-es-",маса
191,astarela,v tr,-ǧ-/-d-,"допира, фаќа"
192,astarela than,v phr itr,-ǧ-/-d-,резервира
193,astariba,n m,-ba/-bas-,"контакт, допир"
194,astaribe,n m,-ba/-bas-,зафат
195,ašunipe,n m,-pa/-pas-,слух
196,asvin,n f,,солза
197,atako,n m,"-ja, -ija/-os-",напад
198,atributi,n m,"-ja, -ija/-es-",особина
199,automatikano,adj m,,автоматски
200,avdesana,n f,-e/-a-,бања
201,baba,n f,-e/-a-,баба
202,badalo,adj m,,обалчен
203,bademi,n m,"-ja, -ija/-es-",бадеми
204,bahani,n m,"-ja, -ija/-es-","сугестија, предлог"
205,bahtalo,adj m,,среќен
206,bahtalo,adv mod,,"радо, со задоволство"
207,bahtarinela,v tr,-ǧ-/-mo,честита
208,baj,n f,-a/-a-,ракав
209,bajagi,adv indef,,многу
210,bajanalo,adv loc,,лево
211,bajati,adv mod,,бајато
212,bajrakerela,v itr,-ǧ-/-d-,1. се продолжува 2. расте
213,bajraǩerela,v tr,-ǧ-/-d-,пораснува
214,bajrakeriba,n m,-ba/-bas-,1. изградба 2. доизградба
215,bajrako,n m,-ja/-os-,знаме
216,bajrola,v itr,-il-/-il-,"1. пораснува, расте 2. се зголемува 3. зрее, созрева"
217,bakarno,adj m,,бакарно
218,bakhrano mas,n phr m,-a/-es-,говедско
219,bakhrari,n m,"-ja, -ija/-es-",пастир
220,bakhri,n f,-ja/-ja-,овца
221,bakhro,n m,-e/-es-,овен
222,baklava,n f,-e/-a-,баклава
223,bakrani luluďi,n phr f,-a/-a-,овчи сипаници
224,bakrani pošom,n phr f,,овчината волна
225,bakrano,adj m,,овчини
226,bakro,n m,-e/-es-,"1. овца 2. јагне 3. печка, шпорет"
227,bakšiši,n m,"-ja, -ija/-es-","поклон, бакшиш"
228,bakšišo,n m,"-ja, -ija/-os-",бакшиш
229,bal,n m,-a/-es-,влакно
230,bala,n m pl,,коса
231,balalo ,adj m,,влакнест
232,balanca,n f,-e/-a-,"1. рамнотежа 2. баланс 3. пропорција, пропорционалност"
233,baldinela,v itr,-ǧ-/-mo,онесвести
234,baldiska,n f,-e/-a-,балдска
235,balgmi,n m,"-ja, -ija/-es-","шлајм, секрет"
236,bali,n f,-ja/-ja-,свиња
237,balikani porik,n phr f,,свињината опашка
238,balikano mas,n phr m,-a/-es-,1. свинско месо 2. свинска маст
239,Balkani,n m,,Балкан
240,balkoni,n m,"-ja, -ija/-es-","балкон, тераса"
241,balo,n m,-e/-es-,1. свиња 2. вепар 3. прасе
242,balval,n f,,ветер
243,banana,n f,-e/-a-,банана
244,bandavuno,n m,"-ja, -ija/-os-",стршлен
245,banǧakeriba,n m,-ba/-bas-,инвалид
246,banǧardo,n m,-e/-es-,1. лак 2. нагиб
247,banǧarela,v itr,-ǧ-/-d-,"1. искривува, окривува 2. преклопува 3. се наведнува"
248,banǧariba,n m,-ba/-bas-,завивање
249,bangipe,n m,-pa/-pas-,грешка
250,bango ,adj m,,крив
251,banka,n f,-e/-a-,банка
252,bar,n m,-a/-es-,1. камен 2. каменец
253,barabar,adv mod,,заедно
254,baralo,adj m,,каменен
255,baŕaripe,n m,-pa/-pas-,развој
256,barastalo ,adj m,,каменен
257,baredžandipasko,adj m,,посебен
258,barephakengo,n m,-e/-es-,орел
259,barepunrenďi,n f,-a/-a-,штрк
260,bari bokh,n phr f,-a/-a-,"апетит, стрвност"
261,bari karpa,n f,-e/-a-,карпа
262,Bari Paraštuj,n f,-a/—,Велики петок
263,barikano,adj m,,"големџија, фалбаџија"
264,baripe,n m,-pa/-pas-,1. величина 2. висина 3. чест 4. пораст 5. големина
265,baro,adj m,,1. голем 2. зрел
266,baro,n m,-e/-es-,возрасен
267,baro bar,n phr f,-a/—,"камен, карпа"
268,baro dive,n phr m,-a/-es-,"слава, престиж"
269,baro džanlipe,n phr m,-pa/-pas-,1. наука 2. важност 3. значење 4. авторитет 5. власт
270,baro džanlo džandipaske,n phr m,-e/-es-,научник
271,baro kamipe,n m,-pa/-pas-,страст
272,baro muj,n phr m,-a/-es-,брбливец
273,baroro,n m,-e/-es-,камче
274,barvalipa,n m,-pa/-pas-,"1. капитал 2. просперитет, богатство"
275,barvalipe,n m,-pa/-pas-,1. богатство 2. благосостојба
276,barvalo,adj m,,богат
277,barvaľola,v itr,-il-/-il-,богатее
278,baš,adv mod,,баш
279,baš,prep,,"1. за 2. поради, заради"
280,bašalela,v tr,-ǧ-/-d-,свири
281,bašalipe,n m,-pa/-pas-,свиркање
282,basamako,n m,"-ja, -ija/-os-","1. степеници 2. скалила, чекори 3. скала"
283,baščavako,n m,-e/-es-,градинар
284,bašno,n m,,петел
285,bataǩerela,v tr,-ǧ-/-d-,осреќува
286,batalo,adj m,,среќен
287,batarinela,v itr,-ǧ-/-mo,честита
288,bavča,n f,-e/-a-,"бавча, двор"
289,bax,n f,,среќа
290,baxt,n f,-a/-a-,среќа
291,baxtagor,n f,-a/-a-,успех
292,baxtalipe,n m,-pa/-pas-,среќа
293,baxtalo,adj m,,весел
294,baxtaripen,n m,-pa/-pas-,поздравување
295,baza,n f,-e/-a-,база
296,bazeni,n m,"-ja, -ija/-es-",базен
297,bazirinela,v itr,-ǧ-/-mo,се базира
298,bebe,n m,,бебе
299,bečandipe,n m,-pa/-pas-,нестабилност
300,bedemi,n m,"-ja, -ija/-es-",брана
301,beǩari,n m,"-ja, -ija/-es-",ерген
302,beľa,n f,-e/-a-,беља
303,beledin,n f,-a/-a-,точила
304,belki,adv mod,,"веројатно, најверојатно"
305,beluti,n m,"-ja, -ija/-es-",дабово дрво
306,beng,n m,-a/-es-,ѓавол
307,bengalipe,n m,-pa/-pas-,"ѓаволија, ѓаволштина"
308,bengalo ,adj m,,ѓаволест
309,bengaľola,v itr,-il-/-il-,"полудува, беснее"
310,benǧarela ,v tr,,ѓаволи
311,benzini,n m,"-ja, -ija/-es-",бензин
312,benzino,n m,"-ja, -ija/-os-",бензин
313,benzinosi pumpa,n phr f,-e/-a-,бензинска пумпа
314,berberi,n m,"-ja, -ija/-es-","бербер, машки фризер"
315,berikano than,n phr m,-a/-es-,пристаниште
316,berno,n m,"-ja, -ija/-os-",рамка
317,bero,n m,"-ja, -ija/-os-",брод
318,berš,n m,-a/-es-,година [«akava berš» - оваа година]
319,beršalo ,adj m,,многугодишен
320,beršipe,n m,-pa/-pas-,годишнина
321,beršutni,n f,-ja/-ja-,годишнина
322,beršutno ,adj m,,годишен
323,beršutno vakti,n phr m,"-ja, -ija/-es-",сезона
324,beruj,n f,-a/-a-,оса
325,berutno,n m,-e/-es-,морнар
326,bešela,v itr,-t-/-t-,"седи [«bešela ko jare» - несе јајца, лежи на јајца]"
327,bešindoj,adj pp,,седејќи
328,bešľari,n m,"-ja, -ija/-es-",столар
329,bešutni,n f,-ja/-ja-,седница
330,betoni,n m,"-ja, -ija/-es-",бетон
331,betono,n m,"-ja, -ija/-os-",бетон
332,bezeja,n f,,грев
333,bezejalo,adj m,,"гревовен, гревотен"
334,bezex keribe,n phr m,-ba/-bas-,грешка
335,bi,prep,,без
336,biadžikerdo,adj m,,неочекуван
337,biadžikerutno,adj m,,нетрпелив
338,biamalipe,n m,-pa/-pas-,непријателство
339,biandardo,n m,-e/-es-,нерешено
340,biandipaski phuri,n phr f,-ja/-ja-,средновечна жена
341,biarakhlo,adj m,,невнимателен
342,bibahtalipe,n m,-pa/-pas-,нереќа
343,bibahtalo,adj m,,1. несреќен 2. не по своја волја
344,bibarikano,adj m,,скромен
345,bibatalipe,n m,-pa/-pas-,нереќа
346,bibatalo,adj m,,несреќен
347,bibaxt,n f,-a/-a-,несречен случај
348,biberi,n m,"-ja, -ija/-es-",пиперка
349,bibi,n f,-ja/-ja-,тетка
350,bibijando,adj m,,неплодна (земја)
351,biblija,n f,-e/-a-,библиа
352,biblioteka,n f,-e/-a-,библиотека
353,bibruzi,adj,,рапав
354,bibuǩarnipe,n m,-pa/-pas-,невработеност
355,bičačipe,n m,-pa/-pas-,неправда
356,bičaldo manuš,n phr m,,пратеник
357,bičalela,v tr,-ǧ-/-d-,постира
358,bičamjalo,adj m,,безобразен
359,bičhalela,v tr,-ǧ-/-d-,испраќа
360,bičhamjalipe,n m,-pa/-pas-,безобразност
361,bičhinavde,adv mod,,непрекинати
362,bidevlikano,n m,-pa/-es-,"непобожен, атеист"
363,bidikhlo,adj m,,невиден
364,bidošalipe,n m,-pa/-pas-,невиност
365,bidžandipe,n m,-pa/-pas-,незнаење
366,bidžando,adj m,,непознат
367,bidžuko,n m,"-ja, -ija/-os-",празник
368,biǧendo,adj m,,неброен
369,bigodutno,adj m,,досаден
370,bigoǧako,adj m,,несвесен
371,bijanavno,adj m,,плоден
372,bijandipe,n m,-pa/-pas-,пораѓај
373,bijando dive,n phr m,,роден ден
374,bijando lil,n phr m,-a/-es-,извод од родените
375,bijanela,v tr,-ǧ-/-d-,1. раѓа 2. ’рти
376,bijanǧola,v itr,-il-/-il-,раѓа
377,bijaniba,n m,-ba/-bas-,трудови болки
378,bijanibe e khamese,n phr m,-ba/-bas-,изгрејсонце
379,bijav,n m,-a/-es-,1. свадба 2. прослава на отсечењето 3. секоја голема прослава со музика
380,bijavno pani,n phr m,-ja/-es-,плодова вода
381,bikabilipe,n m,-pa/-pas-,неспособност
382,bikandipe,n m,-pa/-pas-,"непослушност, непокорност"
383,bikandlo,adj m,,нечуен
384,bikaštengo,adj m,,гол (без дрва)
385,bikeravdo,adj m,,неварено
386,bikindo manuš,n phr m,,поткажувач (букв.: продаден човек)
387,bikinela,v tr,-ǧ-/-mo,продава
388,biǩinela,v tr,-ǧ-/-mo,продава
389,bikinibe,n m,-ba/-bas-,продажба
390,bikinutno,n m,-e/-es-,трговец
391,biko,n m,-ja/-os-,бик
392,bilače,adv mod,,лошо
393,bilače kerela,v phr itr,-ǧ-/-d-,"1. дегенерира, се влошува 2. да се чувствува болно"
394,bilačhekeriba,n m,-ba/-bas-,злоупотреба
395,bilačho,adj m,,1. груб 2. излитен
396,bilačho rat,n phr m,-a/-es-,лоша крв
397,bilačho vaxt,n phr m,"-ja, -ija/-es-",невреме
398,bilačipa,n m,-pa/-pas-,зло
399,bilačipe,n m,-ba/-bas-,срамота
400,biladžako,adj m,,бесрамен
401,čačar,n m,-a/-es-,оправдување
402,čače,adv mod,,навистина
403,čačikano ,adj m,,вистинско
404,čačipe,n m,-pa/-pas-,1. реалност 2. правда
405,čačune,adv mod,,вистински
406,čačutno,adj m,,"1. вистински 2. точен, коректен 3. правичен"
407,čadiri,n m,"-ja, -ija/-es-",чадор
408,čadvalipe,n m,-pa/-pas-,повраќање
409,čaj,n m,,чај
410,čajlo ,adj m,,"сит, задоволен"
411,čajrola,v itr,-il-/-il-,паси
412,čak,conj,,иако
413,čaľarela,v tr,-ǧ-/-d-,сита
414,čalipa,n m,-pa/-pas-,ситост
415,čalkajnela,v tr,-inǧ-/-mo,промучкува
416,čalmi,n m,"-ja, -ija/-es-",1. ароганција 2. гордост
417,čalo,adj m,,"сит, задоволен"
418,čamalo,adj m,,фер
419,čamǩerela,v itr,-ǧ-/-d-,жвака
420,čang,n f,,noga
421,čanta,n f,-e/-a-,чанта
422,čar,n f,-ja/-ja-,"1. трева 2. билка, растение"
423,čaraki kangli,n phr f,-ja/-ja-,гребло
424,čaŕako hutavno,n m,-e/-os-,скакулец
425,čaŕakoro kirmo,n phr m,-e/-es-,гасеница
426,čaŕakoro than,n phr m,-a/-es-,"ливада, пасиште"
427,čaŕalo,adj m,,1. тревнат 2. растителен
428,čare,n m pl,,тањири
429,čarela,v itr,-ǧ-/-d-,лиже
430,carica,n f,-e/-a-,"Господарка, Царица"
431,čarigradsko drak,n phr f,-a/-a-,огрозд
432,caro,n m,-ja/-os-,Цар
433,čaro,n m,-e/-es-,1. чинија 2. плато 3. порција 4. сад
434,čaršija,n f,-e/-a-,чаршија
435,čaša,n f,-e/-a-,чаша
436,čavoripa,n m,-pa/-pas-,детство
437,čedo,n m,-ja/-os-,"дете, чедо"
438,ćefi,n m,"-ja, -ija/-es-",ќеф
439,čekat,n m,-a/-es-,чело
440,čekatno anav,n phr m,-a/-es-,наслов
441,čekiči,n m,"-ja, -ija/-es-",чекиќ
442,celo,pron indef,,цел
443,čembero,n m,"-ja, -ija/-os-",обрач
444,čen,n f,-ja/-ja-,1. непца 2. вилица
445,čeni,n f,-ja/-ja-,"обетка, менѓушка"
446,centrumo,n m,"-ja, -ija/-os-",центар
447,čerbo,n m,"-ja, -ija/-os-",1. дивеч 2. елен
448,čeren,n f,,ѕвезда
449,čereni,n f,-ja/-ja-,ѕвезда
450,češma,n f,-e/-a-,чешма
451,često,adv temp,,често
452,četvrtak,n m,,четврток
453,čha čhavo,n phr m,-e/-es-,внук
454,čhadela,v itr,"-∅-, -inǧ-/-ind-",повраќа
455,čhaj,n f,-a/-a-,1. девојче 2. ќерка (Ромка)
456,čham,n f,,образ
457,čhavesi čhaj,n phr f,-a/-a-,внука
458,čhavo,n m,-pa/-es-,1. момче (Ром) 2. син
459,čhavorikani količka,n f,-e/-a-,детска количка
460,čhavorikano,adj m,,детински
461,čhavoripe,n m,-pa/-pas-,"детинство, детство"
462,čhib,n f,,јазик
463,čhibalano,n m,-pa/-es-,Албанец
464,čhibalano,adj m,,aлбанскo
465,čhinavdipe,n m,-pa/-pas-,"солуција, решение"
466,čhinavela ,v tr,,прекинува
467,čhinavipe,n m,-pa/-pas-,прекин
468,čhindipe,n m,-pa/-pas-,рез
469,čhindo ,adj m,,уморен
470,čhindo kašt,n phr m,-a/-es-,трупец
471,čhinela,v tr,-ǧ-/-mo,сече
472,čhingerela,v tr,-ǧ-/-d-,исечен
473,čhinipe,n m,-pa/-pas-,сечење
474,čhivela,v tr,-ǧ-/-d-,става
475,čhivipe,n m,-pa/-pas-,ставање
476,čholdimnaskoro,n m,-e/-es-,длето
477,čhonesko ratvalipe,n phr m,-pa/-pas-,"менструална крв, ментсруација"
478,čhonut,n m,-a/-es-,месечева светлина
479,čhora,n m pl,,брада
480,čhorajbe,n m,-ba/-bas-,сперма
481,čhorel,v tr,-ǧ-/-d-,плука
482,čhundarela,v itr,-ǧ-/-d-,стои во стадо
483,čhungarela,v itr,-ǧ-/-d-,плука
484,čhungarin,n f,-a/-a-,"ражен, скара"
485,čhungarutni,n f,-ja/-ja-,плунка
486,čhurik,n f,,нож
487,cicidela,v itr,-inǧ-/-mo,симнува раменици
488,cidela,v tr/itr,-inǧ-/-ind-,"1. повлекува, влече 2. страда"
489,cidibe,n m,-ba/-bas-,повлекување
490,cigara,n f,-e/-a-,цигара
491,cigla,n f,-e/-a-,цигла
492,čik,n f,-a/-a-,1. кал 2. глина 3. лапавица
493,čikalo ,adj m,,калив
494,ciknida,n f,-e/-a-,коприва
495,čili,n m,"-ja, -ija/-es-",лут пипер
496,čim,conj,,штом
497,činavdipa,n m,-pa/-pas-,"прекинување, пауза, одмор"
498,činavdipe,n m,-pa/-pas-,одлука
499,činavdo,n m,-e/-es-,дефект
500,činavela,v tr,-ǧ-/-d-,"1. скратува, намалува 2. блокира 3. спречува"
501,činavipe,n m,-pa/-pas-,рецесија
502,čindo,adj m,,исечен
503,činela,v tr,-ǧ-/-d-,1. сече 2. кастрира
504,činela pe bala,v phr tr/itr,-ǧ-/-d-,се шиша
505,čingarela,v tr/itr,-ǧ-/-d-,"1. пишти, вика 2. кука, урла 3. прогласува"
506,čingariba,n m,-ba/-bas-,"1. несогласување 2. оглас, конкурс"
507,čingo,n m,-e/-es-,бронза
508,činiba šero,n phr m,-ba/-bas-,обезглавување
509,činija,n f,-e/-a-,чинија
510,cipako davuli,n m,"-ja, -ija/-os-",мембрана на тапан
511,čipkano,adj,,чипкано
512,cipota,n m,-e/—,околност
513,čirikľano ,adj m,,птичје
514,čirikli,n f,-ja/-ja-,птица
515,čiriklo,n m,-e/-es-,врапче
516,cirkulacija,n f,-e/-a-,циркулација
517,čirla,adv temp,,1. одамна 2. сеуште
518,čirutnipe,n m,,минатост
519,čirutno ,adj m,,дамнешен
520,čiši,n m,-ja/-ja-,меур
521,čistinela,v tr,-ǧ-/-mo,чисти
522,čisto,adj,,чист
523,čitankeriba,n m,-ba/-bas-,цртеж
524,čitinela,v tr,-ǧ-/-mo,чита
525,čivela ko lil,v phr tr,-ǧ-/-d-,става на листа
526,civilizacija,n f,-e/-a-,цивилизација
527,čizma,n f,-e/-a-,чизма
528,čobani,n m,"-ja, -ija/-es-",пастир
529,čokolada,n f,-e/-a-,чоколада
530,čor,n m,-a/-es-,1. крадец 2. киднапер [«čor e avionose» - грабнувач на авион]
531,čor,n f,-a/-a-,брада
532,čorajbe,n m,-ba/-bas-,оргазам
533,čoŕaǩerela,v tr,-ǧ-/-d-,осиромашува
534,čorapa,n f,-e/-a-,хулахопки
535,čoŕarela,v tr,-ǧ-/-d-,осиромашува
536,čoravela,v itr,-ǧ-/-d-,1. ејакулира 2. мастурбира
537,čorela,v tr,-ǧ-/-d-,1. краде 2. грабнува
538,čoriba,n m,-ba/-bas-,кражба
539,čoribe,n m,-ba/-bas-,кражба
540,čorolipe,n m,-pa/-pas-,"мизерија, беда, сиромаштија"
541,čorolo,adj m,,сиромашен
542,čororipa,n m,-pa/-pas-,сиромаштија
543,čororo,adj m,,сиромашен
544,čoxanipe,n m,-pa/-pas-,вештерство
545,crdipe,n m,-pa/-pas-,"возење, патување"
546,crkva,n f,-e/-a-,црква
547,crkvakoro than,n phr m,-a/-es-,олтар
548,čučarela,v tr,-ǧ-/-d-,празни
549,čučaripe,n m,-pa/-pas-,празнење
550,čučengoro eleko,n m,"-ja, -ija/-os-","1. градник 2. џепер, струкирано алто"
551,čuči,n f,-a/-a-,1. града 2. виме
552,čučipe,n m,-pa/-pas-,празнина
553,čučo,adj m,,празен
554,čučo vakti,n phr m,"-ja, -ija/-es-",хоби
555,čučo vakti kerela,v phr itr,-ǧ-/-d-,се има слободно време
556,čučola,v itr,-il-/-il-,се празни
557,čudno,adj,,чуден
558,čudo,n m,-ja/-os-,чудо
559,čukuni,n m,"-ja, -ija/-es-",зглоб
560,čulo,n m,"-ja, -ija/-os-","капка, бројаница, бисер [«čulo brišindeso» - капка дожд]"
