Index,Entry Word,Part of Speech,Affix,Definition
50,akaja,pron dem f,,"diese, diese hier"
51,akaja,adv,,"so, auf diese Art und Weise"
52,akana,adv temp,,"jetzt, sofort, sogleich"
53,akana sigate  ,adv phr temp,,"neulich, nicht lange her"
54,akanarla,adv temp,,von jetzt an
55,akanutno,adj m,,"derzeitzig, gegenwärtig, modern, heutig"
56,akari,adv loc,,"1. in diese Richtung, hierher 2. hier, an diesem Ort 3. auf dieser Seite"
57,akaring,adv loc,,"hier, auf dieser Seite, hierher, in diese Richtung"
58,akaring,adv loc,,"hier, auf dieser Seite, hierher"
59,akaringate,adv loc,,"hier, hierher"
60,akaringate,adv loc,,irgendwo
61,akarutno,adv loc,,"von hier, aus diesem Ort, aus dieser Nachbarschaft"
62,akatar ,adv loc,,1. in diese Richtung 2. hierher 3. hier 4. auf dieser Seite 5. von da
63,akatarutno,n m,,"Nachbar, Mitbürger"
64,akatarutno,adv loc,,"von hier, aus diesem Ort, aus dieser Nachbarschaft"
65,akate,adv loc,,hier
66,akate okote,adv loc,,"hier und da, überall"
67,akathe,adv loc,,hier
68,akava,pron dem m,,dieser (hier)
69,akhardipe,n m,,"Beschwerde, Beschuldigung, Anklage"
70,akhardo,adj m,,"genannt, eingeladen"
71,akhardol,v itr,,"1. genannt werden, heißen 2. gesagt werden"
72,akhardol,v,,"1. sein/ihr Name ist, er/sie/es heißt 2. es ist zu sagen, das heißt"
73,akhardol pe,v phr itr,,1. heißen 2. gesagt werden
74,akhardol pe,v phr,,"1. sein/ihr Name ist, er/sie/es heißt 2. es ist zu sagen, das heißt"
75,akharen pe,v phr,,"1. ihr (pl.) 2. sie heißen (üblicherweise), Leute nennen sie meistens 3. man sagt, dass sie sind"
76,akharipe,n m,,"Einladung, Aufforderung, Appell, Ruf"
77,akharol,v tr,,1. rufen 2. anrufen
78,akhor,n m,,"1. Walnuss (Frucht, Ingredient, Substanz) 2. Gerstenkorn (Augenentzündung)"
79,akhorengo,adj m,,Walnuss-
80,akhoresko,adj m,,aus Walnuss
81,akhoresko mezo,n phr,,Walnusskern
82,akhorin,n f,,Walnussbaum
83,akhorinako kaš,n phr,,Walnussholz
84,akhorořo,n m,,1. kleine Walnuss 2. Gerstenkorn (Augenentzündung)
85,ako,conj,,"wenn, falls"
86,akšamo      ,n m,,Abend
87,akušimasko,adj m,,"widerwärtig, tadelnswert"
88,akušipe,n m,,"Schelte, Beleidigung, Beschimpfung"
89,akušlo,adj m,,1. gepflückt 2. weggeworfen
90,akušľol,v itr,,beschimpft werden
91,akušol,v tr,,"1. fluchen 2. (be)schimpfen 3. tadeln, rügen 4. beleidigen, kränken"
92,akušol,v tr,,"rupfen, pflücken"
93,akušol pe,v phr itr,,"sich (mit jmd.) (zer)streiten, zanken, raufen"
94,Ala,n m,,"Allah, Gott (im Islam)"
95,alav ,n m,,"Wort, Name"
96,alavesko ďive,n phr,,Namenstag (z.B. Jahrestag der Taufe)
97,Albanija,n f,,Albanien
98,albanijako,adj m,,"Albanisch, aus Albanien"
99,alka,n f,,Armband
100,Alla ,n m,,"Allah, Gott (im Islam)"
101,alosardo ,adj m,,gewählt
102,alosardol,v itr,,"gewählt werden, gewollt werden"
103,alosarel,v tr,,"wählen, auswählen, aussieben"
104,alosaripe,n m,,"Wahl, Auswahl"
105,alusardo,adj m,,gewählt
106,alusarol,v tr,,"wählen, auswählen, aussieben"
107,ama,conj,,aber
108,amal,n m,,Freund
109,amalesko,adj m,,"Freund-, Kamerad-"
110,amalikane,adv,,"auf eine freundliche Art und Weise, wie ein Freund"
111,amalikano,adj m,,"Freund-, Kamerad-"
112,amalin,n f,,Freundin
113,amalipe,n m,,1. Freunschaft 2. Gesellschaft 3. Umgang
114,amaľipe,n m,,1. Freunschaft 2. Gesellschaft 3. Umgang
115,amaro,pron poss 3 sg m,,unser
116,ambrol,n m,,"Birne (Frucht, Ingredient, Substanz)"
117,ambrolesko avďin,n phr,,Birnenhonig
118,ambrolin,n f,,Birnenbaum
119,ambrul,n m,,Birne
120,amen,pron pers 1 pl,,wir
121,amen čera sansari lenca,v phr,,wir schließen Friede mit ihnen
122,ampa,adv temp,,"dann, danach, und dann"
123,ampalal,adv temp,,"dann, danach, und dann"
124,an,prep,,1. in 2. auf
125,andar,prep,,1. aus 2. von 3. wegen (etw.) 4. durch 5. unter (z.B. Leuten) 6. in 7. für
126,andar o kamlipe ,n phr,,"aus Freundschaft, aus Liebe"
127,andar so  ,adv int,,"warum ?, weshalb ?"
128,andar soste,adv int,,"warum ?, weshalb ?"
129,anďardol,v itr,,"getragen werden, fortgetragen werden"
130,anďarel,v tr,,"tragen, führen, forttragen"
131,anďaripe,n m,,Tragen
132,ande,prep,,in
133,andegova,adv temp,,inzwischen
134,andejekh,adv temp,,"sofort, auf der Stelle"
135,andejekharate,adv temp,,plötzlich
136,andejekhare,adv temp,,"plötzlich, sofort"
137,andejekhthan,adv loc,,"zusammen, an einem Ort"
138,andejekhvarate,adv temp,,plötzlich
139,andekoleste,adv temp,,inzwischen
140,andexoli,prep,,trotz
141,andexolin,prep,,trotz
142,andilipe,adv mod,,"vergeblich, vergebens"
143,ando,prep,,1. in 2. auf
144,andodilipe,adv mod,,"vergeblich, vergebens"
145,andol,v itr,,"gebracht werden, geführt werden"
146,andomaškar,adv loc,,inmitten von
147,andral,adv loc,,1. von innen 2. innen
148,andralutnipe,n m,,Innere
149,andralutno,adj m,,"innere, Innen-"
150,andre,adv loc,,"1. in, innen 2. hinein"
151,andrunipe,n m,,Innere
152,andruno,adj m,,"innere, Innen-"
153,anel,v tr,,bringen
154,angali,n f,,1. Schoß 2. Arme 3. Umarmung 4. Brust 5. Bündel 6. Flügel
155,angar,n m,,"1. Kohle 2. glühende Kohle(n), Glut"
156,angaralo,adj m,,rußig
157,angaraši,n m,,Kohlenhändler
158,angla,prep,,"1. vor, bevor (örtlich) 2. bevor (zeitlich), früher"
159,angla upaš o ďive,adv temp,,vormittags
160,angla zala,adv temp,,"neulich, vor kurzer Zeit, nicht lange her"
161,anglaejrat,adv temp,,"vor dem Abend, vor der Nacht"
162,anglal,adv temp,,"von vorher, zunächst, erstens"
163,anglal,adv temp,,"1. vor, bevor (örtlich) 2. bevor (zeitlich), früher 3. einmal, einst"
164,anglal,prep,,"1. vor, bevor (örtlich) 2. bevor (zeitlich), früher"
165,anglalutno,adj m,,"erste, Vorder-, frühere, ehemalig"
166,anglarat,adv temp,,"vor dem Abend, vor der Nacht"
167,angle,adv loc,,"vorne, voran"
168,angluno,adj m,,"erste, Vorder-, frühere, ehemalig"
169,anglutnipe,n m,,"erster Teil, Anfang, Beginn"
170,anglutno,adj m,,"erste, Vorder-, frühere, ehemalig"
171,angřengo,adj m,,Ei-
172,angrustako naj,n phr,,Ringfinger
173,angrustik,n f,,Ring (Finger-)
174,angrustori,n f,,kleiner Ring
175,ani bući džal,v phr,,zur Arbeit gehen
176,anipe,n m,,"Bringen, Tragen"
177,ano,prep,,1. in 2. auf
178,ano čhon ,adv temp,,monatlich
179,ano kurko ,adv temp,,"wöchentlich, pro Woche"
180,anol,v tr,,"1. bringen 2. übergeben, überbringen 3. herbringen, bringen (mit dem Auto oder anderem Fahrzeug)"
181,anol i odluka   ,v phr,,"entscheiden, eine Entscheidung nehmen/treffen"
182,anol odluka ,v phr,,"entscheiden, eine Entscheidung nehmen/treffen"
183,anřalo,adj m,,"eiförmig, oval"
184,anro,n m,,Ei
185,anřo,n m,,Ei
186,anřořo,n m,,kleines Ei
187,antipatično,n m,,"Langeweile, schlechte Laune, Abneigung"
188,apcin,n m,,Stahl
189,aračarla,adv temp,,seit gestern
190,araćasa,adv temp,,"1. gestern Nacht 2. nachts, bei Nacht, des Nachts"
191,araćhol,v tr,,"1. bewachen, aufpassen (auf) 2. sich kümmern (um) 3. beobachten 4. aufpassen (z.B. auf die Kinder)"
192,araćhol,v tr,,"1. finden 2. treffen, auf etw./jmd. Treffen"
193,araćhol pe,v phr itr,,"aufpassen, achtgeben, vorsichtig sein, auf sich aufpassen, auf der Hut sein"
194,araći,adv temp,,"gestern, gestern Nacht"
195,araćutno,adj m,,"gestrig, von gestern, von gestern Nacht"
196,aračutno,adj m,,"gestrig, von gestern, von gestern Nacht"
197,arakhadol,v itr,,"1. jmd. treffen, sich mit jmd. treffen 2. jmd. finden, sich befinden"
198,arakhadol,v itr,,behütet werden
199,arakhipe,n m,,"Halten, Finden"
200,arakhlo,adj m,,"aufmerksam, sparsam"
201,babo,n m,,1. Papa (Koseform für Vater) 2. Schwiegervater
202,babosko,adj m,,"Papas, Vaters"
203,badiava,adv mod,,"zwecklos, nutzlos, vergeblich, umsonst"
204,badijava,adv mod,,"zwecklos, nutzlos, vergeblich, umsonst"
205,badžo,n m,,"Schwager (bádžos sind die Männer von zwei oder mehreren Schwestern, daher ist ein bádžo auch bádžo dem andren)"
206,badžosko,adj m,,Schwagers
207,bagabonto,n m,,Vagabund
208,bagatela,n f,,"Nebensächlichkeiten, Nichtigkeit"
209,bagremi,n m,,Akazie
210,bahtalo,adj m,,"glücklich, Glück habend"
211,bahtarol,v itr,,"gratuliert werden, gesegnet werden"
212,bahvaľoři,n f,,Lüftchen
213,baj,n f,,Ärmel
214,bajato,n m,,"Junge, Knabe"
215,bajrako,n m,,"1. Fahne, Flagge 2. Anführer, Rädelsführer"
216,Bajramo,n m,,1. Muslim Feiertag 2. männlicher Name
217,bakardžija,n m,,Kupferschmied
218,bakari,n f,,Kupfer
219,bakarno,adj m,,kupfern
220,baklava,n f,,"eine Nachspeise aus Blätterteig, mit Honig, Nüssen, usw."
221,bakrane gošňořa ,n phr,,Schafsmist
222,bakrano,adj m,,Schafs-
223,bakresko,adj m,,"Schafs-, Lamms-"
224,bakresko mas,n phr,,Hammelfleisch
225,bakri,n f,,"(weibliches) Schaf, Mutterschaf"
226,bakrijako,adj m,,Schafs-
227,bakro,n m,,"1. Schaf 2. Schafbock, Widder 3. Lamm 4. Lammfleisch"
228,bakšiši,n m,,"Trinkgeld, Geldgeschenk"
229,bal,n m,,1. Haar(e) (Kopf- oder Körper-) 2. (ein) Haar
230,bal khuvde,n phr,,"Flechten, Zöpfe, Tressen, geflochtenes Haar"
231,balaja,n f,,Trog
232,balalipe,n m,,Behaartheit
233,balalo,adj m,,"haarig, behaart"
234,balalo ćermořo,n phr,,Raupe
235,balamni,n f,,"Dame, Serbin"
236,balamňi,n f,,"Dame, Serbin"
237,balamno,n m,,"Herr, Richter, Friedensrichter, Polizist, Dorfbewohner, Serbe"
238,balamo,n m,,"Herr, Richter, Friedensrichter, Polizist, Dorfbewohner, Serbe"
239,balano,adj m,,Schweine-
240,balano   ,n m,,Schweinefleisch
241,balano mas,n phr,,Schweinefleisch
242,balavni,n f,,"Dame, Serbin"
243,balavno,n m,,"Herr, Richter, Friedensrichter, Polizist, Dorfbewohner, Serbe"
244,balavol,v itr,,behaart sein
245,baldime,adj,,ohnmächtig
246,baldipe,n m,,"1. Schwindel, Ermüdung, Erschöpfung, Schwäche 2. Ohnmacht, Bewusstlosigkeit"
247,baldisavol,v itr,,"ohnmächtig werden, in Ohnmacht fallen, Bewußtsein verlieren, schwach werden"
248,baleja!,interj,,
249,balengo arakhavno,n phr,,Schweinehirt
250,balengo kasapi,n phr,,Schweinemetzger
251,balesko bal,n phr,,"Schweinehaare, Schweineborsten"
252,bali,n f,,Sau
253,baľi,n f,,"(weibliches) Schwein, Sau"
254,balikani purumb,n phr,,wild wachsender Lauch
255,balikano,n m,,Schweinefleisch
256,balikano,adj m,,"Schweins-, schweinische(r/s)"
257,balo,n m,,"1. Schwein, Wildschwein 2. Eber 3. Schweinefleisch"
258,balval,n f,,"Wind, Luftzug"
259,banďardo,adj m,,"gekrümmt, geändert"
260,banďardol,v itr,,"sich hinunterbeugen, sich bücken, neigen, sich beugen, eine Verbeugung machen"
261,banďaripe,n m,,"1. Krümmen, Beugen 2. Aufwickeln 3. Infragestellung, Anzweiflung, Anschuldigung, Anklage (bei Gericht)"
262,banďarol,v tr,,"biegen, verbiegen, krümmen, beugen"
263,banďe,adv mod,,"quer, schief, krumm"
264,banďekořako,adj m,,schiefhalsig
265,banďemosko,adj m,,einen schiefen Mund haben
266,banďeprnengo,adj m,,"krumm beinig, o-beinig"
267,banderi,n m,,"Mast (bes. für Hochspannungskabel), Turm, Pfahl, Pfeiler, Säule"
268,banďipe,n m,,"1. Verbrechen, Fehler, Ungerechtigkeit 2. Beuge, Knicks 3. Lahmheit"
269,bango,adj m,,"1. krumm, schief, verbogen, verkrümmt 2. schräg 3. bucklig 4. lahm, hinkend, humpelnd 5. unrichtig, falsch 6. betrügerisch"
270,banka,n f,,zehn (Italienische) Lira
271,bar,n f,,1. Garten 2. Hecke 3. Zaun 4. Mauer
272,bar,n m,,Stein(e)
273,baraka,n f,,"1. (Holz-) Schuppen, verfallenes Haus 2. Gefäß"
274,barali čirikli,n phr f,,Steinvogel
275,bařalo,adj m,,aus Stein
276,barardo,adj m,,"aufgezogen, großgezogen, erzogen, vergrößert, ausgewachsen"
277,baŕardol,v itr,,"wachsen, aufgezogen werden"
278,bararel,v tr,,"groß machen, vergrößern, erziehen, kultivieren, aufziehen, großziehen, vermehren"
279,bararipe,n m,,"Erziehung, Vergrößerung"
280,bararol,v tr,,"1. vergrößern, größer machen 2. erweitern 3. erhöhen (auch: das Gehalt) 4. aufziehen 5. übertreiben"
281,baravol,v tr,,"1. vergrößern, groß oder größer machen 2. erweitern 3. erhöhen (auch: das Gehalt) 4. aufziehen 5. übertreiben"
282,bardako,n m,,1. Glas 2. Tasse
283,bare bal,n phr m,,langes Haar
284,bare škole  ,n phr,,"1. Hochschule, Oberschule 2. Gelehrsamkeit"
285,barebalengo,adj m,,"langhaarig, langes Haar habend"
286,barebuľako,adj m,,fettärschig
287,barebuľengo,adj m,,fettärschig
288,barečanďenďi čirikli,n phr f,,Storch
289,barečangengo,adj m,,langbeinig
290,barečučengo,adj m,,vollbusig
291,baredandengo,adj m,,mit großen Zähnen
292,baregoďako ,adj m,,"(sehr) klug, intelligent, gescheit"
293,barekanengo,adj m,,langohrig
294,barem,adv,,"wenigstens, zumindest, jedenfalls"
295,barepelengo,adj m,,"Leiden an einem Bruch, bruchleidend"
296,bařesko angar,n phr m,,Steinkohle
297,bařesko sap,n phr,,Steinschlange
298,barešoresko,adj m,,"großköpfig, einen großen Kopf habend"
299,barešoresko,n m,,"Herrscher, Prinz, Fürst"
300,bari,n m,,"Café, Bar"
301,bari komuna ,n phr,,"1. große Stadt/Gemeinde, Hauptstadt 2. Gemeindeamt, Rathaus"
302,bari len,n phr,,großer Fluss
303,barikanengo,n m,,"Herrscher, Prinz, Fürst"
304,barikanipe,n m,,"1. Stolz, Hochmut 2. Reichtum, Fülle"
305,barikano,adj m,,"hochnäsig, arrogant, von sich selbst eingenommen, stolz"
306,baripe,n m,,"Erhabenheit, Größe, Macht, Stolz, Hochmut, Luxus"
307,baro,adv indef,,"sehr, sehr viel"
308,baro,adj m,,"groß, hoch"
309,baro,n m,,"1. Herr, Haushaltsvorstand, reicher Mann, Souverän, Prinz 2. jede wichtige, respektable Person: Hausherr, Boss, Oberster, Direktor, Verwalter, Befehlshaber, Arbeitsgeber"
310,baro beng,n phr m,,"Satan, großer Teufel"
311,baro ďive,n phr,,Feiertag
312,baro manuš,n phr,,"1. Erwachsener (Mann/Person), Person die das Erwachsenenalter erreicht hat 2. respektable, geschätzte Person, ein großer/bedeutender Mann/Person, vornehmer Mann"
313,baro paj,n phr,,Meer
314,baro rom,n phr,,"1. Erwachsener (Mann/Rom/Romaperson), Rom, der das Erwachsenenalter erreicht hat 2. respektable, geschätzte Person, weiser, kundiger, erfahrener, fähiger, geschickter, fachkundiger Mann/Person, Autoritätsperson (m.)"
315,baroforo,n,,Belgrad
316,barol,v itr,,größer werden
317,baŕol,v itr,,"1. wachsen, auswachsen 2. vergrößern, größer werden, zunehmen, wachsen 3. größer werden (im Umfang oder Mass) 4. länger werden, verlängert/ausgedehnt sein"
318,bařol pe,v itr,,versteinert werden
319,bařome,adj,,"versteinert, arthritisch"
320,bařořo,n m,,"Steinchen, Kieselstein"
321,bařosajvol,v itr,,versteinert werden
322,bařosardo,adj m,,"versteinert, arthritisch"
323,bařosardol,v itr,,versteinert werden
324,barovel,v itr,,größer werden
325,barvaľarel,v tr,,reich machen
326,barvalipe,n m,,"1. Reichtum, Vermögen, Wohlstand 2. Reichtümer"
327,barvalo,adj m,,reich
328,barvalo,n m,,"1. Herr, Haushaltsvorstand, Gastgeber, Herr des Hauses 2. reicher Mann"
329,barvaľol,v itr,,reich werden
330,barvardol,v itr,,reich werden
331,barvarel,v tr,,"groß machen, vergrößern, erziehen, kultivieren, aufziehen, großziehen, vermehren"
332,barvaripe,n m,,"Erziehung, Vergrößerung"
333,baš,adv mod,,"1. zusammen 2. gemeinsam 3. in Einigkeit, in Eintracht"
334,baš,adv,,"gerade, genau, ganz recht"
335,bašaldi,n f,,1. Musikinstrument 2. Schusswaffe 3. Vagina
336,bašaldo,n m,,1. Flöte 2. Glocke 3. Revolver
337,bašalel,v tr,,"1. spielen (ein Musikinstrument) 2. abfeuern, abgeben (Schüsse vom Gewehr)"
338,bašalipe,n m,,"1. Flötenspielen 2. Abfeuern, Salve 3. Wachstum"
339,bašalni,n f,,1. Musikantin 2. Truthenne 3. Musikinstrument
340,bašalno,n m,,1. Flöte 2. Glocke
341,bašaľol,v tr/itr,,"spielen (Instrument, Lied)"
342,basamako,n m,,"1. Stufen, Treppe, Treppenhaus 2. Stufenleiter, Maßstab"
343,bašandi,n f,,Schusswaffe
344,bašavdi,n f,,Musikantin
345,bašavdo,n m,,Flöte
346,bašavel,v tr,,"1. spielen (ein Musikinstrument) 2. abfeuern, abgeben (Schüsse vom Gewehr)"
347,bašavipe,n m,,Musik
348,baščava,n f,,Garten
349,bašel,v tr,,"bellen, läuten, klingeln, quaken, krächzen, ertönen lassen"
350,bašipe,n m,,"1. Bellen 2. Läuten, Klingeln"
351,bašno,n m,,Hahn
352,bašnořo,n m,,"kleiner Hahn, Hahn vom Gewehr"
353,bašol,v tr,,"bellen, läuten, klingeln, quaken, krächzen, ertönen lassen"
354,bašol,v itr,,"1. klingen 2. ein Geräusch machen 3. klingeln, läuten (eine Glocke)"
355,baterija,n f,,(elektrische) Batterie
356,bax,n f,,"Schicksal, Glück, Zufall, Segen, Vorteil"
357,baxtaće,adv mod,,"1. zum Glück, glücklicherweise 2. Gott sei Dank 3. durch Zufall"
358,baxtalevastesko,adj m,,"mit glücklicher Hand, glücklich"
359,baxtali,n f,,Glückliche (Frau)
360,baxtalipe,n m,,"Glück, Schicksal, Zufall"
361,baxtalo,n m,,Glücklicher (Mann)
362,baxtalo  ,adj m,,"glücklich, fröhlich, zufrieden, gesegnet"
363,baxtarel,v tr,,"beglückwünschen, gratulieren, segnen"
364,baxtaripe,n m,,"Gratulation, Glückwunsch, Kompliment"
365,baxtasa,adv mod,,"glücklicherweise, zum Glück"
366,baxtijardol,v itr,,"gratuliert werden, gesegnet werden"
367,bazenti ,n m,,Schwimmbad
368,bebe ,n m,,"Baby, Neugeborenes"
369,bebesko,adj m,,"Babys, Neugeborenen (Gen.)"
370,belava,n f,,Schwierigkeit(en)
371,benďajvol,v itr,,wütend werden
372,benďalipe,n m,,1. Wahnsinn 2. Epilepsie
373,benďalo,adj m,,"wütend, eplileptisch, feige, hinterhältig, teuflisch, höllisch, verhext, verzaubert"
374,benďardol,v itr,,"verärgert werden, wütend werden, verzaubert werden"
375,benďarel,v tr,,"faszinieren, fesseln, bezaubern"
376,benďaripe,n m,,"Faszination, Besessenheit"
377,benďengo,adj m,,teuflisch
378,benďesko,adj m,,teuflisch
379,benďipe,n m,,"Bosheit, Böswilligkeit, Perfidie"
380,beng,n m,,"Teufel, Satan, böser Geist"
381,bengeso,adj m,,"1. teuflisch 2. böse, schlecht, böswillig, gemein, abscheulich"
382,bengořo,n m,,"Kobold, Teufelchen"
383,benzini,n m,,Brennstoff
384,berbati,n m,,"Unordung, Schaden, Verlust"
385,berbatime,adj,,"verfallen, zerstört"
386,berbatipe,n m,,Verfall
387,berbatisajvol,v itr,,"ruiniert werden, zerstört werden"
388,berbatisardo,adj m,,"verfallen, zerstört"
389,berbatisarel,v tr,,"ruinieren, zerstören, beschädigen"
390,berberi,n m,,"Barbier, Friseur"
391,berićeti,n m,,"1. Segen, Glück 2. Wohlstand, Erfolg, Überfluss, Reichtum, (reicher) Fortschritt"
392,berš,n m,,Jahr
393,berš ďive ,adv temp,,eines Jahres
394,berš ďive  ,n phr,,Jahr
395,beršeso,adj m,,jährlich
396,besa,n f,,"1. Versprechen, (Ehren-)Wort 2. Versöhnung, Versprechen der Versöhnung"
397,bešarol,v tr,,"jmd. setzen, placieren"
398,bešatarol,v itr,,sich hinsetzen
399,bešavne řoma ,n phr,,sesshafte Roma
400,bešipe,n m,,"1. Sitzen 2. Sitzung 3. Wohnort, Aufenthalt 4. Dasein 5. Party"
401,čačarel,v tr,,"rechtfertigen, arrangieren"
402,čačaripe,n m,,"Rechtfertigung, Arrangement"
403,čače,adv mod,,"1. wirklich, tatsächlich, ernsthaft 2. wahrhaftig, echt, im Ernst (etw. machen)"
404,čačimasa,adv mod,,"wahrlich, ernsthaft"
405,čačimasko,adj m,,"gerecht, ehrlich"
406,čačime,adv mod,,"ehrlich, im Ernst, wahrhaftig"
407,čačipe,n m,,"Wahrheit, Gerechtigkeit"
408,čačo čačuno,adv mod,,ganz richtig
409,čačol,v itr,,"freigesprochen werden, sich rechtfertigen"
410,čačuno,adj m,,"1. gerecht, wahr, genau 2. rechts"
411,čačutno,adj m,,"1. gerecht, wahr, genau 2. rechts"
412,čadîri ,n m,,1. Zelt 2. Plane 3. Regenschirm
413,čaj,n m,,Tee
414,čajľipe,n m,,"Zulänglichkeit, Zufriedenheit"
415,čajľol,v itr,,"gesättigt sein [«čajľol ma» - für mich wird vorgesorgt, es sättigt mich]"
416,čajraći čirikli,n phr f,,Wachtel
417,čajradol,v itr,,auf die Weide gebracht werden
418,čajravipe,n m,,Weiden
419,čajrol,v itr,,geweidet werden
420,čaladi,adj f,,"1. geschlagen, gehauen, verprügelt 2. gefickt 3. verdorben, liederlich, hurenhaft"
421,čaladi,n f,,1. Ohrfeige 2. Prostituierte
422,čalado,adj m,,"1. geschlagen, gehauen, verprügelt 2. nicht im Vollbesitz seiner geistigen Kräfte, verrückt 3. von einer Peitsche geschlagen"
423,čalado,n m,,Ehemann
424,čaladol,v itr,,"1. mit Stöcken geprügelt werden, geschlagen werden 2. prostituiert werden"
425,čaľardinipe,n m,,Sattheit
426,čaľardino,adj m,,"satt, gefüttert"
427,čaľardipe,n m,,Sattheit
428,čaľardo,adj m,,"satt, gefüttert"
429,čaľaripe,n m,,Nahrung
430,čaľarno xape,n phr,,sättigendes Essen
431,čaľarol,v tr,,"füttern, mästen"
432,čalavdi,n f,,1. Ohrfeige 2. Prostituierte
433,čalavdini,n f,,1. Ohrfeige 2. Prostituierte
434,čalavel čhuŕaha,v phr,,stechen
435,čalavel palma,v phr,,"schlagen, ohrfeigen"
436,čalavipe,n m,,1. Prügel 2. Ohrfeige 3. Kopulation 4. Ähnlichkeit im Geruch
437,čalavol,v tr,,"1. schlagen, hauen 2. schlagen (= ohrfeigen) 3. (ver)prügeln, verdreschen 4. niederschlagen, zusammenstoßen mit, stoßen gegen 5. schießen, feuern 6. "
438,čalavol o pečati,v phr,,"versiegeln, ein Siegel auftragen/setzen, stempeln, kennzeichnen"
439,čalavol palma,v phr,,"jmd. eine verpassen, schlagen, ohrfeigen"
440,čalavol pe,v phr itr,,"1. (an)stoßen, gegen etw. stoßen, gegen etw. laufen 2. in einen Streit/eine Rauferei geraten, handgemein werden, sich raufen"
441,čaľipe,n m,,"Zulänglichkeit, Zufriedenheit"
442,čaľo,adj m,,"satt, übersättigt"
443,čaľol,v itr,,gesättigt sein
444,čaľol manďe,v phr,,"für mich wird vorgesorgt, es sättigt mich"
445,čam,n f,,Backe
446,čambel,v tr,,"kauen, essen"
447,čambipe,n m,,"Kauen, Essen"
448,čamblo,n m,,"Brot, Nahrung"
449,čamblo,adj m,,gekaut
450,čang,n f,,"Knie, Bein"
451,čangali,adj f,,langbeinig (f.)
452,čangali,n f,,Storch
453,čangali čirikli,n phr f,,Storch
454,čangalo,adj m,,langbeinig
455,čanta,n f,,"Tasche, Rucksack"
456,čar,n f,,Gras
457,čaŕadol,v itr,,auf die Weide gebracht werden
458,čarako,adj m,,mit Gras bewachsen
459,čarako ćermořo,n phr,,Raupe
460,čarali umal,n phr,,"mit Gras bewachsenes Feld, Wiese"
