Index,Entry Word,Part of Speech,Affix,Definition
43,agorutno,adj m,,last
44,ajivendeja,adv temp,,"this winter, last winter"
45,ajnava,n f,,"mirror, looking-glass"
46,ajrat,adv temp,,"tonight, this evening, last night"
47,ajratutno,adj m,,"tonight's, this evening's, last night's"
48,ajsar,adv mod,,"of course, certainly, indeed"
49,ajso,adv mod,,"of course, certainly, indeed"
50,akaja,pron dem f,,"this (one), this one here"
51,akaja,adv,,"so, thus, in this manner"
52,akana,adv temp,,"now, immediately, at once"
53,akana sigate  ,adv phr temp,,"recently, not long ago"
54,akanarla,adv temp,,from now
55,akanutno,adj m,,"actual, present, modern"
56,akari,adv loc,,"1. in this direction, hither 2. here, in this place 3. on this side"
57,akaring,adv loc,,"here, on this side, hither, in this direction"
58,akaring,adv loc,,"here, on this side, hither"
59,akaringate,adv loc,,"here, hither"
60,akaringate,adv loc,,in some place
61,akarutno,adv loc,,"of here, of this place, of this neighbourhood"
62,akatar ,adv loc,,"1. this way 2. in this direction, hither 3. here 4. on this side 5. from here"
63,akatarutno,n m,,"neighbour, fellow citizen"
64,akatarutno,adv loc,,"of here, of this place, of this neighbourhood"
65,akate,adv loc,,"here, in this place"
66,akate okote,adv loc,,"here and there, everywhere"
67,akathe,adv loc,,here
68,akava,pron dem m,,"this (one), this one here"
69,akhardipe,n m,,"complaint, accusation"
70,akhardo,adj m,,"named, called, invited"
71,akhardol,v itr,,"1. be named, be called 2. be said"
72,akhardol,v,,"1. his/her/its name is 2. it is to be said, it is to say"
73,akhardol pe,v phr itr,,1. be called 2. be said
74,akhardol pe,v phr,,"1. his/her/its name is 2. it is to be said, it is to say"
75,akharen pe,v phr,,"1. their name is 2. they are (usually) called, the people usuallly call them 3. they are (to be) said"
76,akharipe,n m,,"invitation, summons, cry, shout"
77,akharol,v tr,,"1. call 2. call (up), ring up"
78,akhor,n m,,"1. walnut (fruit) 2. coll. walnut(s) (ingredient, substance) 3. sty (in the eye)"
79,akhorengo,adj m,,"walnut, of walnuts"
80,akhoresko,adj m,,of walnut
81,akhoresko mezo,n phr,,walnut kernel
82,akhorin,n f,,walnut tree
83,akhorinako kaš,n phr,,walnut wood
84,akhorořo,n m,,1. little walnut 2. sty
85,ako,conj,,if
86,akšamo      ,n m,,evening
87,akušimasko,adj m,,"odious, blameworthy"
88,akušipe,n m,,"scolding, insult, abuse"
89,akušlo,adj m,,1. plucked 2. thrown away
90,akušľol,v itr,,be scolded
91,akušol,v tr,,"1. swear, use foul language 2. scold, rebuke 3. offend"
92,akušol,v tr,,"fleece, pluck, gather"
93,akušol pe,v phr itr,,"quarrel, fall out (with), brawl"
94,Ala,n m,,"Allah, God (in Islam)"
95,alav ,n m,,"word, name"
96,alavesko ďive,n phr,,name's day (i.e. anniversary of baptism)
97,Albanija,n f,,Albania
98,albanijako,adj m,,"Albanian, of/from Albania, pertaining to Albania"
99,alka,n f,,bracelet
100,Alla ,n m,,"Allah, God (in Islam)"
101,alosardo ,adj m,,"chosen, elected"
102,alosardol,v itr,,"be chosen, be wanted"
103,alosarel,v tr,,"choose, elect, weed out"
104,alosaripe,n m,,"election, choice"
105,alusardo,adj m,,"chosen, elected"
106,alusarol,v tr,,"choose, elect, weed out"
107,ama,conj,,but
108,amal,n m,,friend
109,amalesko,adj m,,"friend's, comrade's"
110,amalikane,adv,,"in a friendly manner, as a friend"
111,amalikano,adj m,,"friend's, comrade's"
112,amalin,n f,,"(female) friend, girl-friend"
113,amalipe,n m,,1. friendship 2. company 3. association
114,amaľipe,n m,,1. friendship 2. company 3. association
115,amaro,pron poss 3 sg m,,our
116,ambrol,n m,,"1. pear (fruit) 2. coll. pear(s) (ingredient, substance)"
117,ambrolesko avďin,n phr,,pear honey
118,ambrolin,n f,,pear tree
119,ambrul,n m,,pear
120,amen,pron pers 1 pl,,we
121,amen čera sansari lenca,v phr,,we make peace with them
122,ampa,adv temp,,"then, after, and then, after that"
123,ampalal,adv temp,,"then, after, and then, after that"
124,an,prep,,"1. in, into 2. on"
125,andar,prep,,"1. from 2. of 3. because of 4. through 5. among 6. by, in 7. for"
126,andar o kamlipe ,n phr,,"from affection, from love"
127,andar so  ,adv int,,why ? on account of what ?
128,andar soste,adv int,,why ? on account of what ?
129,anďardol,v itr,,"be carried, be carried off"
130,anďarel,v tr,,"carry, lead, carry away"
131,anďaripe,n m,,carrying
132,ande,prep,,"in, into"
133,andegova,adv temp,,in there
134,andejekh,adv temp,,"immediately, on the spot"
135,andejekharate,adv temp,,suddenly
136,andejekhare,adv temp,,"suddenly, at once"
137,andejekhthan,adv loc,,"together, in one place"
138,andejekhvarate,adv temp,,suddenly
139,andekoleste,adv temp,,in there
140,andexoli,prep,,in spite of
141,andexolin,prep,,in spite of
142,andilipe,adv mod,,in vain
143,ando,prep,,"1. in, into 2. on"
144,andodilipe,adv mod,,in vain
145,andol,v itr,,"be brought, be conducted, be  led"
146,andomaškar,adv loc,,in the midst of
147,andral,adv loc,,1. from inside 2. inside
148,andralutnipe,n m,,"interior, inside"
149,andralutno,adj m,,"inside, interior"
150,andre,adv loc,,1. inside 2. inward
151,andrunipe,n m,,"interior, inside"
152,andruno,adj m,,"inside, interior"
153,anel,v tr,,bring
154,angali,n f,,1. lap 2. arms 3. embrace 4. breast 5. bundle 6. wing
155,angar,n m,,"1. coal 2. live coal(s), ember(s)"
156,angaralo,adj m,,sooty
157,angaraši,n m,,coal merchant
158,angla,prep,,"1. in front of, ahead of 2. before, ago"
159,angla upaš o ďive,adv temp,,in the forenoon
160,angla zala,adv temp,,"a little while ago, a short time ago"
161,anglaejrat,adv temp,,"before evening, before night"
162,anglal,adv temp,,"from before, firstly"
163,anglal,adv temp,,"1. in front 2. ahead 3. before, formerly 4. once, at one time"
164,anglal,prep,,"1. in front of, ahead of 2. before, ago"
165,anglalutno,adj m,,"first, former"
166,anglarat,adv temp,,"before evening, before night"
167,angle,adv loc,,"in front of, before"
168,angluno,adj m,,"first, former"
169,anglutnipe,n m,,"first part, beginning"
170,anglutno,adj m,,"first, former"
171,angřengo,adj m,,"egg-, of eggs"
172,angrustako naj,n phr,,ring-finger
173,angrustik,n f,,(finger) ring
174,angrustori,n f,,little ring
175,ani bući džal,v phr,,go to work
176,anipe,n m,,"bringing, carrying"
177,ano,prep,,"1. in, into 2. on"
178,ano čhon ,adv temp,,"a month, per month, monthly"
179,ano kurko ,adv temp,,"a week, per week, weekly"
180,anol,v tr,,"1. bring 2. hand, pass 3. bring (over), bring (by car or other vehicle)"
181,anol i odluka   ,v phr,,"decide, make/take a decision"
182,anol odluka ,v phr,,"decide, make/take a decision"
183,anřalo,adj m,,"egg-shaped, oval"
184,anro,n m,,egg
185,anřo,n m,,egg
186,anřořo,n m,,little egg
187,antipatično,n m,,"boredom, bad temper, antipathy"
188,apcin,n m,,steel
189,aračarla,adv temp,,since yesterday
190,araćasa,adv temp,,"1. last night 2. at/by night, during the night"
191,araćhol,v tr,,"1. guard, watch (over) 2. take care (of) 3. watch, observe 4. look out (for, e.g. the children)"
192,araćhol,v tr,,"1. find 2. meet, encounter"
193,araćhol pe,v phr itr,,"watch, beware, be careful, take care (of o.s.), be on one's guard"
194,araći,adv temp,,"yesterday, last night"
195,araćutno,adj m,,"yesterday's, of yesterday, last night's"
196,aračutno,adj m,,"yesterday's, of yesterday, last night's"
197,arakhadol,v itr,,"1. meet s.b., meet up (with) 2. find o.s., be located, be situated"
198,arakhadol,v itr,,be kept
199,arakhipe,n m,,"keeping, finding"
200,arakhlo,adj m,,"taken care of, economical, keeping"
201,babo,n m,,"1. dad, daddy 2. father-in-law"
202,babosko,adj m,,"dad's, daddy's"
203,badiava,adv mod,,"in vain, uselessly"
204,badijava,adv mod,,"in vain, uselessly"
205,badžo,n m,,"brother-in-law (bádžos are husbands of two or more sisters, thus one bádžo is bádžo to another)"
206,badžosko,adj m,,brother-in-law's
207,bagabonto,n m,,vagabond
208,bagatela,n f,,"bagatelle, mere nothing"
209,bagremi,n m,,acacia
210,bahtalo,adj m,,1. lucky 2. happy
211,bahtarol,v itr,,"be congratulated, be blessed"
212,bahvaľoři,n f,,little wind
213,baj,n f,,sleeve
214,bajato,n m,,lad
215,bajrako,n m,,"1. flag, banner 2. guide, prime mover, ringleader, who leads some action or s.b."
216,Bajramo,n m,,1. Muslim holiday 2. male name
217,bakardžija,n m,,coppersmith
218,bakari,n f,,copper
219,bakarno,adj m,,of copper
220,baklava,n f,,"a dessert made of flaky pastry, with honey, nuts, etc."
221,bakrane gošňořa ,n phr,,sheep-dung
222,bakrano,adj m,,ram's
223,bakresko,adj m,,"sheep-, sheep's, lamb-, of a lamb"
224,bakresko mas,n phr,,mutton
225,bakri,n f,,ewe
226,bakrijako,adj m,,ram's
227,bakro,n m,,"1. sheep 2. ram 3. lamb 4. lamb (meat), mutton"
228,bakšiši,n m,,::::Parse Failure::::
229,bal,n m,,1. hair (of the head or body) 2. (one) hair
230,bal khuvde,n phr,,"braids, plaits, tresses, braided hair"
231,balaja,n f,,trough
232,balalipe,n m,,hairiness
233,balalo,adj m,,hairy
234,balalo ćermořo,n phr,,caterpillar
235,balamni,n f,,"lady, Serbian woman"
236,balamňi,n f,,"lady, Serbian woman"
237,balamno,n m,,"lord, judge, magistrate, policeman, villager, Serbian"
238,balamo,n m,,"lord, judge, magistrate, policeman, villager, Serbian"
239,balano,adj m,,"pig's, swine's"
240,balano   ,n m,,pork
241,balano mas,n phr,,pork
242,balavni,n f,,"lady, Serbian woman"
243,balavno,n m,,"lord, judge, magistrate, policeman, villager, Serbian"
244,balavol,v itr,,be hairy
245,baldime,adj,,fainted
246,baldipe,n m,,"1. vertigo, fatigue, weakness 2. unconsciousness, faint, swoon"
247,baldisavol,v itr,,"faint, lose consciousness, grow weak"
248,baleja!,interj,,pig!
249,balengo arakhavno,n phr,,swineherd
250,balengo kasapi,n phr,,pork-butcher
251,balesko bal,n phr,,"hog's hair, hog's bristle"
252,bali,n f,,sow
253,baľi,n f,,"swine, sow"
254,balikani purumb,n phr,,wild leek
255,balikano,n m,,"pork, pig-meat"
256,balikano,adj m,,"pig-, swine-, piggish, pig's"
257,balo,n m,,"1. pig, hog 2. boar 3. pork, pig-meat"
258,balval,n f,,"wind, draught"
259,banďardo,adj m,,"bent, bowed down, altered"
260,banďardol,v itr,,"bend down, stoop, incline, bow, make a reverence"
261,banďaripe,n m,,"1. bending 2. winding up 3. impeachment, accusation (in law court)"
262,banďarol,v tr,,"bend, twist, bow, curve"
263,banďe,adv mod,,"transversely, crookedly"
264,banďekořako,adj m,,wry-necked
265,banďemosko,adj m,,having a crooked mouth
266,banďeprnengo,adj m,,bandy-legged
267,banderi,n m,,"pylon (esp. for support of power-cables), tower, post, pillar"
268,banďipe,n m,,"1. crime, fault, injustice 2. bend, curtsy 3. lameness"
269,bango,adj m,,"1. bent, crooked, curved, distorted 2. slanting 3. hunchbacked 4. lame, limping 5. incorrect, false 6. deceitful"
270,banka,n f,,ten (Italian) lire
271,bar,n f,,1. garden 2. hedge 3. fence 4. wall
272,bar,n m,,stone(s)
273,baraka,n f,,"(wooden) shed, crumbling house, container"
274,barali čirikli,n phr f,,stone bird
275,bařalo,adj m,,made of stone
276,barardo,adj m,,"brought up, educated, enlarged, full-grown"
277,baŕardol,v itr,,"grow, be brought up"
278,bararel,v tr,,"make big, enlarge, educate, cultivate, rear, bring up, increase"
279,bararipe,n m,,"education, enlargement"
280,bararol,v tr,,"1. greaten, make great(er) 2. enlarge 3. increase, raise (the salary) 4. raise, bring up, educate (children) 5. exaggerate, magnify"
281,baravol,v tr,,"1. greaten, make great or greater 2. enlarge 3. increase, raise (the salary) 4. raise, bring up, educate (children) 5. exaggerate, magnify"
282,bardako,n m,,1. glass 2. cup
283,bare bal,n phr m,,long hair
284,bare škole  ,n phr,,1. high school 2. high schooling/erudition
285,barebalengo,adj m,,"long-haired, having a long hair"
286,barebuľako,adj m,,fatt-bottomed
287,barebuľengo,adj m,,fatt-bottomed
288,barečanďenďi čirikli,n phr f,,stork
289,barečangengo,adj m,,long-legged
290,barečučengo,adj m,,deep bosomed
291,baredandengo,adj m,,with large teeth
292,baregoďako ,adj m,,"(very) clever, intelligent, bright"
293,barekanengo,adj m,,long-eared
294,barem,adv,,"at least, at any rate"
295,barepelengo,adj m,,suffering from hernia
296,bařesko angar,n phr m,,stone coal
297,bařesko sap,n phr,,stone snake
298,barešoresko,adj m,,"big-headed, large-headed, having a big head"
299,barešoresko,n m,,"big head, sovereign, prince"
300,bari,n m,,"café, bar"
301,bari komuna ,n phr,,"1. big municipality, chief municipality 2. chief municipal office, town hall"
302,bari len,n phr,,big river
303,barikanengo,n m,,"sovereign, prince"
304,barikanipe,n m,,"1. pride 2. riches, wealth"
305,barikano,adj m,,"conceited, haughty, arrogant, self-important, proud"
306,baripe,n m,,"grandeur, pride, luxury"
307,baro,adv indef,,"very, very much"
308,baro,adj m,,"great, big, tall, high"
309,baro,n m,,"1. lord, Mr., housholder, rich man, sovereign, prince 2. any important, respectable person: landlord, master, chief, director, manager, commander, employer"
310,baro beng,n phr m,,"Satan, big devil"
311,baro ďive,n phr,,holiday
312,baro manuš,n phr,,"1. grown-up (man/person), adult, person of age, major 2. respectable, esteemed person, great man/person, gentleman"
313,baro paj,n phr,,"sea, big water"
314,baro rom,n phr,,"1. grown-up (man/Rom/Romani person), (Romani) adult, person of age, major 2. respectable, esteemed person, knowing, enlightened, expert, capable, skillful, competent, authoritative person/man"
315,baroforo,n,,Belgrade
316,barol,v itr,,grow big
317,baŕol,v itr,,"1. grow (up) 2. greaten, become great, increase, grow 3. become larger, get bigger 4. grow longer, be prolonged/extended/protracted"
318,bařol pe,v itr,,be petrified
319,bařome,adj,,"petrified, arthritic"
320,bařořo,n m,,"little stone, pebble"
321,bařosajvol,v itr,,be petrified
322,bařosardo,adj m,,"petrified, arthritic"
323,bařosardol,v itr,,be petrified
324,barovel,v itr,,grow big
325,barvaľarel,v tr,,enrich
326,barvalipe,n m,,"1. richness, wealth, fortune 2. riches"
327,barvalo,adj m,,"rich, wealthy"
328,barvalo,n m,,"1. Mr., lord, householder, host 2. rich man"
329,barvaľol,v itr,,become rich
330,barvardol,v itr,,become rich
331,barvarel,v tr,,"make big, enlarge, educate, cultivate, rear, bring up, increase"
332,barvaripe,n m,,"education, enlargement"
333,baš,adv mod,,"1. together 2. jointly 3. harmoniously, unanimously"
334,baš,adv,,"just, exactly, quite, precisely"
335,bašaldi,n f,,1. musical instrument 2. gun 3. vagina
336,bašaldo,n m,,1. flute 2. bell 3. revolver
337,bašalel,v tr,,1. play (a musical instrument) 2. fire (a gun)
338,bašalipe,n m,,"1. playing on a flute 2. firing, volley 3. growth"
339,bašalni,n f,,1. musician 2. turkey 3. musical instrument
340,bašalno,n m,,1. flute 2. bell
341,bašaľol,v tr/itr,,"play (instrument, song)"
342,basamako,n m,,"1. steps, stairs, staircase, stairway 2. "
343,bašandi,n f,,gun
344,bašavdi,n f,,female musician
345,bašavdo,n m,,flute
346,bašavel,v tr,,1. play (a musical instrument) 2. fire (a gun)
347,bašavipe,n m,,music
348,baščava,n f,,garden
349,bašel,v tr,,"bark, ring, quack, croak, make to sound"
350,bašipe,n m,,"1. barking 2. clang, ringing"
351,bašno,n m,,"cock, rooster"
352,bašnořo,n m,,1. little cock 2. cock of a gun
353,bašol,v tr,,"bark, ring, quack, croak, make to sound"
354,bašol,v itr,,"1. sound, resound 2. make noise 3. ring (bell)"
355,baterija,n f,,(electric) battery
356,bax,n f,,"fortune, luck, chance, blessing, advantage"
357,baxtaće,adv mod,,"1. fortunately, luckily 2. thank God, thank goodness 3. by chance"
358,baxtalevastesko,adj m,,"lucky-handed, lucky"
359,baxtali,n f,,lucky woman
360,baxtalipe,n m,,"1. luck, fortune 2. happiness"
361,baxtalo,n m,,lucky man
362,baxtalo  ,adj m,,"fortunate, happy, content, blessed"
363,baxtarel,v tr,,"congratulate, bless"
364,baxtaripe,n m,,"congratulation, compliment"
365,baxtasa,adv mod,,"luckily, fortunately"
366,baxtijardol,v itr,,"be congratulated, be blessed"
367,bazenti ,n m,,(swimming) pool
368,bebe ,n m,,"baby, newborn child"
369,bebesko,adj m,,"baby's, newborn child's"
370,belava,n f,,"trouble, difficulty"
371,benďajvol,v itr,,"be enraged, become furious"
372,benďalipe,n m,,1. madness 2. epilepsy
373,benďalo,adj m,,"enraged, epileptic, dastardly, diabolic, infernal, bewitched"
374,benďardol,v itr,,"be maddened, be furious, be bewitched"
375,benďarel,v tr,,fascinate
376,benďaripe,n m,,"fascination, bedevilment"
377,benďengo,adj m,,devilish
378,benďesko,adj m,,devilish
379,benďipe,n m,,"malice, perfidy"
380,beng,n m,,"devil, satan, evil spirit"
381,bengeso,adj m,,"1. devilish, diabolic 2. evil, bad, malicious, mean, vile"
382,bengořo,n m,,"imp, little devil"
383,benzini,n m,,fuel
384,berbati,n m,,"disorder, damage, loss"
385,berbatime,adj,,"ruined, damaged"
386,berbatipe,n m,,ruin
387,berbatisajvol,v itr,,"be ruined, be damaged"
388,berbatisardo,adj m,,"ruined, damaged"
389,berbatisarel,v tr,,"ruin, destroy, damage"
390,berberi,n m,,"barber, hairdresser"
391,berićeti,n m,,"1. blessing, good fortune 2. prosperity, success(fulness), (good) luck, affluence, abundance, (prosperous) progress"
392,berš,n m,,year
393,berš ďive ,adv temp,,one year
394,berš ďive  ,n phr,,year
395,beršeso,adj m,,"yearly, annual"
396,besa,n f,,"1. promise, word (of honour) 2. reconciliation, promise of reconciliation"
397,bešarol,v tr,,"seat so., place so."
398,bešatarol,v itr,,sit down
399,bešavne řoma ,n phr,,settled Gypsies
400,bešipe,n m,,"1. sitting, being seated 2. session 3. dwelling 4. living 5. evening party"
401,čačarel,v tr,,"justify, arrange"
402,čačaripe,n m,,"justification, arrangement"
403,čače,adv mod,,"1. really, indeed, seriously 2. truly, indeed, in earnest (to do s.th)"
404,čačimasa,adv mod,,"verily, seriously"
405,čačimasko,adj m,,"just, impartial, honest"
406,čačime,adv mod,,"indeed, seriously, truly"
407,čačipe,n m,,"truth, justice"
408,čačo čačuno,adv mod,,quite correct
409,čačol,v itr,,"be exculpated, justify"
410,čačuno,adj m,,"1. just, true, exact 2. on the right-hand side"
411,čačutno,adj m,,"1. just, true, exact 2. on the right-hand side"
412,čadîri ,n m,,1. tent 2. awning 3. umbrella
413,čaj,n m,,tea
414,čajľipe,n m,,"sufficiency, satisfaction"
415,čajľol,v itr,,"be satisfied [«čajľol ma» - provision is made for me, it satisfies me]"
416,čajraći čirikli,n phr f,,quail
417,čajradol,v itr,,be put out to grass
418,čajravipe,n m,,grazing
419,čajrol,v itr,,be grazed
420,čaladi,adj f,,"1. struck, hit, beaten 2. fucked 3. debauched, dissolute, whorish"
421,čaladi,n f,,1. box on the ears 2. prostitute
422,čalado,adj m,,"1. struck, hit, beaten 2. non compos mentis 3. struck by a whip"
423,čalado,n m,,husband
424,čaladol,v itr,,"1. be beaten with rods, be struck 2. be prostituted"
425,čaľardinipe,n m,,satiety
426,čaľardino,adj m,,"satisfied, fed"
427,čaľardipe,n m,,satiety
428,čaľardo,adj m,,"satisfied, fed"
429,čaľaripe,n m,,nutriment
430,čaľarno xape,n phr,,"sufficient food, satisfying food"
431,čaľarol,v tr,,"feed, feed up"
432,čalavdi,n f,,1. box on the ears 2. prostitute
433,čalavdini,n f,,1. box on the ears 2. prostitute
434,čalavel čhuŕaha,v phr,,stab
435,čalavel palma,v phr,,"slap, box the ears"
436,čalavipe,n m,,"1. beating, box on the ears 2. copulation 3. resemblance in smell"
437,čalavol,v tr,,"1. hit, strike 2. slap 3. beat (up), thrash 4. knock down, collide 5. shoot, fire 6. hit the mark"
438,čalavol o pečati,v phr,,"seal (up), put/affix/set a seal, stamp, mark"
439,čalavol palma,v phr,,"box one's ears, (give a) slap"
440,čalavol pe,v phr itr,,"1. knock (into), hit (s.th.), bump (against), bang (into, against), strike (s.th.) 2. come to blows, get into a fight, brawl"
441,čaľipe,n m,,"sufficiency, satisfaction"
442,čaľo,adj m,,"satisfied, glutted"
443,čaľol,v itr,,be satisfied
444,čaľol manďe,v phr,,"provision is made for me, it satisfies me"
445,čam,n f,,cheek
446,čambel,v tr,,"chew, eat"
447,čambipe,n m,,"chewing, eating"
448,čamblo,n m,,"bread, food"
449,čamblo,adj m,,chewed
450,čang,n f,,"knee, leg"
451,čangali,adj f,,long-legged (f.)
452,čangali,n f,,stork
453,čangali čirikli,n phr f,,stork
454,čangalo,adj m,,long-legged
455,čanta,n f,,"bag, knapsack"
456,čar,n f,,grass
457,čaŕadol,v itr,,be put out to grass
458,čarako,adj m,,grassy
459,čarako ćermořo,n phr,,caterpillar
460,čarali umal,n phr,,"grassy field, meadow"
461,čaralo,adj m,,covered with grass
462,čarapa,n f,,"sock, stocking"
463,čaravol,v tr,,"graze, put out to grass"
464,čare,n m pl,,"plates, dishes"
465,čařel,v tr,,lick
466,čaro,n m,,plait
467,čaro,n m,,"1. plate 2. dish, bowl, container"
468,čarol,v tr,,"graze, put out to grass"
469,čaršafi parno,n phr,,"tablecloth, sheet"
470,čaršafo,n m,,1. sheet 2. table-cloth
471,časo,n m,,"1. hour 2. lesson, class"
472,ćeba ,n f,,"blanket, cover"
473,čebapo,n m,,grilled piece(s) of mincemeat
474,ćefesa,adv mod,,"willingly, gladly"
475,ćefi ,n m,,"1. (good) will, willingness 2. (good) mood, temper 3. high spirits"
476,ćej,n f,,earring
477,čekići,n m,,hammer
478,čekiči,n m,,hammer
479,ćeliko,n m,,steel
480,ćelikose,adj m,,of steel
481,celo,adj,,"whole, all, entire"
482,celo ďive,n phr,,"all day long, the whole day"
483,celosno,adv mod,,"completely, entirely"
484,ćemana ,n f,,"violin, fiddle"
485,čen,n f,,earring
486,ćenef ,n m,,"toilet, lavatory"
487,ćenefi  ,n m,,"toilet, lavatory"
488,ćerav ma,v phr,,"1. I make an agreement, agree, consent 2. I pretend, make myself out to be"
489,ćerćardinajvol,v itr,,be embittered
490,ćerćardino,adj m,,"excited, exasperated, embittered"
491,ćerćardo,adj m,,"excited, exasperated, embittered"
492,ćerćardol,v itr,,be embittered
493,ćerćarel,v tr,,make bitter
494,ćerćaripe,n m,,bitterness
495,ćerćinajvol,v itr,,be embittered
496,ćerćipe,n m,,bitterness
497,ćerćol,v itr,,be embittered
498,ćerdino,adj m,,"made, completed, built"
499,ćerdo,adj m,,"made, completed, built"
500,ćerdol ,v itr,,"1. become 2. create o.s., be created, make o.s. 3. appear, find o.s., show up 4. turn (into, to), be transformed (into) 5. pretend, feign, simulate, appear, fake 6. be done 7. happen, occur, take place 8. cost (fig.)"
501,ćerdol ano ,v phr,,"turn (into, to), be transformed (into)"
502,ćerdol ano rat   ,v phr,,"start bleeding, become bleeding/bloody, bleed, get wounded"
503,ćerdol baro manuš ,v phr,,become a gentleman or important person
504,ćerdol papo ,v phr,,"become grandfather, get grandchild"
505,ćerdol pe ,v itr,,"1. become 2. create o.s., be created, make o.s. 3. appear, find o.s., show up 4. turn (into, to), be transformed (into) 5. pretend, feign, simulate, appear, fake 6. be done"
506,ćerdol pe ano,v phr,,"turn (into, to), be transformed (into)"
507,ćerdol pe manďe,v phr,,it seems to me
508,ćerdol popo ,v phr,,become a priest
509,ćerdol sar dilo ,v phr,,"become insane, go mad/crazy, lose one's head"
510,ćerdol zuralo ,v phr,,"1. become strong, strengthen o.s. 2. be self-important/conceited, become haughty (for m.)"
511,ćerdon amala,v phr,,"they strike up a friendship, they become friends"
512,ćerdon zurale  ,v phr,,"1. they become strong 2. they are self-important/conceited, they are haughty"
513,ćerel,v tr,,"do, make, prepare, construct"
514,čerel berbati,v phr,,"destroy, ruin"
515,ćerel bući,v phr,,work
516,ćerel čingar,v phr,,make a row
517,ćerel jakhenca,v phr,,"wink, blink the eyes"
518,ćerel maďije,v phr,,make enchantment
519,ćerel napoda,v phr,,"overturn, upset"
520,ćerel pena,v phr,,froth
521,ćerel trušul,v phr,,cross oneself
522,ćerel vastenca,v phr,,grasp
523,ćeren maribe ,v phr,,they fight
524,Čergara,n m pl,,"1.  2. moving Roma, migratory Roma (cf. sg.) 3. dirty Roma 4. other Roma"
525,Čergaraša,n m pl,,"1.  2. moving Roma, migratory Roma (cf. sg.) 3. untidy, dirty Roma 4. other Roma"
526,čergarengo ,adj m,,"of nomadic Roma, pertaining to nomadic Roma"
527,Čergari,n m,,"1. nomadic Rom, moving Rom, migratory Rom (ethnonym mainly used for the Bosnian-Herzegovinian Roma, but also for many native of Montenegro, and for some Roma from certain regions of Serbia) 2. dirty Rom 3. vagabond, tramp, vagrant, ragamuffin"
528,Čergarka,n f,,"1. nomadic Romani woman, moving Romani woman, migratory Romani woman (cf. Čergári) 2. dirty Romani woman 3. in gen. an untidy woman, ragamuffin (f.)"
529,čergarski,adv mod,,"as/like nomadic Roma, in nomadic-Roma way, like a nomadic Rom, in a nomadic-Rom-like way (e.g. to speak, to live)"
530,čerhen,n f,,star
531,ćeripe,n m,,1. desire 2. rubbing
532,ćerko,adj m,,bitter
533,ćerkořo,adj m,,rather bitter
534,ćermajvol,v itr,,be filled with worms
535,ćermalipe,n m,,worminess
536,ćermaľol,v itr,,be filled with worms
537,ćermo ,n m,,"worm, caterpillar, insect"
538,ćermořo,n m,,little worm
539,ćerňardo,adj m,,"corrupted, rotted"
540,ćerňardol,v itr,,be rotted
541,ćernipe,n m,,"corruption, rottenness"
