Index,Entry Word,Part of Speech,Affix,Definition
75,Alax,n m,—/-es-,Alah
76,albastrizel,v tr/itr,,a albăstri
77,albastro,adj,,albastru
78,albina,n f,-es/-ja-,albină
79,albumina,n f,-es/-ja-,albumină
80,aledžeŕa,n f,-es/-a-,alegeri
81,alerdžija,n m,-es/-a-,alergie
82,alerdžiko,adj,,alergic
83,aležizel,v tr,,"1. a alege, a selecta 2. a sorta"
84,alimentaŕa,n f,-es/-a-,alimentare
85,alimentara pensija,n phr m,-es/-a-,pensie alimentară
86,alinozel,v itr,,a alina
87,alkooliko,adj m,,alcoolic
88,alkoolos,n m,-urja/-os-,alcool
89,altaros,n m,-urja/-os-,altar
90,aluna,n f,-es/-ja-,"1. nucă, alună 2. alună de pământ"
91,amal,n m,-a/-es-,"1. prieten, partener 2. tovarăş, camarad"
92,amalikano,adj m,,prietenos
93,amalin,n f,-a/-a-,prietenă
94,amalipe,n m,-imata/-imas-,"1. prietenie 2. cooperare, parteneriat 3. relaţie 4. solidaritate"
95,amanuntos,n m,-urja/-os-,"detaliu, amanunt"
96,amaro,pron poss 1 sg m,,al nostru
97,ambrol,n m,-a/-es-,pară
98,ambrolin,n f,-a/-a-,păr
99,ambulanca,n f,-es/-ja-,1. salvare 2. ambulanţă
100,ambutejažos,n m,-urja/-os-,ambuteiaj
101,ame,pron pers 1 pl,,noi
102,amecime,adj,,ameţit
103,amênaŕa,n f,-es/-a-,amănare
104,amenda,n f,-es/-ja-,"amendă, pedeapsă"
105,amenincizel,v tr,,a ameninţa
106,amidonos,n m,-urja/-os-,amidon
107,amniotiko gono,n phr m,-oja/-ja-,sac amniotic
108,amoni,n m,-ja/-es-,nicovală
109,ananasos,n m pl,-urja/-os-,ananas
110,anau,n m,-a/-es-,nume
111,anav,n m,-a/-es-,nume [«del anav» - a numi]
112,andar,prep,,"1. din [«som andar e Konstanza» - sunt din Constanţa] 2. pentru, în favorarea, în locul 3. din, dinspre 4. din"
113,andar jekh parťa,adv loc,,dintr-o parte
114,andar o čentros,adv loc,,din centrul
115,andar sare thana,adv loc,,din toate părţile
116,ande,prep,,"1. în [«ando čentros» - în centrul] [«sas ande familja lende šou phral» - erau şase de fraţi la familie] [«on nas akhta amende, sas ande Moldova» - n-au fost aici la noi, au fost în Moldova] 2. pe [«Haj thode la ande jekhe dromeste katar nakhel.» - Au pus-o pe strada şi din acolo a fugit.] 3. în timpul"
117,ande adajkha vreme,adv temp,,în timpul acesta
118,ande dŕapta,adv loc,,în dreapta
119,ande paluni vremja,adv temp,,"recent, în ultima vreme"
120,ande pirende,adv mod,,pe jos
121,ande primavara,adv temp,,la primăvară
122,ande stînga,adv loc,,la stânga
123,ande tomna,adv temp,,în toamnă
124,ande xoli,prep,,"în ciuda, împotriva"
125,ando žuros,adv loc,,(de jur) împrejur
126,andral,adv loc,,"din interior, dinăuntru"
127,andre,part vb,,"particulă verbală care se bază pe adverbul 'andre' [«žal andre» - a intra, a merge înăuntru]"
128,andre,adv loc,,înăuntru [«An la andre te das la li ame te xal.» - Adu-o înăuntru să dăm îi mâncare.]
129,andrutno,adj m,,interior
130,aneksa,n f,-es/-ja-,anexă
131,anel,v tr,,a aduce [«anel pale» - a aduce înapoi]
132,anel aminte,v phr itr,,"a aminti, a reaminti"
133,anestezija,n f,-es/-a-,anestezie
134,anestizel,v tr,,a anestezia (cu medicamente)
135,angar,n m,-a/-es-,"1. cărbune 2. jar, jeratic"
136,angareskoro,adj m,,din cărbune
137,angarestar,adv mod,,din cărbune
138,angažarea,n f,,angajare
139,angažatos,n m,—/-os-,angajat
140,angažizel,v tr,,a angaja
141,anglal,part vb,,particulă verbală care se bază pe adverbul 'anglal'
142,anglal,adv loc,,1. în faţă 2. înainte 3. din faţă 4. drept înainte
143,anglal,adv temp,,"1. mai târziu, mai întâi 2. original"
144,anglal,conj,,înainte
145,anglal ,prep,,1. înaintea 2. peste în faţa 3. peste 4. vizavi de
146,anglalo anao,n phr m,-a/-es-,prenume
147,angle,part vb,,particulă verbală care se bază pe adverbul 'angle'
148,angle,adv loc,,"înainte, în faţă"
149,angle šeresa,adv mod,,cu capul înainte
150,anglunes,adv temp,,mai înainte
151,angluno,adj,,"1. de odinioară 2. anterior, precedent, primul"
152,angluno dand,n phr m,-a/-es-,incisiv
153,angluno drom,adv temp,,"prima dată, mai întâi"
154,anglutno,adj m,,"1. primul născut 2. primul, întâi"
155,anglutno,n m,-e/-es-,primul născut
156,angrusti,n f,-ja/-ja-,1. inel 2. verighetă
157,animalos,n m,-urja/-os-,animal [«khereskoro animalos» - animal domestic]
158,ankora,n f,-es/-a-,ancoră
159,anotimpos,n m,-urja/-os-,anotimp
160,antidotos,n m,-urja/-os-,antidot
161,antievreikanipe,n m,-imata/-imas-,antisemitism
162,antikončepcjonalos,n m pl,-urja/-os-,anticoncepţionale
163,antirom,n m,-a/-es-,ţiganofobie
164,antrenozel,v tr,,a antrena
165,antrenozel pes,v phr itr,,a se antrena
166,antreprenori,n m,-ja/-es-,întreprinzător
167,anuncizel,v tr,,a anunţa
168,anuncos,n m,-urja/-os-,anunţ
169,aparatos de fotografijat,n m,-urja/-es-,aparat de fotografiat
170,aparcinizel,v tr,,a aparţine
171,aparizel,v tr,,"1. a apăra 2. a apărea 3. a se petrece 4. a se ridica, a se ivi"
172,apartamentos,n m,-urja/-os-,apartament
173,apendikos,n m,-urja/-os-,1. apendice 2. apendix
174,aperetivos,n m,-urja/-os-,aperitiv
175,apikultoros,n m,-urja/-es-,apicultor
176,aplatizel,v tr,,a aplatiza
177,aprečjera,n f,-es/-ja-,"apreciere, luare in consideraţie"
178,aprilija,n f,-es/-a-,aprilie
179,aprinso,adj,,1. aprins 2. pătimaş
180,aprope,adv mod,,1. aproape 2. aproximativ
181,apsin,n f,-a/-a-,lacrimă
182,arakhel,v tr,-ľ-/-l-,1. a găsi 2. a întâlni 3. a depista 4. a inventa
183,arakhel došales,v phr tr,-ľ-/-l-,a găsi vinovat
184,aranžamentos,n m,-urja/-os-,aranjament
185,aranžizel,v tr,,aranja
186,arbustos,n m,-urja/-os-,"arbust, tufiş"
187,arcaros,n m,-urja/-os-,arţar
188,ardžila,n f,-es/-ja-,"argilă, lut"
189,ardžintos,n m,-urja/-os-,argint
190,ardžintoskoro,adj m,,din argint
191,aresel,v itr,-ľ-/-l-,1. a ajunge 2. a fi destul [«Aresel!» - Destul!] 3. a dura
192,arestizel,v tr,,a aresta
193,argumentos,n m,-urja/-os-,argument
194,arizel,v tr,,a ara
195,arman,n f,-ja/-ja-,"blestem, înjurătură [«del armaňa» - a blestema] [«dino armaňa» - blestemat]"
196,armasari,n m,-ja/-es-,armăsar
197,armata,n f,-es/-ja-,armată
198,armonija,n f,-es/-a-,armonie
199,aroganca,n f,-es/-ja-,aroganţă
200,arta,n f,-es/-ja-,artă
201,baba,n f,-es/-ja-,mătuşă [«bari baba» - străbunică]
202,bagažos,n m,-urja/-os-,bagaj
203,baj,n f,-a/-a-,mânecă
204,baja,n f,-es/-a-,baie [«kerel baja» - a se scălda]
205,bajakoro halatos,n m,-urja/-os-,halat de baie
206,bakanos,n m pl,-urja/-os-,băcan
207,bakrano,adj m,,de oaie [«mas bakrano» - carne de oaie]
208,bakri,n f,-ja/-ja-,oaie
209,bakro,n m,-e/-es-,berbec
210,bakroro,n m,—/-es-,1. miel 2. ied
211,bakšišos,n m,-urja/-os-,bacşiş
212,bal,n m,-a/-es-,păr [«del ande (pe) bal» - a (se) pieptăna]
213,balačizel pes,v phr itr,,a se bălăci
214,balalo,adj m,,păros
215,balanca,n f,-es/-ja-,balanţă
216,balbal,n f,-ja/-ja-,vânt
217,balena,n f,-es/-ja-,balenă
218,baleskoro,adj m,,de porc [«mas baleskoro» - carne de porc]
219,bali,n f,-ja/-ja-,scroafă
220,balkonos,n m,-urja/-es-,balcon
221,balo,n m,-e/-es-,vier
222,balo mistreco,n phr m,-e/-es-,proc mistreţ
223,baloro,n m,-e/-es-,purceluş
224,balval,n f,-ja/-ja-,vânt
225,balval bari,n phr f,-ja/-ja-,furtună
226,banana,n f,-es/-ja-,banană
227,banda,n m,-es/-ja-,"legătură, orchestră"
228,banďarel,v tr,-ď-/-d-,a îndoi
229,bandaži,n m,-ja/-es-,bandaj
230,bandažizel,v tr,,bandaja
231,bandažos,n m,-urja/-os-,bandaj
232,banditos,n m,-urja/-os-,bandit
233,banďol,v itr,-iľ-/-il-,a se îndoi
234,bango,n m,-e/-es-,cocoşat
235,bango,adj m,,"1. strâmb, încovoiat 2. necinstit, curb 3. şchiop"
236,bango piro,n phr m,-e/-es-,picior strămb
237,banka,n f,-es/-ja-,1. bancă 2. birou 3. bancă (casă)
238,bankomatos,n m,-urja/-es-,bancomat
239,bar,n f,-ja/-ja-,1. grădină [«čhaoeskiri bar» - Kindergarten] 2. gard 3. curte 4. măciucă
240,bar,n m,-a/-es-,1. piatră [«mulimaske bar» - piatră funerară] [«lačho bar» - piatră preţioasă] 2. grindină 3. pietriş
241,bar askucimaskoro,n phr m,-a/-es-,piatră de tocilă
242,bar baro,n phr m,-a/-es-,1. piatră 2. rocă 3. stâncă
243,bara,n f,-es/-ja-,bară
244,barabar,adv mod,,la egalitate
245,baŕarel,v tr,-ď-/-d-,a dezvolta
246,baŕarel,v tr,-ď-/-d-,a întări
247,baŕaripe,n m,-imata/-imas-,îmbunătăţire
248,bareanaveskoro,adj m,,faimos
249,barečangengoro,adj m,,ci picioare lungi
250,baredumengoro,adj m,,cu umerii laţi
251,barenakheskoro,adj m,,năsos
252,bari nevoja,n phr f,-es/-a-,"necesitate, nevoie puternică"
253,baričipe,n m,-imata/-imas-,creştere
254,baridoza,n f,-es/-ja-,supradoză
255,barikanipe,n m,,grandoare
256,baripe,n m,-imata/-imas-,"1. sporire, creştere 2. maturitate"
257,barka,n f,,barcă
258,barmanica,n f,-es/-ja-,barmaniţă
259,barmanos,n f,-urja/-es-,barman
260,baro,adj m,,"1. mare 2. numeros 3. solid 4. voluptos, pieptos"
261,baro balano,n phr m,-e/-es-,"1. şef, bos 2. domn mare"
262,baro nasul,adj,,1. uriaş 2. enorm
263,baro titlos,n m,-urja/-os-,titlu de senzaţie
264,baŕol,v itr,-iľ-/-il-,1. a creşte 2. a se dilata 3. a mări 4. a pune la dospit (aluatul)
265,baŕol,v itr,-iľ-/-il-,a (se) întări
266,baros,n m,-urja/-es-,bar
267,barvalipe,n m,-imata/-imas-,"1. stare, situaţie 2. onoare"
268,barxum,n m,-a/-es-,ghindă
269,barza,n f,-es/-ja-,barză
270,bašel,v itr,-ľ-/-l-,a necheza
271,baska,n f,-es/-ja-,1. bonetă 2. bască 3. şapcă
272,basmaua,n f,-es/-a-,"basma, batic"
273,basmavica,n m,-es/-ja-,batistă
274,bašno,n m,-e/-es-,cocoş
275,batikos,n f,-urja/-os-,"basma, batic"
276,batista,n f,-es/-ja-,"batistă, batistă de hârtie"
277,baveta,n f,-es/-ja-,bavetă
278,baxt,n f,-a/-a-,1. noroc 2. coincidenţă fericită
279,baxtalo,adj m,,norocos
280,baxtasa,adv mod,,din fericire
281,baza,n f,-es/-ja-,bază
282,bazizel pes,v phr itr,,"a se bizui pe, a depinde de, a conta pe"
283,beči,n m,-ja/-es-,pivniţă
284,bekos,n m,-urja/-os-,bec
285,belšugoskoro,adj m,,din belşug
286,benefičjos,n m,-urja/-os-,"avantaj, beneficiu"
287,beng,n m,-a/-es-,1. satană 2. rău 3. nenorocire
288,bengalo,adj m,,"1. diavolesc, drăcesc 2. neplăcut, murdar, arţăgos 3. aspru, dur"
289,bêntuizel,v itr,,a băntui
290,benzina,n f,-es/-ja-,benzină
291,benziňake stacija,n phr f,-es/-a-,staţie de benzină
292,beŕa,n f,-es/-a-,bere
293,berš,n m,-a/-es-,1. an [«adaukha berš» - anul acesta] [«orso berš» - anual] [«okouaver berš» - anul viitor] 2. vârstă
294,Berš Nevo,n phr m,-a/-es-,Anul Nou
295,beršeskiri isamipe,n m,-imata/-imas-,aniversare
296,beršestar,adv temp,,anul trecut
297,beršeste,adv temp,,"anual, în fiecare an"
298,bešel,v itr,-ľ-/-t-,a sta [«bešel opre» - a se rezema pe] [«bešel čučime» - a se ghemui]
299,bešel šukar,v phr itr,-ľ-/-l-,"a sta (haine), a veni bine"
300,bešel tele,partv tr/itr,-ľ-/-l-,"1. a sta, a şedea 2. a şedea, a se aşeza"
301,betonos,n m,-urja/-os-,beton
302,bêzêizel,v tr,,băzăi
303,bezja,n f pl,,păcat
304,bezjalo,adj m,,păcătos
305,bi ,prep,,fără
306,biatento,adj,,neatent
307,biažutoŕeskoro,adj m,,neajutorat
308,bibaxt,n f,-a/-a-,nenorocire
309,bibaxtalo,adj m,,1. nereuşit 2. neizbutit
310,bibaxtasa,adv mod,,din nefericire
311,bibi,n f,-ja/-ja-,matuşă
312,biblija,n f,-es/-a-,biblie
313,biblioteka,n f,-es/-ja-,bibliotecă
314,bičačo,adj m,,"1. greşit 2. incorect, fals"
315,bičikleta,n f,-es/-ja-,bicicletă
316,bidikhlo,adj m,,invizibil
317,bidonos,n m,-urja/-os-,bidon
318,bikamipe,n m,-imata/-imas-,dispreţ
319,bikhereskoro,adj m,,fără adăpost
320,biklaro,adj,,neclar
321,bikonsideracijakoro,adj m,,lipsit de consideraţie
322,bikredinčoso,adj,,necredincios
323,bilačhaoeskoro,n m,-e/-es-,"lipsă de respect, impoliteţe"
324,bilačhipe,n m,—/-es-,1. decepţie 2. ghinion 3. incompatibilitate 4. nedreptate
325,bilačho,adj m,,"rău, dăunător, sever [«kerel bilačhes» - a dăuna]"
326,bilažano,adj m,,"1. impertinent, irelevant, neruşinat 2. nepoliticos, obraznic, brutal"
327,bilažaveskoro,adj m,,neruşinat
328,bilažavo,n m,-e/-es-,"neruşinare, obrăznicie"
329,biletos,n m pl,-urja/-os-,"1. bilet 2. bilet de intrare, tichet"
330,bilindŕakoro,n m,-e/-es-,insomnie
331,bilindŕakoro,adj m,,neobosit
332,biliništime,adj,,neliniştit
333,bilondo,adj m,,nesărat
334,bilovengoro,adj m,,gratis
335,bimiloso,adj,,nemilos
336,bimoskoro,adj m,,mut
337,bimotivoskoro,adj m,,fără motiv
338,biobišnuime,adv mod,,neobişnuit
339,biobišnuime,adj,,neobişnuit
340,biografija,n f,-es/-a-,biografie
341,bipaťape,n m,,dezamăgire
342,bipînžardo,adj m,,"ciudat, străin, necunoscut"
343,bipînžaripe,n m,-imata/-imas-,ciudăţenie
344,biprandeme,adj,,necăsătorit
345,bipunžardo,n m,-e/-es-,străin
346,birlikos,n m,-urja/-es-,treflă
347,birouos,n m,-urja/-os-,birou
348,biš,num card,,douăzeci
349,bišereskoro,adj m,,decapitat
350,bisterel,v tr,-ď-/-d-,uita
351,bisuto,adj m,,nedormit
352,bitinel,v tr,-ď-/-d-,a vinde
353,bitinipe,n m,-imata/-imas-,vânzare
354,bižanglipe,n m,-imata/-imas-,nepricepere
355,bižuterija,n f,-es/-a-,bijuterie
356,bîlbîizel,v itr,,a se bâlbâi
357,bîrli,n f,-ja/-ja-,muscă
358,bjau,n m,-a/-es-,"1. nuntă 2. party, serbare"
359,blana,n f,-es/-ja-,1. blană 2. scândură
360,blicos,n m,-urja/-os-,bliţ
361,blîndo,adj m,,blând
362,blokizel,v itr,,bloca
363,blokos,n m,-urja/-es-,"bloc, bulgare [«blokos barengoro» - bloc de piatră]"
364,blondo,adj,,blond
365,bluza,n f,-es/-ja-,bluză
366,boba,n f,-es/-ja-,boabă
367,bobokos,n m,-urja/-es-,"mugur, boboc"
368,bobos,n m,-urja/-os-,bob [«baro bobosa» - cu bobul mare]
369,bogacija,n f,-es/-a-,"bogăţie, belşug, opulenţă"
370,bogacizel,v itr,,a se îmbogăţi
371,bogato,adj,,bogat
372,bokčjaua,n f,-es/-a-,boccea
373,bokh,n f,-a/-a-,foame
374,bokhalimata,n m pl,,inaniţie
375,bokhalo,adj m,,înfometat
376,bokhaľol,v itr,-iľ-/-il-,a fi înfometat
377,boksos,n m,-urja/-es-,box
378,boldel,v tr,-iň-/-in-,"1. a întoarce, a răsturna [«bi te boldel les» - fără îndoială] 2. a rula 3. a răsuci, a toarce, a învărţi 4. a infăşura"
379,boldel pes,v phr itr,-iň-/-in-,1. a se întoarce 2. a înapoia 3. a se învărti
380,boldinipe,n m,-imata/-imas-,"1. îndoială, dubiu 2. rotaţie"
381,boldipe pale,n phr m,-imata/-imas-,"1. întoarcere, revenire 2. rotire 3. întoarcere"
382,boldo,adj m,,botezat
383,bolel,v tr,-ď-/-d-,a boteza
384,bolipen,n m,-imata/-imas-,botez
385,bolta,n f,-es/-ja-,boltă
386,bomba,n f,-es/-ja-,bombă
387,bombardizel,v tr,,a bombarda
388,bombonizel,v itr,,"a cloncăni, a pălăvrăgi"
389,borčagos,n m,-urja/-os-,"măzăriche, borceag"
390,bordelos,n m,-urja/-es-,bordel
391,bori,n f,-ja/-ja-,noră
392,borima,n m pl,,"1. vorbire, cuvântare 2. vorbăraie, discuţie, conversaţie"
393,borimata,n m pl,,vorbe
394,borizel,v itr,,1. a vorbi 2. a discuta
395,bosiľakos,n m,-urja/-es-,busuioc
396,botonos,n m,-urja/-os-,buton
397,bracela,n f,-es/-ja-,brăţară
398,brados,n m,-urja/-os-,brad
399,brakoňeri,n m,-ja/-es-,braconier
400,breteľa,n f,-es/-a-,bretele
401,čačes,adv mod,,"1. cu adevărat, într-adevăr 2. definitiv"
402,čačimaste,adv mod,,într-adevăr
403,čačipe,n m,-imata/-imas-,"1. adevăr 2. cinste, onestitate"
404,čačo,adj m,,"1. adevărat, corect 2. real"
405,cajkos,n m,-urja/-os-,drojdie de bere
406,čajlo,adj m,,1. plin 2. sătul
407,čajľol,v tr,-iľ-/-il-,"a plăcea [«na čajľol» - a avea repulsie, a nu plăcea] [«sar čajľol tut» - cum îţi place]"
408,čajľolipe,n m,-imata/-imas-,"plăcere, delectare"
409,čajos,n m,-urja/-os-,ceai
410,čamaxul,n f,-ja/-ja-,bărbie
411,čang,n m,-a/-es-,"1. crac 2. coapsă, gambă"
412,čang pantalonoskiri,n phr f,-a/-es-,crac
413,čar,n f,-ja/-ja-,1. iarbă [«učhavdo čarijasa» - acoperit cu iarbă] 2. păşune 3. tufiş 4. crâng
414,čar medičinalo,n phr f,-ja/-ja-,plante medicinale
415,čarel,v itr,-ď-/-d-,a linge
416,carkos,n m,-urja/-os-,ţarc
417,čaro,n m,-e/-es-,1. vază 2. castron 3. bol
418,čartizel,v tr,,1. a gusta 2. a încerca
419,časornikari,n m,-ja/-es-,ceasornicar
420,časos siklaimata,n phr m,-urja/-os-,oră de predare
421,časos vasteske,n phr m,-urja/-os-,"ceas, ceas de mână"
422,čauni,n m,-ja/-es-,"ceaun, cazan, căldare"
423,čel maj šukar,adv mod,,cel mai bine
424,čelula,n f,-es/-a-,celulă [«celula phandipeskiri» - celulă de închisoare]
425,čen,n f,-ja/-ja-,cercel
426,čentros,n m,-urja/-os-,centru
427,cepuša,n f,-es/-ja-,ţepuşă
428,ceranos,n m,-urja/-es-,ţăran
429,čerbojka,n f,-es/-ja-,cerboaică
430,čerbos,n m,-urja/-os-,"1. cerb 2. vânat mare, cerb"
431,čerčetizel,v tr,,a examina
432,čerkos,n m,-urja/-os-,cerc
433,čerňala,n f,-es/-ja-,cerneală
434,čeros,n m,-urja/-os-,cer
435,čertifikatos,n m,-urja/-es-,certificat
436,cesêtori,n m,-ja/-es-,ţesător
437,cesutos,n m,-urja/-os-,ţesut
438,četizel,v tr/itr,,a citi
439,četizel o rašaj,v phr itr,,"a ţine predică, a propovădui"
440,čexerni,n f,-ja/-ja-,stea [«čexerni kaj perel» - stea căzătoare]
441,cexra,n f,-es/-a-,cort
442,čhadel,v itr,-ľ-/-l-,a vomita
443,čhadipe,n m,-imata/-imas-,"1. senzaţie de vomă, greaţă 2. vomisment"
444,čhaj,n f,-a/-a-,1. fată romă 2. fiică romă
445,čhaj vitrego,n phr f,-a/-a-,fiică vitregă
446,čhao,n m,-e/-es-,1. băiat rom 2. fiu rom 3. copil
447,čhao vitrego,n phr m,-e/-es-,fiu vitreg
448,čhaoengoro doktoros,n phr m,-ja/-es-,medic pediatru
449,čhaoripe,n m,-imata/-imas-,copilărie
450,čhaoro,n m,-e/-es-,flăcău
451,čhel,n f,-ja/-ja-,pojar
452,čhel,v tr,,"1. a pune, a aşeza [«čhel ande priza» - a pune în priză] [«čhel ando than» - a înlocui] [«čhel ando ocetos» - a pune la murat, a pune in oţet] [«čhel jekh anuncos» - a pune un anunţ, a pune un panou] [«čhel leske ol pantofja» - a incălţa] [«čhel mirodenijes» - a pune mirodenii] [«čhel ko inkubatori» - a pune la incubator] 2. a adăuga 3. a introduce"
453,čhel jekh opre aver,v phr itr,,a pune una peste alta
454,čhel mirodenies,v phr,,a condimenta
455,čhel pes,v phr itr,,"a se băga, a interveni"
456,čheren,n f,-ja/-ja-,stea
457,čhib,n f,-ja/-ja-,limbă
458,čhindo,adj m,,tăiat
459,čhinel,v tr,-ď-/-d-,"1. a tăia [«čhinel ando kašt» - a sculpta in lemn] 2. a rupe 3. a tăia cu fierăstrăul 4. a tunde (iarba) 5. a tăia, a deschide (o scrisoare) 6. a toca, a face zob 7. a despica"
460,čhinel pes,v phr itr,-ď-/-d-,a se rupe
461,čhinipe,n m,-imata/-imas-,"1. tăietură 2. cicatrice 3. despicare, despărţire"
462,čholdo,adj m,,chel
463,čhon,n m,-a/-jes-,lună [«orso čhon» - lunar] [«baro čhon» - lună plină]
464,čhonestar,adv temp,,lunar
465,čhor,n m,-a/-es-,barbă
466,čhoralo,adj m,,bărbos
467,čhorel,v tr,-ď-/-d-,"1. a turna, a revărsa 2. a vărsa 3. a scurge (mâncare)"
468,čhornut,n m,-a/-es-,lună [«čhornut kaj tikňol» - lună in descreştere] [«čhornut kaj baŕol» - lună în creştere]
469,čhornuteskiri eklipsa,n f,-es/-ja-,eclipsă de lună
470,čhoŕol,v itr,-iľ-/-il-,"a curge, a se vărsa"
471,čhungar,n m,-a/-es-,salivă
472,čhungarel,v itr,-ď-/-d-,scuipa
473,čhuri,n f,-ja/-ja-,cuţit
474,cidel,v tr,-iň-/-in-,1. a trage 2. a retrage (trupe)
475,cidel pes,v phr tr,-iň-/-in-,a se retrage
476,cigaŕa,n f,-es/-a-,ţigară
477,čik,n f,-ja/-ja-,"namol, noroi"
478,čikat,n m,-a/-es-,1. frunte 2. partea frontală
479,čiken,n m,-a/-es-,1. untură topită 2. unsoare
480,čiklos,n m,-urja/-os-,ciclu
481,čimitiros,n m,-urja/-es-,cimitir
482,cipari,n m,-ja/-es-,ţipar
483,cipima,n m,-imata/-imas-,1. strigăt 2. chemare
484,cipizel,v itr,-ď-/—,"striga, ţipa"
485,čipota,pron indef,,1. ceva 2. nişte
486,čirešin,n f,-a/-a-,cireş
487,čirikli,n f,-ja/-ja-,"1. pasăre 2. mierlă, rândunică"
488,čistime,adj,,"1. nobil, gradios, generos 2. rezonabil"
489,čitatos,n m,-urja/-os-,"citat, referire"
490,čititori,n m,-ja/-es-,cititor
491,čiviko,adj,,civic
492,čivilo,adj,,"civil, politicos"
493,čizmari,n m,-ja/-es-,cizmar
494,cîncari,n m,-ja/-es-,ţânţar
495,čjaca,n f,-es/-ja-,ceaţă
496,čjarta,n f,-es/-ja-,1. ceartă 2. scandal
497,čjartima,n m,-imata/-imas-,încercare
498,čjasos,n m,-urja/-os-,1. oră 2. ceas
499,čobani,n m,-ja/-es-,cioban
500,čoknizel,v itr,-ď-/—,a se ciocni cu
501,čokolata,n f,-es/-ja-,ciocolată
502,čokos,n m,-urja/-os-,1. cioc 2. factură
503,colos,n m,-urja/-os-,1. material 2. haine
504,čor,n m,-a/-es-,1. hoţ 2. pirat [«čor avijatiko» - pirat aviatic]
505,čorapos,n m,-urja/-os-,ciorap
506,čorapuŕa,n m pl,,ciorapi
507,čordo,adj m,,furat
508,čorel,v tr,-ď-/-d-,a fura
509,čoripe,n m,-imata/-imas-,sărăcie
510,čoripe,n m,-imata/-imas-,"1. hoţie, furt 2. piraterie 3. jaf, jefuire"
511,čoro,adj m,,sărac
512,čoŕol,v itr,-iľ-/-il-,1. a sărăci 2. a pauperiza
513,čororo,adj m,,sărăcăcios
514,čororo,n m,-e/-es-,om sărac
515,čuči,n f,-ja/-ja-,sân
516,čučijaleskoro,n m,-e/-es-,sutien
517,čumidel,v tr,-iň-/-in-,săruta
