Index,Entry Word,Part of Speech,Affix,Definition
149,angle šeresa,adv mod,,kopfüber
150,anglunes,adv temp,,vorher
151,angluno,adj,,"1. Vorder-, vorderer 2. früherer, vorheriger, erster"
152,angluno dand,n phr m,-a/-es-,Schneidezahn
153,angluno drom,adv temp,,zuerst
154,anglutno,adj m,,1. erstgeboren 2. erster
155,anglutno,n m,-e/-es-,Erstgeborener
156,angrusti,n f,-ja/-ja-,1. Ring 2. Ehering
157,animalos,n m,-urja/-os-,Tier [«khereskoro animalos» - Haustier]
158,ankora,n f,-es/-a-,Anker
159,anotimpos,n m,-urja/-os-,Jahreszeit
160,antidotos,n m,-urja/-os-,"Medizin, Gegenmittel"
161,antievreikanipe,n m,-imata/-imas-,Antisemitismus
162,antikončepcjonalos,n m pl,-urja/-os-,Pille (Verhütung)
163,antirom,n m,-a/-es-,Romafeindlichkeit
164,antrenozel,v tr,,trainieren
165,antrenozel pes,v phr itr,,trainieren
166,antreprenori,n m,-ja/-es-,Unternehmer
167,anuncizel,v tr,,ankündigen
168,anuncos,n m,-urja/-os-,Ankündigung
169,aparatos de fotografijat,n m,-urja/-es-,Photoapparat
170,aparcinizel,v tr,,gehören
171,aparizel,v tr,,1. verteidigen 2. erscheinen 3. sich ereignen 4. aufsteigen
172,apartamentos,n m,-urja/-os-,Wohnung
173,apendikos,n m,-urja/-os-,1. Blinddarm 2. Anhang (Buch)
174,aperetivos,n m,-urja/-os-,Vorspeise
175,apikultoros,n m,-urja/-es-,Imker
176,aplatizel,v tr,,"flach machen, platt machen, plätten"
177,aprečjera,n f,-es/-ja-,Überlegung
178,aprilija,n f,-es/-a-,April
179,aprinso,adj,,glühend
180,aprope,adv mod,,1. fast 2. etwa
181,apsin,n f,-a/-a-,Träne
182,arakhel,v tr,-ľ-/-l-,1. finden 2. treffen 3. herausfinden 4. erfinden
183,arakhel došales,v phr tr,-ľ-/-l-,für schuldig befinden
184,aranžamentos,n m,-urja/-os-,Vereinbarung
185,aranžizel,v tr,,herrichten
186,arbustos,n m,-urja/-os-,Gebüsch
187,arcaros,n m,-urja/-os-,Ahorn
188,ardžila,n f,-es/-ja-,Ton (Material)
189,ardžintos,n m,-urja/-os-,Silber
190,ardžintoskoro,adj m,,silbern
191,aresel,v itr,-ľ-/-l-,"1. ankommen, erreichen 2. genügen [«Aresel!» - Genug!] 3. dauern"
192,arestizel,v tr,,"einsperren, verhaften"
193,argumentos,n m,-urja/-os-,Argument
194,arizel,v tr,,pflügen
195,arman,n f,-ja/-ja-,Fluch [«del armaňa» - verfluchen] [«dino armaňa» - verflucht]
196,armasari,n m,-ja/-es-,Hengst
197,armata,n f,-es/-ja-,Armee
198,armonija,n f,-es/-a-,Harmonie
199,aroganca,n f,-es/-ja-,Hochmut
200,arta,n f,-es/-ja-,Kunst
201,baba,n f,-es/-ja-,Tante [«bari baba» - Urgroßmutter]
202,bagažos,n m,-urja/-os-,Gepäck
203,baj,n f,-a/-a-,Ärmel
204,baja,n f,-es/-a-,1. Badezimmer [«kerel baja» - baden] 2. Bad
205,bajakoro halatos,n m,-urja/-os-,Bademantel
206,bakanos,n m pl,-urja/-os-,Krämer
207,bakrano,adj m,,Schaf- [«mas bakrano» - Schaffleisch]
208,bakri,n f,-ja/-ja-,"Schaf, Mutterschaf"
209,bakro,n m,-e/-es-,"Schaf, Schafbock, Widder, Hammel"
210,bakroro,n m,—/-es-,"1. Lamm 2. Kitz, Zicklein"
211,bakšišos,n m,-urja/-os-,1. Taschengeld 2. Trinkgeld
212,bal,n m,-a/-es-,"Haar, Kopfhaar [«del ande (pe) bal» - (sich) kämmen]"
213,balačizel pes,v phr itr,,sich wälzen
214,balalo,adj m,,haarig
215,balanca,n f,-es/-ja-,Waage
216,balbal,n f,-ja/-ja-,Wind
217,balena,n f,-es/-ja-,Wal
218,baleskoro,adj m,,Schweine- [«mas baleskoro» - Schweinefleisch]
219,bali,n f,-ja/-ja-,"Schwein, Sau"
220,balkonos,n m,-urja/-es-,Balkon
221,balo,n m,-e/-es-,"Schwein, Eber"
222,balo mistreco,n phr m,-e/-es-,Wildschwein
223,baloro,n m,-e/-es-,Ferkel
224,balval,n f,-ja/-ja-,Wind
225,balval bari,n phr f,-ja/-ja-,Gewitter
226,banana,n f,-es/-ja-,Banane
227,banda,n m,-es/-ja-,Band
228,banďarel,v tr,-ď-/-d-,biegen
229,bandaži,n m,-ja/-es-,Verband
230,bandažizel,v tr,,verbinden
231,bandažos,n m,-urja/-os-,Verband
232,banditos,n m,-urja/-os-,Räuber
233,banďol,v itr,-iľ-/-il-,sich biegen
234,bango,n m,-e/-es-,Buckliger
235,bango,adj m,,"1. gebogen, schief, krumm 2. lahm"
236,bango piro,n phr m,-e/-es-,Klumpfuß
237,banka,n f,-es/-ja-,1. Bank (zum Sitzen) 2. Schreibtisch 3. Bank (Geldinstitut)
238,bankomatos,n m,-urja/-es-,Bankomat
239,bar,n m,-a/-es-,"1. Stein [«mulimaske bar» - Grabstein] [«lačho bar» - Edelstein, Juwel] 2. Hagel 3. Kies, Schotter"
240,bar,n f,-ja/-ja-,1. Garten [«čhaoeskiri bar» - gradiniţă] 2. Zaun 3. Hof 4. Knüppel
241,bar askucimaskoro,n phr m,-a/-es-,Wetzstein
242,bar baro,n phr m,-a/-es-,Felsen
243,bara,n f,-es/-ja-,Barren (Sport)
244,barabar,adv mod,,Unentschieden
245,baŕarel,v tr,-ď-/-d-,"steif machen, versteifen"
246,baŕarel,v tr,-ď-/-d-,entwickeln
247,baŕaripe,n m,-imata/-imas-,Verbesserung
248,bareanaveskoro,adj m,,berühmt
249,barečangengoro,adj m,,langbeinig
250,baredumengoro,adj m,,breitschultrig
251,barenakheskoro,adj m,,großnasig
252,bari nevoja,n phr f,-es/-a-,"Drang, dringendes Bedürfnis"
253,baričipe,n m,-imata/-imas-,"Wachstum, Wachsen"
254,baridoza,n f,-es/-ja-,Überdosis
255,barikanipe,n m,,Größe
256,baripe,n m,-imata/-imas-,1. Steigerung 2. Reife
257,barka,n f,,Boot
258,barmanica,n f,-es/-ja-,Barkeeperin
259,barmanos,n f,-urja/-es-,Barkeeper
260,baro,adj m,,"1. groß 2. großartig 3. zahlreich 4. fest, solid 5. vollbusig"
261,baro balano,n phr m,-e/-es-,"1. Chef, Boss 2. Herr"
262,baro nasul,adj,,riesig
263,baro titlos,n m,-urja/-os-,Schlagzeile
264,baŕol,v itr,-iľ-/-il-,"1. wachsen, groß werden 2. sich ausdehnen 3. vergrößern 4. aufgehen (Teig)"
265,baŕol,v itr,-iľ-/-il-,steif werden
266,baros,n m,-urja/-es-,Bar
267,barvalipe,n m,-imata/-imas-,1. Zustand 2. Ehre
268,barxum,n m,-a/-es-,Eiche
269,barza,n f,-es/-ja-,Storch
270,bašel,v itr,-ľ-/-l-,wiehern
271,baska,n f,-es/-ja-,"Kappe, Mütze"
272,basmaua,n f,-es/-a-,Kopftuch
273,basmavica,n m,-es/-ja-,Taschentuch
274,bašno,n m,-e/-es-,Hahn
275,batikos,n f,-urja/-os-,Kopftuch
276,batista,n f,-es/-ja-,Taschentuch
277,baveta,n f,-es/-ja-,Lätzchen
278,baxt,n f,-a/-a-,Glück
279,baxtalo,adj m,,glücklich
280,baxtasa,adv mod,,"zum Glück, glücklicherweise"
281,baza,n f,-es/-ja-,Basis
282,bazizel pes,v phr itr,,"sich verlassen, abhängen von"
283,beči,n m,-ja/-es-,Keller
284,bekos,n m,-urja/-os-,Glühbirne
285,belšugoskoro,adj m,,"reichlich, im Überfluss"
286,benefičjos,n m,-urja/-os-,Nutzen
287,beng,n m,-a/-es-,1. Teufel 2. Übel
288,bengalo,adj m,,"1. teuflisch 2. scheußlich, ekelhaft 3. derb"
289,bêntuizel,v itr,,"heimsuchen, spuken"
290,benzina,n f,-es/-ja-,Benzin
291,benziňake stacija,n phr f,-es/-a-,Tankstelle
292,beŕa,n f,-es/-a-,Bier
293,berš,n m,-a/-es-,"1. Jahr [«adaukha berš» - dieses Jahr, heuer] [«orso berš» - jedes Jahr] [«okouaver berš» - nächstes Jahr] 2. Alter"
294,Berš Nevo,n phr m,-a/-es-,Neujahr
295,beršeskiri isamipe,n m,-imata/-imas-,Jahresfeier
296,beršestar,adv temp,,voriges Jahr
297,beršeste,adv temp,,"jährlich, jedes Jahr"
298,bešel,v itr,-ľ-/-t-,"bleiben [«bešel ande pirende» - stehen] [«bešel opre» - sich stützen auf] [«bešel čučime» - kauern, hocken]"
299,bešel šukar,v phr itr,-ľ-/-l-,stehen (Gewand)
300,bešel tele,partv tr/itr,-ľ-/-l-,"1. sitzen 2. sich hinsetzen, sich setzen 3. setzen"
301,betonos,n m,-urja/-os-,Beton
302,bêzêizel,v tr,,summen
303,bezja,n f pl,,Sünde
304,bezjalo,adj m,,sündig
305,bi ,prep,,ohne
306,biatento,adj,,sorglos
307,biažutoŕeskoro,adj m,,hilflos
308,bibaxt,n f,-a/-a-,Unglück
309,bibaxtalo,adj m,,erfolglos
310,bibaxtasa,adv mod,,"unglücklicherweise, leider"
311,bibi,n f,-ja/-ja-,Tante
312,biblija,n f,-es/-a-,Bibel
313,biblioteka,n f,-es/-ja-,Bücherei
314,bičačo,adj m,,falsch
315,bičikleta,n f,-es/-ja-,Fahrrad
316,bidikhlo,adj m,,unsichtbar
317,bidonos,n m,-urja/-os-,Kanne
318,bikamipe,n m,-imata/-imas-,Verachtung
319,bikhereskoro,adj m,,obdachlos
320,biklaro,adj,,unklar
321,bikonsideracijakoro,adj m,,rücksichtslos
322,bikredinčoso,adj,,untreu
323,bilačhaoeskoro,n m,-e/-es-,Respektlosigkeit
324,bilačhipe,n m,—/-es-,1. Betrug 2. Pech 3. Unvereinbarkeit 4. Ungerechtigkeit
325,bilačho,adj m,,"böse, streng [«kerel bilačhes» - verleumden]"
326,bilažano,adj m,,"1. schamlos, unanständig 2. unverschämt, unhöflich"
327,bilažaveskoro,adj m,,schamlos
328,bilažavo,n m,-e/-es-,Frechheit
329,biletos,n m pl,-urja/-os-,1. Fahrschein 2. Eintrittskarte
330,bilindŕakoro,adj m,,schlaflos
331,bilindŕakoro,n m,-e/-es-,Schlaflosigkeit
332,biliništime,adj,,beunruhigt
333,bilondo,adj m,,ungesalzen
334,bilovengoro,adj m,,"umsonst, gratis"
335,bimiloso,adj,,grausam
336,bimoskoro,adj m,,stumm
337,bimotivoskoro,adj m,,grundlos
338,biobišnuime,adj,,ungewöhnlich
339,biobišnuime,adv mod,,ungewöhnlich
340,biografija,n f,-es/-a-,Biographie
341,bipaťape,n m,,Enttäuschung
342,bipînžardo,adj m,,"fremd, unbekannt"
343,bipînžaripe,n m,-imata/-imas-,Fremdheit
344,biprandeme,adj,,unverheiratet
345,bipunžardo,n m,-e/-es-,Fremder
346,birlikos,n m,-urja/-es-,Kreuz
347,birouos,n m,-urja/-os-,Büro
348,biš,num card,,zwanzig
349,bišereskoro,adj m,,enthauptet
350,bisterel,v tr,-ď-/-d-,vergessen
351,bisuto,adj m,,schlaflos
352,bitinel,v tr,-ď-/-d-,verkaufen
353,bitinipe,n m,-imata/-imas-,Verkauf
354,bižanglipe,n m,-imata/-imas-,Unfähigkeit
355,bižuterija,n f,-es/-a-,Schmuck
356,bîlbîizel,v itr,,stottern
357,bîrli,n f,-ja/-ja-,Fliege
358,bjau,n m,-a/-es-,"1. Hochzeit 2. Party, Feier"
359,blana,n f,-es/-ja-,1. Fell 2. Brett
360,blicos,n m,-urja/-os-,Photoblitz
361,blîndo,adj m,,zahm
362,blokizel,v itr,,blockieren
363,blokos,n m,-urja/-es-,"Block, Klotz [«blokos barengoro» - Block, Brocken]"
364,blondo,adj,,blond
365,bluza,n f,-es/-ja-,Bluse
366,boba,n f,-es/-ja-,Beere
367,bobokos,n m,-urja/-es-,Knospe
368,bobos,n m,-urja/-os-,"Korn [«baro bobosa» - grob, grobkörnig]"
369,bogacija,n f,-es/-a-,"Vermögen, Reichtum"
370,bogacizel,v itr,,reich werden
371,bogato,adj,,"reich, vermögend"
372,bokčjaua,n f,-es/-a-,Bündel
373,bokh,n f,-a/-a-,Hunger
374,bokhalimata,n m pl,,Hungertod
375,bokhalo,adj m,,hungrig
376,bokhaľol,v itr,-iľ-/-il-,hungrig sein
377,boksos,n m,-urja/-es-,Boxen
378,boldel,v tr,-iň-/-in-,"1. wenden, drehen, verdrillen [«bi te boldel pes» - zweifellos] 2. rollen 3. spinnen 4. aufwickeln, aufspulen"
379,boldel pes,v phr itr,-iň-/-in-,1. zurückkommen 2. zurückgeben 3. sich drehen
380,boldinipe,n m,-imata/-imas-,"1. Zweifel 2. Drehung, Drall"
381,boldipe pale,n phr m,-imata/-imas-,1. Rückkehr 2. Drehung
382,boldo,adj m,,getauft
383,bolel,v tr,-ď-/-d-,taufen
384,bolipen,n m,-imata/-imas-,Taufe
385,bolta,n f,-es/-ja-,Bogen
386,bomba,n f,-es/-ja-,Bombe
387,bombardizel,v tr,,bombardieren
388,bombonizel,v itr,,"schwatzen, gackern"
389,borčagos,n m,-urja/-os-,Wicke
390,bordelos,n m,-urja/-es-,Bordell
391,bori,n f,-ja/-ja-,Schwiegertochter
392,borima,n m pl,,"1. Rede 2. Gespräch, Unterhaltung 3. Redseligkeit"
393,borimata,n m pl,,Wörter
394,borizel,v itr,,"1. reden, sprechen 2. diskutieren"
395,bosiľakos,n m,-urja/-es-,Basilikum
396,botonos,n m,-urja/-os-,Knopf
397,bracela,n f,-es/-ja-,Armband
398,brados,n m,-urja/-os-,Tanne
399,brakoňeri,n m,-ja/-es-,Schmuggler
400,breteľa,n f,-es/-a-,Hosenträger
401,čačes,adv mod,,"1. wirklich, tatsächlich 2. auf jeden Fall"
402,čačimaste,adv mod,,"wirklich, wahrhaftig"
403,čačipe,n m,-imata/-imas-,1. Wahrheit 2. Ehrlichkeit
404,čačo,adj m,,"1. wahr, richtig 2. echt"
405,cajkos,n m,-urja/-os-,"Hefe, Germ"
406,čajlo,adj m,,satt
407,čajľol,v tr,-iľ-/-il-,"mögen, gefallen [«na čajľol» - nicht mögen, Abneigung haben] [«sar čajľol tut» - wie auch immer, auf irgendeine Weise]"
408,čajľolipe,n m,-imata/-imas-,"Vergnügen, Genuss"
409,čajos,n m,-urja/-os-,Tee
410,čamaxul,n f,-ja/-ja-,Kinn
411,čang,n m,-a/-es-,"Bein, Unterschenkel, Oberschenkel"
412,čang pantalonoskiri,n phr f,-a/-es-,Hosenbein
413,čar,n f,-ja/-ja-,"1. Gras [«učhavdo čarijasa» - grasig, grasbedeckt, grasbewachsen] 2. Weideland, Weide 3. Busch"
414,čar medičinalo,n phr f,-ja/-ja-,Heilkraut
415,čarel,v itr,-ď-/-d-,lecken
416,carkos,n m,-urja/-os-,Gehschule
417,čaro,n m,-e/-es-,Schüssel
418,čartizel,v tr,,1. kosten (Essen) 2. probieren
419,časornikari,n m,-ja/-es-,Uhrmacher
420,časos siklaimata,n phr m,-urja/-os-,Unterrichtsstunde
421,časos vasteske,n phr m,-urja/-os-,"Uhr, Armbanduhr"
422,čauni,n m,-ja/-es-,Kessel
423,čel maj šukar,adv mod,,am besten
424,čelula,n f,-es/-a-,Zelle (Lebewesen) [«celula phandipeskiri» - Gefängniszelle]
425,čen,n f,-ja/-ja-,Ohrring
426,čentros,n m,-urja/-os-,"Mitte, Zentrum"
427,cepuša,n f,-es/-ja-,Spieß
428,ceranos,n m,-urja/-es-,Bauer
429,čerbojka,n f,-es/-ja-,Hirsch
430,čerbos,n m,-urja/-os-,1. Hirschbock 2. Rotwild
431,čerčetizel,v tr,,untersuchen
432,čerkos,n m,-urja/-os-,Kreis
433,čerňala,n f,-es/-ja-,Tinte
434,čeros,n m,-urja/-os-,Himmel (sichtbarer)
435,čertifikatos,n m,-urja/-es-,Zertifikat
436,cesêtori,n m,-ja/-es-,Weber
437,cesutos,n m,-urja/-os-,Gewebe
438,četizel,v tr/itr,,lesen
439,četizel o rašaj,v phr itr,,predigen
440,čexerni,n f,-ja/-ja-,Stern [«čexerni kaj perel» - Sternschnuppe]
441,cexra,n f,-es/-a-,Zelt
442,čhadel,v itr,-ľ-/-l-,"sich übergeben, erbrechen"
443,čhadipe,n m,-imata/-imas-,1. Brechreiz 2. Erbrochenes
444,čhaj,n f,-a/-a-,1. Mädchen (Roma) 2. Tochter (Roma)
445,čhaj vitrego,n phr f,-a/-a-,Stieftochter
446,čhao,n m,-e/-es-,"1. Bub (Roma) 2. Sohn (Roma) 3. Kind, Baby"
447,čhao vitrego,n phr m,-e/-es-,Stiefsohn
448,čhaoengoro doktoros,n phr m,-ja/-es-,Kinderarzt
449,čhaoripe,n m,-imata/-imas-,Kindheit
450,čhaoro,n m,-e/-es-,Junggeselle
451,čhel,v tr,,"1. setzen, stellen, legen [«čhel ande priza» - anstecken (elektrisches Gerät)] [«čhel ando than» - ersetzen] [«čhel ando ocetos» - einlegen, in Essig einlegen] [«čhel jekh anuncos» - anschlagen, plakatieren] [«čhel leske ol pantofja» - Schuhe anziehen] [«čhel mirodenijes» - würzen] [«čhel ko inkubatori» - brüten] 2. hinzufügen 3. jem. vorstellen"
452,čhel,n f,-ja/-ja-,Masern
453,čhel jekh opre aver,v phr itr,,"anhäufen, aufschichten"
454,čhel mirodenies,v phr,,würzen
455,čhel pes,v phr itr,,sich einmischen
456,čheren,n f,-ja/-ja-,Stern
457,čhib,n f,-ja/-ja-,1. Zunge 2. Sprache
458,čhindo,adj m,,"geschnitten, zerkleinert, zerschnitten"
459,čhinel,v tr,-ď-/-d-,"1. schneiden [«čhinel ando kašt» - schnitzen] 2. zerreißen, aufreißen 3. sägen 4. mähen 5. hacken, zerhacken 6. spalten"
460,čhinel pes,v phr itr,-ď-/-d-,reißen
461,čhinipe,n m,-imata/-imas-,1. Schnitt 2. Narbe 3. Abspaltung
462,čholdo,adj m,,glatzköpfig
463,čhon,n m,-a/-jes-,1. Mond [«baro čhon» - Vollmond] 2. Monat [«orso čhon» - jedes Monat]
464,čhonestar,adv temp,,monatlich
465,čhor,n m,-a/-es-,Bart
466,čhoralo,adj m,,bärtig
467,čhorel,v tr,-ď-/-d-,"1. gießen, schütten 2. verschütten, ausgießen 3. abseihen (Essen)"
468,čhornut,n m,-a/-es-,Mond [«čhornut kaj tikňol» - abnehmender Mond] [«čhornut kaj baŕol» - zunehmender Mond]
469,čhornuteskiri eklipsa,n f,-es/-ja-,Mondfinsternis
470,čhoŕol,v itr,-iľ-/-il-,fließen
471,čhungar,n m,-a/-es-,"Speichel, Spucke"
472,čhungarel,v itr,-ď-/-d-,spucken
473,čhuri,n f,-ja/-ja-,Messer
474,cidel,v tr,-iň-/-in-,"1. ziehen 2. abziehen (Truppen), zurückziehen"
475,cidel pes,v phr tr,-iň-/-in-,sich zurückziehen
476,cigaŕa,n f,-es/-a-,Zigarette
477,čik,n f,-ja/-ja-,1. Lehm 2. Schlamm
478,čikat,n m,-a/-es-,1. Stirn 2. Vorderseite
479,čiken,n m,-a/-es-,"Fett, Schmiere, Schmierfett"
480,čiklos,n m,-urja/-os-,Zyklus
481,čimitiros,n m,-urja/-es-,Friedhof
482,cipari,n m,-ja/-es-,Aal
483,cipima,n m,-imata/-imas-,Ruf
484,cipizel,v itr,-ď-/—,"schreien, brüllen, kreischen"
485,čipota,pron indef,,1. etwas 2. einige
486,čirešin,n f,-a/-a-,Kirschenbaum
487,čirikli,n f,-ja/-ja-,"Vogel, Amsel, Schwalbe"
488,čistime,adj,,"1. vornehm, herrschaftlich 2. vernünftig"
489,čitatos,n m,-urja/-os-,"Zitat, Bezugnahme"
490,čititori,n m,-ja/-es-,Leser
491,čiviko,adj,,städtisch
492,čivilo,adj,,bürgerlich
493,čizmari,n m,-ja/-es-,Schuster
494,cîncari,n m,-ja/-es-,"Mücke, Gelse"
495,čjaca,n f,-es/-ja-,Dunst
496,čjarta,n f,-es/-ja-,1. Streit 2. Skandal
