Index,Entry Word,Part of Speech,Affix,Definition
808,por,n m,,Feder
809,pori,n f,,Schwanz
810,poši,n f,,"Sand, Staub"
811,posiťa,n f,,Tasche
812,pral,n m,,Bruder
813,preko,adv loc,,"jenseits, hinüber"
814,prengero,n m,,"Polizist, Gendarm"
815,priko taha,adv phr,,übermorgen
816,prindžardo,n m,,"Freund, vertraute Person"
817,prindžarel,v tr,,"erkennen, wiedererkennen"
818,pro,pron poss 3 sg m,,reflexives Possessivpronomen sg.
819,pro,n m,,"Fuß, Bein"
820,probalinel,v tr,,"versuchen, probieren, kosten"
821,pruťinel,v tr,,treten
822,pruťinkerel,v tr,,umherstoßen
823,pumen,pron refl pl,,Reflexivpronomen pl.
824,pusavel,v tr,,stechen
825,pusavel,v tr,,"stechen, einen Stich versetzen, kopulieren"
826,raj,n m,,"Herr, Gentleman"
827,rajkane gada,n phr pl,,vornehme Kleidung
828,rajkano,adj m,,"Herren-, gentlemanlike"
829,rajn,adj,,sauber
830,ran,adj,,sauber
831,ranik,n f,,"Zweig, Rute"
832,raňik,n f,,"Zweig, Rute"
833,rašaj,n m,,Priester
834,rat,n m,,Blut
835,raťaha,n f,,Morgen
836,raťaha,n f,,Morgen
837,raťaha,adv temp,,"am Morgen, morgens"
838,rati,n f,,"Nacht, Abend"
839,ratvalo,adj m,,"blutig, blutbefleckt"
840,reto,n m,,Wiese
841,rez,n f,,"Weingarten, Weinberg"
842,ricin,n f,,Pech
843,rig,n f,,Seite
844,rini,n m,,Säge
845,riňi,n m,,Säge
846,roj,n f,,Löffel
847,roǩa,n f,,Rock
848,röktön,adv temp,,"auf einmal, sofort"
849,rom,n m,,"1. Rom, Mann (Rom) 2. Ehemann (Rom)"
850,romano,adj m,,Roma-
851,romungro,n m,,ungarischer Rom
852,rovel,v itr,,weinen
853,rudel,v tr,,1. suchen 2. Geld verdienen
854,rup,n m,,1. Silber 2. Forint (ungar. Währung)
855,rupuno,adj m,,Silber-
856,rupuno,n m,,Forint (ungar. Währung)
857,rušel,v itr,,"böse sein, böse werden"
858,ruvel,v itr,,weinen
859,s,pron indef,,"alles (vor Vokalen), alle (vor Vokalen)"
860,sa,pron indef,,"alles, alle"
861,sa,pron indef,,alles
862,sako,adj m,,jeder
863,sap ,n m,,Schlange
864,sapuň,n m,,Seife
865,sapuňi,n m,,Seife
866,sar,part comp,,"wie, so wie"
867,sar,part grad,,"wie, so wie, als (mit Komparativ)"
868,sar,pron int,,wie
869,šarkaňi,n m,,Drachen
870,šarko,n m,,Ecke
871,sasi,n f,,Schwiegermutter
872,sastipe,n m,,Gesundheit
873,sasto,adj m,,gesund
874,sasťol,v itr,,"gesund werden, verheilen"
875,sastro,n m,,Schwiegervater
876,savo,pron rel,,welcher
877,šax,n m,,Kohl
878,sečkinel,v tr,,"Haare schneiden, schneiden, scheren"
879,sej,pron int,,1. welcher 2. welche Art von
880,šej,part mod,,"es ist möglich, kann"
881,šej,part mod,,können
882,šel,num card,,hundert
883,šelo,n m,,"Tau, Strang"
884,šernango,adj m,,mit unbedecktem Kopf
885,šero,n m,,::::Parse Failure::::
886,sig,adv mod,,"bald, schnell"
887,siǩarel,v tr,,"lehren, gewöhnen"
888,sikavel,v tr,,zeigen
889,sikľol,v tr,,1. lernen 2. gewöhnt werden
890,sil,v tr,,nähen
891,šil,n m,,Kälte
892,sintaca,n f,,Sintiza
893,sinto,n m,,Sinto
894,sir,n f,,Zwiebel
895,skami,n f,,"Stuhl, Sessel, Bank"
896,šlivi,n f,,Pflaume
897,so,pron indef,,"alles, alle"
898,so,pron rel,,"der welcher…, die welche…, das was"
899,so,pron rel,,was
900,so,pron int,,was
901,sobota,n f,,Samstag
902,šofinel,v tr,,"befehlen, Anweisungen geben"
903,šoha,adv temp,,nie
904,šoha,adv temp,,nie
905,sohajarel,v itr,,"schwören, Eid leisten"
906,somnak,n m,,Gold
907,somnakuno,adj m,,"golden, Gold-"
908,somsido,n m,,Nachbar
909,soske,pron int,,"wofür, warum"
910,soske,pron int,,warum
911,šošo,n m,,Hase
912,sosten,n f,,"Hosen, Unterhosen"
913,šov,num card,,sechs
914,sovel,v itr,,schlafen
915,srasti,n m,,Eisen
916,srida,n f,,Mittwoch
917,staklo,n m,,1. Glas (Material) 2. Flasche
918,štar,num card,,vier
919,štarto,num ord,,vierter
920,šudro,adj m,,kalt
921,šudrol,v itr,,"kalt werden, kalt bekommen"
922,šujbinel,v tr,,"stoßen, schieben"
923,šukar,adj,,"gut, schön"
924,šuko,adj m,,"1. trocken 2. dünn, mager"
925,sületinel,v itr,,geboren werden
926,šunďol,v itr,,"gehört werden, erklingen"
927,šunel,v tr,,"hören, zuhören"
928,sungal,v tr,,riechen
929,šuno,n m,,Schlaf
930,šuťarel,v tr,,"trocknen, trocken machen"
931,šutkerel,v tr,,"bewerfen, hin und her werfen"
932,šutlo,adj m,,sauer
933,šuťol,v itr,,"trocknen, trocken werden"
934,suv,n f,,Nadel
935,šuva kerel,v phr,,"putzen, reinigen"
936,šuvlo,adj m,,geschwollen
937,šužarel,v tr,,"putzen, reinigen"
938,švah,adj,,schwach
939,sviri,n m,,Hammer
940,sviri,n m,,Hammer
941,švoh,adj,,schwach
942,tado,adj m,,gekocht
943,taďol,v itr,,"kochen, gekocht werden"
944,taďol,v itr,,"kochen, sieden"
945,taha,adv temp,,morgen
946,taj,conj,,und
947,tal,v tr,,kochen
948,tal,v tr,,kochen
949,tanači,n m,,Kommunalrat
950,taňeri,n m,,Essteller
951,taňeri,n m,,"Teller, Schale, Geschirr"
952,tasavel,v tr,,"ersticken, erdrosseln, erwürgen"
953,tasľol,v itr,,"1. ersticken, ertrinken 2. husten"
954,taśol,v itr,,"1. ersticken, ertrinken 2. husten"
955,taťarel,v tr,,"wärmen, erhitzen, heizen"
956,tati mol,n phr f,,Glühwein
957,tato,adj m,,"warm, heiß"
958,taťol,v itr,,"warm werden, schwitzen"
959,tavasi,n m,,Frühlingszeit
960,te,conj,,"1. wenn 2. um zu, damit"
961,te,adv mod,,auch
962,te,part,,Partikel der Infinitiv-Konstruktion
963,te,adv mod,,auch
964,te,adv mod,,auch
965,te,conj,,und
966,tej,conj,,und
967,tel,prep,,"1. unter, innerhalb 2. während, innerhalb von 3. von unterhalb von"
968,tel,adv loc,,"unten, unterhalb"
969,tel,part vb,,hinunter- (präverbal)
970,tela khak,n phr,,unter dem Arm
971,tele perel,partv itr,,hinunterfallen
972,tele šujbinel,partv tr,,herunterschieben
973,teluno,adj m,,"Unter-, Nieder"
974,terďarel,v tr,,anhalten
975,terdelinel,v itr,,niederknien
976,terďol,v tr,,"stehen bleiben, anhalten, stehen"
977,ternipe,n m,,Jugend
978,terno,adj m,,jung
979,than,n m,,Platz
980,than,n m,,"1. Leinen, Tuch 2. Ware"
981,thardi,n f,,Branntwein
982,thardi mol,n phr f,,Branntwein
983,tharel,v tr,,"brennen, Feuer legen"
984,tharel,v tr,,verbrennen
985,thav,n m,,Faden
986,them,n m,,Himmel
987,them,n m,,Welt
988,them,n m,,1. Land 2. Welt 3. Himmel
989,them,n m,,Himmel
990,thovel,v tr,,waschen
991,thovel,v tr,,"1. setzen, legen, stellen, tun 2. waschen"
992,thovel pe,v itr,,sich waschen
993,thovibe,n m,,Wäsche
994,thud,n m,,Milch
995,thudošno,adj m,,"Milch-, mit Milch zubereitet, milchig"
996,thuv,n m,,Rauch
997,thuvjano,adj m,,rauchig
998,thuvjarel,v itr,,"rauchen, rauchig sein"
999,tikno,adj,,"ein wenig, ein bisschen"
1000,tikno,adj m,,klein
1001,ťiral,n f,,"Topfen, Quark"
1002,ťiral,n m,,"Topfen, Quark"
1003,törtineto,n m,,"Geschichte, Erzählung"
1004,tradel,v tr,,fahren
1005,tradel ari,partv itr,,hinausfahren
1006,tranda,num card,,dreißig
1007,traninal,v tr,,wagen
1008,tresanel,v tr,,schütteln
1009,trial,num mult,,dreimal
1010,trin,num card,,drei
1011,trito,num ord,,dritter
1012,tro,pron poss 2 sg m,,dein
1013,truš,n f,,Durst
1014,trušajol,v itr,,durstig werden
1015,trušalo,adj m,,durstig
1016,tu,pron pers 2 sg,,du
1017,tumaro,pron poss 2 sg m,,euer
1018,tumen,pron pers 2 pl,,ihr (pl.)
1019,učo,adj m,,hoch
1020,uďanoda,pron dem m,,derselbe
1021,uďi,interj,,"nicht wahr?, wirklich?, tatsächlich?, siehst du?"
1022,udvara,n f,,Hof
1023,ulavel,v tr,,"verteilen, teilen"
1024,umlavel,v tr,,aufhängen
1025,ungrika,adv mod,,"ungarisch, auf ungarisch"
1026,ungriko,adj m,,ungarisch
1027,ungro,n m,,Ungar
1028,upe,prep,,auf
1029,upral,prep,,von
1030,upre,part vb,,"auf-, hinauf-"
1031,upre,adv loc,,"dort oben, dort hinauf, hoch oben"
1032,upre,prep,,auf
1033,upre ušťel,partv itr,,springen
1034,ural upre,partv itr,,auffliegen
1035,urďal,v itr,,fliegen
1036,urďel,v tr,,anziehen
1037,urďel pe,v itr,,sich anziehen
1038,ušťarel,v tr,,treten
1039,ušťel,v itr,,"1. aufstehen, aufwachen 2. springen"
1040,ušťel pe,v itr,,springen
1041,uštidel,v tr,,"nehmen, fangen, erwischen, bekommen"
1042,uzar,prep,,"nahe bei, neben"
1043,uzar,prep,,"zu, bei, nahe, neben"
1044,užarel,v tr,,warten
1045,va,n m,,Hand
1046,va del,v phr,,die Hand geben
1047,vaď,conj,,oder
1048,vadno,adj m,,wild
1049,vakerel,v itr,,"sprechen, reden, plaudern"
1050,valakhaj,adv loc,,irgendwo
1051,valako,pron indef,,jemand
1052,valako,pron indef,,irgendjemand
1053,valasar,adv mod,,irgendwie
1054,valaso,pron indef,,etwas
1055,valaso,pron indef,,irgendetwas
1056,vaš,prep,,"für, wegen"
1057,vaše,adv caus,,dafür
1058,vego,n m,,"Rand, Ende"
1059,veka,n f,,Korb
1060,verda,n m,,Karren
1061,veš,n m,,Wald
1062,viďazinel,v tr,,"aufpassen, acht geben, bewachen"
1063,vizitka,n m,,Bluse
1064,vlahika,adv mod,,1. auf Rumänisch 2. auf Vlach Romani
1065,vlaho,n m,,1. Rumäne 2. wallachischer Rom
1066,vlašicka,adv mod,,1. auf Rumänisch 2. auf Vlach Romani
1067,vlaxo,n m,,1. Rumäne 2. wallachischer Rom
1068,voďi,n m,,Herz
1069,voďi,n m,,Herz
1070,vodro,n m,,Bett
1071,voja,n f,,"Freude, Glück"
1072,vonato,n m,,"Zug, Eisenbahn"
1073,vorta,adv mod,,"direkt, geradewegs"
1074,vožiťa,n f,,Weihnachten
1075,vrišťanel,v itr,,"schreien, rufen"
1076,vrišťanel,v itr,,"schreien, rufen"
1077,vudar,n m,,Türe
1078,vušt,n m,,Lippe
1079,žal,v itr,,gehen
1080,žamba,n f,,Frosch
1081,žanel,v tr,,wissen
1082,zar,n f,,"Haar, Schamhaar"
1083,zarďalo,adj m,,"haarig, behaart"
1084,žene,adv,,"von ihnen (nur nach Zahlwörtern), zusammen (nur nach Zahlwörtern)"
1085,ziha,n f,,"Polster, Kissen"
1086,zihalinel,v itr,,atmen
1087,žil,v itr,,leben
1088,žil,v itr,,leben
1089,živaňi,n m,,"Dieb, Räuber"
1090,živdo,adj m,,"lebendig, am Leben"
1091,zor,n f,,"Kraft, Stärke"
1092,zorajvel,v itr,,stark werden
1093,zoralo,adj m,,strong
1094,zubuň,n m,,"Mantel, Jackett"
1095,žukel,n m,,Hund
1096,zumi,n f,,Suppe
1097,zuralo,adj m,,strong
1098,žuto,adj m,,gelb
1099,žuva,n m,,"Strauch, Busch, Dornbusch"
1100,žuvalo,adj m,,"verlaust, lausig"
1101,žuvli,n f,,Frau

