Index,Entry Word,Part of Speech,Affix,Definition
102,ambrol,n f,-a/-a-,груша
103,ambrolengo,adj m,,грушевый
104,ambrolin,n f,-a/-a-,груша (дерево)
105,ame,pron pers 1 pl,,мы
106,amen,pron pers 1 pl,,мы
107,amilaj,adv temp,,этим летом
108,aminte,n f,,"память, воспоминание"
109,amjazo,n m,-urja/-os-,полдень
110,amľal,v itr,-j-/—,"походить, быть похожим"
111,amňal,v itr,-j-/—,быть похожим
112,amnari,n m,-ja/-es-,кремень
113,ampêčisarel,v tr,-d-/-ime,мирить
114,ampêčisavol,v itr,-ajl-/-ajl-,1. мириться 2. соглашаться
115,ampêǩisarel,v tr,-d-/-ime,мирить
116,ampêǩisavol,v itr,-ajl-/-ajl-,"1. мириться 2. соглашаться, договариваться"
117,ampêraťasa,n f,-e/-a-,"царица, императрица"
118,ampêraticko,adj,,"царский, императорский"
119,amperato,n m,-urja/-os-,"царь, император"
120,ampêrato,n m,-urja/-os-,"царь, император"
121,ampêrêcija,n f,-e/-a-,"царство, империя"
122,ampêrêto,n m,-urja/-os-,император
123,ampêťisarel,v tr,-d-/-ime,мирить
124,ampêťisavol,v itr,-ajl-/-ajl-,"1. мириться 2. соглашаться, договариваться"
125,ampuil,v itr,-isard-/-ime,"плодиться, размножаться"
126,ampuškil,v tr,-isard-/-ime,"1. стрелять, расстреливать 2. убивать"
127,ampuškime,adj,,"застреленный, убитый"
128,ampuškimos,n m,-ata/-as-,"1. выстрел, перестрелка 2. расстрел"
129,ana,prep,,"из, с"
130,ananaso,n m,-urja/-os-,ананас
131,anav,n m,-a/-es-,"имя [«thol anav» - именовать, называть]"
132,anda,prep,,"из, с"
133,anda kodeja,adv caus,,поэтому
134,andaŕat,adv temp,,"утром, рано утром"
135,ande,prep,,в
136,ande zor,adv temp,,утром
137,anďelo,n m,-urja/-os-,ангел
138,ando,prep,,"в, на"
139,andoril pe,v itr,-isard-/-ime,"сметь, осмеливаться"
140,andral,adv loc,,"из, изнутри"
141,andraluno,adj m,,внутренний
142,andre,adv loc,,"в, внутри"
143,andrê,adv loc,,"в, внутри"
144,andrêžîl,v tr,-isard-/-ime,соблазнить
145,andrêžîmos,n m,-ata/-as-,"соблазн, искушение"
146,andruno,adj m,,внутренний
147,anduxo,adj,,глубокий
148,andželo,n m,-urja/-os-,ангел
149,andźevo,n m,-urja/-os-,ангел
150,ane,prep,,в
151,anel,v tr,-d-/-d-,приносить
152,anel pe,v phr itr,-d-/-d-,быть похожим
153,angali,n f,-ja/-ja,объятия [«del angali» - обнимать] [«kerel angali» - сидеть по турецки]
154,angar,n m,-a/-es-,уголь
155,angarari,n f,-ja/-es-,топка
156,angaraš,n m,-a/-es-,угольщик
157,angarêsko,adj m,,угольный
158,angažuime,adj,,помолвленный
159,angerel,v tr,-d-/-d-,"1. принести, привезти 2. уносить, увозить"
160,angla,prep,,"1. перед 2. до, прежде"
161,angľa,adv temp,,раньше
162,angľa,adv loc,,"1. перед 2. до, прежде"
163,anglaj ŕat,adv temp,,вечером
164,anglal,adv temp,,раньше
165,anglal,adv loc,,"1. перед 2. до, раньше"
166,anglamismeri,adv temp,,утром
167,anglavmismeri,adv temp,,вечером
168,angle,adv loc,,впереди
169,anglipe,n m,,будущее
170,angluji,num ord,,первый
171,anglunes,adv,,"1. сперва, сначала 2. во-первых 3. впереди"
172,angluno,adj m,,"первый, начальный"
173,angoda,adv temp,,"пока, тем временем"
174,angrel,v tr,-d-/-d-,"1. приносить, нести, везти 2. уносить, увозить"
175,angropol,v tr,,хоронить
176,angropomasko,n m,-e/-es-,похоронный
177,angropome,adj,,похороненный
178,angropomos,n m,-ata/-as-,похороны
179,angrusti,n f,-ja/-ja,"кольцо, перстень [«venčimaski angrušći» - обручальное кольцо]"
180,angrusťořî,n f,-ja/-ja,колечко
181,anino,n m,-urja/-os-,ольха
182,ankalaďol,v itr,-il-/-il-,выходить
183,ankalavel,v tr,-d-/-d-,1. вынимать 2. зарабатывать
184,ankalel,v tr,-d-/-d-,1. вынимать 2. зарабатывать
185,ankêrďol,v itr,-il-/-il-,придерживаться ((правил))
186,ankerel,v tr,-d-/-d-,1. держать 2. получать 3. содержать 4. поддерживать 5. выдерживать 6. оставлять 7. поддерживать
187,ankêrel,v tr,-d-/-d-,1. держать 2. получать 3. содержать 4. поддерживать 5. оставлять 6. выдерживать
188,ankêrel ravnoteža,v phr tr,-d-/-d-,выравнивать
189,ankêsto,n m,-e/-es-,всадник
190,ankêsto,adv mod,,верхом (на лошади)
191,anklel,v itr,-ist-/-ist-,выходить
192,ankľel,v tr,-ist-/-ist-,ставить
193,ankolil,v itr,-isard-/-ime,1. окружать 2. хитрить 3. отклоняться 4. отличаться 5. пробегать (глазами)
194,ankolil pe,v itr,-isard-/-ime,кружиться
195,ankolisavel,v itr,-d-/-d-,кружить
196,ankolo,n m,-urja/-os-,круг
197,ankrecîmos,n m,-ata/-as-,"1. завивка, кудри 2. складка ((на одежде))"
198,ankrecol,v tr,,завиваться
199,ankrecol pe,v itr,,виться
200,ankrel,v tr,-d-/-d-,1. держать 2. получать 3. содержать 4. поддерживать 5. выдерживать 6. оставлять
201,baba,n f,-e/-a-,"бабка, старуха"
202,babica,n f,-e/-a-,"снег, снежинка [«del babica» - идти (о граде)]"
203,bačva,n f,-e/-a-,бочка
204,badego,n m,-urja/-os-,"1. бидон 2. котел, горшок 3. жестянка"
205,badňako,n m,-urja/-os-,новогодняя елка
206,badogo,n m,-urja/-os-,"бидон, горшочек, жестянка"
207,badogosko,adj m,,блокообразный
208,bagažo,n m,-urja/-os-,1. багаж 2. упаковка
209,baǧimal,adv mod,,якобы
210,bagovo,n m,-urja/-os-,"табак, понюшка"
211,bagrino,n m,-urja/-os-,клен
212,baj,n f,-a/-a-,рукав
213,bajari,n m,-ja/-es-,амулет
214,bajero,n m,-urja/-os-,амулет
215,bajňa,n f,-e/-a-,баня
216,bajo,n m,-urja/-os-,"проблема, горе"
217,bajořî,n f,-ja/-ja,рукавчик
218,bajuco,n m,-urja/-os-,проступок
219,baka,n f,-e/-a-,бакенбарды
220,bakalara,n f,-e/-a-,треска
221,bakalav,n m,-a/-es-,треска
222,bakrano,adj m,,"овечий, бараний [«bakrano mas» - баранина]"
223,bakrano mas,n phr m,-a/-es-,баранина
224,bakŕari,n m,-ja/-es-,пастух
225,bakrenďi livezîn,n phr f,-a/-a-,пастбище для овец
226,bakri,n f,-ja/-ja,овца
227,bakriśo,n m,-e/-es-,ягнёнок
228,bakrišo,n m,-e/-es-,барашек
229,bakriśořo,n m,-e/-es-,1. ягненок 2. козленок
230,bakrišořo,n m,-e/-es-,1. ягненок 2. козленок
231,bakro,n m,-e/-es-,баран
232,bakŕoři,n f,-ja/-ja,1. ягненок 2. овечка 3. вербочка
233,bakŕořî,n f,-ja/-ja,"1. ягненок, овечка 2. вербочка 3. винт стягивающий бубен"
234,bakrořo,n m,-e/-es-,ягненок
235,bakšišo,n m,-urja/-es-,чаевые
236,bal,n m,-a/-es-,1. волос 2. струна
237,bala,n f,-i/-a-,болезнь
238,balaj,n f,-a/-a-,корыто
239,balaja,n f,-i/-a-,корыто
240,balajari,n m,-ja/-es-,мастер по изготовлению корыт
241,balajořî,n f,-a/-a-,корытце
242,balalajka,n f,-e/-a-,балалайка
243,balalo,adj m,,волосатый
244,balamo,n m,-urja/-os-,"лавка, магазин"
245,balamořo,n m,-urja/-os-,ларек
246,balano,adj m,,свиной
247,baľari,n m,-ja/-es-,свинопас
248,balaslo,adj m,,волосатый
249,balco,n m,-urja/-os-,закладка
250,balena,n f,-e/-a-,кит
251,balesko,adj m,,свиной
252,bali,n f,-ja/-ja,свинья
253,balikano,adj m,,свиной
254,baliśo,n m,-e/-es-,поросенок
255,balkono,n m,-urja/-os-,балкон
256,balo,n m,-e/-es-,"кабан, боров [«vêšesko balo» - вепрь]"
257,balořo,n m,-e/-es-,1. поросенок 2. морская свинка
258,balta,n f,-e/-a-,1. пруд 2. болото 3. лужа
259,balticko,adj,,балтийский
260,baltuca,n f,-e/-a-,1. прудик 2. лужа
261,balujimos,n m,-ata/-as-,баловство
262,balval,n f,-ja/-ja,ветер [«del balval» - проветривать]
263,balvaľako,adj m,,ветряной
264,balvaldino,adj m,,сумасшедший
265,balvalori,n f,-ja/-ja,"ветерок, вихрь"
266,balvaľoři,n f,-ja/-ja,"ветерок, вихрь"
267,balzamo,n m,-urja/-os-,бальзам
268,bamba,n f,-e/-a-,бомба
269,bamba,n f,-e/-a-,"1. зерно (кукурузы, фасоли) 2. бомба [«graškoski bamba» - горох] 3. спичка [«bîršindeski bamba» - капелька дождя]"
270,bambica,n f,-e/-a-,бомбочка
271,bambica,n f,-i/-a-,зернышко
272,baňa,n f,-e/-a-,1. ванная [«lel (e) baňa» - принимать ванную] 2. душ
273,banana,n f,-e/-a-,банан
274,banaticko,adj,,банатский
275,banatosko,adj m,,банатский
276,banďardo,adj m,,согнутый
277,banďarel,v tr,-d-/-d-,сгибать
278,banďol,v itr,-il-/-il-,"сгибаться, сутулиться"
279,bandžarel,v tr,-d-/-d-,сгибать
280,bandźarimos,n m,-ata/-as-,"искривление, поворот"
281,bandžarimos,n m,-ata/-as-,"1. изгиб 2. разворот, поворот 3. кривая"
282,bandžimos,n m,-ata/-as-,"кривая ((дорога)), поворот, изгиб"
283,bandžol,v itr,-il-/-il-,"сгибаться, сутулиться"
284,banǧarel,v tr,-d-/-d-,сгибать
285,banges,adv qual,,криво
286,bangês,adv qual,,криво
287,bangimos,n m,-ata/-as-,1. искривление 2. заначка 3. ложь
288,bango,adj m,,1. кривой 2. увечный
289,banǧol,v itr,-il-/-il-,"сгибаться, сутулиться"
290,banica,n f,-e/-a-,мерный стакан
291,banka,n f,-e/-a-,банк
292,bankiri,n m,-ja/-es-,банкир
293,banko,n m,-urja/-os-,1. банк 2. кон
294,bar,n f,-a/-a-,"1. двор, сад 2. забор, межа"
295,bař,n m,-a/-ês-,1. камень 2. град
296,barako,n m,-urja/-os-,барак
297,bařalo,adj m,,каменный
298,baranko,n m,-urja/-os-,баранка
299,baŕardo,adj m,,1. увеличенный 2. взрощенный
300,baŕarel,v tr,-d-/-d-,1. увеличивать 2. растить 3. преувеличивать
301,bařari,n m,-ja/-es-,каменотес
302,barba,n f,-e/-a-,борода
303,barbijari,n m,-ja/-es-,цирюльник
304,barboso,adj,,бородатый
305,barda,n f,-e/-a-,плотницкий топор
306,bare papur,n phr m pl,,прабабка и прадед
307,barem,adv mod,,"хотя бы, как минимум"
308,barêm,adv mod,,"хотя бы, как минимум"
309,bares,adv qual,,"весьма, в большинстве"
310,barês,adv qual,,"весьма, в большинстве"
311,Bari Paraštuji,n phr f,-a/-a-,страстная пятница
312,barikano,adj m,,"1. заносчивый, важный 2. великолепный"
313,barilo,adj m,,взрослый
314,barimata,n m pl,,заносчивость [«kerel barimata» - хвастать]
315,barimatango,adj m,,"заносчивый, гордый"
316,barimos,n m,-ata/-as-,"заносчивость, гордость [«kerel barimos» - хвастать]"
317,barisarel,v tr,-d-/-ime,кипятить
318,baro,n m,-e/-es-,1. шеф 2. генерал
319,baro,adj m,,"великий, почтенный"
320,baro phurimos,n phr m,-ata/-as-,старость
321,baro slovo,n m,-urja/-os-,большая буква
322,baŕol,v itr,-il-/-il-,1. расти 2. вырасти
323,bařome,adj,,окаменевший
324,baŕořî,n f,-a/-a-,"1. дворик, садик 2. заборчик"
325,bařořo,n m,-e/-es-,камушек
326,bařosavel,v itr,-d-/-d-,каменеть
327,bařuno,adj m,,каменный
328,barvajvol,v itr,-il-/-il-,разбогатеть
329,barval,n f,-ja/-ja,ветер
330,barvalimos,n m,-ata/-as-,богатство
331,barvalipe,n m,,богатство
332,barvalo,adj m,,богатый
333,barvaľoři,n f,-a/-a-,"ветерок, вихрь"
334,barvardo,adj m,,разбогатевший
335,barvarel,v tr,-d-/-d-,обогатить
336,barvavol,v itr,-ajl-/-ajl-,разбогатеть
337,barza,n f,-e/-a-,аист
338,baš,adv mod,,только что
339,bašadi,n f,-ja/-ja,музыкальный инструмент (любой)
340,bašado,n m,-e/-es-,часы
341,bašalel,v tr,-d-/-d-,играть (на музыкальном инструменте)
342,bašalimos,n m,-ata/-as-,музыка
343,bašavel,v tr,-d-/-d-,лопать
344,bašêl,v itr,-l-/-l-,1. лаять 2. лопаться
345,bašimos,n m,-ata/-as-,1. звук 2. лай
346,bašliko,n m,-urja/-os-,"капюшон, маска"
347,bašno,n m,-e/-es-,петух
348,bašta,n f,-e/-a-,"огород, сад"
349,baštovano,n f,-urja/-os-,садовник
350,bata,n f,-e/-a-,1. дубинка 2. палка
351,baterija,n f,-e/-a-,батарейка
352,bax,n f,-ja/-ja,счастье
353,baxt,n f,-ja/-ja,счастье
354,baxtales,adv mod,,"счастливо, к счастью"
355,baxtalo,adj m,,счастливый
356,baxťarel,v tr,-d-/-d-,1. осчастливить 2. обогатить
357,baxtavel,v itr,-d-/-d-,везти
358,bazari,n m,-ja/-es-,базар
359,bazarici,n m,-a/-es-,рынок
360,bazga,n f,-e/-a-,деготь
361,bêbêŕasa,n f,-e/-a-,влагалище
362,bebereško,n m,-urja/-os-,почка (анатом.)
363,bebernica,n f,-e/-a-,парикмахерская
364,bebeto,n m,-urja/-os-,"дитя, младенец"
365,Beči,n m,-ja/-es-,Австрия
366,beda,n f,-i/-a-,1. беда 2. обвинение
367,bedanžîvo,adj,,бедовый
368,bêgêvo,n m,-urja/-os-,"табак, понюшка"
369,bejaš,n m,-a/-es-,название цыганского рода в Банате
370,bejato,n m,-urja/-os-,"пацан, мальчишка"
371,bêjato,n m,-urja/-os-,"пацан, мальчишка"
372,bêkêtura,n f,-e/-a-,кусок
373,beľava,n f,-i/-a-,"1. задира 2. гам, шум 3. беда"
374,bêlêčala,n f,-i/-a-,похлебка
375,bêlêčala,adj,,мутный
376,bêlênkêrêvo,n m,-urja/-os-,задира
377,belgiano,n m,-urja/-os-,бельгиец
378,Belgija,n f,-e/-a-,Бельгия
379,beli,n f,-ja/-ja,1. жердь (особенно в шатре) 2. оглобля
380,beliš,n f,-a/-a-,подкладка
381,belka,n f,-i/-a-,белка
382,belžikajka,n f,-e/-a-,бельгийка
383,belžikana,n f,-e/-a-,бельгийка
384,belžikanisko,adj,,бельгийский
385,belžikano,n m,-urja/-os-,бельгиец
386,Belžiko,n m,-urja/-os-,Бельгия
387,benďalo,adj m,,"1. чертовский, 2. эпилептический, припадочный"
388,benďarel,v tr,-d-/-d-,"1. бесить, выводить из себя 2. делать что-л. чертовски хорошо"
389,benďavol,v itr,-ajl-/-ajl-,1. быть одержимым 2. беситься 3. биться в эпилептическом припадке
390,bêndêreco,adj,,непригодный
391,bendžajlo,n m,-e/-es-,бешеный
392,bendžajvol,v itr,-ajl-/-ajl-,1. быть одержимым 2. беситься 3. биться в эпилептическом припадке
393,bendžavol,v itr,-ajl-/-ajl-,1. быть одержимым 2. беситься 3. биться в эпилептическом припадке
394,beng,n m,-a/-as-,черт
395,bengajlo,adj m,,"1. чертовский 2. припадочный, эпилептический"
396,bengajvel,v itr,-ajl-/-ajl-,становиться чертом
397,bengalo,adj m,,1. чертовский 2. бешеный
398,bengavol,v itr,-ajl-/-ajl-,1. быть одержимым 2. беситься 3. биться в эпилептическом припадке
399,bengesko,adj m,,чертов
400,bengêsko,adj m,,чертов
401,čačardo,adj m,,оправданный
402,čačarel,v tr/itr,-d-/-d-,1. оправдывать 2. разрешать 3. уточнять 4. признавать невиномным
403,čačarel pe,v itr,-d-/-d-,оправдывать
404,čačes,adv mod,,"1. правильно 2. по-настоящему, реально"
405,čačikano,adj m,,"1. подходящий, подобающий 2. справедливый, честный"
406,čačimasko,adj m,,правдивый
407,čačimos,n m,-ata/-as-,правда
408,čačo,adj m,,1. правильный 2. правый 3. прямой
409,čačol,v itr,-il-/-il-,1. оправдываться 2. сбываться
410,čačuno,adj m,,настоящий
411,čadil,v tr,-isard-/-ime,задыхаться
412,čadil pe,v itr,-isard-/-ime,задыхаться
413,čado,n m,-urja/-os-,чад
414,ćafa,n f,-e/-a-,затылок
415,čafa,n f,-e/-a-,затылок
416,čafako,adj m,,затылочный
417,cagari,n m,-ja/-es-,царь
418,cagaricko,adj m,,царский
419,cagarni,n f,-ja/-ja,царица
420,caj,conj,,и
421,ćaja,n f,—/-a-,ключ
422,čaja,n f,-a/-a-,ключ
423,čajľarel,v tr,-d-/-d-,"кормить, питаться"
424,čajles,adv mod,,сытно
425,čajlimos,n m,-ata/-as-,сытость
426,čajlo,adj m,,сытый
427,čajľol,v itr,-il-/-il-,1. насытиться 2. наедаться
428,čajniko,n m,-urja/-os-,чайник
429,čajnikuco,n m,-urja/-os-,самовар
430,čajo,n m,-urja/-ja,чай
431,čajosko,adj m,,чайный
432,cajto,n m,-urja/-os-,1. время 2. погода
433,cajtungari,n m,-ja/-es-,1. корреспондент 2. газетчик
434,cajtungo,n m,-urja/-os-,газета
435,cala,n f,-a/-a-,один из предметов одежды
436,caľa,n f pl,-a/-a-,одежда [«borikane caľa» - подвенечное платье]
437,čalado,adj m,,сумасшедший
438,čalado,n m,-a/-es-,глупец
439,calako,adj m,,одежный
440,čaľarel,v tr,-d-/-d-,насыщать
441,čalavel,v tr,-d-/-d-,ударять
442,calici,n f pl,,одежка
443,čaľol,v itr,-il-/-il-,насытиться
444,čam,n m,-a/-es-,1. скальп 2. шкурка (сала)
445,čamb,n m,-a/-a-,1. скальп 2. шкурка (сала)
446,čambel,v tr,,"жевать, кусать"
447,čamblimasko,adj m,,жевательный
448,čamblimos,n m,-ata/-as-,жевание
449,čamco,n m,-urja/-os-,лодка
450,čamdžija,n m,-a/-es-,паромщик
451,can,n m,-a/-es-,1. место 2. постель
452,canesko,adj m,,местный
453,čang,n f,-a/-a-,1. колено [«del čanga» - преклонять колени] 2. бедро
454,čangako,adj m,,коленный
455,čangako taxtaj,n phr m,-a/-es-,надколенник
456,capariko,n m,-urja/-os-,нашатырь
457,capeno,adj,,"тугой, жесткий"
458,capêno,adj,,"тугой, жесткий"
459,čaplado,adj m,,сумасшедший
460,čaplavel,v tr,-d-/-d-,"ударять, ранить, бить"
461,čar,n f,-ja/-ja,"газон, трава [«čaŕako drab» - лечебная трава]"
462,cařa,pron indef,,немного
463,čaŕako,adj m,,травянной
464,čaralo,adj m,,травянистый
465,čarapa,n f,-e/-a-,"носок, чулок"
466,čaŕapa,n f,-e/-a-,"носок, чулок"
467,čaŕarel,v tr,-d-/-d-,пасти
468,čardako,n m,-urja/-os-,балкон
469,čařêl,v tr,-d-/-d-,лизать
470,carevina,n f,-e/-a-,царство
471,carika,n f,-e/-a-,царица
472,čaŕimasko than,n phr m,-a/-es-,"выгон, пастбище, пастбищные угодья"
473,carina,n f,-e/-a-,пастбище
474,carinako,adj m,,пастбищный
475,čarjako drab,n phr m,-a/-es-,лечебная трава
476,čařmakhlo,n m,-e/-es-,неряха
477,caro,n m,-urja/-os-,царь
478,čaro,n m,-urja/-os-,блюдо
479,čaŕol,v itr,-il-/-il-,пасти
480,čarořo,n m,-e/-es-,мисочка
481,čaršafo,n f,-urja/-os-,скатерть
482,čaršavici,n m,,простыня
483,čaršavo,n m,-urja/-os-,простыня
484,carstvo,n m,-urja/-os-,королество
485,caruil,v itr,-isard-/-ime,управлять
486,čas...čas,conj,,то (одно)…то (другое)
487,časari,n m,-ja/-es-,часовщик
488,časo,n m,-urja/-os-,1. час 2. часы 3. миг
489,cav,n m,-a/-es-,нить
490,cava,n f,-e/-a-,труба
491,čavka,n f,-e/-a-,"ворона, галка"
492,čavura,n f,-e/-a-,латунь
493,če,pron int,,"какой, который"
494,ćeba,n f,-e/-a-,"шерстяное одеяло, плед"
495,cêcala,n f,-e/-a-,скребка (для чистки лошадей)
496,cêcêlimos,n m,-ata/-as-,чистка лошади скребкой
497,cêcêlisarel,v tr,-d-/-ime,1. чистить лошадь скребкой 2. ухаживать
498,cedil,v tr,-isard-/-ime,сливать
499,cedula,n f,-e/-a-,"подтверждение, счет"
500,ceflikato,n m,-urja/-os-,"справка, разрешение"
501,cêgaš,n m,-a/-es-,выстрел
502,cêgosarel,v itr,-d-/-d-,"прицеливаться, показывать"
503,cêgosavel,v itr,-d-/-d-,прицеливаться
504,cêgovimos,n m,-ata/-as-,прицеливание
505,čehran,n f,-a/-es-,звезда
506,čehraňako,adj m,,звездный
507,čejar,n f,-a/-es-,звезда
508,ček,pron indef,,никто
509,čekaonica,n f,-e/-a-,"комната ожидания, приемная"
510,čeledo,n m,-urja/-os-,1. семья 2. народ
511,celeri,n m,-ja/-es-,цветная капуста
512,cêleri,n m,-ja/-es-,цветная капуста
513,celêro,n m,-urja/-os-,цветная капуста
514,celo,adj,,целый
515,čem,n m,-a/-es-,1. страна 2. народ
516,centar,n m,-a/-es-,центр
517,centro,n m,-urja/-os-,центр
518,cêpênil,v itr,-isard-/-ime,оцепенеть
519,cepenime,adj,,оцепенелый
520,cêpênime,adj,,оцепенелый
521,cêpênimos,n m,-ata/-as-,оцепенение
522,cêpênisajvel,v itr,-ajl-/-ajl-,застывать
523,cêpênisarel,v tr,-d-/-ime,заставлять цепенеть
524,cepenisavol,v itr,-ajl-/-ajl-,цепенеть
525,cêpênisavol,v itr,-ajl-/-ajl-,цепенеть
526,cepimos,n m,-ata/-as-,крик
527,cepisarel,v itr,-d-/-ime,"1. кричать, звать 2. визжать"
528,čepka,n f,-e/-a-,кепка
529,cepliga,n f,-e/-a-,лучина
530,cepliguca,n f,-e/-a-,щепка
531,čepo,n m,-urja/-os-,пробка
532,cera,n f,-e/-a-,шатер
533,cêra,n f,-e/-a-,шатер
534,cêřa,pron indef,,немного
535,cerada,n f,-e/-a-,"брезент, полотнище палатки"
536,čerain,n f,-a/-a-,звезда
537,čerajin,n f,—/-a-,звезда
538,cêrako,adj m,,шатровый
539,cêrari,n m,-ja/-es-,мастер по изготовлению шатров
540,čerbo,n m,-urja/-os-,косуля
541,čerbosko,adj m,,олений
542,čerčeľa,n f,-e/-a-,безделушки
543,čerčelica,n f,-e/-a-,безделушки
544,čerčelo,n m,-urja/-os-,1. украшение 2. кулон 3. сережка
545,cêrdel,v tr,-j-/-in-,"1. тянуть 2. паять 3. дышать, вдыхать"
546,cêrdel nêkazo,v phr itr,-j-/-in-,нуждаться
547,čereko,n m,-urja/-os-,ляжка теленка
548,čerepo,n m,-urja/-os-,череп
549,čerga,n f,-e/-a-,шатер
550,čerhaj,n f,-a/-a-,звезда
551,čeri,n m,-ja/—,небо
552,čeril,v tr,-isard-/-ime,"следить, подстерегать, подслушивать"
553,čerimos,n m,-ata/-as-,слежка
554,čeriš,adv mod,,украдкой
555,čerišarel,v itr,-d-/-d-,"следить, подслушивать"
556,čerko,n m,-urja/-os-,обруч
557,cêrkosardo,adj m,,отнятый от груди (ребенок)
558,cêrkosarel,v tr,-d-/-d-,"отказываться от привычек, отвыкать"
559,cêrkosarimos,n m,-ata/-as-,отнимание младенца от груди
560,cêrkosavel,v itr,-d-/-d-,отнимать младенца от груди
561,ćermo,n m,-e/-es-,червь
