Index,Entry Word,Part of Speech,Affix,Definition
70,aldomaš,n m,-a/-es-,encore (after a good bargain)
71,alduisarel,v tr,-d-/-ime,bless
72,ali,conj,,but
73,alimenta,n f,-e/-a-,alimony
74,alkoholosko,adj m,,alcoholic
75,alol pe,v itr,,understand
76,alomos,n m,-ata/-as-,1. choice 2. election
77,alosarel,v tr,-d-/—,"1. choose, select 2. vote"
78,alosavel,v itr,-d-/-d-,understand
79,ama,conj,,1. but 2. as soon as
80,amal,n m,-a/-es-,"friend, comrade"
81,amalin,n f,-a/-a-,"girl friend, friend"
82,amalni,n f,-ja/-ja,friend
83,amaro,pron poss 1 sg m,,our
84,ambari,n m,-ja/-es-,barn
85,amblaimos,n m,-ata/-as-,hanging (execution)
86,amblajimata,n m pl,,hanging (execution)
87,amblal,n m,-a/-es-,"billet, piece of wood, log"
88,amblavel,v tr,-d-/-d-,1. hang (execute) 2. hang up
89,amblavel pe,v itr,-d-/-d-,hang os.
90,amblavimos,n m,-ata/-as-,hanging
91,amboldel,v tr,,"1. turn, spin 2. return, give back 3. wrap up"
92,amboldel pe,v phr itr,,"rotate, turn"
93,amboldimos,n m,-ata/-as-,"1. turn, rotation 2. reversal, return"
94,amboldinari,n m,-ja/-es-,"lock (hair), curl"
95,amboldino,adj m,,"turned, upside down, rolled, inverted"
96,amboldo,adj m,,"turned, upside down, rolled, inverted"
97,ambolďol,v itr,-il-/-il-,"1. turn, rotate 2. turn around 3. return 4. turn away from 5. wind 6. wrap os. up"
98,ambolil,v tr,-isard-/-ime,overlay with brass
99,ambolimos,n m,-ata/-as-,overlaying with brass
100,amborim,adv mod,,"maybe, perhaps"
101,ambrol,n f,-a/-a-,pear
102,ambrol,n m,-a/-es-,1. pear 2. light bulb
103,ambrolengo,adj m,,pear-
104,ambrolin,n f,-a/-a-,pear tree
105,ame,pron pers 1 pl,,we
106,amen,pron pers 1 pl,,we
107,amilaj,adv temp,,this summer
108,aminte,n f,,"memory, recollection"
109,amjazo,n m,-urja/-os-,noon
110,amľal,v itr,-j-/—,resemble
111,amňal,v itr,-j-/—,resemble
112,amnari,n m,-ja/-es-,flint
113,ampêčisarel,v tr,-d-/-ime,reconcile so.
114,ampêčisavol,v itr,-ajl-/-ajl-,"1. reconcile, make up 2. agree, come to an understanding"
115,ampêǩisarel,v tr,-d-/-ime,reconcile so.
116,ampêǩisavol,v itr,-ajl-/-ajl-,"1. reconcile, make up 2. agree, come to an understanding"
117,ampêraťasa,n f,-e/-a-,"queen, empress"
118,ampêraticko,adj,,"royal, imperial"
119,amperato,n m,-urja/-os-,"king, emperor"
120,ampêrato,n m,-urja/-os-,"king, emperor"
121,ampêrêcija,n f,-e/-a-,"kingdom, empire, realm, land, monarchy"
122,ampêrêto,n m,-urja/-os-,emperor
123,ampêťisarel,v tr,-d-/-ime,reconcile so.
124,ampêťisavol,v itr,-ajl-/-ajl-,"1. reconcile, make up 2. agree, come to an understanding"
125,ampuil,v itr,-isard-/-ime,"reproduce, procreate"
126,ampuškil,v tr,-isard-/-ime,"1. shoot, shoot down 2. kill"
127,ampuškime,adj,,1. shot 2. killed
128,ampuškimos,n m,-ata/-as-,"1. shooting, firing 2. execution"
129,ana,prep,,"from, out of"
130,ananaso,n m,-urja/-os-,pineapple
131,anav,n m,-a/-es-,name [«thol anav» - to name]
132,anda,prep,,"from, out of"
133,anda kodeja,adv caus,,therefore
134,andaŕat,adv temp,,early in the morning
135,ande,prep,,in
136,ande zor,adv temp,,early in the morning
137,anďelo,n m,-urja/-os-,angel
138,ando,prep,,"in, into"
139,andoril pe,v itr,-isard-/-ime,dare
140,andral,adv loc,,from inside
141,andraluno,adj m,,"inner, interior, internal"
142,andre,adv loc,,1. inside 2. into
143,andrê,adv loc,,1. inside 2. into
144,andrêžîl,v tr,-isard-/-ime,tempt
145,andrêžîmos,n m,-ata/-as-,temptation
146,andruno,adj m,,"inner, interior, internal"
147,anduxo,adj,,deep
148,andželo,n m,-urja/-os-,angel
149,andźevo,n m,-urja/-os-,angel
150,ane,prep,,in
151,anel,v tr,-d-/-d-,"bring, take there"
152,anel pe,v phr itr,-d-/-d-,resemble
153,angali,n f,-ja/-ja,"1. lap 2. embrace, hug [«del angali» - to embrace] [«kerel angali» - to sit down cross-legged]"
154,angar,n m,-a/-es-,"coal, charcoal"
155,angarari,n f,-ja/-es-,charburner
156,angaraš,n m,-a/-es-,"charcoal merchant, coal merchant"
157,angarêsko,adj m,,"coal-like, coal-"
158,angažuime,adj,,engaged
159,angerel,v tr,-d-/-d-,"1. bring, take there 2. take away"
160,angla,prep,,1. in front of 2. before
161,angľa,adv loc,,in front
162,angľa,adv temp,,"before, previously"
163,anglaj ŕat,adv temp,,in the evening
164,anglal,adv temp,,"before, previously"
165,anglal,adv loc,,from the front
166,anglamismeri,adv temp,,in the morning
167,anglavmismeri,adv temp,,in the morning
168,angle,adv loc,,in front
169,anglipe,n m,,future
170,angluji,num ord,,first
171,anglunes,adv,,"1. first, in advance 2. in front, at the front"
172,angluno,adj m,,1. first 2. forward
173,angoda,adv temp,,meanwhile
174,angrel,v tr,-d-/-d-,"1. bring, take there 2. take away"
175,angropol,v tr,,bury
176,angropomasko,n m,-e/-es-,funeral
177,angropome,adj,,buried
178,angropomos,n m,-ata/-as-,"burial, entombment, inhumation, interment"
179,angrusti,n f,-ja/-ja,ring [«venčimaski angrušći» - wedding ring]
180,angrusťořî,n f,-ja/-ja,small ring
181,anino,n m,-urja/-os-,"alder, alder tree"
182,ankalaďol,v itr,-il-/-il-,"go out, come out"
183,ankalavel,v tr,-d-/-d-,1. take out 2. earn (money)
184,ankalel,v tr,-d-/-d-,1. take out 2. earn (money)
185,ankêrďol,v itr,-il-/-il-,keep (according to a rule)
186,ankerel,v tr,-d-/-d-,"1. hold 2. get, obtain 3. hold up 4. endure 5. keep 6. support"
187,ankêrel,v tr,-d-/-d-,"1. hold 2. get, obtain 3. hold up 4. endure 5. keep 6. support"
188,ankêrel ravnoteža,v phr tr,-d-/-d-,"balance, equilibrate"
189,ankêsto,adv mod,,"astride, on horse back"
190,ankêsto,n m,-e/-es-,rider
191,anklel,v itr,-ist-/-ist-,"go out, come out"
192,ankľel,v tr,-ist-/-ist-,"set up, put up"
193,ankolil,v itr,-isard-/-ime,"1. surround, circle 2. evade, go round 3. deviate 4. deceive 5. scan, skim through, examine hastily"
194,ankolil pe,v itr,-isard-/-ime,circle
195,ankolisavel,v itr,-d-/-d-,circle
196,ankolo,n m,-urja/-os-,circle
197,ankrecîmos,n m,-ata/-as-,"1. curling, waving 2. fold (clothes)"
198,ankrecol,v tr,,"ruffle, frizz"
199,ankrecol pe,v itr,,"ruffle, frizz, be wavy"
200,ankrel,v tr,-d-/-d-,"1. hold 2. get, obtain 3. hold up 4. endure 5. keep 6. retain 7. support"
201,baba,n f,-e/-a-,old woman
202,babica,n f,-e/-a-,"1. snow grain, snowflake [«del babica» - to hail] 2. old woman (dim.)"
203,bačva,n f,-e/-a-,"cask, vat"
204,badego,n m,-urja/-os-,1. small barrel 2. jar 3. tinbox
205,badňako,n m,-urja/-os-,Christmas tree
206,badogo,n m,-urja/-os-,1. small barrel 2. jar 3. tinbox
207,badogosko,adj m,,"block- (pig, ingot)"
208,bagažo,n m,-urja/-os-,"1. luggage, baggage 2. packing"
209,baǧimal,adv mod,,"allegedly, supposedly"
210,bagovo,n m,-urja/-os-,1. tobacco 2. chewing tobacco
211,bagrino,n m,-urja/-os-,"maple tree, maple"
212,baj,n f,-a/-a-,sleeve
213,bajari,n m,-ja/-es-,amulett
214,bajero,n m,-urja/-os-,amulett
215,bajňa,n f,-e/-a-,"bath, bath-house"
216,bajo,n m,-urja/-os-,"trouble, problem, misfortune"
217,bajořî,n f,-ja/-ja,small sleeve
218,bajuco,n m,-urja/-os-,small offence
219,baka,n f,-e/-a-,whiskers
220,bakalara,n f,-e/-a-,cod
221,bakalav,n m,-a/-es-,cod
222,bakrano,adj m,,sheep- [«bakrano mas» - mutton]
223,bakrano mas,n phr m,-a/-es-,mutton
224,bakŕari,n m,-ja/-es-,shepherd
225,bakrenďi livezîn,n phr f,-a/-a-,pasture for sheep
226,bakri,n f,-ja/-ja,"sheep, ewe"
227,bakriśo,n m,-e/-es-,lamb
228,bakrišo,n m,-e/-es-,lamb
229,bakriśořo,n m,-e/-es-,"1. lamb, little lamb 2. kid"
230,bakrišořo,n m,-e/-es-,"1. lamb, little lamb 2. kid"
231,bakro,n m,-e/-es-,"sheep, ram"
232,bakŕoři,n f,-ja/-ja,"1. lamb, little sheep 2. pussy willow's bud 3. thumb-screw in tambourine"
233,bakŕořî,n f,-ja/-ja,"1. lamb, little sheep 2. pussy willow's bud 3. thumb-screw in tambourine"
234,bakrořo,n m,-e/-es-,"lamb, little sheep"
235,bakšišo,n m,-urja/-es-,tip
236,bal,n m,-a/-es-,1. hair 2. string
237,bala,n f,-i/-a-,"illness, sickness, disease"
238,balaj,n f,-a/-a-,trough
239,balaja,n f,-i/-a-,trough
240,balajari,n m,-ja/-es-,troughmaker
241,balajořî,n f,-a/-a-,small trough
242,balalajka,n f,-e/-a-,balalaika
243,balalo,adj m,,"hairy, furry"
244,balamo,n m,-urja/-os-,"shop, store"
245,balamořo,n m,-urja/-os-,"little shop, booth"
246,balano,adj m,,"pork-, pig-"
247,baľari,n m,-ja/-es-,swineherd
248,balaslo,adj m,,"hairy, furry"
249,balco,n m,-urja/-os-,"1. bookmark 2. a clip on the rim of the wheel, preventing it from falling of"
250,balena,n f,-e/-a-,whale
251,balesko,adj m,,pig-
252,bali,n f,-ja/-ja,"sow, pig"
253,balikano,adj m,,pig-
254,baliśo,n m,-e/-es-,"piglet, farrow"
255,balkono,n m,-urja/-os-,balcony
256,balo,n m,-e/-es-,"pig, boar [«vêšesko balo» - wild boar]"
257,balořo,n m,-e/-es-,"1. piglet, farrow 2. Guinea-pig"
258,balta,n f,-e/-a-,"1. pool 2. pond 3. fen, marsh, marshland, fenland"
259,balticko,adj,,Baltic
260,baltuca,n f,-e/-a-,"1. little pond 2. pool, puddle"
261,balujimos,n m,-ata/-as-,"naughtiness, disobedience"
262,balval,n f,-ja/-ja,wind [«del balval» - to air]
263,balvaľako,adj m,,wind-
264,balvaldino,adj m,,1. suffering from a nervous disease 2. mentally ill
265,balvalori,n f,-ja/-ja,1. breeze 2. whirlwind
266,balvaľoři,n f,-ja/-ja,1. breeze 2. whirlwind
267,balzamo,n m,-urja/-os-,"balm, balsam"
268,bamba,n f,-e/-a-,bomb
269,bamba,n f,-e/-a-,"1. corn (one piece), grain (of corn), seed, bean (one piece) [«graškoski bamba» - pea] [«bîršindeski bamba» - rain drop] 2. match, friction match"
270,bambica,n f,-i/-a-,"seed, little grain"
271,bambica,n f,-e/-a-,little bomb
272,baňa,n f,-e/-a-,1. bath [«lel (e) baňa» - have a bath] 2. shower
273,banana,n f,-e/-a-,banana
274,banaticko,adj,,from the Banat
275,banatosko,adj m,,from the Banat
276,banďardo,adj m,,curved
277,banďarel,v tr,-d-/-d-,"crook, incline, bend"
278,banďol,v itr,-il-/-il-,"bend, stoop, become crooked"
279,bandžarel,v tr,-d-/-d-,"crook, incline, bend"
280,bandźarimos,n m,-ata/-as-,bend
281,bandžarimos,n m,-ata/-as-,"1. bending, bend 2. curve 3. turn"
282,bandžimos,n m,-ata/-as-,"curve, turn (of a road)"
283,bandžol,v itr,-il-/-il-,"bend, stoop, become crooked"
284,banǧarel,v tr,-d-/-d-,"crook, incline, bend"
285,banges,adv qual,,"crookedly, obliquely, askew"
286,bangês,adv qual,,"crookedly, obliquely, askew"
287,bangimos,n m,-ata/-as-,1. distortion 2. crookedness 3. makeshift
288,bango,adj m,,"1. crooked, awry, wry 2. crippled"
289,banǧol,v itr,-il-/-il-,"bend, stoop, become crooked"
290,banica,n f,-e/-a-,measuring jug
291,banka,n f,-e/-a-,bank
292,bankiri,n m,-ja/-es-,banker
293,banko,n m,-urja/-os-,1. bank 2. bank (card game)
294,bar,n f,-a/-a-,"1. garden 2. hedge 3. fence, border 4. yard"
295,bař,n m,-a/-ês-,"1. stone 2. hail, hailstone"
296,barako,n m,-urja/-os-,hut
297,bařalo,adj m,,stony
298,baranko,n m,-urja/-os-,"round cracknel, cookie"
299,baŕardo,adj m,,brought up
300,baŕarel,v tr,-d-/-d-,"1. enlarge, increase, magnify, blow up 2. raise, bring up 3. exaggerate"
301,bařari,n m,-ja/-es-,stone-cutter
302,barba,n f,-e/-a-,beard
303,barbijari,n m,-ja/-es-,barber
304,barboso,adj,,"bearded, with beard"
305,barda,n f,-e/-a-,carpenter's axe
306,bare papur,n phr m pl,,great-grandparents
307,barem,adv mod,,at least
308,barêm,adv mod,,at least
309,bares,adv qual,,"very, greatly, largely, highly"
310,barês,adv qual,,"very, greatly, largely, highly"
311,Bari Paraštuji,n phr f,-a/-a-,Good Friday
312,barikano,adj m,,"1. great, stately 2. proud, haughty"
313,barilo,adj m,,grown up
314,barimata,n m pl,,"arrogance, haughtiness [«kerel barimata» - to boast]"
315,barimatango,adj m,,"proud, haughty"
316,barimos,n m,-ata/-as-,"1. greatness 2. pride, haughtiness [«kerel barimos» - to boast]"
317,barisarel,v tr,-d-/-ime,"boil, bubble up"
318,baro,n m,-e/-es-,1. chief 2. general
319,baro,adj m,,"1. large, big 2. powerful, mighty, respectable 3. elder"
320,baro phurimos,n phr m,-ata/-as-,old age
321,baro slovo,n m,-urja/-os-,capital (letter)
322,baŕol,v itr,-il-/-il-,1. grow up 2. grow up
323,bařome,adj,,petrified
324,baŕořî,n f,-a/-a-,1. small garden 2. small yard 3. small fence
325,bařořo,n m,-e/-es-,little stone
326,bařosavel,v itr,-d-/-d-,"petrify, fossilize"
327,bařuno,adj m,,"made of stone, stone-, stony"
328,barvajvol,v itr,-il-/-il-,become rich
329,barval,n f,-ja/-ja,wind
330,barvalimos,n m,-ata/-as-,"riches, wealth"
331,barvalipe,n m,,"riches, wealth"
332,barvalo,adj m,,"rich, wealthy"
333,barvaľoři,n f,-a/-a-,1. breeze 2. whirlwind
334,barvardo,adj m,,enriched
335,barvarel,v tr,-d-/-d-,"enrich, make rich"
336,barvavol,v itr,-ajl-/-ajl-,become rich
337,barza,n f,-e/-a-,stork
338,baš,adv mod,,"just, simply"
339,bašadi,n f,-ja/-ja,instrument (music)
340,bašado,n m,-e/-es-,1. clock 2. watch
341,bašalel,v tr,-d-/-d-,play (an instrument)
342,bašalimos,n m,-ata/-as-,music (instrumental)
343,bašavel,v tr,-d-/-d-,make burst
344,bašêl,v itr,-l-/-l-,1. bark 2. burst
345,bašimos,n m,-ata/-as-,"1. sound, noise 2. barking"
346,bašliko,n m,-urja/-os-,"1. hood, cowl 2. mask"
347,bašno,n m,-e/-es-,cock
348,bašta,n f,-e/-a-,garden
349,baštovano,n f,-urja/-os-,gardener
350,bata,n f,-e/-a-,"beater, stick"
351,baterija,n f,-e/-a-,battery
352,bax,n f,-ja/-ja,"luck, happiness"
353,baxt,n f,-ja/-ja,"luck, happiness"
354,baxtales,adv mod,,"1. happily 2. luckily, fortunately"
355,baxtalo,adj m,,"happy, lucky, fortunate"
356,baxťarel,v tr,-d-/-d-,1. make happy 2. make rich
357,baxtavel,v itr,-d-/-d-,"be in luck, be lucky"
358,bazari,n m,-ja/-es-,bazaar
359,bazarici,n m,-a/-es-,market
360,bazga,n f,-e/-a-,"tar, pitch"
361,bêbêŕasa,n f,-e/-a-,vagina
362,bebereško,n m,-urja/-os-,kidney
363,bebernica,n f,-e/-a-,barber shop
364,bebeto,n m,-urja/-os-,baby
365,Beči,n m,-ja/-es-,Austria
366,beda,n f,-i/-a-,"1. bad luck 2. misfortune, accusation"
367,bedanžîvo,adj,,"mischievous, naughty"
368,bêgêvo,n m,-urja/-os-,"tobacco, chewing tobacco, pinch (of snuff)"
369,bejaš,n m,-a/-es-,Name of a Gypsy tribe in Banat
370,bejato,n m,-urja/-os-,"1. child, little boy 2. brat"
371,bêjato,n m,-urja/-os-,"child, little boy, brat"
372,bêkêtura,n f,-e/-a-,1. bite 2. piece
373,beľava,n f,-i/-a-,1. bully 2. hubbub 3. misfortune
374,bêlêčala,adj,,muddy
375,bêlêčala,n f,-i/-a-,soup (thin)
376,bêlênkêrêvo,n m,-urja/-os-,bully
377,belgiano,n m,-urja/-os-,Belgian
378,Belgija,n f,-e/-a-,Belgium
379,beli,n f,-ja/-ja,"pole, tent pole"
380,beliš,n f,-a/-a-,lining (of garment)
381,belka,n f,-i/-a-,squirrel
382,belžikajka,n f,-e/-a-,Belgian
383,belžikana,n f,-e/-a-,Belgian
384,belžikanisko,adj,,Belgian
385,belžikano,n m,-urja/-os-,Belgian
386,Belžiko,n m,-urja/-os-,Belgium
387,benďalo,adj m,,"1. devilish, fiendish 2. epileptic"
388,benďarel,v tr,-d-/-d-,1. madden 2. do sth. devilishly well
389,benďavol,v itr,-ajl-/-ajl-,1. be possessed by the devil 2. go mad 3. get epileptic fits
390,bêndêreco,adj,,unfit
391,bendžajlo,n m,-e/-es-,possessed
392,bendžajvol,v itr,-ajl-/-ajl-,1. be possessed by the devil 2. go mad 3. get (epileptic) fits
393,bendžavol,v itr,-ajl-/-ajl-,1. be possessed by the devil 2. go mad 3. get (epileptic) fits
394,beng,n m,-a/-as-,devil
395,bengajlo,adj m,,"1. devilish, fiendish 2. epileptic"
396,bengajvel,v itr,-ajl-/-ajl-,become the devil
397,bengalo,adj m,,"1. devilish, diabolic 2. epileptic"
398,bengavol,v itr,-ajl-/-ajl-,1. be possessed by the devil 2. go mad 3. get (epileptic) fits
399,bengesko,adj m,,"devilish, fiendish"
400,bengêsko,adj m,,"devilish, fiendish"
401,čačardo,adj m,,1. justified 2. put right
402,čačarel,v tr/itr,-d-/-d-,"1. justify 2. put right 3. concede that so. is right, bear so. out in sth., agree with so. 4. plead not guilty, clear (of all charges)"
403,čačarel pe,v itr,-d-/-d-,justify os.
404,čačes,adv mod,,"1. true, really 2. right"
405,čačikano,adj m,,"1. just, equitable 2. fair, impartial"
406,čačimasko,adj m,,"honest, decent, fair"
407,čačimos,n m,-ata/-as-,truth
408,čačo,adj m,,"1. true, real, right 2. right (side) 3. straight, honest, decent"
409,čačol,v itr,-il-/-il-,1. justify os. 2. come true
410,čačuno,adj m,,"real, actual"
411,čadil,v tr,-isard-/-ime,suffocate
412,čadil pe,v itr,-isard-/-ime,choke
413,čado,n m,-urja/-os-,smell
414,ćafa,n f,-e/-a-,back of the head
415,čafa,n f,-e/-a-,back of the head
416,čafako,adj m,,cervical
417,cagari,n m,-ja/-es-,king
418,cagaricko,adj m,,royal
419,cagarni,n f,-ja/-ja,queen
420,caj,conj,,and
421,ćaja,n f,—/-a-,key
422,čaja,n f,-a/-a-,key
423,čajľarel,v tr,-d-/-d-,"feed, nourish"
424,čajles,adv mod,,satiated
425,čajlimos,n m,-ata/-as-,"fulfillment, satiety"
426,čajlo,adj m,,"replete, full"
427,čajľol,v itr,-il-/-il-,1. eat one's fill 2. get a bellyful
428,čajniko,n m,-urja/-os-,teapot
429,čajnikuco,n m,-urja/-os-,teapot (for samovar)
430,čajo,n m,-urja/-ja,tea
431,čajosko,adj m,,tea
432,cajto,n m,-urja/-os-,1. time 2. weather
433,cajtungari,n m,-ja/-es-,"1. journalist, reporter 2. newsman, newsvendor"
434,cajtungo,n m,-urja/-os-,newspaper
435,cala,n f,-a/-a-,"article of clothing, garment"
436,caľa,n f pl,-a/-a-,"1. clothes, clothing [«borikane caľa» - wedding dress] 2. suit"
437,čalado,adj m,,"crazy, foolish"
438,čalado,n m,-a/-es-,"foolish person, idiot"
439,calako,adj m,,"clothing-, cloth- [«calaki virca» - clothbrush]"
440,čaľarel,v tr,-d-/-d-,satiate
441,čalavel,v tr,-d-/-d-,"hit, beat, strike"
442,calici,n f pl,,small clothes
443,čaľol,v itr,-il-/-il-,1. be satiated 2. get a bellyful
444,čam,n m,-a/-es-,"1. skin of the head 2. rind, bacon rind"
445,čamb,n m,-a/-a-,"1. skin of the head 2. rind, bacon rind"
446,čambel,v tr,,"nibble, bite"
447,čamblimasko,adj m,,chewing
448,čamblimos,n m,-ata/-as-,chewing
449,čamco,n m,-urja/-os-,boat
450,čamdžija,n m,-a/-es-,ferryman
451,can,n m,-a/-es-,1. place 2. bed
452,canesko,adj m,,local
453,čang,n f,-a/-a-,1. knee [«del čanga» - to kneel down] 2. thigh
454,čangako,adj m,,knee
455,čangako taxtaj,n phr m,-a/-es-,"knee cap, patella"
456,capariko,n m,-urja/-os-,salmiac
457,capeno,adj,,stiff
458,capêno,adj,,stiff
459,čaplado,adj m,,crazy
460,čaplavel,v tr,-d-/-d-,"1. hit, beat, strike 2. hurt"
461,čar,n f,-ja/-ja,"lawn, grass [«čaŕako drab» - herbal medication]"
462,cařa,pron indef,,"something, a little"
463,čaŕako,adj m,,herbal
464,čaralo,adj m,,grassy
465,čarapa,n f,-e/-a-,"sock, stocking"
466,čaŕapa,n f,-e/-a-,"sock, stocking"
467,čaŕarel,v tr,-d-/-d-,graze
468,čardako,n m,-urja/-os-,balcony
469,čařêl,v tr,-d-/-d-,lick
470,carevina,n f,-e/-a-,kingdom
471,carika,n f,-e/-a-,queen
472,čaŕimasko than,n phr m,-a/-es-,"pasture, pastureland"
473,carina,n f,-e/-a-,pasture
474,carinako,adj m,,pasture-
475,čarjako drab,n phr m,-a/-es-,"herbal medication, medicinal herb"
476,čařmakhlo,n m,-e/-es-,sloven
477,caro,n m,-urja/-os-,"czar, king, emperor"
478,čaro,n m,-urja/-os-,"1. dish 2. plate 3. bowl, vessel"
479,čaŕol,v itr,-il-/-il-,graze
480,čarořo,n m,-e/-es-,1. little plate 2. little dish
481,čaršafo,n f,-urja/-os-,tablecloth
482,čaršavici,n m,,(bed) sheet
483,čaršavo,n m,-urja/-os-,(bed) sheet
484,carstvo,n m,-urja/-os-,"land, kingdom, realm"
485,caruil,v itr,-isard-/-ime,rule
486,čas...čas,conj,,"first this…then that, one day...the next day"
487,časari,n m,-ja/-es-,watchmaker
488,časo,n m,-urja/-os-,1. hour 2. clock 3. moment
489,cav,n m,-a/-es-,"thread, twine"
490,cava,n f,-e/-a-,"1. tube, spout 2. pipe"
491,čavka,n f,-e/-a-,1. crow 2. jackdaw
492,čavura,n f,-e/-a-,brass
493,če,pron int,,"which, what kind of"
494,ćeba,n f,-e/-a-,woollen blanket
495,cêcala,n f,-e/-a-,"scraper, brush, horse brush, curry comb"
496,cêcêlimos,n m,-ata/-as-,"brushing, combing, grooming"
497,cêcêlisarel,v tr,-d-/-ime,"brush, currycomb, groom"
498,cedil,v tr,-isard-/-ime,"strain, sift, sieve"
499,cedula,n f,-e/-a-," (from the pawnbroker) letter of confirmation, quittance, receipt"
500,ceflikato,n m,-urja/-os-,"1. permission, permit 2. document, certificate"
501,cêgaš,n m,-a/-es-,"shot, master shot"
502,cêgosarel,v itr,-d-/-d-,"aim at, point at"
503,cêgosavel,v itr,-d-/-d-,"aim at, point at"
504,cêgovimos,n m,-ata/-as-,aiming
505,čehran,n f,-a/-es-,star
506,čehraňako,adj m,,star-
507,čejar,n f,-a/-es-,star
508,ček,pron indef,,"no one, not one"
509,čekaonica,n f,-e/-a-,waiting room
510,čeledo,n m,-urja/-os-,1. family 2. people
511,celeri,n m,-ja/-es-,1. celery 2. cauliflower
512,cêleri,n m,-ja/-es-,1. celery 2. cauliflower
513,celêro,n m,-urja/-os-,1. celery 2. cauliflower
514,celo,adj,,whole
515,čem,n m,-a/-es-,"1. land, country 2. area, region 3. people"
516,centar,n m,-a/-es-,centre
517,centro,n m,-urja/-os-,"center, middle, heart"
518,cêpênil,v itr,-isard-/-ime,"become stiff, grow stiff"
519,cepenime,adj,,"stiff, stiffened"
520,cêpênime,adj,,"stiff, stiffened"
521,cêpênimos,n m,-ata/-as-,stiffness
522,cêpênisajvel,v itr,-ajl-/-ajl-,"become stiff, grow stiff"
523,cêpênisarel,v tr,-d-/-ime,"make stiff, stiffen"
524,cepenisavol,v itr,-ajl-/-ajl-,"become stiff, grow stiff"
525,cêpênisavol,v itr,-ajl-/-ajl-,"become stiff, grow stiff"
526,cepimos,n m,-ata/-as-,"1. cry, shout 2. crying, shouting"
527,cepisarel,v itr,-d-/-ime,"1. call, shout 2. scream"
528,čepka,n f,-e/-a-,cap
529,cepliga,n f,-e/-a-,splinter
530,cepliguca,n f,-e/-a-,little splinter
531,čepo,n m,-urja/-os-,"cork, stopper, plug"
532,cera,n f,-e/-a-,tent
533,cêra,n f,-e/-a-,tent
534,cêřa,pron indef,,"something, a little"
