Index,Entry Word,Part of Speech,Affix,Definition
113,ampêčisarel,v tr,-d-/-ime,versöhnen
114,ampêčisavol,v itr,-ajl-/-ajl-,"1. sich versöhnen 2. zustimmen, zu einer Übereinkunft kommen"
115,ampêǩisarel,v tr,-d-/-ime,versöhnen
116,ampêǩisavol,v itr,-ajl-/-ajl-,"1. sich versöhnen 2. zustimmen, zu einer Übereinkunft kommen"
117,ampêraťasa,n f,-e/-a-,"Königin, Kaiserin"
118,ampêraticko,adj,,"königlich, kaiserlich"
119,amperato,n m,-urja/-os-,"König, Kaiser"
120,ampêrato,n m,-urja/-os-,"König, Kaiser"
121,ampêrêcija,n f,-e/-a-,"Königreich, Kaiserreich, Reich"
122,ampêrêto,n m,-urja/-os-,Kaiser
123,ampêťisarel,v tr,-d-/-ime,versöhnen
124,ampêťisavol,v itr,-ajl-/-ajl-,"1. sich versöhnen 2. zustimmen, zu einer Übereinkunft kommen"
125,ampuil,v itr,-isard-/-ime,sich vermehren (Tiere)
126,ampuškil,v tr,-isard-/-ime,"1. erschießen, niederschießen 2. töten, umbringen"
127,ampuškime,adj,,"1. erschossen, niedergeschossen 2. getötet"
128,ampuškimos,n m,-ata/-as-,"1. Schießen, Schießerei 2. Erschießung"
129,ana,prep,,"von…her, aus…heraus"
130,ananaso,n m,-urja/-os-,Ananas
131,anav,n m,-a/-es-,Name [«thol anav» - benennen]
132,anda,prep,,"von…her, aus…heraus"
133,anda kodeja,adv caus,,deshalb
134,andaŕat,adv temp,,frühmorgens
135,ande,prep,,in
136,ande zor,adv temp,,frühmorgens
137,anďelo,n m,-urja/-os-,Engel
138,ando,prep,,"im, ins….hinein"
139,andoril pe,v itr,-isard-/-ime,"wagen, sich trauen"
140,andral,adv loc,,von drinnen
141,andraluno,adj m,,"innerer, innen-"
142,andre,adv loc,,1. drinnen 2. herein 3. hinein
143,andrê,adv loc,,1. drinnen 2. herein 3. hinein
144,andrêžîl,v tr,-isard-/-ime,"verlocken, verführen"
145,andrêžîmos,n m,-ata/-as-,Versuchung
146,andruno,adj m,,"innerer, innen-"
147,anduxo,adj,,tief
148,andželo,n m,-urja/-os-,Engel
149,andźevo,n m,-urja/-os-,Engel
150,ane,prep,,in
151,anel,v tr,-d-/-d-,"bringen, herbringen"
152,anel pe,v phr itr,-d-/-d-,ähneln
153,angali,n f,-ja/-ja,1. Schoß 2. Umarmung [«del angali» - umarmen] [«kerel angali» - sich im Schneidersitz hinsetzen]
154,angar,n m,-a/-es-,Kohle
155,angarari,n f,-ja/-es-,Köhler
156,angaraš,n m,-a/-es-,Kohlenhändler
157,angarêsko,adj m,,Kohle-
158,angažuime,adj,,verlobt
159,angerel,v tr,-d-/-d-,"1. bringen, hinbringen 2. wegbringen"
160,angla,prep,,"vor (lokal), vor (temporal)"
161,angľa,adv temp,,"früher, vorher"
162,angľa,adv loc,,vorne
163,anglaj ŕat,adv temp,,abends
164,anglal,adv loc,,von vorne
165,anglal,adv temp,,"früher, vorher"
166,anglamismeri,adv temp,,am Vormittag
167,anglavmismeri,adv temp,,am Vormittag
168,angle,adv loc,,vorn
169,anglipe,n m,,Zukunft
170,angluji,num ord,,erste
171,anglunes,adv,,"1. zuerst, im voraus 2. erstens 3. vorne"
172,angluno,adj m,,1. erster 2. vorderer
173,angoda,adv temp,,"währenddessen, unterdessen"
174,angrel,v tr,-d-/-d-,"1. bringen, hinbringen 2. wegbringen"
175,angropol,v tr,,begraben
176,angropomasko,n m,-e/-es-,"Begräbnis-, Beerdigungs-"
177,angropome,adj,,vergraben
178,angropomos,n m,-ata/-as-,"Begräbnis, Beerdigung"
179,angrusti,n f,-ja/-ja,Ring [«venčimaski angrušći» - Ehering]
180,angrusťořî,n f,-ja/-ja,"kleiner Ring, Ringlein"
181,anino,n m,-urja/-os-,Erle
182,ankalaďol,v itr,-il-/-il-,"1. hinausgehen 2. herausgehen, herauskommen"
183,ankalavel,v tr,-d-/-d-,"1. herausnehmen, herausholen 2. verdienen (Geld)"
184,ankalel,v tr,-d-/-d-,"1. herausnehmen, herausholen 2. verdienen (Geld)"
185,ankêrďol,v itr,-il-/-il-,sich halten an (Regel)
186,ankerel,v tr,-d-/-d-,"1. halten, festhalten 2. erhalten, bekommen 3. aufrecht erhalten 4. aushalten 5. behalten 6. stützen, unterstützen"
187,ankêrel,v tr,-d-/-d-,"1. halten, festhalten 2. erhalten, bekommen 3. aufrecht erhalten 4. aushalten 5. behalten 6. stützen, unterstützen"
188,ankêrel ravnoteža,v phr tr,-d-/-d-,ausgleichen
189,ankêsto,adv mod,,rittlings
190,ankêsto,n m,-e/-es-,Reiter
191,anklel,v itr,-ist-/-ist-,"1. hinausgehen 2. herausgehen, herauskommen"
192,ankľel,v tr,-ist-/-ist-,"hinaufsetzen, hinaufstellen"
193,ankolil,v itr,-isard-/-ime,"1. umgeben, einkreisen 2. ausweichen 3. abweichen 4. täuschen 5. überfliegen (Text), hastig anschauen"
194,ankolil pe,v itr,-isard-/-ime,kreisen (Vogel)
195,ankolisavel,v itr,-d-/-d-,kreisen (Vogel)
196,ankolo,n m,-urja/-os-,Kreis
197,ankrecîmos,n m,-ata/-as-,"1. Kräuseln, Wellen (Haare) 2. Falte (Kleidungsstücken)"
198,ankrecol,v tr,,"kräuseln, wellen, Kräuselfalten machen"
199,ankrecol pe,v itr,,"sich kräuseln, sich wellen"
200,ankrel,v tr,-d-/-d-,"1. halten, festhalten 2. erhalten, bekommen 3. aufrecht erhalten 4. aushalten 5. behalten 6. stützen, unterstützen"
201,baba,n f,-e/-a-,alte Frau
202,babica,n f,-e/-a-,1. Schneeflocke [«del babica» - hageln] 2. alte Frau (dim.)
203,bačva,n f,-e/-a-,Fass
204,badego,n m,-urja/-os-,1. kleines Fass 2. Topf 3. Blechdose
205,badňako,n m,-urja/-os-,Christbaum
206,badogo,n m,-urja/-os-,1. kleines Fass 2. Topf 3. Blechdose
207,badogosko,adj m,,"blockförmig (Massel, Ingot)"
208,bagažo,n m,-urja/-os-,1. Gepäck 2. Verpackung
209,baǧimal,adv mod,,angeblich
210,bagovo,n m,-urja/-os-,1. Tabak 2. Kautabak
211,bagrino,n m,-urja/-os-,Ahorn
212,baj,n f,-a/-a-,Ärmel
213,bajari,n m,-ja/-es-,Amulett
214,bajero,n m,-urja/-os-,Amulett
215,bajňa,n f,-e/-a-,"Bad, Badehaus"
216,bajo,n m,-urja/-os-,"Sorge, Problem, Unglück"
217,bajořî,n f,-ja/-ja,Ärmelchen
218,bajuco,n m,-urja/-os-,kleines Ärgernis
219,baka,n f,-e/-a-,Backenbart
220,bakalara,n f,-e/-a-,Kabeljau
221,bakalav,n m,-a/-es-,Kabeljau
222,bakrano,adj m,,Schaf- [«bakrano mas» - Schaffleisch]
223,bakrano mas,n phr m,-a/-es-,Schaffleisch
224,bakŕari,n m,-ja/-es-,"Schäfer, Schafhirte"
225,bakrenďi livezîn,n phr f,-a/-a-,Schafswiese
226,bakri,n f,-ja/-ja,Schaf (weibliches)
227,bakriśo,n m,-e/-es-,Lamm
228,bakrišo,n m,-e/-es-,Lamm
229,bakriśořo,n m,-e/-es-,"1. Lamm, Lämmchen 2. Kitz, Kitzchen"
230,bakrišořo,n m,-e/-es-,"1. Lamm, Lämmchen 2. Kitz, Kitzchen"
231,bakro,n m,-e/-es-,1. Schafbock 2. Hammel
232,bakŕoři,n f,-ja/-ja,"1. Lamm, Schäfchen 2. Weidenkätzchenknospe 3. Daumenschraube beim Tamburin"
233,bakŕořî,n f,-ja/-ja,"1. Lamm, Schäfchen, kleines Schaf 2. Weidenkätzchenknospe 3. Daumenschraube beim Tamburin"
234,bakrořo,n m,-e/-es-,"Schäfchen, kleines Schaf"
235,bakšišo,n m,-urja/-es-,Trinkgeld
236,bal,n m,-a/-es-,1. Haar 2. Saite
237,bala,n f,-i/-a-,Krankheit
238,balaj,n f,-a/-a-,Trog
239,balaja,n f,-i/-a-,Trog
240,balajari,n m,-ja/-es-,"Trogmacher, Muldenhauer"
241,balajořî,n f,-a/-a-,kleiner Trog
242,balalajka,n f,-e/-a-,Balalaika
243,balalo,adj m,,haarig
244,balamo,n m,-urja/-os-,"Laden, Geschäft"
245,balamořo,n m,-urja/-os-,"kleiner Laden, Marktbude, Bude"
246,balano,adj m,,Schweine-
247,baľari,n m,-ja/-es-,Schweinehirt
248,balaslo,adj m,,haarig
249,balco,n m,-urja/-os-,"1. Lesezeichen 2. Klammer an der Felge um zu vermeiden, dass sie herunterfällt"
250,balena,n f,-e/-a-,Wal
251,balesko,adj m,,Schweine-
252,bali,n f,-ja/-ja,Sau
253,balikano,adj m,,Schweine-
254,baliśo,n m,-e/-es-,Ferkel
255,balkono,n m,-urja/-os-,Balkon
256,balo,n m,-e/-es-,"Schwein, Eber [«vêšesko balo» - Wildschwein]"
257,balořo,n m,-e/-es-,1. Ferkel 2. Meerschweinchen
258,balta,n f,-e/-a-,"1. Pfütze 2. Teich, Tümpel 3. Sumpf"
259,balticko,adj,,baltisch
260,baltuca,n f,-e/-a-,"1. kleiner Teich 2. kleine Pfütze 3. Lache, Pfütze"
261,balujimos,n m,-ata/-as-,"Ungezogenheit, Ungehorsam"
262,balval,n f,-ja/-ja,Wind [«del balval» - lüften]
263,balvaľako,adj m,,Wind-
264,balvaldino,adj m,,1. nervenkrank 2. geistig behindert
265,balvalori,n f,-ja/-ja,1. Brise 2. Wirbelwind
266,balvaľoři,n f,-ja/-ja,1. Brise 2. Wirbelwind
267,balzamo,n m,-urja/-os-,Balsam
268,bamba,n f,-e/-a-,"1. Korn (ein Stück), Getreidekorn (ein Stück), Samenkorn, Bohne (ein Stück) [«graškoski bamba» - Erbse] [«bîršindeski bamba» - Regentropfen] 2. Streichholz, Zündholz"
269,bamba,n f,-e/-a-,Bombe
270,bambica,n f,-e/-a-,kleine Bombe
271,bambica,n f,-i/-a-,"Körnchen, (kleine) Samenkörner"
272,baňa,n f,-e/-a-,1. Bad [«lel (e) baňa» - baden] 2. Dusche
273,banana,n f,-e/-a-,Banane
274,banaticko,adj,,"banatisch, aus dem Banat"
275,banatosko,adj m,,"banatisch, aus dem Banat"
276,banďardo,adj m,,"krumm, gekrümmt, gebogen"
277,banďarel,v tr,-d-/-d-,"krümmen, biegen"
278,banďol,v itr,-il-/-il-,"sich biegen, sich beugen, krumm werden"
279,bandžarel,v tr,-d-/-d-,"krümmen, biegen"
280,bandźarimos,n m,-ata/-as-,Biegung
281,bandžarimos,n m,-ata/-as-,"1. Krümmung, Biegung 2. Kurve 3. Drehung"
282,bandžimos,n m,-ata/-as-,Kurve
283,bandžol,v itr,-il-/-il-,"sich biegen, sich beugen, krumm werden"
284,banǧarel,v tr,-d-/-d-,"krümmen, biegen"
285,banges,adv qual,,"schief, schräg"
286,bangês,adv qual,,"schief, schräg"
287,bangimos,n m,-ata/-as-,1. Verkrümmung 2. Unehrlichkeit 3. Notbehelf
288,bango,adj m,,"1. krumm, schief, gebogen 2. verkrüppelt, gelähmt"
289,banǧol,v itr,-il-/-il-,"sich biegen, sich beugen, krumm werden"
290,banica,n f,-e/-a-,Messbecher
291,banka,n f,-e/-a-,"Bank (Geld), Geldinstitut"
292,bankiri,n m,-ja/-es-,Bankier
293,banko,n m,-urja/-os-,1. Bank (Geldinstitut) 2. Bank beim Kartenspielen
294,bar,n f,-a/-a-,"1. Garten 2. Hecke 3. Zaun, Grenze 4. Hof"
295,bař,n m,-a/-ês-,1. Stein 2. Hagel
296,barako,n m,-urja/-os-,"Baracke, Hütte"
297,bařalo,adj m,,steinig
298,baranko,n m,-urja/-os-,rundes Knusperkeks
299,baŕardo,adj m,,"erzogen, aufgezogen"
300,baŕarel,v tr,-d-/-d-,1. vergrößern 2. großziehen 3. übertreiben
301,bařari,n m,-ja/-es-,"Steinmetz, Steinschleifer"
302,barba,n f,-e/-a-,Bart
303,barbijari,n m,-ja/-es-,Barbier
304,barboso,adj,,"bärtig, mit Bart"
305,barda,n f,-e/-a-,Zimmermannsaxt
306,bare papur,n phr m pl,,Urgroßeltern
307,barem,adv mod,,wenigstens
308,barêm,adv mod,,wenigstens
309,bares,adv qual,,"sehr, äußerst, zum größten Teil"
310,barês,adv qual,,"sehr, äußerst, zum größten Teil"
311,Bari Paraštuji,n phr f,-a/-a-,Karfreitag
312,barikano,adj m,,"1. großartig, herrschaftlich 2. stolz, hochmütig, überheblich"
313,barilo,adj m,,erwachsen
314,barimata,n m pl,,"Arroganz, Hochmut [«kerel barimata» - prahlen]"
315,barimatango,adj m,,"stolz, hochmütig, überheblich"
316,barimos,n m,-ata/-as-,"1. Größe 2. Stolz, Hochmut, Überheblichkeit [«kerel barimos» - prahlen]"
317,barisarel,v tr,-d-/-ime,"sieden, kochen"
318,baro,n m,-e/-es-,1. Chef 2. General
319,baro,adj m,,"1. groß 2. mächtig, angesehen 3. älter"
320,baro phurimos,n phr m,-ata/-as-,"Alter, hohes Alter"
321,baro slovo,n m,-urja/-os-,Großbuchstabe
322,baŕol,v itr,-il-/-il-,"1. groß werden, wachsen 2. aufwachsen"
323,bařome,adj,,versteinert
324,baŕořî,n f,-a/-a-,1. Gärtchen 2. kleiner Hof 3. kleiner Zaun
325,bařořo,n m,-e/-es-,Steinchen
326,bařosavel,v itr,-d-/-d-,"versteinern, zu Stein werden"
327,bařuno,adj m,,"aus Stein, steinig"
328,barvajvol,v itr,-il-/-il-,reich werden
329,barval,n f,-ja/-ja,Wind
330,barvalimos,n m,-ata/-as-,Reichtum
331,barvalipe,n m,,Reichtum
332,barvalo,adj m,,"reich, wohlhabend"
333,barvaľoři,n f,-a/-a-,1. Brise 2. Wirbelwind
334,barvardo,adj m,,"reich, bereichert"
335,barvarel,v tr,-d-/-d-,"bereichern, reich machen"
336,barvavol,v itr,-ajl-/-ajl-,reich werden
337,barza,n f,-e/-a-,Storch
338,baš,adv mod,,"gerade, eben"
339,bašadi,n f,-ja/-ja,Musikinstrument
340,bašado,n m,-e/-es-,1. Uhr 2. Armbanduhr
341,bašalel,v tr,-d-/-d-,spielen (Instrument)
342,bašalimos,n m,-ata/-as-,Musik (instrumental)
343,bašavel,v tr,-d-/-d-,zum Platzen bringen
344,bašêl,v itr,-l-/-l-,"1. bellen 2. platzen, zerspringen"
345,bašimos,n m,-ata/-as-,1. Geräusch 2. Bellen
346,bašliko,n m,-urja/-os-,1. Kapuze 2. Maske
347,bašno,n m,-e/-es-,Hahn
348,bašta,n f,-e/-a-,Garten
349,baštovano,n f,-urja/-os-,Gärtner
350,bata,n f,-e/-a-,"Klöppel, Schläger"
351,baterija,n f,-e/-a-,Batterie
352,bax,n f,-ja/-ja,Glück
353,baxt,n f,-ja/-ja,Glück
354,baxtales,adv mod,,"1. glücklich 2. zum Glück, glücklicherweise"
355,baxtalo,adj m,,glücklich
356,baxťarel,v tr,-d-/-d-,1. glücklich machen 2. reich machen
357,baxtavel,v itr,-d-/-d-,Glück haben
358,bazari,n m,-ja/-es-,Basar
359,bazarici,n m,-a/-es-,Markt
360,bazga,n f,-e/-a-,"Teer, Pech"
361,bêbêŕasa,n f,-e/-a-,"weibliches Geschlechtsorgan, Vagina"
362,bebereško,n m,-urja/-os-,Niere
363,bebernica,n f,-e/-a-,Barbierladen
364,bebeto,n m,-urja/-os-,Baby
365,Beči,n m,-ja/-es-,Österreich
366,beda,n f,-i/-a-,1. Unglück 2. Beschuldigung
367,bedanžîvo,adj,,"schelmisch, ungezogen"
368,bêgêvo,n m,-urja/-os-,"Tabak, Kautabak, Prise (Schnupftabak)"
369,bejaš,n m,-a/-es-,Sippenname rumänischer Roma im Banat
370,bejato,n m,-urja/-os-,"1. Kind, kleiner Junge 2. Balg"
371,bêjato,n m,-urja/-os-,"Kind, kleiner Junge, Balg"
372,bêkêtura,n f,-e/-a-,1. Bissen 2. Stück
373,beľava,n f,-i/-a-,"1. Rüpel 2. Lärm, Radau 3. Unglück"
374,bêlêčala,adj,,trüb
375,bêlêčala,n f,-i/-a-,dünne Suppe
376,bêlênkêrêvo,n m,-urja/-os-,"Rabauke,  jemand der gerne Schwächere schikaniert"
377,belgiano,n m,-urja/-os-,Belgier
378,Belgija,n f,-e/-a-,Belgien
379,beli,n f,-ja/-ja,1. Stange 2. Zeltstange
380,beliš,n f,-a/-a-,Futter (von Kleidungsstücken)
381,belka,n f,-i/-a-,Eichhörnchen
382,belžikajka,n f,-e/-a-,Belgierin
383,belžikana,n f,-e/-a-,Belgierin
384,belžikanisko,adj,,belgisch
385,belžikano,n m,-urja/-os-,Belgier
386,Belžiko,n m,-urja/-os-,Belgien
387,benďalo,adj m,,1. teuflisch 2. epileptisch
388,benďarel,v tr,-d-/-d-,"1. wahnsinnig machen, ärgern 2. etwas verteufelt gut machen"
389,benďavol,v itr,-ajl-/-ajl-,1. vom Teufel besessen sein 2. verrückt werden 3. einen (epileptischen) Anfall kriegen
390,bêndêreco,adj,,"ungeeignet, nicht tauglich"
391,bendžajlo,n m,-e/-es-,Besessener
392,bendžajvol,v itr,-ajl-/-ajl-,1. vom Teufel besessen sein 2. verrückt werden 3. einen (epileptischen) Anfall kriegen
393,bendžavol,v itr,-ajl-/-ajl-,1. vom Teufel besessen sein 2. verrückt werden 3. einen (epileptischen) Anfall kriegen
394,beng,n m,-a/-as-,Teufel
395,bengajlo,adj m,,1. teuflisch 2. epileptisch
396,bengajvel,v itr,-ajl-/-ajl-,zum Teufel werden
397,bengalo,adj m,,1. teuflisch 2. epileptisch
398,bengavol,v itr,-ajl-/-ajl-,1. vom Teufel besessen sein 2. verrückt werden 3. einen (epileptischen) Anfall kriegen
399,bengesko,adj m,,teuflisch
400,bengêsko,adj m,,teuflisch
401,čačardo,adj m,,1. gerechtfertigt 2. berichtigt
402,čačarel,v tr/itr,-d-/-d-,"1. rechtfertigen 2. berichtigen, richtig stellen 3. recht geben 4. freisprechen, für unschuldig erklären"
403,čačarel pe,v itr,-d-/-d-,sich rechtfertigen
404,čačes,adv mod,,"1. wahr, wirklich, echt 2. richtig"
405,čačikano,adj m,,"1. angemessen, gerecht 2. unparteiisch, fair, gerecht"
406,čačimasko,adj m,,"ehrlich, anständig"
407,čačimos,n m,-ata/-as-,Wahrheit
408,čačo,adj m,,"1. wahr, wirklich, echt, recht(ens), richtig 2. rechts 3. geradlinig, direkt"
409,čačol,v itr,-il-/-il-,1. sich rechtfertigen 2. wahr werden
410,čačuno,adj m,,"wirklich, tatsächlich"
411,čadil,v tr,-isard-/-ime,ersticken
412,čadil pe,v itr,-isard-/-ime,ersticken
413,čado,n m,-urja/-os-,Geruch
414,ćafa,n f,-e/-a-,Hinterkopf
415,čafa,n f,-e/-a-,Hinterkopf
416,čafako,adj m,,Hals-
417,cagari,n m,-ja/-es-,König
418,cagaricko,adj m,,"königlich, Königs-"
419,cagarni,n f,-ja/-ja,Königin
420,caj,conj,,und
421,ćaja,n f,—/-a-,Schlüssel
422,čaja,n f,-a/-a-,Schlüssel
423,čajľarel,v tr,-d-/-d-,"füttern, ernähren"
424,čajles,adv mod,,gesättigt
425,čajlimos,n m,-ata/-as-,Sättigung
426,čajlo,adj m,,satt
427,čajľol,v itr,-il-/-il-,1. satt werden 2. sich satt essen
428,čajniko,n m,-urja/-os-,Teekanne
429,čajnikuco,n m,-urja/-os-,Teekanne (für den Samowar)
430,čajo,n m,-urja/-ja,Tee
431,čajosko,adj m,,Tee-
432,cajto,n m,-urja/-os-,1. Zeit 2. Wetter
433,cajtungari,n m,-ja/-es-,"1. Reporter, Journalist 2. Zeitungsverkäufer"
434,cajtungo,n m,-urja/-os-,Zeitung
435,cala,n f,-a/-a-,Kleidungsstück
436,caľa,n f pl,-a/-a-,"1. Kleidung, Bekleidung [«borikane caľa» - Brautkleid] 2. Anzug"
437,čalado,adj m,,"leicht geistig behindert, verrückt"
438,čalado,n m,-a/-es-,"Trottel, Idiot"
439,calako,adj m,,Kleider [«calaki virca» - Kleiderbürste]
440,čaľarel,v tr,-d-/-d-,sättigen
441,čalavel,v tr,-d-/-d-,"schlagen, einen Schlag versetzen"
442,calici,n f pl,,kleine Kleidungsstücke
443,čaľol,v itr,-il-/-il-,1. satt sein 2. sich satt essen
444,čam,n m,-a/-es-,1. Kopfhaut 2. Schweineschwarte
445,čamb,n m,-a/-a-,1. Kopfhaut 2. Schweineschwarte
446,čambel,v tr,,"knabbern, beißen"
447,čamblimasko,adj m,,Kau-
448,čamblimos,n m,-ata/-as-,Kauen
449,čamco,n m,-urja/-os-,"Boot, Kahn"
450,čamdžija,n m,-a/-es-,Fährmann
451,can,n m,-a/-es-,"1. Ort, Platz 2. Schlafstätte"
452,canesko,adj m,,"örtlich, Orts-"
453,čang,n f,-a/-a-,1. Knie [«del čanga» - niederknien] 2. Schenkel
454,čangako,adj m,,"Knie-, Verbindungs-"
455,čangako taxtaj,n phr m,-a/-es-,Kniescheibe
456,capariko,n m,-urja/-os-,Salmiak
457,capeno,adj,,steif
458,capêno,adj,,steif
459,čaplado,adj m,,"leicht geistig behindert, verrückt"
460,čaplavel,v tr,-d-/-d-,"1. schlagen 2. wehtun, verletzen"
461,čar,n f,-ja/-ja,"Rasen, Gras [«čaŕako drab» - pflanzliches Heilmittel]"
462,cařa,pron indef,,"etwas, ein wenig"
463,čaŕako,adj m,,Kräuter-
464,čaralo,adj m,,"grasig, grasbedeckt, grasbewachsen"
465,čarapa,n f,-e/-a-,"Socke, Strumpf"
466,čaŕapa,n f,-e/-a-,"Socke, Strumpf"
467,čaŕarel,v tr,-d-/-d-,weiden
468,čardako,n m,-urja/-os-,Balkon
469,čařêl,v tr,-d-/-d-,lecken
470,carevina,n f,-e/-a-,Königreich
471,carika,n f,-e/-a-,Königin
472,čaŕimasko than,n phr m,-a/-es-,"Weide, Weideland"
