Index,Entry Word,Part of Speech,Affix,Definition
152,apreaaxxibosko passiba,n phr m,,tro på Uppståndelsen
153,apreliinito,adj m,,lärd
154,apride,adj,,högre
155,apride,adv mod,,högre
156,aprila,v tr,,lyfta
157,aprula,v itr,,stiga upp
158,apruno,adj m,,"hög, adlig"
159,apruno dikkiboskeri,n phr f,,överinspektör
160,apruno dikkiboskero,n phr m,,överinspektör
161,apruno džintakiero,adj m,,"arrogant, hånlig"
162,Apruno öija,n phr f,,Högholmen
163,apruno praaluno,n phr m,,överbefälhavare
164,apruno skuula,n phr f,,högkosla
165,apruno xlexta,adj,,av adlig födelse
166,apruvela,v itr,,stiga upp
167,aptieka,n,,apotek
168,aptiekaris,n,,apotekare
169,aptiekesko dramb,n phr m,,medicin som säljs i apotek
170,aptiekesko guosos,n phr m,,apoteksvara
171,arabeskiero,n m,,arab
172,are,prep,,"i, in i"
173,ari,prep,,"i, in i"
174,arkiivos,n m,,arkiv
175,armsaaliba,n m,,1. elände 2. svaghet
176,armsaaligiba,n m,,1. elände 2. svaghet
177,armsaaligo,adj m,,"svag, olycklig"
178,aro,prep,,"i, in i"
179,arpiba,n m,,lott
180,arpibongiere,n,,lotteri
181,arpibosko čuriba,n phr,,lottkastning
182,arpibosko flagga,n phr f,,lott
183,arpibosko vinniba,n phr m,,lotterivinst
184,arre,prep,,"i, in i"
185,arre staaviba,n phr m,,ingång
186,arreranlo,adj m,,registrerad
187,arta,adv int,,vad omkring
188,artesko museos,n phr m,,konstmuseum
189,artisto,n m,,konstnär
190,Assuriaas,n m,,Assyrien
191,at,conj,,så pass
192,aulosmannos,n m,,fiende
193,auri,adv loc,,"ute, utsida"
194,auri aaxxiboskiero,n phr,,utomstående
195,auriatta drabiba,n phr m,,utanläsning
196,aurjuno,adj m,,yttre
197,auruno,adj m,,yttre
198,aviba,n m,,komst
199,avibosko diives,n phr m,,ankomstdag
200,avibosko juula,n phr,,välkomstfäst
201,baada,n f,,bad
202,baadako diives,n phr m,,baddag
203,baadako fliika,n phr f,,badhandduk
204,baadako fooros,n phr m,,badortsstad
205,baadako khossiboskiero,n phr m,,badhandduk
206,baadako nutta,n phr f,,badrock
207,baadako paani,n phr f,,badvatten
208,baadavela,v tr,,bada
209,baadila,v tr,,bada
210,baakavela,v tr,,baka
211,baakiboskiero,n m,,1. bagare 2. bageri
212,baakibosko bou,n phr m,,bakningsugn
213,baakibosko buttiakkiero,n phr m,,bageriarbetare
214,baakibosko diives,n phr m,,bakdag
215,baakibosko huusa,n phr f,,bageri
216,baakibosko tafla,n phr f,,bakbord
217,baakibosko vaaro,n phr m,,bakpulver
218,baakila,v tr,,baka
219,baakninga,n f,,deg
220,baal,n m,,1. hårstrå 2. hår
221,baala,n pl,,hårstrå
222,baalalo,adj m,,hårig
223,baale,n pl,,hår
224,baalengiiro,adj m,,"hårig, med hår"
225,baalengiiro,n m,,kålrot
226,baalengo džaaben,n phr m,,håravfall
227,baalengo kakjiba,n phr m,,hårklippning
228,baalengo thouviba,n phr m,,hårtvätt
229,baalengo xuxxiboskiero,n phr m,,hårtork
230,baaleskiro,adj m,,"hårig, med hår"
231,baar,n f,,1. stengsel 2. inhägnad
232,baarako muura,n phr f,,hallon
233,baariba,n m,,storlek
234,baaride,adj,,större
235,baaro,adj m,,"stor, vuxen"
236,baasavela,v tr,,"1. skina 2. bränna, sveda"
237,baasiba,n m,,"sken, hetta, solgass"
238,baasila,v tr,,"1. skina 2. bränna, sveda"
239,baasula,v itr,,"1. bränna 2. få bränna, få bränt"
240,baasuvela,v itr,,"1. bränna 2. få bränna, få bränt"
241,babaja,n f,,gås
242,babajesko baxno,n phr m,,gåshane
243,babajesko bringos,n phr m,,bröst av gåsen
244,baj,n m,,ärm
245,bajingiero,n m,,klänning
246,bajjako muj,n phr m,,ärmöppning
247,bakka,n f,,backa
248,bakkakiiro graj,n phr m,,häst som inte kan bromsa utförsbacke
249,bakkako diives,n phr m,,fastlagstisdag
250,bakkavitiko,adj m,,bergig
251,bakrano,adj m,,"fåraktig, får-, av får"
252,bakravitiko,adj m,,fåraktig
253,bakrengo baar,n phr f,,fårfålla
254,bakrengo džaraja,n phr,,fårull
255,bakrengo džarali,n phr f,,fårull
256,bakrengo džuklos,n phr,,fårhund
257,bakrengo gurjengieri,n phr f,,fårhus
258,bakrengo kakli,n phr f,,fårsax
259,bakrengo morttiako staadi,n phr,,fårskinnsmössa
260,bakrengo postia,n phr,,fårkskinnspäls
261,bakresko mas,n phr m,,fårkött
262,bakresko morči,n phr f,,fårskinn
263,bakri,n f,,tacka
264,bakro,n m,,"får, bagge"
265,bakteeros,n m,,bakterie
266,balamis,n m,,berättelse
267,balani,n m,,svamp
268,balanis,n m,,svamp
269,balčano,adj m,,svin-
270,balčavitiko,adj m,,svinaktig
271,balči,n f,,sugga
272,balčo,n m,,"galt, svin"
273,baliči,n f,,sugga
274,baličo,n m,,"galt, svin"
275,balixnavitiko,adj m,,svinaktig
276,balixnesko duk,n phr f,,påssjuka
277,balixni,n f,,sugga
278,balixno,n m,,"svin, gris"
279,balsos,n m,,tum
280,balva,n f,,vind
281,balval,n,,vind
282,balvaluno,adj m,,stormig
283,balvavitiko,adj m,,stormig
284,balviba,n m,,"vind, blåst"
285,balvila,v,,det blåser
286,balvina,v,,det blåser
287,balvuno,adj m,,stormig
288,banaka,n f,,tunnbröd
289,banakako dexxos,n phr m,,ett slags deg
290,banako dexxos,n phr m,,ett slags deg
291,bandra,n f,,band
292,bangalja,n pl,,"lokor, bokträn"
293,bangalo,adj m,,"1. inte rak, krokig 2. krage"
294,bangalos,n,,krage
295,bangavela,v tr,,1. göra krokig 2. sno 3. förfalska
296,banges,adv mod,,fel
297,bangiba,n m,,"orätt, oförrätt"
298,bangiboskiero,n,,förfalskare
299,bangila,v tr,,1. göra krokig 2. sno 3. förfalska
300,bango,adj m,,1. krokig 2. falsk
301,bango,n m,,nyckel
302,bango drom,n phr m,,omväg
303,bango dummeskiiro,n phr m,,puckelrygg
304,bango jakkakiiro,adj m,,vindögd
305,bango nakkeskiiro,adj,,kroknäsig
306,bangvalo,adj m,,"ilsken, vred"
307,banjos,n m,,banjo
308,bankos,n m,,penk
309,bansado,adj m,,böjd
310,bansavela,v tr,,"kröka, sno"
311,bansiba,n m,,böjning
312,bansiboskero,n m,,nyckel
313,bansila,v tr,,"kröka, sno"
314,bansula,v itr,,"kröka, vända"
315,bansuvela,v itr,,"kröka, vända"
316,bar,n m,,"sten, berg"
317,bar,n m,,mark
318,baraka,n f,,bark
319,Baraka,n,,Parikkala
320,Barakaki phuu,n f,,Parikkala
321,baravalo,adj m,,rik
322,bare liineskiiro,n phr m,,person som har pass
323,bare praatiboskero,n phr,,skrytare
324,bari hisba,n phr f,,1. stuga 2. sal
325,bari siila,n phr f,,lök
326,barja,n f,,växt
327,barjakiero,n m,,trädgårdsmästare
328,barjako džonriboskiero,n phr,,växodlagare
329,barjako olja,n phr f,,grönsaksolja
330,barjako xaabe,n phr m,,grönsaksmat
331,barjavela,v tr,,uppfostra
332,barjiba,n m,,1. uppfostran 2. tillväxt
333,barjibongero,n m,,växt
334,barjiboskero,n m,,växt
335,barjibosko daad,n phr m,,forsterfar
336,barjibosko kentos,n phr m,,fosterbarn
337,barjila,v tr,,uppfostra
338,barjula,v itr,,växa
339,barjuvela,v itr,,växa
340,barmavela,v tr,,"1. benåda, förlåta 2. ursäkta"
341,barmiba,n m,,nåd
342,barmila,v tr,,"1. benåda, förlåta 2. ursäkta"
343,baro,adj m,,1. stor 2. vuxen
344,baro aavakiiro,adj m,,av hög rank
345,baro daad,n phr m,,farfar
346,baro diklo,n phr m,,sjal
347,Baro fooros,n m,,Helsingfors
348,baro kardiini,n phr f,,pistol
349,baro liin,n phr m,,1. pass 2. Bibel
350,baro liineskiiro,n phr m,,person som har ett pass
351,baro mujjeskiero,n phr m,,"skrytare, skrodör"
352,baro phaal,n phr m,,storebror
353,baro praatiboskero,n phr m,,strykare
354,baro raj,n phr m,,landshövding
355,baro raxxal,n phr m,,präst
356,baro tiexxeskiero,n phr m,,1. med stora skor 2. pamp
357,baro tijaxxeskiero,n phr m,,1. med stora skor 2. pamp
358,barravela,v tr,,vakna till liv
359,barrila,v tr,,stena
360,barro,n m,,sten
361,Barruni khangari,n f,,1. Messukylä 2. stenkyrka
362,Barruni phuu,n f,,Kivennapa
363,barruno,adj m,,av sten
364,barruuno,adj m,,av sten
365,barvalvela,v tr,,göra rik
366,barvavela,v tr,,göra rik
367,barvila,v tr,,göra rik
368,barvilba,n m,,rikedom
369,barvula,v itr,,bli rik
370,barvulvela,v itr,,bli rik
371,barvuvela,v itr,,bli rik
372,bastuva,n f,,bastu
373,batesa,n m,,"bikt, skriftermål"
374,batesko daad,n phr m,,skriftefader
375,batesko kentos,n phr m,,skriftskolbarn
376,batesko khangari,n phr f,,konfirmation
377,batesko skuula,n phr f,,skiftskola
378,bavunis,n m,,"haka, mussla"
379,bavunisko čoon,n phr m,,hakskägg
380,bax,adv mod,,bruten
381,bax,n m,,vilja
382,baxavela,v tr/itr,,1. ringa 2. spela
383,baxiba,n m,,1. spelande 2. instrument (musik)
384,baxiboskiero,n m,,"musiker, spelare"
385,baxibosko džeeno,n phr m,,musikant
386,baxibosko huusa,n phr f,,musikaffär
387,baxibosko kamana,n phr f,,ringklocka
388,baxibosko liediba,n phr m,,ledning
389,baxibosko moxto,n phr m,,speldosa
390,baxibosko musikes,n phr m,,instrumentalmusik
391,baxibosko sikjiboskieri,n phr f,,musiklärare (kvinna)
392,baxibosko sikjiboskiero,n phr m,,musiklärare (man)
393,baxibosko stunna,n phr f,,musiklektion
394,baxibosko tafla,n phr f,,en del av orgel
395,baxila,v tr/itr,,1. ringa 2. spela
396,baxnesko čüplingos,n phr m,,tuppkyckling
397,Baxnesko fooros,n m,,Käkisalmi
398,baxnesko kurriba,n phr m,,tuppfäktining
399,baxnesko lam,n phr f,,tuppsteg
400,baxno,n m,,tupp
401,čaaljavela,v tr,,mätta
402,čaaljevela,v tr,,mätta
403,čaaljila,v tr,,mätta
404,čaaljula,v itr,,äta sig mätt
405,čaaljuvela,v itr,,äta sig mätt
406,čaalo,adj m,,"överfylld, full, tillfreds"
407,čaar,n f,,gräs
408,čaaro,n m,,1. tallrik 2. fat
409,čačano,adj m,,"sann, verklig"
410,čačavela,v tr,,"bevisa, vittna"
411,čačes,adv mod,,"sant, verkligen"
412,čačiba,n m,,sanning
413,čačila,v tr,,"bevisa, vittna"
414,čačo,adj m,,sann
415,čačuno,adj m,,"verklig, sannfärdig"
416,čaj,n f,,1. flicka (Romersk) 2. dotter
417,čakravela,v tr,,täcka
418,čakriba,n m,,täcke
419,čakrila,v tr,,täcka
420,čalavela,v tr,,1. beröra 2. flytta på
421,čalila,v tr,,1. beröra 2. flytta på
422,čaljavela,v tr,,1. beröra 2. flytta på
423,čaljila,v tr,,1. beröra 2. flytta på
424,čam,n f,,kind
425,čamjavela,v tr,,tugga
426,čamje daa,n phr,,kyssa på kind
427,čamjila,v tr,,tugga
428,čamlo,adj m,,tuggad
429,čammediini,n f,,örfil
430,čampa,n f,,knöl
431,čampaki duk,n phr f,,munsjukdom
432,čampi,n pl,,1. hö 2. nate
433,čandavela,v tr,,kräkas upp
434,čandila,v tr,,kräkas upp
435,čandvalo,adj m,,"olycklig, uttömd"
436,čang,n f,,knä
437,čarjalo,adj m,,gräsbevuxen
438,čarrela,v tr,,slicka
439,čau,n m,,1. pojke (Romersk) 2. son
440,čax,n m,,kål
441,čeekjivela,v tr,,erkänna
442,čeeknavela,v tr,,"bevisa, vittna"
443,čeekniboskiero,n m,,vittne
444,čeeknila,v tr,,"bevisa, vittna"
445,čeel,n m,,skabb
446,čeelado,adj m,,lokal
447,čeeljavela,v tr,,hålla
448,čeeljavitiko,adj m,,sårskorpa
449,čeeljila,v tr,,hålla
450,čeenarissa,n f,,hembiträde
451,čeeni,adv indef,,någonstans (ingenstans)
452,čeeniba,n m,,tjänst
453,čeeniboskiero,n m,,tjänare
454,čeenimen,adj,,pensionerad efter full tjänst
455,čeenjavela,v tr,,tjäna
456,čeenjiba,n m,,tjänst
457,čeenjila,v tr,,tjäna
458,čeer,n m,,1. hus 2. hem
459,čeera,n f,,tjära
460,čeeravela,v tr,,tjära
461,čeeravitiko,adj m,,tjärig
462,čeere,adv loc,,"hemma, hem"
463,čeerela,v tr,,göra
464,čeerela butti,v phr itr,,arbeta
465,čeerela grexxos,v phr itr,,göra synd
466,čeerela pherjos,v phr itr,,leka
467,čeereskiero,n m,,disponent
468,čeeresko kriatuuros,n phr m,,husdjur
469,čeereste,adv loc,,hem
470,čeeriba,n m,,"gärning, handling"
471,čeeriboskero,n m,,dem som tjärar
472,čeeriboskero,n m,,1. den som gör 2. tillverkare
473,čeeriboskieri,n f,,häxa
474,čeeriboskiero,n m,,1. den som gör 2. tillverkare
475,čeeribosko passiba,n phr m,,vidskepelse
476,čeerila,v tr,,tjära
477,čeerjavela,v tr,,tjära
478,čeerjavitiko,adj m,,"tillhörande husen, om hus"
479,čeerjila,v tr,,tjära
480,čeerna,n f,,stjärna
481,čeerukuuno,adj m,,skattmästare
482,čefni,n f,,1. balja 2. skal
483,čefta,n f,,"haka, käke"
484,čejalo,adj m,,skabbig
485,čejavela,v tr,,vidarebefordra skabb
486,čejila,v tr,,vidarebefordra skabb
487,čejula,v itr,,få skabb
488,čejuvela,v itr,,få skabb
489,ček,pron indef,,"någon, något (ingen)"
490,čekan,n m,,panna
491,čekat,n,,panna
492,čekkar,adv indef,,någonsin (aldrig)
493,čela,v itr,,stanna
494,čeladoin,n m,,svala
495,čellela,v itr,,dansa
496,čelliba,n m,,dans
497,čellibi,n pl,,dans
498,čellibongiere,n pl,,dans
499,čelliboskieri,n f,,dansare
500,čelliboskiero,n m,,dansare
501,čenge  ,adj m pl,,1. ansikts- 2. ögon-
502,čenge glaasi,n phr,,glasögon
503,čengi,adj f,,1. ansikts- 2. ögon-
504,čengi duk,n phr f,,ögonsjukdom
505,čengi paani,n phr f,,vatten för ansiktstvätt
506,čengo,adj m,,1. ansikts- 2. ögon-
507,čengo četla,n phr f,,fat för ansiktstvätt
508,čengo diklo,n phr m,,ansiktsduk
509,čenna,n f,,ansikte
510,čennavela,v tr,,erkänna
511,čenniba,n m,,erkännelse
512,čennila,v tr,,erkänna
513,čensta,n f,,"1. tjänst 2. post, kontor"
514,čenstavitiko,adj m,,"fördelaktig, nyttig, nödvändig"
515,čenstkiero,n m,,tjänsteman
516,čeravela,v tr,,koka
517,čerexa,n f,,1. täcke 2. filt
518,čeriba,n m,,1. lagning 2. koning 3. soppa
519,čeribongieri,n,,kök
520,čeribosko četla,n phr f,,kokkärl
521,čeribosko hajiba,n phr m,,matlagningskonst
522,čeribosko loon,n phr m,,koksalt
523,čeribosko xajiboskieri,adj,,som kan laga mat
524,čerila,v tr,,koka
525,čerjavela,v tr,,koka
526,čerjiba,n m,,ruttnande
527,čerjila,v tr,,koka
528,čerjula,v itr,,"förfalla, ruttna"
529,čerjula,v itr,,koka
530,čerjuvela,v itr,,"förfalla, ruttna"
531,čerjuvela,v itr,,koka
532,čerki,n f,,"spritdryck, sprit"
533,čerkiaki krouva,n phr f,,gästgiveri
534,čerkiba,n m,,bitterhet
535,čerkijako huusa,n phr f,,alkoholbutik
536,čerkjavela,v tr,,göra bitter
537,čerkjiba,n m,,bitterhet
538,čerkjila,v tr,,göra bitter
539,čerkjula,v itr,,bli bitter
540,čerkjuvela,v itr,,bli bitter
541,čerko,adj m,,1. bitter 2. stark
542,čerko dramb,n phr m,,gift
543,čerko kaxt,n phr m,,hägg
544,čerma,n f,,släde
545,čermalo,adj m,,rutten
546,čermengo četla,n phr f,,maskburk
547,čermengo dramb,n phr m,,maskmedel
548,čermiba,n m,,rutten
549,čermo,n m,,mask
550,čermula,v itr,,"förfalla, ruttna"
551,čermuvela,v itr,,"förfalla, ruttna"
552,čerresko duk,n phr f,,strupsjukdom
553,čerro,n m,,strupe
554,četanes,adv mod,,tillsammans
555,četavela,v tr,,förena
556,četiba,n m,,1. möte 2. förening 3. samling
557,četila,v tr,,förena
558,četla,n f,,fat
559,četlengo skoopa,n phr f,,skänk
560,či,pron indef,,1. någon 2. något
561,čiči,pron indef,,något (ingenting)
562,čierna,n f,,kärna
563,čiernavela,v tr,,kärna
564,čiernila,v tr,,kärna
565,čiinjavela,v tr,,1. utmatta 2. tröttna
566,čiinjiba,n m,,1. utmattning 2. trötthet
567,čiinjila,v tr,,1. utmatta 2. tröttna
568,čiinjimen,adj,,trött
569,čiinjula,v itr,,"bli trött, utmaatad"
570,čiinjuvela,v itr,,"bli trött, utmaatad"
571,čiiran,n m,,ost
572,čik,n f,,"smuts, gyttja"
573,čik dela,v phr itr,,nysa
574,čikjalvela,v tr,,smutsa ner
575,čikjilba,n m,,jord
576,čikjulvela,v itr,,bli smutsig
577,čikka,n f,,nysning
578,čikkalo,adj m,,smutsig
579,čikken,n m,,fett
580,čikko,n m,,nysning
581,čil,n m,,smör
582,čiljavitiko,adj m,,smörig
583,čillesko maaro,n phr m,,smörgås
584,čimb,n f,,1. tunga 2. språk
585,čimbakiero,adj m,,-språkig
586,čimbalo,adj m,,talför
587,čimbeskiiro,adj m,,-språkig
588,čimbiba,n m,,skvaller
589,čin,n m,,"inköp, affär"
590,čingardo,adj m,,bruten
591,čingarvela,v tr,,1. såra 2. förolämpa
592,činger,n m,,förolämpning
593,čingirba,n m,,1. förolämpning 2. gräl
594,čingrado,adj m,,bruten
595,čingravela,v tr,,1. såra 2. förolämpa
596,čingriba,n m,,1. förolämpning 2. gräl
597,čingrila,v tr,,1. såra 2. förolämpa
598,činimen,adj,,trött
599,činnela,v tr,,köpa
600,činnela,v tr,,1. skära 2. kastrera
601,da,pron dem,,den här
602,da diives,adv temp,,idag
603,daad,n m,,"far, fader, pappa"
604,daadeski daj,n phr f,,1. mormor 2. farmor
605,daadeski daki daj,n phr f,,mormors/farmors mor
606,daadesko čeer,n phr m,,fädernehem
607,daadesko daad,n phr m,,farfar
608,daadesko dako daad,n phr m,,mormors/farmors far
609,daadesko fooros,n phr m,,farsstad
610,daadesko horttiba,n phr m,,fadersvälde
611,daadesko them,n phr m,,fosterland
612,daadesko themmesko kamliba,n phr,,fosterlandskärlek
613,daadesko volla,n phr f,,fadersvälde
614,daala,pron dem pl,,de här
615,daales,pron dem,,den här
616,daan,n m,,tand
617,daanengo sonak,n phr m,,tandguld
618,daanesko bar,n phr m,,tandsten
619,daanesko čermiba,n phr m,,tandröta
620,daanesko drambeskiero,n phr m,,tandläkare
621,daanesko duk,n phr f,,tandvärk
622,daanesko feera,n phr f,,spår av tanden
623,daanesko juuros,n phr m,,tandört
624,daanesko kokalos,n phr m,,tandläkaren
625,daanesko kurros,n phr,,kugghjul
626,daanesko mas,n phr m,,tandkött
627,daanesko nikkiliijiba,n phr,,tandextraktion
628,daar,n f,,"rädsla, fruktan, fasa"
629,daarela,v tr,,vara rädd for
630,daari,adv loc,,här
631,daariboskero,n m,,-skrämma
632,daaride,adv loc,,närmare (till den här riktningen)
633,daarukuuno,adj m,,skygg
634,dab ,n f,,"1. slag, stöt 2. sår"
635,dabbavela,v tr,,"slå till, såra"
636,dabbila,v tr,,"slå till, såra"
637,daj,n f,,"mor, mamma"
638,daj,adv loc,,"här, tills"
639,dajengo diives,n phr m,,morsdag
640,dajengo diivesko juula,n phr,,morsdagsfest
641,dajengo diivesko pelexkos,n phr,,morsdagskort
642,daki čimb,n phr f,,modersmål
643,daki daj,n phr f,,farmor
644,dako čeer,n phr m,,mödernehem
645,dako daad,n phr m,,farfar
646,dako daadeski daj,n phr f,,morfars mor
647,dako daadesko daad,n phr m,,morfars far
648,dako džii,n phr m,,modershjärta
649,dako kamliba,n phr m,,moderskärlek
650,dala,pron dem pl,,de här
651,damb,n f,,"1. slag, stöt 2. sår"
652,dambako botnos,n phr m,,sårets botten
653,dambako drambeskiero,n phr m,,kigurg
654,dambako makkiba,n phr m,,sårsalva
655,dambako xačiba,n phr m,,sårfeber
656,dambavela,v tr,,såra
657,dambila,v tr,,såra
658,dambjavela,v tr,,såra
659,dambjila,v tr,,såra
660,dambula,v itr,,bli sårad
661,dambuvela,v itr,,bli sårad
662,Danskako them,n phr m,,Danmark
663,darano,adj m,,"skygg, rädd"
664,dariba,n m,,"rädsla, fruktan, fasa, ängslan, feghet"
665,dariboskiereskiero,adj m,,"rädd, feg"
666,dariboskiero,n m,,"mes, ynkrygg"
667,darimen,adj,,skrämd
668,darukaanes,adv mod,,"i en skrämde väg, med rädsla, feg"
669,darukaano,adj m,,"skygg, rädd"
670,darukuno,adj m,,skygg
671,daruno,adj m,,"rädd, feg"
672,datta,pron dem,,från här
673,datta,adv loc,,härfram
674,dauva,pron dem,,den här
675,deelavela,v tr,,fördela
676,deelila,v tr,,fördela
677,Deevel,n m,,Gud
678,Deevelekso čensta,n phr f,,gudstjänst
679,deevelesko besko čiriklesko anglo,n phr,,flugspö
680,deevelesko besko čiriklesko liin,n phr,,fjärilbok
681,deevelesko besko čiriklo,n phr,,fjäril
682,deevelesko gruuta,n phr f,,gudslåm
683,deevelesko kentos,n phr m,,ett Guds barn
684,Deevelesko kurko kvellakiero,n phr m,,nattvard
685,Deevelesko kvellakieresko frendo,n phr,,nattvardsgäst
686,Deevelesko kvellakieresko maaro,n phr,,nattvardsbröd
687,Deevelesko niekiboskiero,n phr m,,ateist
688,Deevelesko spiijiba,n phr m,,hädelse
