Index,Entry Word,Part of Speech,Affix,Definition
101,angar,n,,"hiili, sysi"
102,angarengero,n m,,hiilenpolttaja
103,angle,adv loc,,"edessä, eteen"
104,angle,prep,,"edessä, eteen"
105,angle ta paale,adv loc,,edestakaisin
106,angliboskiero,n m,,onkija
107,anglibosko čermo,n phr m,,onkimato
108,anglibosko hasda,n phr f,,ongenkoho
109,anglibosko stedos,n phr m,,onkimispaikka
110,Anglkaano them,n phr m,,Englanti
111,anglo,n m,,"1. onki, ongenkoukku 2. korvarengas"
112,anglos,n m,,korvarengas
113,angluno,adj m,,"etummainen, ensimmäinen"
114,angnaal,adv temp,,"edeltä, edestäpäin"
115,angriisto,n m,,onki
116,angrusjakkiro,n m,,"1. sulhanen, kihlattu 2. sormussepä"
117,angrustavela,v tr,,kihlata
118,angrusti,n,,sormus
119,angrusti bongiere,n phr,,kihlajaiset
120,angrustiako kaali,n phr f,,kihlajaiskahvit
121,angrustiengo angrus,n phr,,kihlasormus
122,angrustiengo juula,n phr,,"kihlajaisjuhla, kihlajaiset"
123,angrustila,v tr,,kihlata
124,anguš,n,,sormi
125,angustrengero,n m,,sormuksentekijä
126,angustri,n,,sormus
127,anjavela,v tr,,"kylpeä, vihtoa (saunassa), saunoa"
128,anjiboskero,n m,,"vasta, vihta"
129,anjibosko dujtu,n phr f,,kylpyhuone
130,anjibosko gara,n phr f,,kylpyamme
131,anjibosko khossiboskiero,n phr m,,kylpypyyhe
132,anjila,v tr,,"kylpeä, vihtoa (saunassa), saunoa"
133,anniboskero,n m,,"vasta, vihta"
134,ansixta,n,,kasvot
135,ansixtengo khossiboskiero,n phr m,,kasvopyyhe
136,ansixtengo makkiba,n phr m,,kasvovoide
137,ansixtengo paani,n phr f,,kasvojen pesuvesi
138,ansixtengo sapunis,n phr m,,kasvosaippua
139,ansixtengo taagiba,n phr m,,kasvohalvaus
140,ape,prep,,"päällä, päälle"
141,api,prep,,"päällä, päälle"
142,apinjara,n,,apina
143,apo ,prep,,"päällä, päälle, päälla"
144,apraal,adv loc,,ylhäältä
145,apravela,v tr,,nostaa
146,apre,adv loc,,"ylhäällä, ylhäälle, ylös"
147,apreaaxxiba,n m,,ylösnousemus
148,apreaaxxibosko diives,n phr m,,ylösnousemuspäivä
149,apreaaxxibosko džiiviba,n phr m,,ylösnousemuselämä
150,apreaaxxibosko haaga,n phr f,,ylösnousemustoivo
151,apreaaxxibosko kruppos,n phr,,ylösnousemusruumis
152,apreaaxxibosko passiba,n phr m,,ylösnousemususko
153,apreliinito,adj m,,likainen
154,apride,adv mod,,"1. korkeampi, ylempi 2. korkeammalla, ylempänä, korkeammalle, ylemmäksi"
155,apride,adj,,"1. korkeampi, ylempi 2. korkeammalla, ylempänä, korkeammalle, ylemmäksi"
156,aprila,v tr,,nostaa
157,aprula,v itr,,nousta (ylös)
158,apruno,adj m,,"1. korkea, ylhäinen 2. ylimmäinen, yli-, ylä-"
159,apruno dikkiboskeri,n phr f,,ylitarkastaja
160,apruno dikkiboskero,n phr m,,ylitarkastaja
161,apruno džintakiero,adj m,,ylimielinen
162,Apruno öija,n phr f,,Korkeasaari
163,apruno praaluno,n phr m,,ylipäällikkö
164,apruno skuula,n phr f,,korkeakoulu
165,apruno xlexta,adj,,korkeasukuinen
166,apruvela,v itr,,nousta (ylös)
167,aptieka,n,,apteekki
168,aptiekaris,n,,apteekkari
169,aptiekesko dramb,n phr m,,apteekkilääke
170,aptiekesko guosos,n phr m,,apteekkitavara
171,arabeskiero,n m,,arabi
172,are,prep,,"sisällä, sisälle"
173,ari,prep,,"sisällä, sisälle"
174,arkiivos,n m,,arkisto
175,armsaaliba,n m,,1. kurjuus 2. heikkous
176,armsaaligiba,n m,,1. kurjuus 2. heikkous
177,armsaaligo,adj m,,"kurja, heikko"
178,aro,prep,,"sisällä, sisälle"
179,arpiba,n m,,"arpa, arvonta"
180,arpibongiere,n,,arpajaiset
181,arpibosko čuriba,n phr,,arvanheitto
182,arpibosko flagga,n phr f,,arpalippu
183,arpibosko vinniba,n phr m,,arpajaisvoitto
184,arre,prep,,"sisällä, sisälle, sisään"
185,arre staaviba,n phr m,,sisäänkäynti
186,arreranlo,adj m,,"sisäänkirjoitettu, kirjoittautunut"
187,arta,adv int,,entä
188,artesko museos,n phr m,,taidemuseo
189,artisto,n m,,taiteilija
190,Assuriaas,n m,,Assyyria
191,at,conj,,että
192,aulosmannos,n m,,vihollinen
193,auri,adv loc,,"ulkona, ulos"
194,auri aaxxiboskiero,n phr,,ulkopuolinen
195,auriatta drabiba,n phr m,,ulkoluku
196,aurjuno,adj m,,"ulkoinen, ulkopuolella oleva"
197,auruno,adj m,,"ulkoinen, ulkopuolella oleva"
198,aviba,n m,,tulo
199,avibosko diives,n phr m,,tulopäivä
200,avibosko juula,n phr,,tulojuhla
201,baada,n f,,"kylpy, löyly"
202,baadako diives,n phr m,,kylpypäivä
203,baadako fliika,n phr f,,kylpylakana
204,baadako fooros,n phr m,,kylpyläkaupunki
205,baadako khossiboskiero,n phr m,,kylpypyyhe
206,baadako nutta,n phr f,,kylpytakki
207,baadako paani,n phr f,,kylpyvesi
208,baadavela,v tr,,kylpeä
209,baadila,v tr,,kylpeä
210,baakavela,v tr,,leipoa
211,baakiboskiero,n m,,1. leipuri 2. leipomo
212,baakibosko bou,n phr m,,leivinuuni
213,baakibosko buttiakkiero,n phr m,,leipomotyöläinen
214,baakibosko diives,n phr m,,leipomispäivä
215,baakibosko huusa,n phr f,,leipomoliike
216,baakibosko tafla,n phr f,,leivinpöytä
217,baakibosko vaaro,n phr m,,"leivontajauho, leipäjauho"
218,baakila,v tr,,leipoa
219,baakninga,n f,,taikina
220,baal,n m,,hius
221,baala,n pl,,hius
222,baalalo,adj m,,karvainen
223,baale,n pl,,"hiukset, tukka"
224,baalengiiro,n m,,lanttu
225,baalengiiro,adj m,,1. karvainen 2. runsashiuksinen
226,baalengo džaaben,n phr m,,hiustenlähtö
227,baalengo kakjiba,n phr m,,hiustenleikkuu
228,baalengo thouviba,n phr m,,hiusten pesu
229,baalengo xuxxiboskiero,n phr m,,hiustenkuivain
230,baaleskiro,adj m,,karvainen
231,baar,n f,,"aita, aitaus"
232,baarako muura,n phr f,,vadelma
233,baariba,n m,,suuruus
234,baaride,adj,,suurempi
235,baaro,adj m,,"1. suuri, iso 2. aikuinen"
236,baasavela,v tr,,"polttaa, paahtaa, paistaa"
237,baasiba,n m,,"paahde, paistaminen, paiste, polte"
238,baasila,v tr,,"polttaa, paahtaa, paistaa"
239,baasula,v itr,,"palaa, paistua"
240,baasuvela,v itr,,"palaa, paistua"
241,babaja,n f,,hanhi
242,babajesko baxno,n phr m,,hanhikukko
243,babajesko bringos,n phr m,,hanhenrinta
244,baj,n m,,1. hiha 2. myös sanan gaad (=paita) kiertoilmaus
245,bajingiero,n m,,leninki
246,bajjako muj,n phr m,,hihansuu
247,bakka,n f,,mäki
248,bakkakiiro graj,n phr m,,"mäkimys, mäkyri, hevonen, joka ei osaa pidätellä alamäessä"
249,bakkako diives,n phr m,,laskiaistiistai
250,bakkavitiko,adj m,,mäkinen
251,bakrano,adj m,,"lammasmainen, lammas-, lampaan-"
252,bakravitiko,adj m,,lammasmainen
253,bakrengo baar,n phr f,,lammasaita
254,bakrengo džaraja,n phr,,lampaanvilla(t)
255,bakrengo džarali,n phr f,,lampaanvilla(t)
256,bakrengo džuklos,n phr,,lammaskoira
257,bakrengo gurjengieri,n phr f,,"lammasnavetta, lampola"
258,bakrengo kakli,n phr f,,"keritsimet, lammassakset"
259,bakrengo morttiako staadi,n phr,,lampaannahkalakki
260,bakrengo postia,n phr,,1. lammasturkki 2. vällyt
261,bakresko mas,n phr m,,lampaanliha
262,bakresko morči,n phr f,,lampaannahka
263,bakri,n f,,uuhi
264,bakro,n m,,"lammas, pässi"
265,bakteeros,n m,,bakteeri
266,balamis,n m,,tarina
267,balani,n m,,sieni
268,balanis,n m,,sieni
269,balčano,adj m,,"sian-, sika-"
270,balčavitiko,adj m,,sikamainen
271,balči,n f,,emakko
272,balčo,n m,,"karju, sika"
273,baliči,n f,,emakko
274,baličo,n m,,"karju, sika"
275,balixnavitiko,adj m,,sikamainen
276,balixnesko duk,n phr f,,sikotauti
277,balixni,n f,,emakko
278,balixno,n m,,"sika, karju"
279,balsos,n m,,tuuma
280,balva,n f,,tuuli
281,balval,n,,tuuli
282,balvaluno,adj m,,tuulinen
283,balvavitiko,adj m,,tuulinen
284,balviba,n m,,"tuuleminen, tuuli"
285,balvila,v,,tuulee
286,balvina,v,,tuulee
287,balvuno,adj m,,tuulinen
288,banaka,n f,,"rieska, ohut leipä"
289,banakako dexxos,n phr m,,rieskataikina
290,banako dexxos,n phr m,,rieskataikina
291,bandra,n f,,side
292,bangalja,n pl,,länget
293,bangalo,adj m,,"1. kiero, väärä 2. luokki"
294,bangalos,n,,1. länget 2. valjaat
295,bangavela,v tr,,"1. vääntää, taivuttaa 2. vääristää, vääristellä 3. väärentää"
296,banges,adv mod,,"väärin, väärässä"
297,bangiba,n m,,vääryys
298,bangiboskiero,n,,1. vääristelijä 2. väärentäjä
299,bangila,v tr,,"1. vääntää, taivuttaa 2. vääristää, vääristellä 3. väärentää"
300,bango,adj m,,"väärä, kiero"
301,bango,n m,,avain
302,bango drom,n phr m,,kiertotie
303,bango dummeskiiro,n phr m,,kyttyräselkä
304,bango jakkakiiro,adj m,,kierosilmä(inen)
305,bango nakkeskiiro,adj,,kyömynenä(inen)
306,bangvalo,adj m,,"1. äksy, kärttyinen 2. kiero"
307,banjos,n m,,banjo
308,bankos,n m,,penkki
309,bansado,adj m,,"taivutettu, kierretty"
310,bansavela,v tr,,1. taivuttaa 2. kiertää 3. punoa
311,bansiba,n m,,taivutus
312,bansiboskero,n m,,avain
313,bansila,v tr,,1. taivuttaa 2. kiertää 3. punoa
314,bansula,v itr,,"taipua, kiertyä, kääntyä, vääntyä"
315,bansuvela,v itr,,"taipua, kiertyä, kääntyä, vääntyä"
316,bar,n m,,"kivi, kallio, vuori"
317,bar,n m,,markka
318,baraka,n f,,"1. kaarna, puunkuori, parkki 2. pettu"
319,Baraka,n,,Parikkala
320,Barakaki phuu,n f,,Parikkala
321,baravalo,adj m,,rikas
322,bare liineskiiro,n phr m,,"henkilö, jolla on passi"
323,bare praatiboskero,n phr,,kerskailija
324,bari hisba,n phr f,,"tupa, sali"
325,bari siila,n phr f,,"laukka, sipuli"
326,barja,n f,,kasvi
327,barjakiero,n m,,puutarhuri
328,barjako džonriboskiero,n phr,,kasvinviljelijä
329,barjako olja,n phr f,,kasviöljy
330,barjako xaabe,n phr m,,kasvisruoka
331,barjavela,v tr,,kasvattaa
332,barjiba,n m,,"kasvatus, kasvu"
333,barjibongero,n m,,kasvi
334,barjiboskero,n m,,kasvi
335,barjibosko daad,n phr m,,kasvatusisä
336,barjibosko kentos,n phr m,,kasvattilapsi
337,barjila,v tr,,kasvattaa
338,barjula,v itr,,kasvaa
339,barjuvela,v itr,,kasvaa
340,barmavela,v tr,,"1. armahtaa, antaa anteeksi 2. pyytää anteeksi"
341,barmiba,n m,,(yleinen) armahdus
342,barmila,v tr,,"1. armahtaa, antaa anteeksi 2. pyytää anteeksi"
343,baro,adj m,,"1. suuri, iso 2. aikuinen"
344,baro aavakiiro,adj m,,korkea-arvoinen
345,baro daad,n phr m,,isoisä
346,baro diklo,n phr m,,saali
347,Baro fooros,n m,,Helsinki
348,baro kardiini,n phr f,,tykki (oikeastaan: iso pyssy)
349,baro liin,n phr m,,1. passi 2. Raamattu (sananmukaisesti: iso kirja)
350,baro liineskiiro,n phr m,,henkilö jolla on passi
351,baro mujjeskiero,n phr m,,"leventelijä, suunsoittaja (oikeastaan: suurisuinen)"
352,baro phaal,n phr m,,isoveli
353,baro praatiboskero,n phr m,,kerskailija
354,baro raj,n phr m,,maaherra (oikeastaan: iso herra)
355,baro raxxal,n phr m,,"rovasti (oikeastaan: iso herra, pappi)"
356,baro tiexxeskiero,n phr m,,isokenkäinen
357,baro tijaxxeskiero,n phr m,,isokenkäinen
358,barravela,v tr,,kivitää
359,barrila,v tr,,kivitää
360,barro,n m,,kivi
361,Barruni khangari,n f,,1. Messukylä sananmukaisesti 2. kivikirkko
362,Barruni phuu,n f,,Kivennapa
363,barruno,adj m,,1. kivinen 2. kivikko
364,barruuno,adj m,,1. kivinen 2. kivikko
365,barvalvela,v tr,,"tehdä rikkaaksi, rikastuttaa"
366,barvavela,v tr,,"tehdä rikkaaksi, rikastuttaa"
367,barvila,v tr,,"tehdä rikkaaksi, rikastuttaa"
368,barvilba,n m,,rikkaus
369,barvula,v itr,,rikastua
370,barvulvela,v itr,,rikastua
371,barvuvela,v itr,,rikastua
372,bastuva,n f,,sauna
373,batesa,n m,,rippi
374,batesko daad,n phr m,,rippi-isä (katolisessa kirkossa)
375,batesko kentos,n phr m,,rippilapsi
376,batesko khangari,n phr f,,rippikirkko
377,batesko skuula,n phr f,,rippiloulu
378,bavunis,n m,,1. leuka 2. simpukka
379,bavunisko čoon,n phr m,,leukaparta
380,bax,adv mod,,rikki
381,bax,n m,,tahto
382,baxavela,v tr/itr,,"soittaa, soida"
383,baxiba,n m,,"1. soitto 2. soitin, (musiikki-)instrumentti"
384,baxiboskiero,n m,,"soittaja, muusikko"
385,baxibosko džeeno,n phr m,,soittajamies
386,baxibosko huusa,n phr f,,soitinkauppa
387,baxibosko kamana,n phr f,,soittokello
388,baxibosko liediba,n phr m,,"soitonjohto, -johtaminen"
389,baxibosko moxto,n phr m,,soittorasia
390,baxibosko musikes,n phr m,,soitinmusiikki
391,baxibosko sikjiboskieri,n phr f,,naispuolinen soitonopettaja
392,baxibosko sikjiboskiero,n phr m,,soitonopettaja
393,baxibosko stunna,n phr f,,soittotunti
394,baxibosko tafla,n phr f,,soittopöytä (uruissa)
395,baxila,v tr/itr,,"soittaa, soida"
396,baxnesko čüplingos,n phr m,,kukonpoika(nen)
397,Baxnesko fooros,n m,,Käkisalmi
398,baxnesko kurriba,n phr m,,kukkotappelu
399,baxnesko lam,n phr f,,kukonaskel
400,baxno,n m,,kukko
401,čaaljavela,v tr,,"1. täyttää, tehdä kylläiseksi 2. kyllästää"
402,čaaljevela,v tr,,"1. täyttää, tehdä kylläiseksi 2. kyllästää"
403,čaaljila,v tr,,"1. täyttää, tehdä kylläiseksi 2. kyllästää"
404,čaaljula,v itr,,"syödä itsensä kylläiseksi, tulla kylläiseksi"
405,čaaljuvela,v itr,,"syödä itsensä kylläiseksi, tulla kylläiseksi"
406,čaalo,adj m,,kylläinen
407,čaar,n f,,ruoho
408,čaaro,n m,,"lautanen, vati"
409,čačano,adj m,,"oikea, todellinen"
410,čačavela,v tr,,todistaa
411,čačes,adv mod,,"todella, totisesti, varmasti"
412,čačiba,n m,,totuus
413,čačila,v tr,,todistaa
414,čačo,adj m,,tosi
415,čačuno,adj m,,"todellinen, totuudellinen"
416,čaj,n f,,1. tyttö (romani) 2. tytär
417,čakravela,v tr,,"peittää, kattaa"
418,čakriba,n m,,"peitto, peite"
419,čakrila,v tr,,"peittää, kattaa"
420,čalavela,v tr,,"1. koskettaa, koskea 2. liikuttaa"
421,čalila,v tr,,"1. koskettaa, koskea 2. liikuttaa"
422,čaljavela,v tr,,"1. koskettaa, koskea 2. liikuttaa"
423,čaljila,v tr,,"1. koskettaa, koskea 2. liikuttaa"
424,čam,n f,,poski
425,čamjavela,v tr,,pureskella
426,čamje daa,n phr,,suudella poskelle
427,čamjila,v tr,,pureskella
428,čamlo,adj m,,pureskeltu
429,čammediini,n f,,korvapuusti
430,čampa,n f,,pahka
431,čampaki duk,n phr f,,suusairaus
432,čampi,n pl,,1. heinä 2. pihatähtimö
433,čandavela,v tr,,oksentaa
434,čandila,v tr,,oksentaa
435,čandvalo,adj m,,"kuja, uupunut"
436,čang,n f,,polvi
437,čarjalo,adj m,,ruohoinen
438,čarrela,v tr,,nuolla
439,čau,n m,,poika (romani)
440,čax,n m,,kaali
441,čeekjivela,v tr,,tunnustaa
442,čeeknavela,v tr,,todistaa
443,čeekniboskiero,n m,,todistaja
444,čeeknila,v tr,,todistaa
445,čeel,n m,,syyhy
446,čeelado,adj m,,paikallinen
447,čeeljavela,v tr,,pitää
448,čeeljavitiko,adj m,,syyhyinen
449,čeeljila,v tr,,pitää
450,čeenarissa,n f,,palvelijatar
451,čeeni,adv indef,,"jossakin, (ei) missään"
452,čeeniba,n m,,"palvelu, palvelus"
453,čeeniboskiero,n m,,palvelija
454,čeenimen,adj,,täysinpalvellut
455,čeenjavela,v tr,,palvella
456,čeenjiba,n m,,"palvelu, palvelus"
457,čeenjila,v tr,,palvella
458,čeer,n m,,1. talo 2. koti
459,čeera,n f,,terva
460,čeeravela,v tr,,tervata
461,čeeravitiko,adj m,,tervainen
462,čeere,adv loc,,"kotona, kotiin"
463,čeerela,v tr,,tehdä
464,čeerela butti,v phr itr,,"tehdä työtä, työskennellä"
465,čeerela grexxos,v phr itr,,tehdä syntiä
466,čeerela pherjos,v phr itr,,leikkiä
467,čeereskiero,n m,,isännöitsijä
468,čeeresko kriatuuros,n phr m,,kotieläin
469,čeereste,adv loc,,kotiin
470,čeeriba,n m,,"tekeminen, teko"
471,čeeriboskero,n m,,tekijä
472,čeeriboskero,n m,,tervaaja
473,čeeriboskieri,n f,,noita-akka
474,čeeriboskiero,n m,,tekijä
475,čeeribosko passiba,n phr m,,taikausko
476,čeerila,v tr,,tervata
477,čeerjavela,v tr,,tervata
478,čeerjavitiko,adj m,,"taloon kuuluva, talon, talo-"
479,čeerjila,v tr,,tervata
480,čeerna,n f,,tähti
481,čeerukuuno,adj m,,taloudenhoitaja
482,čefni,n f,,"palko, kuori"
483,čefta,n f,,leuka
484,čejalo,adj m,,syyhyinen
485,čejavela,v tr,,tartuttaa syyhy
486,čejila,v tr,,tartuttaa syyhy
487,čejula,v itr,,saada syyhy
488,čejuvela,v itr,,saada syyhy
489,ček,pron indef,,"joku, (ei) kukaan"
490,čekan,n m,,otsa
491,čekat,n,,otsa
492,čekkar,adv indef,,koskaan
493,čela,v itr,,jäädä
494,čeladoin,n m,,pääskynen
495,čellela,v itr,,tanssia
496,čelliba,n m,,tanssi
497,čellibi,n pl,,tanssit
498,čellibongiere,n pl,,tanssit
499,čelliboskieri,n f,,tanssija
500,čelliboskiero,n m,,tanssija
501,čenge  ,adj m pl,,1. kasvo- 2. silmä
502,čenge glaasi,n phr,,silmälasit
503,čengi,adj f,,1. kasvo- 2. silmä
504,čengi duk,n phr f,,silmäsairaus
505,čengi paani,n phr f,,kasvojen pesuvesi
506,čengo,adj m,,1. kasvo- 2. silmä
507,čengo četla,n phr f,,kasvo(jen pesu)vati
508,čengo diklo,n phr m,,"kasvo-, silmäpyyhe"
509,čenna,n f,,kasvot
510,čennavela,v tr,,tunnustaa
511,čenniba,n m,,tunnustus
512,čennila,v tr,,tunnustaa
513,čensta,n f,,"1. palvelus 2. toimi, virka"
514,čenstavitiko,adj m,,"edullinen, hyödyllinen, tarpeellinen"
515,čenstkiero,n m,,virkamies
516,čeravela,v tr,,keittää
517,čerexa,n f,,loimi
518,čeriba,n m,,"1. keittäminen, keitto 2. keitto (ruokana)"
519,čeribongieri,n,,keittiö
520,čeribosko četla,n phr f,,keittoastia
521,čeribosko hajiba,n phr m,,keittotaito
522,čeribosko loon,n phr m,,keittosuola
523,čeribosko xajiboskieri,adj,,keittotaitoinen
524,čerila,v tr,,keittää
525,čerjavela,v tr,,keittää (esim. Pyykkiä)
526,čerjiba,n m,,mätäneminen
527,čerjila,v tr,,keittää (esim. Pyykkiä)
528,čerjula,v itr,,kiehua
529,čerjula,v itr,,mädäntyä
530,čerjuvela,v itr,,mädäntyä
531,čerjuvela,v itr,,kiehua
532,čerki,n f,,"viina, paloviina, alkoholi"
533,čerkiaki krouva,n phr f,,majatalo
534,čerkiba,n m,,katkeruus
535,čerkijako huusa,n phr f,,viinakauppa
536,čerkjavela,v tr,,katkeroittaa
537,čerkjiba,n m,,katkeruus
538,čerkjila,v tr,,katkeroittaa
539,čerkjula,v itr,,katkeroitua
540,čerkjuvela,v itr,,katkeroitua
541,čerko,adj m,,"vahva, väkevä"
542,čerko dramb,n phr m,,myrkky
543,čerko kaxt,n phr m,,tuomi
544,čerma,n f,,kelkka
545,čermalo,adj m,,mädäntynyt
546,čermengo četla,n phr f,,matoastia
547,čermengo dramb,n phr m,,matolääke
548,čermiba,n m,,"mätä, märkä"
549,čermo,n m,,mato
550,čermula,v itr,,mädäntyä
551,čermuvela,v itr,,mädäntyä
552,čerresko duk,n phr f,,kurkkusairaus
553,čerro,n m,,kurkku
554,četanes,adv mod,,yhdessä
555,četavela,v tr,,yhdistää
556,četiba,n m,,1. kokous 2. yhdistys 3. kokoelma
557,četila,v tr,,yhdistää
558,četla,n f,,"astia, vati"
559,četlengo skoopa,n phr f,,astiakaappi
560,či,pron indef,,"jotain, (ei) mitään"
561,čiči,pron indef,,(ei) mitään
562,čierna,n f,,kirnu
563,čiernavela,v tr,,kirnuta
564,čiernila,v tr,,kirnuta
565,čiinjavela,v tr,,"uuvuttaa, väsyttää"
566,čiinjiba,n m,,"uupumus, väsymys"
567,čiinjila,v tr,,"uuvuttaa, väsyttää"
568,čiinjimen,adj,,väsynyt
569,čiinjula,v itr,,"väsyä, uupua"
570,čiinjuvela,v itr,,"väsyä, uupua"
571,čiiran,n m,,juusto
572,čik,n f,,"lika, kura"
573,čik dela,v phr itr,,aivastaa
574,čikjalvela,v tr,,"loata, liata"
575,čikjilba,n m,,likaaminen
576,čikjulvela,v itr,,likaantua
577,čikka,n f,,aivastus
578,čikkalo,adj m,,likainen
579,čikken,n m,,rasva
580,čikko,n m,,aivastus
581,čil,n m,,voi
582,čiljavitiko,adj m,,voinen
583,čillesko maaro,n phr m,,voileipä
584,čimb,n f,,kieli
585,čimbakiero,adj m,,-kielinen
586,čimbalo,adj m,,"kielevä, puhelias"
587,čimbeskiiro,adj m,,-kielinen
588,čimbiba,n m,,juoru
589,čin,n m,,osto
590,čingardo,adj m,,särkynyt
591,čingarvela,v tr,,"haavoittaa, solvata"
592,činger,n m,,solvaus
593,čingirba,n m,,1. solvaus 2. riita
594,čingrado,adj m,,särkynyt
595,čingravela,v tr,,"haavoittaa, solvata"
596,čingriba,n m,,1. solvaus 2. riita
597,čingrila,v tr,,"haavoittaa, solvata"
598,činimen,adj,,väsynyt
599,činnela,v tr,,1. leikata 2. kuohita
600,činnela,v tr,,ostaa
601,da,pron dem,,tämä
602,da diives,adv temp,,"tänään, tänä päivänä"
603,daad,n m,,isä
604,daadeski daj,n phr f,,"isänäiti, isoäiti"
605,daadeski daki daj,n phr f,,isoäidin äiti
606,daadesko čeer,n phr m,,"isänkoti, -talo"
607,daadesko daad,n phr m,,isänisä
608,daadesko dako daad,n phr m,,isoäidin isä
609,daadesko fooros,n phr m,,isänkaupunki
610,daadesko horttiba,n phr m,,isänoikeus
611,daadesko them,n phr m,,isänmaa
612,daadesko themmesko kamliba,n phr,,isänmaarakkaus
