Index,Entry Word,Part of Speech,Affix,Definition
56,ajasaavo,adj indef m,,"solch…, so ein, wie dieser"
57,aka,pron dem,,"dieser, diese, dieses"
58,aka diives,adv temp,,heute
59,akaana,conj,,1. als 2. wenn
60,akoori,adv loc,,dort
61,Alavuudaki phuu,n phr f,,Alavus (Stadt in Finnland)
62,aldriboskiero,adj m,,"konstant, ständig, andauernd, unaufhörlich"
63,alma,n,,Almosen
64,almuua,n,,"Volk, einfaches Volk"
65,almuuna,n,,"Volk, einfaches Volk"
66,alsavela,v tr,,"1. vorschlagen 2. anfangen, beginnen"
67,alsiba,n m,,"Vorschlag, Angebot"
68,alsila,v tr,,"1. vorschlagen 2. anfangen, beginnen"
69,alsimen,adj,,vorgeschlagen
70,alsimen,n,,Kandidat
71,alsindaag,adv mod,,"ewig, ein Leben lang, für immer"
72,alsindaag,adj,,"ewig, ein Leben lang, für immer"
73,alsindaagakiero,adj m,,"ewig, andauernd, fortwährend"
74,alsindaagako,adj m,,"ein Leben lang, andauernd, ewig, dauerhaft"
75,alsindaagavela,v tr,,"verewigen, unsterblich machen"
76,alsindaagiba,n m,,Ewigkeit
77,alsindaagiboskiero,adj m,,"1. dauerhaft, ewig 2. ein Leben lang"
78,alsindaagibosko,adj,,"dauerhaft, ewig"
79,alsindaagila,v tr,,"verewigen, unsterblich machen"
80,alsindaagimes,adv temp,,für immer
81,alsindaagino,adj m,,"dauerhaft, ewig"
82,altaris,n,,Altar
83,alti,adv indef,,immer
84,alunis,n,,Alaun (chem.)
85,amaaro,pron poss 1 sg m,,unser
86,amboris,n,,Flussbarsch
87,ame,pron pers 1 pl,,wir
88,amerikaano,adj m,,amerikanisch
89,amerikaano,n m,,Amerikaner
90,Amerikasko finitiko,n phr,,amerikanischer Finne
91,amsakiiresko sikjiba,n phr m,,Akt der Höflichkeit
92,amsakiiresko staaviba,n phr m,,Anstandsbesuch
93,amsakiiro,adj m,,höflich
94,amsakires,adv mod,,höflich
95,amsavela,v tr,,"bearbeiten, behandeln"
96,amsiba,n m,,"Bearbeitung, Behandlung"
97,amsila,v tr,,"bearbeiten, behandeln"
98,andre,prep,,"in, hinein"
99,angal,n,,"Ring, Ohrring"
100,angali,n,,1. Faden (Längenmaß) 2. Schoß 3. Umarmung
101,angar,n,,"Kohle, Holzkohle"
102,angarengero,n m,,Köhler
103,angle,prep,,"vorne, nach vorne, in den Vordergrund"
104,angle,adv loc,,"vorne, nach vorne, in den Vordergrund"
105,angle ta paale,adv loc,,vor und zurück
106,angliboskiero,n m,,Angler
107,anglibosko čermo,n phr m,,Angelwurm
108,anglibosko hasda,n phr f,,Floß
109,anglibosko stedos,n phr m,,Angelplatz
110,Anglkaano them,n phr m,,England
111,anglo,n m,,1. Angelhaken 2. Ohrring
112,anglos,n m,,Ohrring
113,angluno,adj m,,"erste.., vorderst…"
114,angnaal,adv temp,,"von früher, vorher, zuvor"
115,angriisto,n m,,1. Haken und Angelschnur 2. Angelhaken
116,angrusjakkiro,n m,,"1. Verlobter, Bräutigam 2. Ringmacher"
117,angrusti,n,,Ring
118,angrusti bongiere,n phr,,Verlobungsfeier
119,angrustiako kaali,n phr f,,Kaffeekränzchen zur Verlobung
120,angrustiengo angrus,n phr,,Verlobungsring
121,angrustiengo juula,n phr,,Verlobungsfeier
122,anguš,n,,Finger
123,angustrengero,n m,,Ringemacher
124,angustri,n,,Ring
125,anjavela,v tr,,ein Saunabad nehmen
126,anjiboskero,n m,,Bündel aus Birkenzweigen und Birkenblättern das in der Sauna verwendet wird
127,anjibosko dujtu,n phr f,,Badezimmer
128,anjibosko gara,n phr f,,Badewanne
129,anjibosko khossiboskiero,n phr m,,Badetuch
130,anjila,v tr,,ein Saunabad nehmen
131,anniboskero,n m,,Bündel aus Birkenzweigen und Birkenblättern das in der Sauna verwendet wird
132,ansixta,n,,Gesicht
133,ansixtengo khossiboskiero,n phr m,,Handtuch
134,ansixtengo makkiba,n phr m,,Gesichtscreme
135,ansixtengo paani,n phr f,,Wasser zum Waschen des Gesichts
136,ansixtengo sapunis,n phr m,,Toilettenseife
137,ansixtengo taagiba,n phr m,,Gesichtslähmung
138,ape,prep,,"auf, über"
139,api,prep,,"auf, über"
140,apinjara,n,,Affe
141,apo ,prep,,auf
142,apraal,adv loc,,von oben
143,apravela,v tr,,"heben, anheben"
144,apre,adv loc,,"oben, hoch oben"
145,apreaaxxiba,n m,,Auferstehung
146,apreaaxxibosko diives,n phr m,,Tag der Auferstehung
147,apreaaxxibosko džiiviba,n phr m,,Leben nach der Auferstehung
148,apreaaxxibosko haaga,n phr f,,Hoffnung auf Auferstehung
149,apreaaxxibosko kruppos,n phr,,ewiger Körper nach der Auferstehung
150,apreaaxxibosko passiba,n phr m,,Glaube an die Auferstehung
151,apreliinito,adj m,,gelernt
152,apride,adj,,höher
153,apride,adv mod,,höher
154,aprila,v tr,,"heben, anheben"
155,aprula,v itr,,"steigen, aufsteigen"
156,apruno,adj m,,"1. hoch, adelig 2. hochgeboren"
157,apruno dikkiboskeri,n phr f,,Oberinspektorin
158,apruno dikkiboskero,n phr m,,Oberinspektor
159,apruno džintakiero,adj m,,"arrogant, verächtlich, überheblich"
160,Apruno öija,n phr f,,Zoo von Korkeasaari
161,apruno praaluno,n phr m,,Oberbefehlshaber
162,apruno skuula,n phr f,,1. Institut für Hochschulausbildung 2. Universität
163,apruno xlexta,adj,,von adeliger Geburt
164,apruvela,v itr,,"steigen, aufsteigen"
165,aptieka,n,,"Drogerie, Apotheke"
166,aptiekaris,n,,"Chemiker, Drogist"
167,aptiekesko dramb,n phr m,,Medizin die vom Drogisten verkauft wird
168,aptiekesko guosos,n phr m,,Waren die man in einer Drogerie kaufen kann
169,arabeskiero,n m,,Araber
170,are,prep,,"in, hinein"
171,ari,prep,,"in, hinein"
172,arkiivos,n m,,Archiv
173,armsaaliba,n m,,1. Elend 2. Schwäche
174,armsaaligiba,n m,,1. Elend 2. Schwäche
175,armsaaligo,adj m,,"schwach, jämmerlich, erbärmlich, elend"
176,aro,prep,,"in, hinein"
177,arpiba,n m,,1. Los 2. Ziehung (von Losen)
178,arpibongiere,n,,Lotterie
179,arpibosko čuriba,n phr,,Losabgabe
180,arpibosko flagga,n phr f,,Los
181,arpibosko vinniba,n phr m,,Preis in einer Lotterie
182,arre,prep,,"in, hinein"
183,arre staaviba,n phr m,,Eingang
184,arreranlo,adj m,,registrierend
185,arta,adv int,,worüber
186,artesko museos,n phr m,,Kunstgallerie
187,artisto,n m,,Artist
188,Assuriaas,n m,,Assyrien
189,at,conj,,dass
190,aulosmannos,n m,,Feind
191,auri,adv loc,,draußen
192,auri aaxxiboskiero,n phr,,Außenseiter
193,auriatta drabiba,n phr m,,auswendig Lernen
194,aurjuno,adj m,,"äußer…, außenstehend"
195,auruno,adj m,,"äußer…, außenstehend"
196,aviba,n m,,"Ankommen, Ankunft"
197,avibosko diives,n phr m,,Tag der Ankunft
198,avibosko juula,n phr,,Willkommensfeier
199,avibosko kaali,n phr f,,Willkommenskaffee
200,avibosko mieniba,n phr m,,geschätztes Einkommen
201,baada,n f,,"1. Bad 2. Dampf, Hitze (in der Sauna)"
202,baadako diives,n phr m,,Badetag
203,baadako fliika,n phr f,,Badetuch
204,baadako fooros,n phr m,,Kurort
205,baadako khossiboskiero,n phr m,,Badetuch
206,baadako nutta,n phr f,,Bademantel
207,baadako paani,n phr f,,Badewasser
208,baadavela,v tr,,"baden, ein Bad nehmen"
209,baadila,v tr,,"baden, ein Bad nehmen"
210,baakavela,v tr,,"backen, Brot machen"
211,baakiboskiero,n m,,1. Bäcker 2. Bäckerei
212,baakibosko bou,n phr m,,Backofen
213,baakibosko buttiakkiero,n phr m,,jemand der in einer Bäckerei arbeitet
214,baakibosko diives,n phr m,,Backtag
215,baakibosko huusa,n phr f,,Bäckerei (Geschäft)
216,baakibosko tafla,n phr f,,Backbrett
217,baakibosko vaaro,n phr m,,Mehl zum Backen
218,baakila,v tr,,"backen, Brot machen"
219,baakninga,n f,,Teig
220,baal,n m,,Haar
221,baala,n pl,,Haar
222,baalalo,adj m,,haarig
223,baale,n pl,,Haar
224,baalengiiro,n m,,Schwedische Kohlrübe
225,baalengiiro,adj m,,"haarig, Haar-"
226,baalengo džaaben,n phr m,,Haarausfall
227,baalengo kakjiba,n phr m,,Haarschnitt
228,baalengo thouviba,n phr m,,Haarwäsche
229,baalengo xuxxiboskiero,n phr m,,"Haartrockner, Föhn"
230,baaleskiro,adj m,,"haarig, Haar-"
231,baar,n f,,"Zaun, Einzäunen"
232,baarako muura,n phr f,,Himbeere
233,baariba,n m,,"Größe, Ausmaß, Umfang"
234,baaride,adj,,"größer, umfassender"
235,baaro,adj m,,1. groß 2. erwachsen
236,baasavela,v tr,,"1. scheinen 2. brennen, verbrennen"
237,baasiba,n m,,"1. Schein, Licht 2. Verbrennung 3. verbrannte Stelle, Brandfleck"
238,baasila,v tr,,"1. scheinen 2. brennen, verbrennen"
239,baasula,v itr,,1. brennen 2. verbrannt werden
240,baasuvela,v itr,,1. brennen 2. verbrannt werden
241,babaja,n f,,Gans
242,babajesko baxno,n phr m,,Gänserich
243,babajesko bringos,n phr m,,Gänsebrust
244,baj,n m,,1. Ärmel 2. Hemd
245,bajingiero,n m,,Kleid
246,bajjako muj,n phr m,,Manschette
247,bakka,n f,,Hügel
248,bakkakiiro graj,n phr m,,Pferd das einen Berg hinunter läuft und eine Ladung zieht
249,bakkako diives,n phr m,,Fastnachtsdienstag
250,bakkavitiko,adj m,,hügelig
251,bakrano,adj m,,"1. verlegen, ängstlich 2. Schafs-"
252,bakravitiko,adj m,,"verlegen, ängstlich"
253,bakrengo baar,n phr f,,Zaun für Schafe
254,bakrengo džaraja,n phr,,Schafswolle
255,bakrengo džarali,n phr f,,Schafswolle
256,bakrengo džuklos,n phr,,Hirtenhund
257,bakrengo gurjengieri,n phr f,,Schafstall
258,bakrengo kakli,n phr f,,Schere
259,bakrengo morttiako staadi,n phr,,Schaffellmütze
260,bakrengo postia,n phr,,1. Schaffelljacke 2. Fellteppich
261,bakresko mas,n phr m,,Hammelfleisch
262,bakresko morči,n phr f,,Schaffell
263,bakri,n f,,Mutterschaf
264,bakro,n m,,Schaf
265,bakteeros,n m,,Bakterie
266,balamis,n m,,Geschichte
267,balani,n m,,"Pilz, Speisepilz"
268,balanis,n m,,"Pilz, Speisepilz"
269,balčano,adj m,,"Schweine-, Schweins-, vom Schwein"
270,balčavitiko,adj m,,"abscheulich, scheußlich, schweinisch"
271,balči,n f,,Sau
272,balčo,n m,,"Eber, Schwein"
273,baliči,n f,,Sau
274,baličo,n m,,"Eber, Schwein"
275,balixnavitiko,adj m,,"abscheulich, scheußlich, schweinisch"
276,balixnesko duk,n phr f,,Mumps
277,balixni,n f,,Sau
278,balixno,n m,,"Schwein, Eber"
279,balsos,n m,,Zoll (Maßeinheit)
280,balva,n f,,Wind
281,balval,n,,Wind
282,balvaluno,adj m,,windig
283,balvavitiko,adj m,,windig
284,balviba,n m,,Wind
285,balvila,v,,es bläst
286,balvina,v,,es bläst
287,balvuno,adj m,,windig
288,banaka,n f,,Art von Fladenbrot
289,banakako dexxos,n phr m,,Art von Brotteig
290,banako dexxos,n phr m,,Art von Brotteig
291,bandra,n f,,Band
292,bangalja,n pl,,Kummet
293,bangalo,adj m,,"1. nicht gerade, gekrümmt, falsch 2. Kragen-"
294,bangalos,n,,"1. Kummet 2. Geschirr, Gurtzeug"
295,bangavela,v tr,,"1. krümmen 2. verdrehen 3. fälschen, verfälschen 4. widerlegen"
296,banges,adv mod,,1. falsch 2. inkorrekt
297,bangiba,n m,,1. Verkrümmung 2. Ungerechtigkeit
298,bangiboskiero,n,,1. Schwindler 2. Fälscher
299,bangila,v tr,,"1. krümmen 2. verdrehen 3. fälschen, verfälschen 4. widerlegen"
300,bango,n m,,Schlüssel
301,bango,adj m,,"1. gekrümmt 2. falsch, gefälscht"
302,bango drom,n phr m,,Umweg
303,bango dummeskiiro,n phr m,,buckelige Person
304,bango jakkakiiro,adj m,,schielend
305,bango nakkeskiiro,adj,,"mit einer Hakennase, hakennasig"
306,bangvalo,adj m,,"reizbar, gereizt, schlecht gelaunt, zornig, wütend"
307,banjos,n m,,Banjo
308,bankos,n m,,Bank
309,bansado,adj m,,"1. gebeugt, verbogen, verdreht 2. flektiert, gebeugt"
310,bansavela,v tr,,"1. beugen, verbiegen, verdrehen 2. wickeln 3. flektieren"
311,bansiba,n m,,Biegung
312,bansiboskero,n m,,Schlüssel
313,bansila,v tr,,"1. beugen, verbiegen, verdrehen 2. wickeln 3. flektieren"
314,bansula,v itr,,"sich biegen, sich krümmen, sich drehen"
315,bansuvela,v itr,,"sich biegen, sich krümmen, sich drehen"
316,bar,n m,,"1. Stein 2. Fels, Berg"
317,bar,n m,,"Markierung, Merkzeichen"
318,baraka,n f,,"Rinde, Schale"
319,Baraka,n,,Parikkala (Dorf in Finnland)
320,Barakaki phuu,n f,,Parikkala (Dorf in Finnland)
321,baravalo,adj m,,"reich, wohlhabend"
322,bare liineskiiro,n phr m,,Person die einen Reisepass hat
323,bare praatiboskero,n phr,,"Aufschneider, Angeber"
324,bari hisba,n phr f,,Salon
325,bari siila,n phr f,,"Lauch, Zwiebel"
326,barja,n f,,Pflanze
327,barjakiero,n m,,Gärtner
328,barjako džonriboskiero,n phr,,Gärtner
329,barjako olja,n phr f,,Pflanzenöl
330,barjako xaabe,n phr m,,Gemüsegericht
331,barjavela,v tr,,"1. erziehen, aufziehen 2. anbauen, anpflanzen, züchten"
332,barjiba,n m,,"1. Erziehung 2. Anbau, Wachstum, Zunahme"
333,barjibongero,n m,,Pflanze
334,barjiboskero,n m,,Pflanze
335,barjibosko daad,n phr m,,Pflegevater
336,barjibosko kentos,n phr m,,Pflegekind
337,barjila,v tr,,"1. erziehen, aufziehen 2. anbauen, anpflanzen, züchten"
338,barjula,v itr,,wachsen
339,barjuvela,v itr,,wachsen
340,barmavela,v tr,,"1. Erbarmen haben, vergeben 2. sich entschuldigen"
341,barmiba,n m,,"1. Vergebung, Verzeihung 2. Amnestie"
342,barmila,v tr,,"1. Erbarmen haben, vergeben 2. sich entschuldigen"
343,baro,adj m,,1. groß 2. erwachsen
344,baro aavakiiro,adj m,,in einem hohen Rang
345,baro daad,n phr m,,Großvater
346,baro diklo,n phr m,,Schal
347,Baro fooros,n m,,Helsinki
348,baro kardiini,n phr f,,Schusswaffe
349,baro liin,n phr m,,1. Reisepass 2. Bibel
350,baro liineskiiro,n phr m,,Person die einen Reisepass hat
351,baro mujjeskiero,n phr m,,"Sprecher, Schwätzer (wörtlich: groß-mundig)"
352,baro phaal,n phr m,,älterer Bruder
353,baro praatiboskero,n phr m,,"Aufschneider, Angeber"
354,baro raj,n phr m,,"Herrscher, mächtige Person"
355,baro raxxal,n phr m,,"Dechant, Dekan"
356,baro tiexxeskiero,n phr m,,"1. Person die große Schuhe hat 2. hohes Tier, feiner Herr"
357,baro tijaxxeskiero,n phr m,,"1. Person die große Schuhe hat 2. hohes Tier, Schickeria"
358,barravela,v tr,,"steinigen, mit Steinen bewerfen"
359,barrila,v tr,,"steinigen, mit Steinen bewerfen"
360,barro,n m,,Stein
361,Barruni khangari,n f,,1. Messukylä Kirche (in Tampere) 2. Steinkirche
362,Barruni phuu,n f,,Kivennapa (Ort in Finnland)
363,barruno,adj m,,"steinig, Stein-, aus Stein"
364,barruuno,adj m,,"steinig, Stein-, aus Stein"
365,barvalvela,v tr,,reich machen
366,barvavela,v tr,,reich machen
367,barvila,v tr,,reich machen
368,barvilba,n m,,1. Reichtum 2. Pracht
369,barvula,v itr,,"reich werden, Geld machen"
370,barvulvela,v itr,,"reich werden, Geld machen"
371,barvuvela,v itr,,"reich werden, Geld machen"
372,bastuva,n f,,Sauna
373,batesa,n m,,Konfession
374,batesko daad,n phr m,,Beichtvater
375,batesko kentos,n phr m,,Erstkommunikant
376,batesko khangari,n phr f,,Abendmahlsgottesdienst
377,batesko skuula,n phr f,,Firmunterricht
378,bavunis,n m,,"1. Kinn 2. Muschel, Klaffmuschel"
379,bavunisko čoon,n phr m,,Kinnbart
380,bax,adv mod,,"gebrochen, zerbrochen"
381,bax,n m,,Wille
382,baxavela,v tr/itr,,1. läuten 2. spielen
383,baxiba,n m,,1. Musik 2. Musikinstrument
384,baxiboskiero,n m,,"Spieler, Musiker"
385,baxibosko džeeno,n phr m,,"Spieler, Musiker"
386,baxibosko huusa,n phr f,,Musikgeschäft
387,baxibosko kamana,n phr f,,Glocke
388,baxibosko liediba,n phr m,,Dirigent
389,baxibosko moxto,n phr m,,Spieldose
390,baxibosko musikes,n phr m,,Instrumentalmusik
391,baxibosko sikjiboskieri,n phr f,,Musiklehrerin
392,baxibosko sikjiboskiero,n phr m,,Musiklehrer
393,baxibosko stunna,n phr f,,Musikstunde (Unterricht)
394,baxibosko tafla,n phr f,,"Teil von Orgeln der aus Manual, Fußpedalen und Registertastatur besteht"
395,baxila,v tr/itr,,1. läuten 2. spielen
396,baxnesko čüplingos,n phr m,,junger Hahn
397,Baxnesko fooros,n m,,Käkisalmi (Stadt in Karelien)
398,baxnesko kurriba,n phr m,,Hahnenkampf
399,baxnesko lam,n phr f,,winziger Schritt
400,baxno,n m,,Hahn
401,čaaljavela,v tr,,"ernähren, zufrieden stellen"
402,čaaljevela,v tr,,zufrieden stellen
403,čaaljila,v tr,,"ernähren, zufrieden stellen"
404,čaaljula,v itr,,sich satt essen
405,čaaljuvela,v itr,,sich satt essen
406,čaalo,adj m,,"satt, voll, zufrieden"
407,čaar,n f,,Gras
408,čaaro,n m,,"1. Teller, Schale 2. Becken"
409,čačano,adj m,,"wahr, echt"
410,čačavela,v tr,,"überprüfen, prüfen"
411,čačes,adv mod,,wirklich
412,čačiba,n m,,Wahrheit
413,čačila,v tr,,"überprüfen, prüfen"
414,čačo,adj m,,wahr
415,čačuno,adj m,,"wahr, wahrheitsgetreu"
416,čaj,n f,,1. Mädchen (Roma) 2. Tochter
417,čakravela,v tr,,bedecken
418,čakriba,n m,,"Decke, Schlafdecke"
419,čakrila,v tr,,bedecken
420,čalavela,v tr,,"berühren, bewegen"
421,čalila,v tr,,"berühren, bewegen"
422,čaljavela,v tr,,"berühren, bewegen"
423,čaljila,v tr,,"berühren, bewegen"
424,čam,n f,,Wange
425,čamjavela,v tr,,kauen
426,čamje daa,n phr,,Kuss auf die Wange
427,čamjila,v tr,,kauen
428,čamlo,adj m,,gekaut
429,čammediini,n f,,Ohrfeige
430,čampa,n f,,"Knorren (etwas das verdreht, geschwollen oder fest verknotet ist)"
431,čampaki duk,n phr f,,Munderkrankung
432,čampi,n pl,,1. Heu 2. gemeine Vogelmiere
433,čandavela,v tr,,sich übergeben
434,čandila,v tr,,sich übergeben
435,čandvalo,adj m,,"unglücklich, erschöpft"
436,čang,n f,,Knie
437,čarjalo,adj m,,grasbewachsen
438,čarrela,v tr,,lecken
439,čau,n m,,1. Junge (Roma) 2. Sohn
440,čax,n m,,Kohl
441,čeekjivela,v tr,,"zugeben, gestehen, eingestehen"
442,čeeknavela,v tr,,"beweisen, bezeugen"
443,čeekniboskiero,n m,,Zeuge
444,čeeknila,v tr,,"beweisen, bezeugen"
445,čeel,n m,,"Juckreiz, Krätze"
446,čeelado,adj m,,lokal
447,čeeljavela,v tr,,"halten, behalten"
448,čeeljavitiko,adj m,,"krätzig, räudig"
449,čeeljila,v tr,,"halten, behalten"
450,čeenarissa,n f,,Dienstmädchen
451,čeeni,adv indef,,irgendwo (nirgends)
452,čeeniba,n m,,Dienst
453,čeeniboskiero,n m,,"Angestellter, Bediensteter"
454,čeenimen,adj,,in Rente gegangen
455,čeenjavela,v tr,,dienen
456,čeenjiba,n m,,Dienst
457,čeenjila,v tr,,dienen
458,čeer,n m,,1. Haus 2. zu Hause
459,čeera,n f,,Teer
460,čeeravela,v tr,,teeren
461,čeeravitiko,adj m,,Teer-
462,čeere,adv loc,,"heim, daheim"
463,čeerela,v tr,,"machen, tun"
464,čeerela butti,v phr itr,,arbeiten
465,čeerela grexxos,v phr itr,,eine Sünde begehen
466,čeerela pherjos,v phr itr,,spielen
467,čeereskiero,n m,,Leiter des Hauses
468,čeeresko kriatuuros,n phr m,,Haustier
469,čeereste,adv loc,,heim
470,čeeriba,n m,,"Akt, Tat"
471,čeeriboskero,n m,,"Hersteller, Verfertiger"
472,čeeriboskero,n m,,jemand der teert
473,čeeriboskieri,n f,,Hexe
474,čeeriboskiero,n m,,"Hersteller, Verfertiger"
475,čeeribosko passiba,n phr m,,Aberglaube
476,čeerila,v tr,,teeren
477,čeerjavela,v tr,,teeren
478,čeerjavitiko,adj m,,"zum Haus gehörend, Haus-"
479,čeerjila,v tr,,teeren
480,čeerna,n f,,Stern
481,čeerukuuno,adj m,,Kassenwart
482,čefni,n f,,"1. Hülse 2. Schale, Kruste"
483,čefta,n f,,"Kinn, Kiefer"
484,čejalo,adj m,,"krätzig, räudig"
485,čejavela,v tr,,Juckreiz übertragen
486,čejila,v tr,,Juckreiz übertragen
487,čejula,v itr,,sich mit Juckreiz anstecken
488,čejuvela,v itr,,sich mit Juckreiz anstecken
489,ček,pron indef,,"jemand, einige (niemand)"
490,čekan,n m,,Stirn
491,čekat,n,,Stirn
492,čekkar,adv indef,,immer (nie)
493,čela,v itr,,"übrig bleiben, bleiben"
494,čeladoin,n m,,Schluck
495,čellela,v itr,,tanzen
496,čelliba,n m,,Tanz
497,čellibi,n pl,,"Tanz, Tanzen"
498,čellibongiere,n pl,,"Tanz, Tanzen"
499,čelliboskieri,n f,,Tänzerin
500,čelliboskiero,n m,,Tänzer
501,čenge  ,adj m pl,,"Gesichts-, Augen-"
502,čenge glaasi,n phr,,Brille
503,čengi,adj f,,"Gesichts-, Augen-"
504,čengi duk,n phr f,,Augenkrankheit
505,čengi paani,n phr f,,Wasser zum Gesichtwaschen
506,čengo,adj m,,"Gesichts-, Augen-"
507,čengo četla,n phr f,,Schüssel zum Waschen des Gesichts
508,čengo diklo,n phr m,,Handtuch für das Gesicht
509,čenna,n f,,Gesicht
510,čennavela,v tr,,gestehen
511,čenniba,n m,,Geständnis
512,čennila,v tr,,gestehen
513,čensta,n f,,"1. Dienst 2. Post, Büro"
514,čenstavitiko,adj m,,"vorteilhaft, nützlich, notwendig"
515,čenstkiero,n m,,Beamter
516,čeravela,v tr,,"kochen, vorbereiten"
517,čerexa,n f,,"Teppich, Decke"
518,čeriba,n m,,1. Kochen 2. Suppe
519,čeribongieri,n,,Küche
520,čeribosko četla,n phr f,,Kochutensil
521,čeribosko hajiba,n phr m,,Kochen
522,čeribosko loon,n phr m,,Kochsalz
523,čeribosko xajiboskieri,adj,,qualifiziert im Kochen
524,čerila,v tr,,"kochen, vorbereiten"
525,čerjavela,v tr,,kochen (Wäsche)
526,čerjiba,n m,,Zersetzung
527,čerjila,v tr,,kochen (Wäsche)
528,čerjula,v itr,,verrotten
529,čerjula,v itr,,kochen
530,čerjuvela,v itr,,kochen
531,čerjuvela,v itr,,verrotten
532,čerki,n f,,"Alkohol, Spirituosen"
533,čerkiaki krouva,n phr f,,Herberge
534,čerkiba,n m,,Bitterkeit
535,čerkijako huusa,n phr f,,Wein- und Spirituosenladen
536,čerkjavela,v tr,,vergiften
537,čerkjiba,n m,,Bitterkeit
538,čerkjila,v tr,,vergiften
539,čerkjula,v itr,,vergiftet werden
540,čerkjuvela,v itr,,vergiftet werden
541,čerko,adj m,,1. bitter 2. stark
542,čerko dramb,n phr m,,Gift
543,čerko kaxt,n phr m,,Traubenkirsche (prunus padus)
544,čerma,n f,,Schlitten
545,čermalo,adj m,,verrottet
546,čermengo četla,n phr f,,Wurmbehälter
547,čermengo dramb,n phr m,,Wurmmittel
548,čermiba,n m,,"1. Verwesung 2. Stoff, Substanz"
549,čermo,n m,,Wurm
550,čermula,v itr,,"verrotten, verderben"
551,čermuvela,v itr,,"verrotten, verderben"
552,čerresko duk,n phr f,,Halskrankheit
553,čerro,n m,,"Hals, Kehle"
554,četanes,adv mod,,gemeinsam
555,četavela,v tr,,verbinden
556,četiba,n m,,1. Treffen 2. Verband 3. Sammlung
557,četila,v tr,,verbinden
558,četla,n f,,"1. Teller, Platte 2. Schüssel"
559,četlengo skoopa,n phr f,,Schrank
560,či,pron indef,,"1. ein, einer 2. irgendetwas 3. alles"
561,čiči,pron indef,,alles (nichts)
562,čierna,n f,,Butterfass
563,čiernavela,v tr,,verbuttern
564,čiernila,v tr,,verbuttern
565,čiinjavela,v tr,,ermüden
566,čiinjiba,n m,,"Erschöpfung, Müdigkeit"
567,čiinjila,v tr,,ermüden
568,čiinjimen,adj,,müde
569,čiinjula,v itr,,"müde werden, erschöpft sein"
570,čiinjuvela,v itr,,"müde werden, erschöpft sein"
571,čiiran,n m,,Käse
572,čik,n f,,"Schmutz, Dreck"
