Index,Entry Word,Part of Speech,Affix,Definition
82,altaris,n,,altar
83,alti,adv indef,,always
84,alunis,n,,alum
85,amaaro,pron poss 1 sg m,,our(s)
86,amboris,n,,perch
87,ame,pron pers 1 pl,,we
88,amerikaano,adj m,,American
89,amerikaano,n m,,American
90,Amerikasko finitiko,n phr,,American Finn
91,amsakiiresko sikjiba,n phr m,,act of courtesy
92,amsakiiresko staaviba,n phr m,,courtesy call
93,amsakiiro,adj m,,polite
94,amsakires,adv mod,,politely
95,amsavela,v tr,,treat
96,amsiba,n m,,treatment
97,amsila,v tr,,treat
98,andre,prep,,"in, into"
99,angal,n,,(ear)ring
100,angali,n,,1. fathom 2. arms 3. lap 4. embrace
101,angar,n,,"coal, charcoal"
102,angarengero,n m,,charcoal burner
103,angle,prep,,"in front (of), to the front, to the fore"
104,angle,adv loc,,"in front (of), to the front, to the fore"
105,angle ta paale,adv loc,,back and forth
106,angliboskiero,n m,,angler
107,anglibosko čermo,n phr m,,fishing lure
108,anglibosko hasda,n phr f,,float
109,anglibosko stedos,n phr m,,angling place
110,Anglkaano them,n phr m,,England
111,anglo,n m,,1. fishhook 2. earring
112,anglos,n m,,earring
113,angluno,adj m,,"first, foremost"
114,angnaal,adv temp,,"from before, beforehand"
115,angriisto,n m,,1. hook and line 2. fish-hook
116,angrusjakkiro,n m,,"1. fiance, bridegroom 2. maker of rings"
117,angrustavela,v tr,,"engage, get engaged (to get married)verloben, sich verloben"
118,angrusti,n,,ring
119,angrusti bongiere,n phr,,engagement party
120,angrustiako kaali,n phr f,,engagement coffee party
121,angrustiengo angrus,n phr,,engagement ring
122,angrustiengo juula,n phr,,engagement celebration
123,angrustila,v tr,,"engage, get engaged (to get married)verloben, sich verloben"
124,anguš,n,,finger
125,angustrengero,n m,,maker of rings
126,angustri,n,,ring
127,anjavela,v tr,,have a sauna bath
128,anjiboskero,n m,,"bunch of birch twigs and leaves used in the sauna, bath whisk"
129,anjibosko dujtu,n phr f,,bathroom
130,anjibosko gara,n phr f,,bath tub
131,anjibosko khossiboskiero,n phr m,,bath towel
132,anjila,v tr,,have a sauna bath
133,anniboskero,n m,,"bunch of birch twigs and leaves used in the sauna, bath whisk"
134,ansixta,n,,face
135,ansixtengo khossiboskiero,n phr m,,towel
136,ansixtengo makkiba,n phr m,,facial cream
137,ansixtengo paani,n phr f,,water for washing the face
138,ansixtengo sapunis,n phr m,,toilet soap
139,ansixtengo taagiba,n phr m,,facial paralysis
140,ape,prep,,"on, upon"
141,api,prep,,"on, upon"
142,apinjara,n,,monkey
143,apo ,prep,,on
144,apraal,adv loc,,from above
145,apravela,v tr,,lift
146,apre,adv loc,,"up, high"
147,apreaaxxiba,n m,,resurrection
148,apreaaxxibosko diives,n phr m,,day of resurrection
149,apreaaxxibosko džiiviba,n phr m,,life after resurrection
150,apreaaxxibosko haaga,n phr f,,hope for resurrection
151,apreaaxxibosko kruppos,n phr,,eternal body after resurrection
152,apreaaxxibosko passiba,n phr m,,belief in resurrection
153,apreliinito,adj m,,learned
154,apride,adj,,higher
155,apride,adv mod,,higher
156,aprila,v tr,,lift
157,aprula,v itr,,rise
158,apruno,adj m,,"1. high, noble 2. high-born"
159,apruno dikkiboskeri,n phr f,,senior inspector (female)
160,apruno dikkiboskero,n phr m,,senior inspector (male)
161,apruno džintakiero,adj m,,"arrogant, contemptuous"
162,Apruno öija,n phr f,,Korkeasaari zoo
163,apruno praaluno,n phr m,,commander-in-chief
164,apruno skuula,n phr f,,1. institution of higher education 2. university
165,apruno xlexta,adj,,of noble birth
166,apruvela,v itr,,rise
167,aptieka,n,,chemist´s shop
168,aptiekaris,n,,chemist
169,aptiekesko dramb,n phr m,,medicine sold by chemist
170,aptiekesko guosos,n phr m,,chemist´s articles
171,arabeskiero,n m,,arab
172,are,prep,,"in, into"
173,ari,prep,,"in, into"
174,arkiivos,n m,,archive
175,armsaaliba,n m,,1. misery 2. weakness
176,armsaaligiba,n m,,1. misery 2. weakness
177,armsaaligo,adj m,,"weak, miserable"
178,aro,prep,,"in, into"
179,arpiba,n m,,"lot, drawing of lots"
180,arpibongiere,n,,lottery
181,arpibosko čuriba,n phr,,casting of lots
182,arpibosko flagga,n phr f,,lot
183,arpibosko vinniba,n phr m,,price in a lottery
184,arre,prep,,"in, into"
185,arre staaviba,n phr m,,entrance
186,arreranlo,adj m,,registering
187,arta,adv int,,what about
188,artesko museos,n phr m,,art gallery
189,artisto,n m,,artist
190,Assuriaas,n m,,Assyria
191,at,conj,,that
192,aulosmannos,n m,,enemy
193,auri,adv loc,,"out, outside"
194,auri aaxxiboskiero,n phr,,outsider
195,auriatta drabiba,n phr m,,learning by heart
196,aurjuno,adj m,,"outer, outsider"
197,auruno,adj m,,"outer, outsider"
198,aviba,n m,,"coming, arrival"
199,avibosko diives,n phr m,,day of arrival
200,avibosko juula,n phr,,welcome celebration
201,baada,n f,,"1. bath 2. steam, heat (in the sauna)"
202,baadako diives,n phr m,,bathing day
203,baadako fliika,n phr f,,bathing sheet
204,baadako fooros,n phr m,,health resort
205,baadako khossiboskiero,n phr m,,bath towel
206,baadako nutta,n phr f,,bathrobe
207,baadako paani,n phr f,,bath (water)
208,baadavela,v tr,,"bathe, take a bath"
209,baadila,v tr,,"bathe, take a bath"
210,baakavela,v tr,,"bake, make bread"
211,baakiboskiero,n m,,1. baker 2. bakery
212,baakibosko bou,n phr m,,baking oven
213,baakibosko buttiakkiero,n phr m,,bakery worker
214,baakibosko diives,n phr m,,baking day
215,baakibosko huusa,n phr f,,baker´s (shop)
216,baakibosko tafla,n phr f,,pastry board
217,baakibosko vaaro,n phr m,,"flour used in baking, bread flour"
218,baakila,v tr,,"bake, make bread"
219,baakninga,n f,,dough
220,baal,n m,,hair
221,baala,n pl,,hair
222,baalalo,adj m,,hairy
223,baale,n pl,,hair
224,baalengiiro,n m,,Swedish turnip
225,baalengiiro,adj m,,"hairy, with hair"
226,baalengo džaaben,n phr m,,loss of hair
227,baalengo kakjiba,n phr m,,hair-cut
228,baalengo thouviba,n phr m,,hair wash
229,baalengo xuxxiboskiero,n phr m,,hairdryer
230,baaleskiro,adj m,,"hairy, with hair"
231,baar,n f,,"fence, fencing"
232,baarako muura,n phr f,,raspberry
233,baariba,n m,,"bigness, greatness, size"
234,baaride,adj,,"greater, bigger, larger"
235,baaro,adj m,,"1. big, great 2. grown-up"
236,baasavela,v tr,,"1. shine 2. burn, scorch"
237,baasiba,n m,,1. shine 2. burn 3. scorching
238,baasila,v tr,,"1. shine 2. burn, scorch"
239,baasula,v itr,,"1. burn 2. get burned, get scorched"
240,baasuvela,v itr,,"1. burn 2. get burned, get scorched"
241,babaja,n f,,goose
242,babajesko baxno,n phr m,,gander
243,babajesko bringos,n phr m,,breast of goose
244,baj,n m,,1. sleeve 2. shirt
245,bajingiero,n m,,"dress, gown, frock"
246,bajjako muj,n phr m,,1. sleeve end 2. cuff
247,bakka,n f,,hill
248,bakkakiiro graj,n phr m,,horse that runs downhill when drawing a load
249,bakkako diives,n phr m,,Shrove Tuesday
250,bakkavitiko,adj m,,hilly
251,bakrano,adj m,,"sheepish, of sheep"
252,bakravitiko,adj m,,sheepish
253,bakrengo baar,n phr f,,fence for sheep
254,bakrengo džaraja,n phr,,sheep´s wool
255,bakrengo džarali,n phr f,,sheep´s wool
256,bakrengo džuklos,n phr,,sheepdog
257,bakrengo gurjengieri,n phr f,,sheephouse
258,bakrengo kakli,n phr f,,shears
259,bakrengo morttiako staadi,n phr,,sheepskin cap
260,bakrengo postia,n phr,,1. sheepskin coat 2. skin rug
261,bakresko mas,n phr m,,mutton
262,bakresko morči,n phr f,,sheepskin
263,bakri,n f,,ewe
264,bakro,n m,,sheep
265,bakteeros,n m,,bacterium
266,balamis,n m,,story
267,balani,n m,,mushroom
268,balanis,n m,,mushroom
269,balčano,adj m,,"1. of swine 2. pork-, of pork"
270,balčavitiko,adj m,,"foul, beastly, swinish"
271,balči,n f,,sow
272,balčo,n m,,"boar, pig"
273,baliči,n f,,sow
274,baličo,n m,,"boar, swine"
275,balixnavitiko,adj m,,"foul, beastly, swinish"
276,balixnesko duk,n phr f,,mumps
277,balixni,n f,,sow
278,balixno,n m,,"pig, boar"
279,balsos,n m,,inch
280,balva,n f,,wind
281,balval,n,,wind
282,balvaluno,adj m,,windy
283,balvavitiko,adj m,,windy
284,balviba,n m,,wind
285,balvila,v,,"it blows, it is blowing"
286,balvina,v,,"it blows, it is blowing"
287,balvuno,adj m,,windy
288,banaka,n f,,kind of thin bread
289,banakako dexxos,n phr m,,kind of bread dough
290,banako dexxos,n phr m,,kind of bread dough
291,bandra,n f,,band
292,bangalja,n pl,,(horse´s) collar
293,bangalo,adj m,,"1. not straight, crooked, wrong 2. collar"
294,bangalos,n,,"1. collar, hames 2. harness"
295,bangavela,v tr,,1. make crooked 2. twist 3. falsify
296,banges,adv mod,,1. wrong 2. incorrectly
297,bangiba,n m,,1. crookedness 2. injustice
298,bangiboskiero,n,,1. twister 2. forger
299,bangila,v tr,,1. make crooked 2. twist 3. falsify
300,bango,n m,,key
301,bango,adj m,,1. crooked 2. wrong 3. false 4. falsified
302,bango drom,n phr m,,detour
303,bango dummeskiiro,n phr m,,hunch-backed person
304,bango jakkakiiro,adj m,,squint-eyed
305,bango nakkeskiiro,adj,,hook-nosed
306,bangvalo,adj m,,"irritable, ill-tempered, angry"
307,banjos,n m,,banjo
308,bankos,n m,,bench
309,bansado,adj m,,"1. bent, twisted 2. inflected"
310,bansavela,v tr,,"1. bend, twist 2. wind 3. inflect"
311,bansiba,n m,,inflection
312,bansiboskero,n m,,key
313,bansila,v tr,,"1. bend, twist 2. wind 3. inflect"
314,bansula,v itr,,"bend, turn"
315,bansuvela,v itr,,"bend, turn"
316,bar,n m,,"1. stone 2. rock, mountain"
317,bar,n m,,mark
318,baraka,n f,,"bark, rind"
319,Baraka,n,,Parikkala (village in Finland)
320,Barakaki phuu,n f,,Parikkala (village in Finland)
321,baravalo,adj m,,"rich, wealthy"
322,bare liineskiiro,n phr m,,person who has a passport
323,bare praatiboskero,n phr,,boaster
324,bari hisba,n phr f,,drawing-room
325,bari siila,n phr f,,"leek, onion"
326,barja,n f,,plant
327,barjakiero,n m,,gardener
328,barjako džonriboskiero,n phr,,gardener
329,barjako olja,n phr f,,vegetable oil
330,barjako xaabe,n phr m,,vegetable food
331,barjavela,v tr,,"bring up, raise, grow"
332,barjiba,n m,,"1. bringing up 2. growing, growth"
333,barjibongero,n m,,plant
334,barjiboskero,n m,,plant
335,barjibosko daad,n phr m,,foster father
336,barjibosko kentos,n phr m,,foster child
337,barjila,v tr,,"bring up, raise, grow"
338,barjula,v itr,,grow
339,barjuvela,v itr,,grow
340,barmavela,v tr,,"1. have mercy, forgive 2. apologize"
341,barmiba,n m,,1. pardon 2. amnesty
342,barmila,v tr,,"1. have mercy, forgive 2. apologize"
343,baro,adj m,,"1. big, great 2. grown-up"
344,baro aavakiiro,adj m,,of high rank
345,baro daad,n phr m,,grandfather
346,baro diklo,n phr m,,shawl
347,Baro fooros,n m,,Helsinki
348,baro kardiini,n phr f,,gun
349,baro liin,n phr m,,1. passport 2. Bible
350,baro liineskiiro,n phr m,,person who has a passport
351,baro mujjeskiero,n phr m,,"talker, windbag (literally: big-mouthed)"
352,baro phaal,n phr m,,older brother
353,baro praatiboskero,n phr m,,boaster
354,baro raj,n phr m,,1. govenor 2. powerful person
355,baro raxxal,n phr m,,dean
356,baro tiexxeskiero,n phr m,,"1. person having big shoes 2. bigwig, swell"
357,baro tijaxxeskiero,n phr m,,"1. person having big shoes 2. bigwig, swell"
358,barravela,v tr,,stone
359,barrila,v tr,,stone
360,barro,n m,,stone
361,Barruni khangari,n f,,1. Messukylä church (in Tampere) 2. stone church
362,Barruni phuu,n f,,Kivennapa (place in Finland)
363,barruno,adj m,,1. stony 2. (made) of stone
364,barruuno,adj m,,1. stony 2. (made) of stone
365,barvalvela,v tr,,make rich
366,barvavela,v tr,,make rich
367,barvila,v tr,,make rich
368,barvilba,n m,,richness
369,barvula,v itr,,"get rich, make money"
370,barvulvela,v itr,,"get rich, make money"
371,barvuvela,v itr,,"get rich, make money"
372,bastuva,n f,,the sauna
373,batesa,n m,,confession
374,batesko daad,n phr m,,"confessor, father confessor"
375,batesko kentos,n phr m,,first communicant
376,batesko khangari,n phr f,,Communion service
377,batesko skuula,n phr f,,confirmation class
378,bavunis,n m,,"1. chin 2. mussel, clam"
379,bavunisko čoon,n phr m,,chinbeard
380,bax,adv mod,,broken
381,bax,n m,,will
382,baxavela,v tr/itr,,1. ring 2. play
383,baxiba,n m,,1. music 2. musical instrument
384,baxiboskiero,n m,,"player, musician"
385,baxibosko džeeno,n phr m,,"player, musician"
386,baxibosko huusa,n phr f,,"music-dealer´s, musicstore"
387,baxibosko kamana,n phr f,,bell
388,baxibosko liediba,n phr m,,conduct of music
389,baxibosko moxto,n phr m,,music box
390,baxibosko musikes,n phr m,,instrumental music
391,baxibosko sikjiboskieri,n phr f,,
392,baxibosko sikjiboskiero,n phr m,,
393,baxibosko stunna,n phr f,,music lesson
394,baxibosko tafla,n phr f,,"part of organs consisiting of manual, foot keys and register keyboard"
395,baxila,v tr/itr,,1. ring 2. play
396,baxnesko čüplingos,n phr m,,cockerel
397,Baxnesko fooros,n m,,Käkisalmi (town in Karelia)
398,baxnesko kurriba,n phr m,,cock-fight
399,baxnesko lam,n phr f,,tiny step
400,baxno,n m,,cock
401,čaaljavela,v tr,,"nourish, make satisfied"
402,čaaljevela,v tr,,make satisfied
403,čaaljila,v tr,,"nourish, make satisfied"
404,čaaljula,v itr,,eat one´s fill
405,čaaljuvela,v itr,,eat one´s fill
406,čaalo,adj m,,"replete, full, satisfied"
407,čaar,n f,,grass
408,čaaro,n m,,"1. plate, dish 2. basin"
409,čačano,adj m,,"true, real"
410,čačavela,v tr,,verify
411,čačes,adv mod,,"truly, really"
412,čačiba,n m,,truth
413,čačila,v tr,,verify
414,čačo,adj m,,true
415,čačuno,adj m,,"real, truthful"
416,čaj,n f,,1. girl (Romani) 2. daughter
417,čakravela,v tr,,cover
418,čakriba,n m,,"cover, quilt"
419,čakrila,v tr,,cover
420,čalavela,v tr,,"touch, move"
421,čalila,v tr,,"touch, move"
422,čaljavela,v tr,,"touch, move"
423,čaljila,v tr,,"touch, move"
424,čam,n f,,cheek
425,čamjavela,v tr,,chew
426,čamje daa,n phr,,kiss on the cheek
427,čamjila,v tr,,chew
428,čamlo,adj m,,chewed
429,čammediini,n f,,box on the ear
430,čampa,n f,,gnarl
431,čampaki duk,n phr f,,kind of mouth-disease
432,čampi,n pl,,1. hay 2. common chickweed (Stellaria media)
433,čandavela,v tr,,vomit
434,čandila,v tr,,vomit
435,čandvalo,adj m,,"miserable, exhausted"
436,čang,n f,,knee
437,čarjalo,adj m,,grass-grown
438,čarrela,v tr,,lick
439,čau,n m,,1. boy (Romani) 2. son
440,čax,n m,,cabbage
441,čeekjivela,v tr,,"confess, admit"
442,čeeknavela,v tr,,"prove, testify"
443,čeekniboskiero,n m,,witness
444,čeeknila,v tr,,"prove, testify"
445,čeel,n m,,"itch, scabies"
446,čeelado,adj m,,local
447,čeeljavela,v tr,,"keep, hold"
448,čeeljavitiko,adj m,,scabby
449,čeeljila,v tr,,"keep, hold"
450,čeenarissa,n f,,maid
451,čeeni,adv indef,,somewhere (nowhere)
452,čeeniba,n m,,service
453,čeeniboskiero,n m,,servant
454,čeenimen,adj,,retired after full service
455,čeenjavela,v tr,,serve
456,čeenjiba,n m,,service
457,čeenjila,v tr,,serve
458,čeer,n m,,1. house 2. home
459,čeera,n f,,tar
460,čeeravela,v tr,,tar
461,čeeravitiko,adj m,,tarry
462,čeere,adv loc,,"home, at home"
463,čeerela,v tr,,"make, do"
464,čeerela butti,v phr itr,,work
465,čeerela grexxos,v phr itr,,commit a sin
466,čeerela pherjos,v phr itr,,play
467,čeereskiero,n m,,house manager
468,čeeresko kriatuuros,n phr m,,domestic animal
469,čeereste,adv loc,,home
470,čeeriba,n m,,"act, deed"
471,čeeriboskero,n m,,maker
472,čeeriboskero,n m,,tarrer
473,čeeriboskieri,n f,,witch
474,čeeriboskiero,n m,,maker
475,čeeribosko passiba,n phr m,,superstition
476,čeerila,v tr,,tar
477,čeerjavela,v tr,,tar
478,čeerjavitiko,adj m,,"belonging to the house, of the house"
479,čeerjila,v tr,,tar
480,čeerna,n f,,star
481,čeerukuuno,adj m,,treasurer
482,čefni,n f,,"1. pod 2. peel, crust"
483,čefta,n f,,"chin, jaw"
484,čejalo,adj m,,scabby
485,čejavela,v tr,,transmit itch
486,čejila,v tr,,transmit itch
487,čejula,v itr,,catch itch
488,čejuvela,v itr,,catch itch
489,ček,pron indef,,"someone, some (no one)"
490,čekan,n m,,forehead
491,čekat,n,,forehead
492,čekkar,adv indef,,ever (never)
493,čela,v itr,,"remain, stay"
494,čeladoin,n m,,swallow
495,čellela,v itr,,dance
496,čelliba,n m,,dance
497,čellibi,n pl,,"dance, dancing"
498,čellibongiere,n pl,,"dance, dancing"
499,čelliboskieri,n f,,dancer (female)
500,čelliboskiero,n m,,dancer (male)
501,čenge  ,adj m pl,,"1. facial, eye- 2. face 3. eyes"
502,čenge glaasi,n phr,,spectacles
503,čengi,adj f,,"1. facial, eye- 2. face 3. eyes"
504,čengi duk,n phr f,,eye disease
505,čengi paani,n phr f,,water for washing the face
506,čengo,adj m,,"1. facial, eye- 2. face 3. eyes"
507,čengo četla,n phr f,,basin for washing the face
508,čengo diklo,n phr m,,face towel
509,čenna,n f,,face
510,čennavela,v tr,,confess
511,čenniba,n m,,confession
512,čennila,v tr,,confess
513,čensta,n f,,"1. service 2. post, office"
514,čenstavitiko,adj m,,"advantageous, useful, necessary"
515,čenstkiero,n m,,official
516,čeravela,v tr,,"boil, cook, prepare"
517,čerexa,n f,,"rug, blanket"
518,čeriba,n m,,1. cooking 2. soup
519,čeribongieri,n,,kitchen
520,čeribosko četla,n phr f,,cooking utensil
521,čeribosko hajiba,n phr m,,cooking
522,čeribosko loon,n phr m,,common salt
523,čeribosko xajiboskieri,adj,,skilled in cooking
524,čerila,v tr,,"boil, cook, prepare"
525,čerjavela,v tr,,boil (laundry)
526,čerjiba,n m,,putrefaction
527,čerjila,v tr,,boil (laundry)
528,čerjula,v itr,,boil
529,čerjula,v itr,,"decay, rot"
530,čerjuvela,v itr,,boil
531,čerjuvela,v itr,,"decay, rot"
532,čerki,n f,,"liquor, spirits"
533,čerkiaki krouva,n phr f,,inn
534,čerkiba,n m,,bitterness
535,čerkijako huusa,n phr f,,"off-licence, liquor store"
536,čerkjavela,v tr,,embitter
537,čerkjiba,n m,,bitterness
538,čerkjila,v tr,,embitter
539,čerkjula,v itr,,become embittered
540,čerkjuvela,v itr,,become embittered
541,čerko,adj m,,1. bitter 2. strong
542,čerko dramb,n phr m,,poison
543,čerko kaxt,n phr m,,bird cherry
544,čerma,n f,,sledge
545,čermalo,adj m,,rotten
546,čermengo četla,n phr f,,worm container
547,čermengo dramb,n phr m,,vermifuge
548,čermiba,n m,,"rot, matter"
549,čermo,n m,,worm
550,čermula,v itr,,"decay, rot"
551,čermuvela,v itr,,"decay, rot"
552,čerresko duk,n phr f,,throat disease
553,čerro,n m,,throat
554,četanes,adv mod,,together
555,četavela,v tr,,join
556,četiba,n m,,1. meeting 2. association 3. collection
557,četila,v tr,,join
558,četla,n f,,"1. dish, platter 2. basin"
559,četlengo skoopa,n phr f,,cupboard
560,či,pron indef,,1. any 2. anything
561,čiči,pron indef,,anything (nothing)
562,čierna,n f,,churn
563,čiernavela,v tr,,churn
564,čiernila,v tr,,churn
565,čiinjavela,v tr,,tire out
566,čiinjiba,n m,,"exhaustion, tiredness"
567,čiinjila,v tr,,tire out
568,čiinjimen,adj,,tired
569,čiinjula,v itr,,"become tired, exhausted"
570,čiinjuvela,v itr,,"become tired, exhausted"
571,čiiran,n m,,cheese
572,čik,n f,,"dirt, mud"
573,čik dela,v phr itr,,sneeze
574,čikjalvela,v tr,,"dirty, soil"
575,čikjilba,n m,,soiling
576,čikjulvela,v itr,,get dirty
577,čikka,n f,,sneeze
578,čikkalo,adj m,,dirty
579,čikken,n m,,"fat, grease"
580,čikko,n m,,sneeze
581,čil,n m,,butter
582,čiljavitiko,adj m,,made with butter
583,čillesko maaro,n phr m,,(a slice of) bread and butter
584,čimb,n f,,1. tongue 2. language
585,čimbakiero,adj m,,-lingual
586,čimbalo,adj m,,"garrulous, talkative"
587,čimbeskiiro,adj m,,-speaking
588,čimbiba,n m,,gossip
589,čin,n m,,"buying, bargain"
590,čingardo,adj m,,broken
591,čingarvela,v tr,,1. wound 2. insult
592,činger,n m,,insult
593,čingirba,n m,,1. insult 2. quarrel
594,čingrado,adj m,,broken
595,čingravela,v tr,,1. wound 2. insult
596,čingriba,n m,,1. insult 2. quarrel
597,čingrila,v tr,,1. wound 2. insult
598,činimen,adj,,tired
599,činnela,v tr,,buy
600,činnela,v tr,,1. cut 2. castrate
601,da,pron dem,,this
602,da diives,adv temp,,today
603,daad,n m,,father
604,daadeski daj,n phr f,,grandmother
605,daadeski daki daj,n phr f,,grandmother´s mother
606,daadesko čeer,n phr m,,"parent's house, parental home"
607,daadesko daad,n phr m,,grandfather
608,daadesko dako daad,n phr m,,grandmother´s father
609,daadesko fooros,n phr m,,hometown
610,daadesko horttiba,n phr m,,paternal right
611,daadesko them,n phr m,,"native country, fatherland"
612,daadesko themmesko kamliba,n phr,,patriotism
613,daadesko volla,n phr f,,paternal power
614,daala,pron dem pl,,these
615,daales,pron dem,,this
616,daan,n m,,tooth
617,daanengo sonak,n phr m,,dental gold
618,daanesko bar,n phr m,,tartar
619,daanesko čermiba,n phr m,,dental decay
620,daanesko drambeskiero,n phr m,,dentist
621,daanesko duk,n phr f,,toothache
622,daanesko feera,n phr f,,trace of teeth
623,daanesko juuros,n phr m,,root of a tooth
624,daanesko kokalos,n phr m,,dentine
625,daanesko kurros,n phr,,toothed whell
626,daanesko mas,n phr m,,gums
627,daanesko nikkiliijiba,n phr,,extraction of tooth
628,daar,n f,,"fear, dread"
629,daarela,v tr,,"fear, be afraid"
630,daari,adv loc,,here
631,daariboskero,n m,,frightener
632,daaride,adv loc,,nearer (to this direction)
633,daarukuuno,adj m,,timid
634,dab ,n f,,1. blow 2. wound
635,dabbavela,v tr,,"hit, wound"
636,dabbila,v tr,,"hit, wound"
637,daj,adv loc,,"here, hither"
638,daj,n f,,mother
639,dajengo diives,n phr m,,Mother´s Day
640,dajengo diivesko juula,n phr,,Mother´s Day celebration
641,dajengo diivesko pelexkos,n phr,,Mother´s Day card
642,daki čimb,n phr f,,mother tongue
643,daki daj,n phr f,,grandmother
644,dako čeer,n phr m,,"mother´s house, home"
645,dako daad,n phr m,,grandfather
646,dako daadeski daj,n phr f,,grandfather´s mother
647,dako daadesko daad,n phr m,,grandfather´s father
648,dako džii,n phr m,,mother´s heart
649,dako kamliba,n phr m,,maternal love
650,dala,pron dem pl,,these
651,damb,n f,,1. stab 2. wound
652,dambako botnos,n phr m,,bottom of wound
653,dambako drambeskiero,n phr m,,surgeon
654,dambako makkiba,n phr m,,"healing ointment, salve"
655,dambako xačiba,n phr m,,wound fever
656,dambavela,v tr,,"cut, wound"
657,dambila,v tr,,"cut, wound"
658,dambjavela,v tr,,wound
659,dambjila,v tr,,wound
660,dambula,v itr,,get wounded
661,dambuvela,v itr,,get wounded
662,Danskako them,n phr m,,Denmark
663,darano,adj m,,"fearful, timid"
664,dariba,n m,,"fear, cowardice"
665,dariboskiereskiero,adj m,,"fearful, cowardly"
666,dariboskiero,n m,,"coward, fearful"
667,darimen,adj,,frightened
668,darukaanes,adv mod,,"in a frightened way, with fear, cowardly"
669,darukaano,adj m,,"shy, fearful, timid"
670,darukuno,adj m,,"shy, timid"
671,daruno,adj m,,"fearful, cowardly"
672,datta,pron dem,,from this
673,datta,adv loc,,from here
674,dauva,pron dem,,this
675,deelavela,v tr,,divide
676,deelila,v tr,,divide
677,Deevel,n m,,God
678,Deevelekso čensta,n phr f,,divine service
