Index,Entry Word,Part of Speech,Affix,Definition
146,andre,adv loc,,"1. innen, drinnen, innerhalb 2. hinein (direktional)"
147,andre pizdiňipe,n phr m,,Eindruck
148,andrunime,n m,-e/-os-,Eingeweide
149,andruno tero,n m,,Innenraum
150,andrutno,adj m,,"innerer, Innen-"
151,anel,v tr,-d-/-d-,"bringen, herbringen, holen"
152,angaji,n f,-a/-a-,1. Schoß 2. Umarmung
153,angali,n f,-ja/-ja-,1. Schoß 2. Umarmung [«del angali» - umarmen]
154,angaľi,n f,-a/-a-,1. Schoß 2. Umarmung
155,angalidel,v tr,-∅-/-in-,umarmen
156,angar,n m,-a/-es-,Kohle
157,angaruno,adj m,,"Kohlen-, aus Kohle"
158,angla,prep,,"vor (räumlich), davor, vor (zeitlich)"
159,angla kodo,adv temp,,vorher [«duj berš angla kodo» - zwei Jahren vorher]
160,anglal,adv temp,,"zuerst, vorher"
161,anglal,adv loc,,"1. vorne 2. voran, voraus"
162,anglal dipe,n phr m,,Einleitung
163,anglamismeri,adv temp,,"vormittags, am Vormittag"
164,anglamismeri,n m,-a/-es-,Vormittag
165,angle,part vb,,"Verbalpartikel basierend auf dem Adverb 'angle' [«avel angle» - hervorkommen, sich zeigen]"
166,angle,adv loc,,"1. vorne 2. nach vorne, vorwärts"
167,anglunes,adv mod,,"vorher, zuerst"
168,angluni data,adv mod,,"das erste Mal, erstmals"
169,anglunimo,n m,-imata/-as-,"Anfang, Beginn"
170,angluno,adj m,,"1. vorderer, Vorder- [«angluno punro» - Vorderbein] 2. erster 3. einziger 4. einzeln 5. früherer, voriger"
171,angluno,num ord,,erster
172,angluno kotor,n phr m,,Vorderseite
173,angluno punro,n phr m,-e/-es-,Vorderbein
174,angluno somno,n phr m,,"Omen, Zeichen"
175,angluno thud,n phr m,,"Vormilch, Kolostrum"
176,angolna,n f,-i/-a-,Aal
177,angruno,adj m,,"1. vorder-, vorderer 2. erster"
178,angrusťako naj,n phr m,-a/-es-,Ringfinger
179,angrusťi,n f,-a/-a-,Ring
180,angrušťi,n f,-a/-a-,Ring
181,aňira,adj indef,,"1. so 2. so weit 3. so viel, in solchem Ausmaß"
182,anralo parnipe,n phr m,,Eiweiß
183,anřesko galbeno,n phr m,—/-os-,"Eigelb, Eidotter"
184,anro,n m,-e/-es-,Ei [«anro kerel» - Eier legen] [«anro xinel» - Eier legen]
185,anřo,n m,-e/-es-,Ei
186,anro kerel,v phr tr,-d-/-d-,Eier legen
187,anro xinel,v phr tr,-d-/-d-,Eier legen
188,apackiňa,n f,-i/-a-,Nonne
189,apal,adv mod,,"wieder, wiederum, nocheinmal"
190,apal,part narr,,"also, dann, gut"
191,apol,part narr,,"also, dann, gut"
192,apolovkiňa,n f,-i/-a-,Krankenschwester
193,apriluši,n m,—/-os-,April
194,arakhaďipe,n m,-e/-es-,Entbindung
195,arakhaďol,v itr,-il-/-il-,"1. geboren werden 2. treffen, begegnen"
196,arakhavel,v tr,-d-/-d-,1. finden lassen 2. treffen lassen
197,arakhel,v tr,-l-/-l-,1. finden 2. schützen
198,arakhel avri,partv tr,-l-/-l-,1. erraten 2. herausfinden
199,arakhel opre,partv tr,-l-/-l-,"finden, unterkommen, begegnen"
200,arakhel orde,partv itr,-l-/-l-,herkommen
201,ba,conj,,"aber, allerdings, freilich"
202,babazoňa,n f,-i/-a-,Hebamme
203,baberlevevo,n m,-ura/-os-,Lorbeerblatt
204,babonava,n f,-i/-a-,Aberglaube
205,baciluši,n m,-a/-os-,"Bakterie, Bazillus"
206,baďadij,v itr,-nd-/-ime,"zusammenbrechen, zusammensinken"
207,baj,n f,-a/-a-,Ärmel
208,bajo,n m,-ura/-os-,"1. Angelegenheit (unglücklich), Fall 2. Ärger, Schwierigkeit 3. Situation 4. Tat"
209,bakanči,n m,-a/-os-,Schnürschuhe
210,bako,n m,-ura/-os-,"Bock, Holzbock, Hackstock"
211,bakrano,adj m,,Schaf- [«bakrano mas» - Schaffleisch]
212,bakrano mas,n phr m,-a/-es-,Schaffleisch
213,bakrari,n m,-a/-os-,Schafhirte
214,bakri,n f,-a/-a-,"Schaf, Mutterschaf"
215,bakrišo,n m,-e/-es-,Lamm
216,bakro,n m,-e/-es-,"Schaf, Schafbock, Widder, Hammel"
217,bakroro,n m,-ura/-os-,Lamm
218,bal,n m,-a/-es-,"1. Haar, Kopfhaar 2. Fell"
219,balajaki žamba,n phr f,-i/-a-,Schildkröte
220,Balajari,n m,-a/-os-,"Balajari, Trogmacher, Gruppe von Roma (auch genannt Lingurari 'Löffelmacher')"
221,balaji,n f,-a/-a-,"Trog, Wanne [«balajaki žamba» - Schildkröte]"
222,balalo,adj m,,"haarig, behaart"
223,balano,adj m,,Schweine- [«balano mas» - Schweinefleisch]
224,balano mas,n phr m,-a/-es-,Schweinefleisch
225,baľari,n m,-a/-os-,Schweinehirt
226,balaslo,adj m,,"haarig, behaart"
227,baldo,n m,-ura/-os-,"Ball, Tanz, Fest"
228,balengo šinipe,n phr m,,Haarschnitt
229,bali,n f,-a/-a-,"Schwein, Sau"
230,bališo,n m,-e/-es-,Ferkel
231,balkono,n m,-ura/-os-,Balkon
232,balna,n f,-i/-a-,Wal
233,balo,n m,-e/-es-,"Schwein, Eber"
234,balval,n f,-a/-a-,Wind
235,balvalaslo,adj m,,windig
236,banana,n m,-a/-a-,Banane
237,banato,n m,-ura/-os-,"Kummer, Sorge"
238,baňavo,n m,-e/-es-,Mine (Bergbau)
239,banda,n f,-i/-a-,"Musikkapelle, Band"
240,banďarel,v tr,-d-/-d-,"biegen, verbiegen, verkrümmen, krumm machen"
241,banďipe,n f,-e/-es-,Schössling
242,bandita,n m,-ura/-os-,Bandit
243,bandlikaši,n m,-a/-os-,Bandwurm
244,banďol,v itr,-il-/-il-,"sich krümmen, krumm werden"
245,bangimo,n m,—/-as-,Lahmheit
246,bango,adj m,,"1. krumm, gebeugt, gebogen 2. lahm, verkrüppelt"
247,banisarel,v,-d-/-d-,behandeln
248,banka,n f,-i/-a-,"Sitzbank, Bank"
249,banko,n m,-ura/-os-,"1. Sitzbank, Bank 2. Bank (Geldinstitut)"
250,bantij,v tr,-nd-/-ime,beleidigen
251,bar,n f,-a/-a-,1. Garten 2. Zaun
252,bar,n m,-a/-es-,Stein
253,bař,n m,-a/-es-,Stein
254,baraka,n f,-i/-a-,Baracke
255,baŕako,n m,-ura/-os-,"Flagge, Fahne"
256,barani,n m,-a/-es-,Lamm
257,bararel,v tr,-d-/-d-,"1. vergrößern, größer machen 2. wachsen lassen 3. aufziehen"
258,bararel opre,partv tr,-d-/-d-,"erziehen, aufziehen"
259,barari,n m,-a/-os-,Maurer
260,barari,n m,-a/-os-,Gärtner
261,bařari,n m,-a/-os-,Maurer
262,bararipe,n m,-e/-es-,1. Entwicklung 2. Gartenarbeit
263,baratkiňa,n f,-i/-a-,Geliebte
264,barato,n m,-ura/-os-,Freund
265,baremasko,adj m,,stolz
266,baremosko,n m,-ura/-os-,Großmaul
267,bareski pincerkiňa,n phr m,,Barkeeperin
268,baresko pinceri,n phr m,,Barkeeper
269,bari čirikli,n phr f,-ja/-ja-,Storch
270,bari paraštuj,n phr f,-a/-a-,Karfreitag
271,bari vrama,n phr f,-i/-a-,1. vor langer Zeit 2. Sturm
272,barimango,adj m,,stolz
273,barimango keripe,n m,—/-es-,"Arroganz, Anmaßung"
274,barimasko,adj m,,stolz
275,barimo,n m,-imata/-as-,1. Größe 2. Stolz
276,baripe,n m,—/-as-,Größe
277,barlango,n m,-ura/-os-,Höhle
278,barnavo,adj,,braun
279,barnavo,n m,-ura/-os-,"Nazi, Faschist"
280,baro,adj m,,"1. groß [«bari čirikli» - Storch] [«baro nasvalo» - schwerkrank] 2. vornehm, herrschaftlich 3. mächtig"
281,baro,n m,-a/-es-,Bar
282,baro ďes,n phr m,"-∅, -a/-es-","Fest, Feiertag"
283,baro drom,n phr m,-a/-es-,"große Straße, Landstraße"
284,baro kher,n phr m,-a/-es-,Gebäude
285,baro nasvalo,adj m,,schwerkrank
286,baro raj,n phr m,-a/-es-,"mächtiger Mann, Herrscher"
287,barol,v itr,-il-/-il-,"wachsen, groß werden"
288,barol opre,v phr itr,-l-/-l-,"nagen, herumkauen"
289,barolipe,n m,-e/-es-,"Zuwachs, Anwachsen"
290,baruni bučuma,n phr m,,Block
291,baruno,adj m,,"steinern, aus Stein"
292,bařuno,adj m,,"steinern, aus Stein"
293,barvajlel,v itr,-l-/-l-,reich werden
294,barvajvel,v itr,-l-/-l-,reich werden
295,barvalel,v itr,-l-/-l-,reich werden
296,barvalimo,n m,-imata/-as-,"Wohlstand, Reichtum"
297,barvalipe,n m,-imata/-as-,"Wohlstand, Reichtum"
298,barvalipo,n m,-imata/-as-,"Wohlstand, Reichtum"
299,barvalo,adj m,,"reich, vermögend"
300,barvarel,v tr,-d-/-d-,reich machen
301,bašaďi,n f,-a/-a-,"1. Glocke, Kuhglocke 2. Fidel"
302,bašavel,v itr,-d-/-d-,"1. lärmen 2. Musikintrument spielen, Geige spielen"
303,bašno,n m,-e/-es-,Hahn
304,bašol,v itr,-il-/-il-,"1. bellen (wird auch für andere Tierlaute verwendet) [«o bašno bašol» - der Hahn kräht] [«o džukel bašol» - der Hund bellt] 2. laut sein, Geräusche verursachen [«o klopoto bašol» - die Glocke läutet]"
305,baťi,n m,-a/-os-,Onkel
306,baťuva,n f,-i/-a-,Bündel
307,baveta,n m,-a/-a-,Lätzchen
308,bax,n f,—/-a-,Glück
309,baxt,n f,—/-a-,Glück [«phenel baxt» - wahrsagen]
310,baxtalo,adj m,,glücklich [«Baxtali detehara!» - Guten Morgen!]
311,baxťarel,v tr,-d-/-d-,"beglücken, glücklich machen"
312,bažalikomo,n f,-a/-es-,Basilikum
313,bazišo,n m,-a/-es-,Grundlage
314,bebeča,n f,-i/-a-,Hagebutte
315,beč,n f,-a/-a-,Hagebutte
316,bečako kokalo,n phr m,,Hüftknochen
317,Bečari,n m,-a/-os-,Wiener
318,Bečarkina,n f,-i/-a-,Wienerin
319,bečhalo,adj,,verkrüppelt
320,Beči,n m,—/-os-,Wien
321,bečicko,adj,,wienerisch
322,bečil,v itr,-ind-/-ime,stolpern
323,becipe,n m,-e/-es-,Stolpern
324,beda,n f,—/-a-,Not
325,bejarato,n m,-ura/-os-,Eingang
326,Bejčari,n m,-a/-os-,Wiener
327,Bejčarkina,n f,-i/-a-,Wienerin
328,Bejči,n m,—/-os-,Wien
329,bejčicko,adj,,wienerisch
330,bejego,n m,-a/-os-,Briefmarke
331,bejelentiši,n m,-ura/-os-,Ankündigung
332,bekipseliši,n m,-ura/-os-,"Vorstellung, Einbildung"
333,beko,n m,-ura/-os-,Bäcker
334,belendeko,n m,-ura/-os-,Bilsenkraut (Mittel gegen Asthma)
335,beli,n f,-a/-a-,1. Zeltstange 2. Stange
336,belšöriso,n m,-ura/-os-,Eingeweide
337,beng,n m,-a/-es-,Teufel
338,bengajvel,v itr,-l-/-l-,"böse werden, teuflisch werden"
339,bengalo,adj m,,teuflisch
340,bengalo,n m,-e/-es-,Gefängniswärter
341,bengaslo,adj m,,teuflisch
342,bengimo,n m,-imata/-as-,"1. Teufelei 2. Bosheit, Schlechtigkeit"
343,benuj,v tr,-nd-/-ume,bereuen
344,benzina,n f,—/-a-,Benzin
345,benzinaki xajing,n phr m,,Tankstelle
346,benzino,n m,—/-os-,Benzin
347,bera,n f,-i/-a-,Bier
348,berand,n m,-a/-es-,"Zeltstange, Zeltpflock"
349,beretva,n f,-i/-a-,Rasiermesser
350,berleto,n m,-a/-es-,Miete
351,berlevo,n m,-a/-es-,Mieter
352,berš,n m,"-∅, -a/-es-",Jahr
353,beršeski vrama,n phr f,-i/-a-,Jahreszeit
354,beršesko boldipe,n phr m,,Jahrestag
355,beršutno,adj m,,jährlich
356,bešaľarel,v tr,-d-/-d-,"jem. setzen, veranlassen zu sitzen"
357,bešavel,v tr,-d-/-d-,"jem. setzen, veranlassen zu sitzen"
358,bešavipe,n m,-e/-es-,"Anbau, Anpflanzen"
359,bešel,v itr,-l-/-l-,"1. sitzen 2. wohnen, leben (an einem Ort)"
360,bešel andi bul,v phr itr,-l-/-l-,"1. durchfallen, auf den Hintern fallen 2. verwundert sein, erstaunt sein"
361,bešel po grast,v phr tr,-l-/-l-,auf ein Pferd aufsteigen
362,bešel tele,partv itr,-l-/-l-,sich hinsetzen
363,bešeľarel,v tr,-d-/-d-,"jem. setzen, veranlassen zu sitzen"
364,bešika,n f,-i/-a-,"1. Blase, Harnblase 2. Narbe"
365,bešimo,n m,-imata/-as-,"Sitzen, Herumsitzen"
366,beťari,n m,-a/-os-,"Räuber, Wegelagerer"
367,betono,n m,-ura/-os-,Beton
368,bezex,part,,schade
369,bezex,n m,-a/-es-,Sünde
370,bezexalo,adj m,,"sündig, sündhaft"
371,bi,prep,,"ohne, un- [«bidadesko» - vaterlos] [«bibaxtalo» - unglücklich]"
372,bibaxt,n f,—/-a-,"Pech, Unglück"
373,bibaxtalo,adj m,,unglücklich
374,bibisterdo,adj m,,unvergesslich
375,Biblija,n f,—/-a-,Bibel
376,biblioteka,n f,-i/-a-,Bibliothek
377,bibolde,n m,-e/-es-,Judentum
378,biboldi,n f,"-a, -ja/-a, -ja-",Jüdin
379,biboldicko,adj m,,jüdisch
380,biboldo,n m,-ura/-os-,Jude
381,bibuťako,adj m,,arbeitslos
382,bibuťaripe,n m,-e/-es-,Arbeitslosigkeit
383,bičači dej,n phr m,,"Stiefmutter, Pflegemutter"
384,bičači sunto,n phr m,,Scheinheiliger
385,bičačipe,n m,-e/-es-,Untreue
386,bičačo,adj m,,1. falsch 2. hinterhältig
387,bičačo dad,n phr m,,"Stiefvater, Pflegevater"
388,bicigla,n f,-i/-a-,Fahrrad
389,bidadesko,adj m,,vaterlos
390,bidošalipe,n m,-e/-es-,Unschuld
391,bidošalo,adj m,,unschuldig
392,bifertilo,adj m,,unfruchtbar
393,bigrundosko,adv mod,,grundlos
394,bihodnipesko,adj,,ruhelos
395,bijav,n m,-a/-a-,1. Hochzeit 2. Fest
396,bika,n f,-i/-a-,Stier
397,bikaštesko,adj m,,"unbewaldet, kahl"
398,biker,prep,,"ohne [«biker fileresko» - ohne einen Filler, ohne Geld]"
399,bikfavo,n m,-ura/-os-,Buche
400,bikhetanipe,n m,-e/-es-,"Uneinigkeit, Unstimmigkeit"
401,čabitij,v tr,-nd-/-ime,locken
402,čačarel,v tr,-d-/-d-,"1. richtigstellen 2. behaupten, beteuern"
403,čačes,adv mod,,"wahr, wirklich, tatsächlich"
404,čačikano,adj m,,"wirklich, echt, fair"
405,čačimo,n m,-imata/-as-,"1. Wahrheit 2. Gerechtigkeit, Recht [«naj čačimo» - Ungerechtigkeit] 3. Ehrlichkeit"
406,čačipe,n m,-imata/-as-,Wahrheit
407,čačo,adj m,,"1. wahr, richtig [«čačo phral» - leiblicher Bruder] [«čačo manuš» - ehrbarer Mann] [«pe muri čači vorba» - auf mein Ehrenwort] 2. rechter [«pe čači rig» - rechts, auf der rechten Seite]"
408,čačo manuš,n phr m,,ehrbarer Mann
409,čačo phral,n phr m,-a/-es-,leiblicher Bruder
410,čajlo,adj m,,satt
411,čajol,v itr,-il-/-il-,"satt werden, sich satt essen, sich sättigen"
412,cajto,n m,-ura/-os-,Zeit
413,cajtungo,n m,-ura/-os-,Zeitung
414,cajxnij,v itr,-nd-/-ime,zeichnen
415,čak,adv mod,,"nur, bloß"
416,čalado,adj m,,"blöd, dumm"
417,čalado,n m,-ura/-os-,"Dummkopf, Idiot, Trottel"
418,čalado,n m,-ura/-os-,1. engste Familie 2. Kinder
419,čaľarel,v tr,-d-/-d-,"sättigen, satt machen"
420,čalavel,v tr,-d-/-d-,schlagen
421,čalo,adj m,,satt
422,čaľol,v itr,-il-/-il-,"satt werden, sich satt essen, sich sättigen"
423,čam,n m,-a/-es-,1. Schwarte 2. Hülle
424,čambel,v tr,-l-/-l-,kauen
425,čang,n f,-a/-a-,Knie [«del čang» - knien]
426,čanga del,v tr,-∅-/-in-,knien
427,čangasli,n f,"-a, -ja/-a, -ja-",Storch
428,čango kolako,n phr,,Kniescheibe
429,čapalij,v tr,-nd-/-ime,"stechen, pungieren, anzapfen (jem. um Geld)"
430,capava,n f,-i/-a-,Hai
431,čapenij,v tr,-nd-/-ime,"stechen, pungieren, anzapfen (jem. um Geld)"
432,capenij pe,v phr itr,-nd-/-ime,steif werden
433,capenisarel,v tr,-d-/-d-,"steif machen, versteifen"
434,capeno,adj,,steif
435,čapij,v tr,-nd-/-ime,1. schlagen 2. wegjagen
436,čapolij,v tr,-nd-/-ime,"stechen, pungieren, anzapfen (jem. um Geld)"
437,čar,n f,"-a, -ja/-a-",1. Gras 2. Pflanze
438,cara,n f,-i/-a-,Land (nur in Liedern)
439,čaraľi,n f,-a/-a-,Klee
440,čaraslo,adj m,,"grasig, grasbedeckt"
441,čarda,n f,-i/-a-,Gasthaus
442,čarel,v tr,-d-/-d-,"lecken, schlecken"
443,čarel čumidel,v tr,-∅-/-in-,"turteln, liebkosen, knutschen"
444,carkiňa,n f,-i/-a-,Kaiserin
445,caro,n m,-ura/-os-,"Zar, Kaiser"
446,čaro,n m,-e/-es-,"1. Teller, Schale 2. Schüssel, Topf"
447,čarvalo,adj m,,"grasbewachsen, grasbedeckt"
448,časari,n m,-a/-es-,Uhrmacher
449,časo,n m,-ura/-os-,"Stunde, Uhr"
450,čatorna,n f,-i/-a-,"Kanal, Wasserkanal"
451,čavarhusovo,n m,-ura/-os-,Schraubenzieher
452,čavarij,v tr,-nd-/-ime,1. wickeln 2. schrauben
453,čavaril opri,v phr itr,-nd-/-nd-,aufwickeln
454,cavija,n f,-i/-a-,Rohr
455,čavka,n f,-i/-a-,Krähe
456,če,pron int,,"1. was für ein, was für eine Art 2. wie, in welchem Maße"
457,čederi,n m,-a/-os-,Hengst
458,cedula,n f,-i/-a-,Zettel
459,cego,n m,-a/-es-,Organisation
460,čehicko,adj,,tschechisch
461,ček semo,adj,,überhaupt nicht
462,cekko,n m,-ura/-os-,Konto
463,cella,n f,-i/-a-,"Zelle, Klosterzelle"
464,celo,n m,-ura/-os-,"Absicht, Ziel"
465,cempesi,n m,-a/-es-,Schmuggler
466,čendešen,adv mod,,"ruhig, still"
467,čendo,n m,-ura/-os-,"Ruhe, Friede, Stille"
468,cengeva,n f,-i/-a-,"Glocke, Schelle"
469,čengevo,n f,-i/-a-,"Glocke, Schelle"
470,centrumo,n m,-ura/-os-,"Mitte, Zentrum"
471,čepegij,v itr,-nd-/-ime,tröpfeln
472,čepelil,v itr,-nd-/-nd-,dreschen (Getreide)
473,cepenij,v tr,-nd-/-ime,steif machen
474,cepeno,adj,,steif
475,cepeňol,v itr,-il-/-il-,steif werden
476,čepo,n m,-ura/-os-,Tropfen [«brišindesko čepo» - Regentropfen]
477,cera,adj indef m,,"wenig, ein wenig"
478,ceřa,adj indef,,"ein wenig, ein bisschen [«ceřa žene» - wenige Leute]"
479,čerbo,n m,-ura/-os-,"Hirsch, Rotwild, Rehbock"
480,čerepo,n m,-ura/-os-,1. Blumentopf 2. Dachziegel
481,cerha,n f,-i/-a-,Zelt [«cerhaki beli» - Zeltstange]
482,čerhaj,n f,-a/-a-,Stern
483,cerhaki beli,n phr f,-a/-a-,Zeltstange
484,čerhan,n f,"-a, -ja/-a, -ja-",Stern
485,Cerhari,n m,-a/-os-,"Cerhari, Gruppe von Roma"
486,čerhen,n f,"-a, -ja/-a, -ja-",Stern
487,čeri,n m,-a/-os-,Himmel
488,čerko,n m,-ura/-os-,Reifen
489,cerra,pron pers 1 sg m,,wenig
490,cerula,n f,-i/-a-,Fetzenschuh
491,ceruza,n f,-i/-a-,Bleistift
492,česa,n f,-i/-a-,"Schale, Tasse"
493,čexicko,adj,,tschechisch
494,čexo,n m,-ura/-os-,1. Tscheche 2. Tschechien
495,čexojka,n f,-i/-a-,Tschechin
496,čhungardel,v itr,-∅-/-in-,spucken
497,či,part neg,,nicht
498,či jek,pron phr indef,,kein
499,či kamel,v phr tr,-l-/-l-,verweigern
500,či mukel,v phr tr,-l-/-l-,verweigern
501,či na či,part neg,,1. nicht einmal [«či na či phenel» - er erwähnt es nicht einmal] 2. auch nicht [«E avera či na či pinžardem.» - Die anderen kannte ich auch nicht.]
