Index,Entry Word,Part of Speech,Affix,Definition
213,bala,n pl,,"Haar, Kopfhaar"
214,balalo,adj m,,haarig
215,balani,n f,,"Trog, Kübel"
216,baličhni,n f,,Sau
217,baličhni,n f,,Sau
218,baličho,n m,,Schwein
219,baličho,n m,,Schwein
220,baličkano,n m,,Schweinefleisch
221,baličkano,adj m,,"schweinern, Schwein-"
222,balični,n f,,Sau
223,baličo,n m,,1. Schwein 2. Eber
224,baličoro,n m,,Ferkel
225,balval,n f,,Wind
226,banani,n f,,Banane
227,bangeste,adj,,"schief, krumm, quer"
228,bangi rig,adj phr,,erfolgreich
229,bangi rig,n phr f,,Westen
230,bangipe,n m,,1. Ungerechtigkeit 2. Fehler
231,bangjardo,adj m,,"gebogen, krumm"
232,bangjardo,adj m,,schief
233,bangjarel,v tr,,1. biegen 2. verdrehen 3. schließen
234,bangjarel pes,v itr,,"1. die Stirn runzeln, Grimassen schneiden, die Zunge zeigen 2. sich biegen, sich krümmen"
235,bangjaripe,n m,,Beleidigung
236,bangjol,v itr,,"sich neigen, sich bücken"
237,bangjovel,v itr,,"1. sich neigen, sich bücken 2. hinken"
238,bango,adj m,,"1. krumm, verrenkt, verkrüppelt 2. lahm, hinkend"
239,Bango Vasili,n phr m,,Roma Neujahr
240,banja,n f,,"Bad, Badezimmer"
241,banka,n f,,Bank
242,bar,n m,,Hof
243,bar,n m,,Stein
244,bara,n f,,"Grenze, Front, Limit"
245,barabani,n m,,Trommler
246,baraka,n f,,"Baracke, Hütte"
247,baralo,adj m,,steinig
248,bare ,adv temp,,wenigstens
249,bare-buljakoro,adj phr,,großbäuchig
250,bare-nakheskoro,adj phr,,großnasig
251,barem,adv temp,,wenigstens
252,bari beruli,n f,,Wespe
253,bari diz,n phr f,,Hauptstadt
254,bari luludi,n phr f,,Pocken
255,Bari parastuj,n phr m,,Karfreitag
256,bari pila,n f,,Feile
257,bari roj,n f,,Kochlöffel
258,barikanipe,n m,,"1. Hochmut, Überheblichkeit, Arroganz, Stolz 2. Vertrauen"
259,barikano,adj m,,"hochmütig, arrogant, überheblich, stolz"
260,baripe,n m,,"1. Hochmut, Überheblichkeit, Arroganz 2. Größe"
261,barište,n m,,Verwirrung
262,barištimo,adj,,lärmend
263,barjarel,v tr,,1. aufziehen 2. vergrößern 3. loben 4. zwingen
264,barjol,v itr,,"groß werden, wachsen (Kinder und Tierjunge)"
265,barjovel,v itr,,"groß werden, wachsen (Kinder und Tierjunge)"
266,barli,n f,,Biene
267,baro,adj m,,"1. groß, geschwollen 2. erwachsen 3. gewaltig, mächtig"
268,baro,n m,,Direktor
269,baro biršim,n phr m,,Gewitter
270,baro dand,n phr f,,Backenzahn
271,baro kurmuso,n phr m,,Ratte
272,baro masek,n phr m,,Jänner
273,baro naj,n phr f,,Daumen
274,baro pani,n phr m,,"See, Teich"
275,baro-baro,adj m,,riesig
276,baruno,adj m,,"steinig, Stein-"
277,barvalikano,adj m,,"großtuerisch, prahlerisch"
278,barvalipe,n m,,"1. Reichtum, Vermögen 2. Wert"
279,barvaljovel,v itr,,1. reich werden 2. verdienen 3. gewinnen
280,barvalo,adj m,,reich
281,barvalo,adj m,,"reich, vermögend"
282,baš,adv mod,,genau
283,bašalel,v itr,,"Musik machen, singen"
284,bašaliba,n m,,Musik
285,bašalipe,n m,,1. Pfiff 2. Fest
286,bašalni,n f,,Musikerin
287,bašalno,n m,,Musiker
288,bašalno,adj m,,musikalisch
289,bašalno,n m,,Musiker
290,basamak,n m,,Stufe
291,basamaki,n m,,Stufe (einer Treppe)
292,baše,adv loc,,nahe
293,bašel,v tr/itr,,"1. Lärm machen 2. laut ins Schloss fallen (Tür) 3. krähen (Hahn), gackern (Hühner), bellen (Hund)"
294,basi,n m,,"Wette, Bedingung"
295,bašiba,n m,,Krähe
296,bašiliba,n m,,Musik
297,basizno,adj,,"üblich, regelmäßig"
298,bašladinel,v tr,,verzeihen
299,basma,n f,,Stoff
300,bašno,n m,,Hahn
301,basvaljovel,v itr,,krank werden
302,batinel,v itr,,verschwinden
303,baval,n f,,Wind
304,bavno,adj,,langsam
305,bax,n f,,"Glück, Fröhlichkeit"
306,baxča,n f,,1. Tal 2. Schlucht
307,baxt,n f,,"Glück, Fröhlichkeit"
308,baxtake,adv,,"zum Glück, glücklicherweise"
309,baxtaljarel,v,,"1. begrüßen, grüßen 2. segnen 3. reichen, übergeben"
310,baxtaljarel,v itr,,gratulieren
311,baxtaljaripe,n m,,Gruß
312,baxtalo,adj m,,"glücklich, Glück haben, vom Glück begünstigt"
313,bažaki,n m,,Oberschenkel
314,bazikano,adj m,,allgemein
315,bazisno,adj,,"üblich, regelmäßig"
316,bazisno,adv,,im allgemeinen
317,bêbreki,n m,,Niere
318,Bêdni večer,n phr f,,Heiliger Abend
319,bedžiti,part,,es fehlt
320,beljake,adv temp,,1. am Abend 2. heute Abend
321,beljate,adv temp,,abends
322,belka,n f,,Marder
323,beng,n m,,Teufel
324,bengalo,adj m,,epileptisch
325,bengipe,n m,,Teufelei
326,bengjalo,adj m,,teuflisch
327,benzin,n m,,Benzin
328,beraber ,adv mod,,"zusammen, gemeinsam mit (verstärkt das Suffix -sa)"
329,beranda,n f,,"Pfeiler, Säule"
330,bêrk,n m,,"Brust(korb), Brust (eines Mannes oder einer Frau)"
331,bêrkinel,v tr,,"bewegen, umrühren"
332,berljakoro kher,n phr m,,Bienenstock
333,berš,n m,,1. Jahr 2. Alter
334,beršalo,adj m,,jährlich
335,bertime,adj,,"durcheinander, unordentlich"
336,bertinel,v tr,,durcheinander bringen
337,berulengoro koši,n phr f,,Bienenstock
338,beruli,n f,,Biene
339,beruljakoro,adj m,,"Biene-, Honig-"
340,bes,prep,,ohne
341,bešel,v itr,,"1. sich setzen, sich hinhocken, sitzen 2. wohnen, leben, siedeln 3. bleiben 4. sitzen 5. setzen 6. pflanzen, setzen"
342,bešel peske,v itr,,sich setzen
343,bešendos,adj pp,,sitzend
344,bešiba,n m,,Sitzen
345,bešljarel,v tr,,"1. (hinein)stecken, einrammen 2. jmd.en auffordern sich hinzusetzen 3. etablieren, einrichten"
346,bešnja,n f,,"Hockerln, Knien"
347,beti,adj,,"ungemütlich, ungeschickt, unbehaglich"
348,bez,prep,,ohne
349,bez te,conj,,ohne dass
350,bezeti,part mod,,1. träumen 2. wünschen 3. sich sehnen nach
351,bezex,n f,,1. Sünde 2. Bedauern 3. Gnade
352,bezexalipe,n m,,Sündhaftigkeit
353,bezexalo,adj m,,"sündhaft, böse, verrucht, sündig"
354,bêzi,n m,,Holunder
355,bezimeno,n m,,Ringfinger
356,bi,prep,,ohne
357,bi avazeskoro,adv phr,,leise
358,bi gogjakoro,adv phr,,"in keiner Weise, unnotwendig"
359,bi lovengoro,adv phr,,"umsonst, gratis"
360,bi te mangav,v phr,,zufällig
361,bi ulavipaskoro,adv phr,,zweifellos
362,bi-avipe,n m,,Abwesenheit
363,bi-koro,prep,,ohne
364,biadžardo,adj m,,unerwartet
365,biagorutno,adj m,,ewig
366,biamal,n m,,Feind
367,biando,adj m,,geboren
368,bianel,v tr,,"gebären, zur Welt bringen"
369,biapakjando,adj pp m,,unglaublich
370,bibax,n f,,"Unglück, Unglückseligkeit"
371,bibaxt,n f,,"1. Unglück, Pech 2. Mitleid"
372,bibaxtake,adv,,"unglücklicherweise, leider"
373,bibezexalo,adj m,,unschuldig
374,bibi,n f,,1. Großmutter (Anredeform für die Großmutter) 2. Tante (mütterlicherseits)
375,bibica,n f,,Truthahn
376,bibukjarno,adj m,,arbeitslos
377,bičačuni phen,n phr f,,"Stiefschwester, Halbschwester"
378,bičačuno phral,n phr m,,"Stiefbruder, Halbbruder"
379,bičalo,adj m,,"gefräßig, unersättlich, gierig"
380,bičhalel,v tr,,schicken
381,bičhaliba,n m,,"Versand, (Ab)Sendung"
382,bičhavdo,adj m,,gesendet
383,bidexaipe,n m,,Hass
384,bidikhutno,adj m,,unsichtbar
385,bidžando,adj pp m,,unbekannt
386,bidžanglipe,n m,,Unwissen
387,bidžardo,adj m,,unerwartet
388,bidžutimo,adj m,,hilflos
389,bigodipe,n m,,"Rücksichtslosigkeit, Draufgängertum"
390,bigogjako,adj m,,"geisteskrank, verrückt, irrsinnig"
391,bigogjalo,adj m,,"1. dumm, blöd 2. geheilt"
392,biileskoro,n m,,Schande
393,bijakhalo,n m,,"schlimmes Kind, spitzbübisches Kind"
394,bijakhalo,adj m,,"frech, anmaßend, unverschämt"
395,bijandilo,adj m,,geboren
396,bijandipe,n m,,Geburt
397,bijando,adj m,,geboren
398,bijando dives,n phr m,,Geburtstag
399,bijando dives,n phr m,,der Tag bricht an
400,bijanel,v tr,,"gebären, zur Welt bringen"
401,čače,adv,,"wirklich, sicherlich, wahr"
402,čače phendo,adv phr,,ehrlich
403,čačes ,adv mod,,1. wirklich 2. wahr 3. richtig
404,čačipe,adv,,tatsächlich
405,čačipe,n m,,1. Wahrheit 2. Ehrlichkeit 3. Recht 4. Gerechtigkeit
406,čačuno,adj m,,"1. treu, ehrlich 2. echt 3. ordentlich, gewissenhaft, ernsthaft 4. gerade"
407,čačuno,adj m,,"wirklich, wahr"
408,čadel,v,,kotzen (sich übergeben)
409,čadime,adj,,"qualmig, rauchig"
410,čadinel,v tr/itr,,"rauchen, räuchern"
411,čaj,n m,,Tee
412,čajori,n f,,Mädchen (zig.)
413,čalaiba,n m,,"Schlag, Tritt"
414,čalaibe,n m,,Schlag
415,čalavdo,adj m,,"1. verletzt 2. verrückt, dumm"
416,čalavel,v,,"1. schlagen, zuschlagen, prügeln 2. verletzen 3. peitschen"
417,čalavel,v tr,,::::Parse Failure::::
418,čaljardo isi,v phr,,genügen
419,čaljarel,v tr,,"sättigen, zu trinken gebe, bis der Durst gestillt ist"
420,čaljovel,v itr,,"sich sättigen, satt sein, Durst stillen"
421,calo,adj m,,1. ganz 2. jeder
422,čalo,adj m,,"befriedigt, zufrieden gestellt, gesättigt"
423,calo dijes,adv phr temp,,den ganzen Tag
424,calos,n m,,kleines Schmuckstück
425,čam,n f,,Wange
426,čamaxulja,n pl,,Kiefer
427,camcali,n f,,Augenlid
428,camcalja,n pl,,Wimpern
429,čamkerel,v tr,,1. kauen 2. schleifen 3. mahlen
430,čandia,n f,,Mauer
431,čane,n m,,"Art, Gattung"
432,čang,n f,,Bein
433,čank,n f,,Bein
434,čanta,n f,,1. Sack 2. Tasche
435,čar,n f,,"1. Gras, Rasen 2. Kraut, Kräuter"
436,cara,adv,,einigermaßen
437,cara,n f,,"Romalager, Romasiedlung"
438,čaravdipe,n m,,Weide (für Tiere)
439,čaravel,v tr,,weiden (Schafe)
440,čaravno,n m,,"Schäfer, Hirte"
441,čarda,n f,,"Vieh, Herde"
442,čare,n pl,,Geschirr
443,čařel,v tr,,ablecken
444,carevica,n f,,Mais
445,čarja,n pl,,Heilkraut
446,čarjalo,adj m,,grün
447,čarjarljovel,v,,1. grün machen 2. grün werden
448,čarjol,v itr,,"grasen, weiden (die Ziege grast, die Pferde grasen)"
449,čaro,n m,,"1. Teller, Schüssel, Gefäß 2. Gefäß, Schüssel 3. Gericht (Essen)"
450,čaro zumjake,n phr m,,Topf
451,caruno,adj m,,"nomadisch, nicht sesshaft, nach Art der Roma"
452,čarutno,adj m,,grün
453,čaša,n f,,Tasse
454,čatinel,v tr,,"zusammensetzen, bauen"
455,čattime,adj,,"errichtet, zusammengesetzt"
456,čavka,n f,,"Rabe, Dole, Krähe"
457,čavorikanipe,n m,,Kindheit
458,čavoro,n m,,1. Kind 2. Bub (zig.)
459,cedinel,v,,quetschen
460,čeizi,n pl,,Einrichtung
461,čekat,n m,,Stirn
462,celinel,v,,bezwecken
463,čeni,n f,,Ohrring
464,čentime,n pl,,"Faschiertes, Hackfleisch"
465,čentinel,v tr,,"in Stücke schneiden, zerschneiden"
466,čepos,n m,,"Pflock, Zeltpflock"
467,čeramida,n f,,Dach
468,čereša,n f,,Kirsche
469,čerešin,n f,,Kirsche
470,čerga,n f,,Teppich
471,čerhenjalo,adj m,,"stellar, Sternen-"
472,čertinel,v,,zeichnen
473,cervuli,n m,,Schuh
474,cerxa,n f,,Teppich
475,cerxa,n f,,1. Matte 2. Segel 3. Teppich 4. Hütte
476,čerxen,n f,,Stern
477,čerxen,n f,,Stern
478,česma,n f,,"Ursprung, Quelle"
479,četinel,v tr,,lesen
480,četinel peske,v tr/itr,,lesen
481,četka,n f,,Bürste
482,četvartakos,n m,,Donnerstag
483,četvêrtaki,n f,,Donnerstag
484,čhadel,v itr,,erbrechen
485,čhadibe,n m,,Erbrochenes
486,čhae,n f,,1. Mädchen 2. Tochter
487,čhaj,n f,,1. Mädchen 2. Tochter
488,čham,n f,,Wange
489,čhamidini,n f,,"Ohrfeige, Klaps"
490,čhamik,n,,Rosine
491,čhamika,n f,,Feige
492,čhang,n f,,Oberschenkel
493,čhar,n f,,Staub
494,čharjalo,adj m,,staubig
495,čhavo,n m,,1. Junge 2. Sohn 3. Kind
496,čhavoreskeri pelena,n phr m,,Windeln
497,čhavri,n f,,Huhn
498,čhel,n f,,"Masern, Pocken (med.)"
499,čhelalo,adj m,,mit Masern/Pocken infiziert
500,čhib,n f,,1. Zunge 2. Sprache
501,čhibalo,adj m,,"1. redselig, geschwätzig 2. wortgewandt, schlagfertig"
502,čhiiba,n m,,Wurf
503,čhinavel,v itr,,
504,čhindjarel,v tr,,"jmd. zum Schneiden veranlassen, jmd. zum Töten veranlassen"
505,čhindo,adj m,,getötet (mit einem Messer)
506,čhinel,v tr,,"1. schneiden 2. töten 3. verletzen 4. abreißen, abtrennen"
507,čhingerel,v tr,,"schneiden, aufschneiden"
508,čhivel,v tr,,"1. (zur Seite) setzen, legen, stellen 2. werfen 3. schießen"
509,čhivel avri,v phr itr,,hinauswerfen
510,čhivel meraki,v phr itr,,1. sein Interesse auf jmd.en richten 2. jmd. hassen
511,čhivel opre,v phr itr,,"heben, aufheben, hinaufwerfen"
512,čhivto,adj m,,geworfen
513,čho,n m,,1. Junge 2. Sohn 3. Kind
514,čholel,v tr,,"einritzen, schnitzen"
515,čhon,n m,,1. Mond 2. Monat
516,čhora,n pl,,Bart
517,čhoralo,adj m,,"unrasiert, bärtig"
518,čhordo,adj m,,1. gegossen 2. serviert
519,čhorel,v tr,,"schütten, ausschütten, leeren"
520,čhungad,n m,,"Speichel, Spucke"
521,čhungadel,v tr,,"spucken, ausspucken"
522,čhungadime,adj,,"gespieen, gespuckt"
523,čhungar,n m,,Speichel
524,čhuri,n f,,Messer
525,čhurjali,n f,,1. Polizeiabteilung 2. Polizistin
526,čhurjalo,adj m,,"Polizei-, Wach-"
527,čhurjalo,n m,,Polizist
528,cibrinel,v itr,,"glänzen, leuchten, scheinen"
529,cibrjalo,adj m,,1. ungewöhnlich 2. hell
530,cibrjanel,v,,"funkeln, scheinen (Sonne etc)"
531,cicaj,n f,,Katze
532,cicajakoro,adj m,,"katzenartig, katzenhaft"
533,cicano,n m,,Kater
534,ciceli,n f,,Gift
535,ciceliba,n m,,Vergiftung
536,cicelinel,v tr,,vergiften
537,cidel,v tr,,"1. ziehen, herausziehen 2. vorbeiziehen 3. (Zelt) aufstellen, platzieren 4. gehen, aufbrechen, fortgehen 5. schwanger werden 6. aufbrechen"
538,cidiba,n m,,"1. Ziehen, Schleppen 2. Leiden, harte Umstände, Last"
539,cidime,adj,,"gezogen, geschliffen"
540,čijipe,n m,,Sprung
541,čik,n f,,"Dreck, Schlamm"
542,čikaljarel,v tr,,schmutzig machen
543,čikaljovel,v itr,,sich schmutzig machen
544,čikalo,adj m,,"schlammig, schmutzig"
545,čikat,n m,,Stirn
546,cikinda,n f,,Brennnessel
547,cikneder,adj,,"kleiner, jünger"
548,ciknengoro sikavipe,n phr m,,"Volksschule, Grundschule"
549,cikni čhuri,n phr,,Feitel
550,cikni lenori,n phr f,,Quelle (Wasser-)
551,ciknipe,n m,,1. Kindheit 2. Verkleinerung
552,ciknjarel,v,,"1. vermindern, verkleineren, verringern 2. kürzer werden, schrumpfen 3. kürzen"
553,cikno,adj m,,klein
554,cikno,adj indef,,"ein bisschen, ein wenig"
555,cikno anguštik,n phr m,,kleiner Finger
556,cikno evend,n m,,Herbst
557,cikno germuso,n m,,Maus
558,cikno kaštoro,n phr m,,Busch
559,cikno masek,n phr m,,Februar
560,cikno nilaj,n phr m,,Frühling
561,ciknoro,adj m,,"1. winzig 2. tiefere, untere"
562,čikuno,adj m,,erdig
563,cila,n f,,"Haufen, Stapel"
564,cimbali,n m,,Zimbal
565,činav,prep,,über
566,činavel,v,,verhindern
567,cincari,n m,,Mücke
568,činel,v,,"1. schneiden 2. mähen 3. kreuzen, schneiden 4. werfen 5. ablehnen, zurückweisen 6. springen"
569,čingar,n f,,"Streit, Auseinandersetzung, Disput"
570,čingarale,n pl,,Leute die zerstritten sind
571,čingaralo,adj m,,streitsüchtig
572,čingeli,n m,,Haken
573,činipe,n m,,Schnitt
574,činja,n f,,Untertasse
575,činka,n f,,Fink
576,cinkneder,adj,,"kleiner, jünger, zweitälteste(r)"
577,cinkneder  ,n m,,der Zweitälteste
578,čipota,pron indef,,"etwas, irgendetwas"
579,čirala ,adv temp,,"lange, für lange Zeit"
580,čiribaši,n,,Besitz
581,čirikli,n f,,Vogel
582,čiriklo,n m,,1. Vogel 2. Spatz
583,čirla,adv temp,,"1. lange her, vor langer Zeit 2. seit langem"
584,ciros,n m,,Zeit
585,cixa,n,,"Genick, Hals"
586,cixalo,adj m,,1. Hals- 2. Genick-
587,cixani,n m,,Pfanne
588,cjalo,adj m,,"ganz, jeder"
589,čobani,n m,,Schafhirt
590,čočopi,n,,Stirnlocke
591,čoha,n f,,"Mantel, Umhang"
592,čohano,n m,,Vampir
593,čoka,adv mod,,"so, auf diese Art"
