Index,Entry Word,Part of Speech,Affix,Definition
214,bahtalo,adj m,,1. glücklich 2. Glück habend
215,bahval,n f,-ja/-ja-,"Wind, Luftzug"
216,bahvaľako,n m,-e/-es-,Prahler
217,bahvaľako,adj m,,prahlerisch
218,bahvaľalo,adj m,,windig
219,bahvaľoři,n f,-a/-a-,Lüftchen
220,baj,adv mod,,"vorgetäuscht, angeblich, sogenannt"
221,baj,n f,-a/-a-,Ärmel
222,bajatici,n m,-ja/-es-,kleiner Junge
223,bajatipe,n m,—/-imas-,Kindheit
224,bajato,n m,-uŕa/-os-,"Junge, Knabe"
225,bajeri,n m,-ja/-es-,Küste
226,bajradinajvol,v itr,-l-/-l-,"aufwachsen, aufgezogen werden"
227,bajradino,adj m,,"1. aufgezogen, großgezogen, erzogen 2. vergrößert 3. ausgewachsen"
228,bajrado,adj m,,"1. aufgezogen, großgezogen, erzogen 2. vergrößert 3. ausgewachsen"
229,bajradol,v itr,—/-il-,"aufwachsen, aufgezogen werden"
230,bajrako,n m,-uŕa/-os-,"1. Fahne, Flagge 2. Anführer, Rädelsführer"
231,Bajramo,n m,-uŕa/-os-,1. Muslim Feiertag 2. männlicher Name
232,bajrarel,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erziehen, aufziehen, großziehen 3. kultivieren 4. vermehren"
233,bajravel,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erziehen, aufziehen, großziehen 3. kultivieren 4. vermehren"
234,bajravipe,n m,—/-imas-,1. Erziehung 2. Vergrößerung
235,bajrivel,v itr,,größer werden
236,bajroři,n f,-a/-a-,1. kleiner Zaun 2. junge Dame
237,baklava,n f,-e/-a-,"eine Nachspeise aus Blätterteig, mit Honig, Nüssen, usw."
238,bakra,n f,-e/-a-,Kupfer
239,bakrane gošňořa ,n phr f pl,,Schafsmist
240,bakrano,adj m,,Schafs-
241,bakresko,adj m,,1. Schafs- 2. Lamm-
242,bakresko mas,n phr m,-a/-es-,Hammelfleisch
243,bakri,n f,-ja/-ja-,"(weibliches) Schaf, Mutterschaf"
244,bakričhano,adj m,,Lamm-
245,bakričhesko,adj m,,Lamm-
246,bakričhi,n f,-a/-a-,junges Schaf
247,bakričho,n m,-e/-es-,Lamm
248,bakrijako,adj m,,Schafs-
249,bakro,n m,-e/-es-,"1. Schaf 2. Schafbock, Widder 3. Lamm 4. Lammfleisch"
250,bakrořesko,adj m,,Lamm-
251,bakroři,n f,-a/-a-,"1. Lamm 2. junges Schaf 3. kleines Schaf, Schäfchen"
252,bakrořo,n m,-e/-es-,Lamm
253,bakšiši,n m,-a/-es-,"Trinkgeld, Geldgeschenk"
254,bal,n m,-a/-es-,1. Haar(e) (Kopf- oder Körper-) [«bare bal» - langes Haar] 2. (ein) Haar
255,bal khuvde,n phr m pl,,"1. Flechten, Zöpfe, geflochtenes Haar 2. Tressen"
256,balaja,n f,-e/-a-,Trog
257,balaji,n f,-a/-a-,Trog
258,balajvel,v itr,-ľ-/-l-,behaart sein
259,baľako mas,n phr m,-a/-es-,Schweinefleisch
260,balalipe,n m,—/-imas-,Behaartheit
261,balalo,adj m,,"haarig, behaart"
262,balalo ćermořo,n phr m,-e/-es-,Raupe
263,balamne,adv mod,,auf eine vornehme Art und Weise
264,balamni,n f,-ja/-ja-,1. Dame 2. Serbin
265,balamňi,n f,-a/-a-,1. Dame 2. Serbin
266,balamno,n m,-e/-es-,1. Herr 2. Richter 3. Friedensrichter 4. Polizist 5. Dorfbewohner 6. Serbe
267,balamo,n m,-e/-es-,"Herr, Richter, Friedensrichter, Polizist, Dorfbewohner, Serbe"
268,balani,n f,-ja/-ja-,"Schweineschmalz, Schweinefett"
269,balano,adj m,,Schweine-
270,balano   ,n m,-e/-es-,Schweinefleisch
271,balano mas,n phr m,-a/-es-,Schweinefleisch
272,balansiril,v cop tr,—/-ime,ausgleichen
273,balavjel,v itr,-ľ-/-l-,behaart sein
274,balavni,n f,-ja/-ja-,1. Dame 2. Serbin
275,balavno,n m,-e/-es-,1. Herr 2. Richter 3. Friedensrichter 4. Polizist 5. Dorfbewohner 6. Serbe
276,baldime,adj,,ohnmächtig
277,baldipe,n m,—/-imas-,"1. Schwindel 2. Ohnmacht, Bewusstlosigkeit 3. Ermüdung, Erschöpfung 4. Schwäche"
278,baldisajvel,v itr,-ľ-/-ime,"1. ohnmächtig werden, in Ohnmacht fallen, Bewußtsein verlieren 2. schwach werden"
279,baldisajvol,v itr,-ľ-/-ime,"sich (sehr) erschöpfen, die Kraft verlieren"
280,balengo arakhavno,n phr m,-e/-es-,Schweinehirt
281,balesko bal,n phr m,-a/-es-,"Schweinehaare, Schweineborsten"
282,baľi,n f,-a/-a-,"1. Sau, weibliches Schwein 2. Weibchen"
283,bali  ,n f,-ja/-ja-,"Sau, weibliches Schwein"
284,baličhano,adj m,,Sau-
285,baličhesko,adj m,,Sau-
286,baličhi,n f,-a/-a-,kleine Sau
287,baličho,n m,-e/-es-,Spanferkel
288,baličhořo,n m,-e/-es-,Spanferkel
289,balikani purumb,n phr f,-a/-a-,wild wachsender Lauch
290,balikano,adj m,,1. Schweins- 2. schweinisch
291,balikano,n m,-e/-es-,Schweinefleisch
292,balo,n m,-e/-es-,1. Schwein 2. Wildschwein 3. Eber 4. Schweinefleisch
293,baloři,n f,-a/-es-,Härchen
294,baľoři,n f,-a/-a-,kleine Sau
295,balořo,n m,-e/-es-,Härchen
296,balořo,n m,-e/-es-,1. kleines Schwein 2. Ferkel
297,balta,n f,-e/-a-,"1. Sumpf, Moor, Morast 2. Pfütze"
298,baltalo,adj m,,"sumpfig, morastig"
299,balval,n f,-ja/-ja-,"Wind, Luftzug"
300,balvav,n f,,"Wind, Luftzug"
301,banana,n f,-e/-a-,Banane
302,Baňaši,n m,-a/-es-,"rumänischer Rom, Karavlah"
303,Baňaši,n m,-a/-es-,"rumänischer Rom, Karavlah"
304,baňašicki,adv mod,,wie ein rumänischer Rom
305,Baňašicko,n m,-uŕa/-os-,"rumänischer Rom, Karavlah"
306,banďardinajvol,v itr,-l-/-l-,gekrümmt werden
307,banďardino,adj m,,1. gekrümmt 2. geändert
308,banďardo,adj m,,"gekrümmt, geändert"
309,banďardol,v itr,—/-il-,gekrümmt werden
310,banďarel,v tr,-d-/-d-,1. krümmen 2. verändern 3. bewegen
311,banďaripe,n m,-imata-/-imas-,"1. Krümmen, Beugen 2. Aufwickeln 3. Infragestellung, Anzweiflung 4. Anschuldigung 5. Anklage (bei Gericht)"
312,banďarol,v tr,-d-/-d-,"biegen, verbiegen, krümmen, beugen"
313,bandavuli,n m,-ja/-es-,Wespe
314,bandavuno,n m,-uŕa/-os-,Wespe
315,bandavuri,n m,-ja/-es-,Wespe
316,banďe,adv mod,,"1. krumm 2. quer, schief"
317,banďekořako,adj m,,schiefhalsig
318,banďemosko,adj m,,einen schiefen Mund habend
319,banďeprnengo,adj m,,"krummbeinig, o-beinig"
320,banderi,n m,-ja/-es-,"1. Mast (bes. für Hochspannungskabel), Pfahl, Pfeiler 2. Turm 3. Säule"
321,banďezejengo,adj m,,bucklig
322,banďinajvel,v itr,-ľ-/-l-,"1. sich hinunterbeugen, sich bücken 2. sich neigen, sich beugen 3. eine Verbeugung machen"
323,banďino,adj m,,1. gekrümmt 2. geändert
324,banďipe,n m,-imata/-imas-,"1. Verbrechen, Ungerechtigkeit 2. Fehler 3. Beuge 4. Knicks 5. Lahmheit"
325,banďivel,v itr,,"1. sich hinunterbeugen, sich bücken 2. sich neigen, sich beugen 3. eine Verbeugung machen"
326,bangardo,adj m,,1. gekrümmt 2. geändert
327,bangarel,v tr,-d-/-d-,1. krümmen 2. verändern 3. bewegen
328,bango,n m,-e/-es-,Lahmer
329,bango ,adj m,,"1. krumm, verbogen, verkrümmt 2. schräg, schief 3. bucklig 4. lahm, hinkend, humpelnd 5. unrichtig, falsch 6. betrügerisch"
330,bangoři,n f,-a/-a-,"boshafte Frau, Frau die Scherze liebt"
331,bangořo,adj m,,"1. krumm, gebogen 2. geneigt, schief"
332,banka,n f,-e/-a-,zehn italienische Lira
333,banka,n f,-e/-a-,"Bank, Geldinstitut"
334,bar,n m,-a/-es-,"Stein(e) [«e bar» - Steine (Gallen-, Blasen-, Nieren-)]"
335,bař,n m,-a/-es-,Stein(e)
336,bar  ,n f,-ja/-ja-,1. Garten 2. Hecke 3. Zaun 4. Mauer
337,baraka,n f,-e/-a-,1. (Holz-)Schuppen 2. verfallenes Haus 3. Gefäß
338,bařali,n f,-ja/-ja-,Pfeife
339,bařalo,adj m,,aus Stein
340,bařano,adj m,,aus Stein
341,baŕardol,v itr,—/-il-,"aufwachsen, aufgezogen werden"
342,bararel,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erziehen, aufziehen, großziehen 3. kultivieren 4. vermehren"
343,baŕarel,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erziehen, aufziehen, großziehen 3. kultivieren 4. vermehren"
344,bararol,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erweitern 3. erhöhen (auch das Gehalt) 4. erziehen, aufziehen, großziehen 5. übertreiben"
345,baravel,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erziehen, aufziehen, großziehen 3. kultivieren 4. vermehren"
346,baravol,v tr,-d-/-d-,"1. groß machen, vergrößern 2. erweitern 3. erhöhen (auch: das Gehalt) 4. erziehen, aufziehen, großziehen 5. übertreiben"
347,bardako,n m,-uŕa/-os-,1. Glas 2. Tasse
348,bare škole  ,n phr f pl,,"1. Hochschule, Oberschule 2. Gelehrsamkeit"
349,barebalengo ,adj m,,"langhaarig, langes Haar habend"
350,barebuľako,n m,-e/-es-,1. Herr 2. Beamter
351,barebuľako,adj m,,fettärschig
352,barebuľengo,adj m,,fettärschig
353,barebuľengo,n m,-e/-es-,1. Herr 2. Beamter
354,barečanďenďi čirikli,n phr f,-ja/-ja-,Storch
355,barečangengo,adj m,,langbeinig
356,barečučengo,adj m,,vollbusig
357,baredandengo,adj m,,mit großen Zähnen
358,baregoďako ,adj m,,"(sehr) klug, intelligent, gescheit"
359,barekanengo,adj m,,langohrig
360,barekanengo,n m,-e/-es-,Esel
361,barel,v itr,,aufwachsen
362,barem,adv,,"wenigstens, zumindest, jedenfalls"
363,barepelengo,adj m,,"an einem Bruch leidend, bruchleidend"
364,barepojraći,n f,-a/-a-,Fuchs
365,bařesko angar,n phr m,-e/-es-,Steinkohle
366,bařesko sap,n phr m,-a/-es-,Steinschlange
367,barešoresko,adj m,,"großköpfig, einen großen Kopf habend"
368,barešoresko,n m,-e/-es-,"1. Herrscher, Fürst 2. Prinz"
369,barezorako,adj m,,"1. stark, kräftig 2. mächtig"
370,bari,n m,-ja/-es-,"Café, Bar"
371,bari,n f,-ja/-ja-,"1. Dame 2. jede wichtige, respektable Person: Hauseigentümerin, Chefin, Oberste, Direktorin, Verwalterin, Befehlshaberin, Arbeitsgeberin 3. Mutter der Familie 4. Gastgeberin, Dame des Hauses 5. großartige Dame 6. Prinzessin"
372,bari komuna ,n phr f,-e/-a-,"1. große Stadt, große Gemeinde 2. Hauptstadt 3. Rathaus, Gemeindeamt"
373,barikanengo,n m,-e/-es-,"1. Herrscher, Fürst 2. Prinz"
374,barikanipe,n m,—/-imas-,"1. Stolz, Hochmut 2. Reichtum, Fülle"
375,barikano,adj m,,"1. hochnäsig, arrogant, von sich selbst eingenommen 2. stolz"
376,baripe,n m,-imata-/-imas-,"1. Erhabenheit 2. Größe 3. Macht 4. Stolz, Hochmut 5. Luxus"
377,barivel,v itr,,größer werden
378,baŕivel,v itr,,größer werden
379,baro,adj m,,"1. groß 2. hoch 3. fett 4. weit 5. lang 6. erwachsen 7. wichtig 8. hervorstechend 9. Haupt- 10. respektabel, geschätzt 11. mächtig, einflussreich"
380,baro,adv indef,,"sehr, sehr viel"
381,baro ,n m,-e/-es-,"1. Herr 2. jede wichtige, respektable Person: Hausherr, Boss, Oberster, Direktor, Verwalter, Befehlshaber, Arbeitsgeber 3. Haushaltsvorstand 4. reicher Mann 5. Souverän 6. Prinz"
382,baro beng,n phr m,-a/-es-,"Satan, großer Teufel"
383,baro ďive,n phr m,-a/-es-,Feiertag
384,baro drab,n phr m,-a/-es-,langes Gras (eine Pflanzenart)
385,baro manuš,n phr m,-a/-es-,"1. Erwachsener,  Person die das Erwachsenenalter erreicht hat 2. respektable Person, geschätzte Person, eine bedeutende Person"
386,baro paj,n phr m,-a/-es-,Meer
387,baro rašaj,n phr m,-a/-es-,1. Bischof 2. Erzbischof
388,baro rom,n phr m,-a/-es-,"1. erwachsener Rom 2. respektable Person, geschätzte Person, Autoritätsperson 3. Weiser, Kundiger, Erfahrener, fachkundige Person 4. Fähiger, Geschickter 5. Erwachsener"
389,Baroforo,n m,-e/-es-,Belgrad
390,barol,v itr,—/-il-,"1. wachsen, auswachsen 2. sich vergrößern, größer werden, zunehmen, wachsen 3. größer werden (im Umfang oder Mass) 4. länger werden [«o ďive barilo» - der Tag wurde länger] 5. verlängert sein, ausgedehnt sein"
391,baŕol,v itr,—/-il-,größer werden
392,bařol,v tr,—/-il-,versteinern
393,bařol-pe,v phr itr,—/-il-,versteinert werden
394,bařome,adj,,"versteinert, arthritisch"
395,baroři,n f,-a/-a-,1. kleiner Zaun 2. junge Dame
396,barořo,adj m,,ziemlich groß
397,bařořo,n m,-e/-es-,1. Steinchen 2. Kieselstein
398,bařosajvol,v itr,-l-/-l-,versteinert werden
399,bařosardinajvol,v itr,-l-/-l-,versteinert werden
400,bařosardo,adj m,,1. versteinert 2. arthritisch
401,čačal,adv loc,,von der rechten Seite
402,čačarel,v tr,-d-/-d-,1. rechtfertigen 2. arrangieren
403,čačaripe,n m,-imata/-imas-,1. Rechtfertigung 2. Arrangement
404,čače,adv mod,,"1. wirklich, tatsächlich, wahrhaftig 2. echt, im Ernst (etw. machen), ernsthaft"
405,čačimasa,adv mod,,"1. wirklich, tatsächlich, wahrhaftig 2. echt, im Ernst (etw. machen), ernsthaft"
406,čačimasko,adj m,,1. gerecht 2. ehrlich
