Index,Entry Word,Part of Speech,Affix,Definition
149,baja,n pl,,"1. Jacke 2. Mieder, Oberteil"
150,bajri,n m,,Bayern
151,bajšpilo,n m,,Beispiel
152,bakrengaro,n m,,Schafhirte
153,bakrengero,n m,,Schafhirte
154,bakrengo,n m,,Schafhirte
155,bakrengri vula,n phr,,Schafswolle
156,bakrengur haltari,n phr,,Schafhirt
157,bakreno,adj m,,Schaf- [«bakreno bal» - Schafwolle]
158,bakreno mas,n phr,,Schaffleisch
159,bakreskero bal,n phr,,Schafwolle
160,bakri,n f,,"Schaf, Mutterschaf"
161,bakro,n m,,"Schaf, Schafbock, Widder, Hammel"
162,bal,n m,,1. Haar 2. Borste
163,bala,n f,,1. Ball (zum Spielen) 2. Ball (Tanzveranstaltung)
164,baľari,n m,,Schweinehirt
165,balengaro,n m,,Frisör
166,balengaro mas,n phr,,Schweinefleisch
167,balengero,n m,,Haarzopf
168,balengero,n m,,Schweinehirt
169,balengre kan,n phr,,Eselsohren (zur Markierung in alten großen Heften)
170,balengre matreli,n phr,,kleine Kartoffel
171,balengre ripi,n phr,,Schweinsrippen
172,baleno,adj m,,"schweinern, Schweins-, Schweine- [«baleno mas» - Schweinefleisch]"
173,baleno mas,n phr,,Schweinefleisch
174,bali,n f,,"Schwein, Sau"
175,baliči,n f,,"Schwein, Sau"
176,balka,n f,,Balken
177,balko,n m,,Balken
178,balno,adj m,,"schweinern, Schweins-, Schweine-"
179,balo,n m,,"1. Schwein, Eber, Ferkel 2. Ass (im Kartenspiel)"
180,baluna,n f,,Pfanne
181,bana,n f,,"Eisenbahn, Zug"
182,bana,n f,,"Bann, Fluch"
183,bandedo,n m,,Bündel
184,bandel ,v tr,,1. binden 2. schließen
185,banderel,v tr,,binden
186,bandermaskero thav,n phr,,Bindfaden
187,banderpen,n m,,"Band, Verband"
188,bandevel ,v tr,,binden
189,bando gib,n phr,,Gerste
190,banduk,n m,,"Flinte, Gewehr"
191,banemen,adj,,"verflucht, gebannt"
192,bangemenakero,n m,,Husar
193,bangi arš,n phr,,buckliger Arsch
194,bangi sub,n phr,,Angelhaken
195,bangi suv,n phr,,Angelhaken
196,banglo,adj m,,teuflisch
197,bango,adj m,,"1. lahm, schief, krumm 2. verkehrt"
198,bango jak,adj,,schielend
199,bango klidin,n phr,,Dietrich
200,bango rašaj,n phr,,lahmer Pfarrer
201,bangojakengero,adj m,,schielend
202,banhofo,n m,,Bahnhof
203,banko,n m,,"Bank, Stuhl, Sessel"
204,banšengaro,n m,,Fünfer (Schulnote)
205,banškervel,v tr,,"biegen, beugen"
206,bar,n m,,"1. Stein, Fels 2. Mauer, Wand"
207,bar,n m,,"1. Garten, Wiese, Feld 2. Zaun"
208,bar duxo,n phr,,"Seufzer, Seufzen"
209,baraka,n f,,Baracke
210,barapen,n m,,Größe
211,barba,n f,,Barbe (Fisch)
212,barbalo,adj m,,reich
213,barbaxt,n m,,Glück
214,barblapen,n m,,Reichtum
215,bareder čačepaskero,n phr,,Romahauptmann
216,bareder krali,n phr,,König
217,bareder rašeni,n phr,,Äbtissin
218,baremoskero,adj m,,"prahlerisch, großmäulerisch"
219,barengero,n,,"Maurer, Steinmetz"
220,bareno,adj m,,"1. steinern, steinig 2. irden"
221,bareno čaro,n phr,,"irdene Schüssel, Tonschüssel"
222,barepen,n m,,Größe
223,bareskaro,n m,,Gärtner
224,bareskero,n m,,Gärtner
225,bareskero drom,n phr,,Chaussee
226,bareskreca,n f,,Jenische (eher herablassende Bezeichnung)
227,bareskro,n m,,Jenischer (eher herablassende Bezeichnung)
228,barevel,v itr,,"groß werden, wachsen, zunehmen"
229,barexolivengero foro,n phr m,,Altenburg
230,barga,n f,,Berg
231,barga pre,n,,Aufstieg
232,barga tele,n,,Abstieg
233,bari bibi,n phr,,Großtante
234,bari gaja,n f,,Storch
235,bari gusteri,n,,1. Kreisgericht 2. Regierung
236,bari jak,n phr,,Flamme
237,bari phup,n phr,,"Gerichtsverfahren, Gericht, Gerichtshof, Urteil"
238,bari šereskeri,n phr,,Königin
239,barikambaňakero foro,n phr m,,Erfurt
240,barilel pre,partv,,aufwachsen
241,barka,n f,,"Barke, kleines Boot"
242,baro,adj m,,1. gross 2. breit 3. lang 4. hoch 5. wichtig
243,baro ciro,n phr,,Gewitter
244,baro čiro,n phr,,"Versammlung, Zusammenkunft"
245,baro devel,n phr,,großer Gott
246,baro foro,n phr,,Wien
247,baro hox,n phr,,"Richter, Herr"
248,baro kova,n phr,,"große Sache, Ereignis"
249,baro likêlo,n phr,,Jahrmarkt
250,baro lil,n phr,,"Gewerbeschein, Reisepapiere, Fahrzeugpapiere"
251,baro pani,n phr,,Meer
252,baro raj,n phr,,Richter
253,baro rašaj,n phr,,"Bischof, Superintendent"
254,baro sap,n phr,,"Drache, Dämon"
255,baro saster,n phr,,Amboss
256,baro šereskero,n phr,,König
257,baronesaca,n f,,Baronin
258,barvalo,adj m,,reich
259,barvelepen,n m,,Reichtum
260,barvelo,adj m,,reich
261,barvelpen,n m,,"Wohlstand, Reichtum"
262,barvlapen,n m,,Reichtum
263,barvul,n f,,"Luft, Wind"
264,bašapaskari,n f,,Musikinstrument
265,bašapaskero,n m,,"Musiker, Musikant"
266,bašapaskraca,n f,,"Musikerin, Musikantin"
267,bašapen,n m,,Musik
268,bašel ,v itr,,1. bellen 2. musizieren 3. Lärm machen
269,bašemaskeri,n f,,Musikinstrument
270,bašemaskero,n m,,"Musiker, Musikant"
271,bašemaskro,n m,,"Musiker, Musikant"
272,bašepaskeri,n f,,"1. Fiedel, Geige 2. Harfe 3. Gitarre"
273,bašepaskerica,n f,,"Musikerin, Musikantin"
274,bašepaskero,n m,,"Musiker, Musikant"
275,bašepen,n m,,"Musik, Klang"
276,baševel,v tr/itr,,1. bellen 2. musizieren 3. Lärm machen
277,bašlo,n m,,Hahn
278,bašno,n m,,Hahn
279,bašrel,v tr,,ein Instrument spielen
280,bašrel teli,partv,,"abspielen (Kassette, Video)"
281,bašrepen,n m,,Bellen
282,baštardica,n f,,verächtliches wortbrüchiges Frauenzimmer
283,baštardo,n m,,"verächtlicher wortbrüchiger Kerl, Schuft, Bastard"
284,bašvel,v tr,,"Geige spielen, ein Musikinstrument spielen"
285,batizel,v tr,,taufen
286,batizemen,adj,,1. getauft 2. konvertierter Pfingstler
287,bava,n f,,"Sabber, Geifer"
288,bavel,v itr,,"sabbern, geifern"
289,bavevel,v itr,,"sabbern, geifern"
290,bax,n f,,Glück
291,baxa,n f,,Bach
292,baxt,n f,,Glück
293,baxtali,n f,,Fledermaus
294,baxtalo,adj m,,glücklich
295,baxtelo,adj m,,glücklich
296,baxtjal,adv mod,,"glücklicherweise, zum Glück"
297,beč,n f,,Brust
298,beca,n f,,"Schlampe, Hure"
299,beča,n f,,Hacke
300,beda,n f,,"1. Dings, Sache, schlimme Angelegenheit 2. Gericht 3. Fabrik 4. Penis 5. Hure"
301,bedaca,n f,,"Schlampe, Hure"
302,bedeca,n f,,"Schlampe, Hure"
303,bedinarel,v tr,,bedienen
304,bedo,n m,,"1. Ding 2. Dings da 3. Geschlechtsteile 4. Kerl, Hurer"
305,bedžina,n f,,"Benzin, Treibstoff"
306,bekalo mas,n phr,,gebratenes Fleisch
307,bekapaskaro bob,n phr,,Backofen
308,bekari,n m,,Bäcker
309,bekel,v tr,,"braten, backen"
310,belxidi,n f,,"runde Gegenstände z.B. Mandarine, Schalotte"
311,belzina,n f,,"Benzin, Treibstoff"
312,bema,n f,,Groschen
313,bematiko,adj m,,böhmisch
314,bena,n f,,großer runder Korb
315,beng,n m,,1. Teufel 2. Drache 3. Dieb
316,bengalo,adj m,,teuflisch
317,bengeskero drav,n phr,,Unkraut
318,bengvelo,adj m,,teuflisch
319,benk,n m,,Teufel
320,benzina,n f,,"Benzin, Treibstoff"
321,ber,n m,,Bier
322,berakerel,prefv tr,,"bereden, besprechen"
323,berga,n f,,Berg
324,bergari,n m,,Bergsteiger
325,beri,n m,,Bär
326,bero,n m,,Schiff
327,bero,n m,,Bär
328,berš,n m,,Jahr
329,berš šel,n,,Jahrhundert
330,beršerica,n f,,Hirtenmädchen
331,beršero,n m,,Hirt
332,beršeskaro,adj m,,einjährig
333,beršeskero,adj m,,einjährig
334,beršiňa,n pl,,Pfirsiche (Frucht)
335,berško,n m,,Barsch (Fisch)
336,berštiko,adj m,,Jahr-
337,berštiko buxo,n phr,,Jahrbuch
338,beršuno,adj m,,jährlich
339,besa,n f,,Besen
340,besama,n m,,Besen
341,bešapaskari,n f,,Sofa
342,bešel,v itr,,"1. sich setzen, sitzen 2. wohnen"
343,bešel pes,v phr itr,,sich setzen
344,bešemaskêri,n f,,Sofa
345,besepen,n m,,1. Dicke 2. Geschwulst
346,čabo,n m,,Sohn (Roma)
347,čačapaha,adv mod,,wirklich
348,čačapaskaro murš,n phr,,"Sprecher, Rechtssprecher, Anwalt"
349,čačapen,n m,,"1. Wahrheit 2. Recht, Gerechtigkeit"
350,čačepaskero,adj m,,"echt, von unverfälschter Herkunft, ehrenhaft, ehrenwert, ehrbar"
351,čačepaskero,n m,,"1. Rechtsanwalt, Gerichtsbeisitzer 2. Rom von unverfälschter Herkunft, Romahauptmann"
352,čačepen,n m,,"1. Wahrheit 2. Recht, Gerechtigkeit 3. Urteil 4. Protokoll"
353,čačes,adv mod,,"1. wirklich, wahrlich, gewiss 2. rechts"
354,čačevo,adj m,,eigener
355,čači burika,n phr,,"Schlingel, Bengel"
356,čači randa,n phr,,richtiger Augenblick
357,čačo,adj m,,"1. wahr, echt, gültig, recht, richtig, gewiss, gerecht 2. gerade 3. rechts"
358,čačo vast,n phr,,rechte Hand
359,čačopaskro murš,n phr,,"Sprecher, Rechtssprecher, Anwalt"
360,čadel,v itr,,erbrechen
361,čadepen,n m,,"1. Erbrechen 2. Brechreiz, Übelkeit"
362,čadevel,v itr,,"speien, erbrechen"
363,čaj,n m,,Tee
364,čaj,n f,,1. Mädchen (Romni) 2. Tochter (Romni) 3. Kind (Romni)
365,cajdigo,adj m,,reif
366,čajerel,v tr,,"ernähren, sättigen"
367,čajervel,v tr,,"ernähren, sättigen"
368,cajgo,n m,,Zeug
369,cajgrel,v tr,-∅-/-emen,"verkünden, ankündigen, anzeigen"
370,cajgrel an,partv,-∅-/-emen,"einen Tod ankündigen, ein Ableben ankündigen"
371,cajrel,v tr,-∅-/—,etwas entschuldigen
372,cajrel pes,v phr itr,-∅-/—,sich entschuldigen
373,cajrel tele,partv,-∅-/—,verzeihen
374,cajtunga,n f,,Zeitung
375,cajxel an,partv,,"einen Tod ankündigen, ein Ableben ankündigen"
376,cajxi,n pl,,auf der Straße hinterlassene Zeichen
377,cajxo,n m,,"Zeichen, Kreuzzeichen"
378,čakadi,n pl,,Geheimpolizei
379,cakel cu,partv tr,,"zudecken, bedecken, behüten"
380,čakel cu,partv tr/itr,,"1. zudecken, bedecken, behüten 2. bedeckt sein"
381,čakel pes cu,partv itr,,"sich zudecken, sich bedecken, sich behüten"
382,čakel pre,partv,,aufdecken
383,čakerel,v tr,,zudecken
384,čakerel,v itr,,warten
385,čakerpaskero,n m,,"Tagesdecke, Tischtuch"
386,čakerpen,n m,,"Decke, Hülle"
387,čakervel,v tr,,"warten, erwarten"
388,čakervel,v tr,,"bedecken, zudecken, einhüllen"
389,čakevel,v tr,,"bedecken, zudecken, einhüllen"
390,čakrel cu,partv,,"zudecken, bedecken, behüten"
391,čalel,v tr,,"berühren, angreifen"
392,čalel an,partv,,"berühren, angreifen"
393,čalel pes,v phr itr,,"gut essen, schlemmen, ein gutes Essen genießen, sich sättigen"
394,čalepen,n m,,Sättigung
395,čales,adv mod,,"ausreichend, genug, bis zur Sättigung"
396,čalevel,v itr,,satt werden
397,calo,adj m,,ganz
398,čalo,adj m,,"1. satt, zufrieden 2. großzügig"
399,čalo gadžo,n phr,,"großzügiger Mann (nicht-Rom), großzügiger Bauer"
400,cam,adj,,"1. kultiviert, angebaut 2. zahm, gezähmt"
401,čam,n f,,Wange
402,čam,n m,,1. Leder 2. Sohle
403,čamadini,n f,,Ohrfeige
404,čamado,n m,,1. Tabak 2. Papier
405,čamalaxa,n f,,"Kiefer,  unterer Teil des Kopfes bei Pferden"
406,čamdini,n f,,Ohrfeige
407,čamedel,v tr,,ohrfeigen
408,čamedini,n f,,Ohrfeige
409,čamel,v tr,,kauen
410,čamelaxa,n f,,Kinnlade
411,čamerdengero,n m,,1. Papiermacher 2. Buchbinder
412,čamerdo,n m,,Papier
413,čamervel,v tr,,"1. kauen 2. reden, tratschen"
414,čamevel,v tr,,"1. kauen 2. reden, tratschen"
415,čamja,n pl,,"Angesicht, Gesicht"
416,čamrel ,v itr,,tratschen
417,čandela ,n f,,Tabakspfeife
418,čang,n f,,Knie
419,canga,n f,,Zange
420,čangel,v tr/itr,,1. aufwachen 2. jmd. wecken
421,čangrel,v tr/itr,,1. aufwachen 2. jmd. wecken
422,čaplaro,n m,,"Kellner, Aufwärter"
423,capo,n m,,Geschlecht (sehr unhöflich)
424,čar,n f,,Gras
425,čar,n m,,Asche
426,čar drab,n phr,,"Gewürz, Pfeffer"
427,čar drav,n phr,,Pfeffer
428,cara,n f,,"Sehne, Flachse"
429,čarda,n f,,Gasthaus
430,cardari,n m,,Starter (Auto)
431,cardel,v tr,,1. ziehen 2. schießen
432,cardel pre,partv,,"aufziehen (Kind), erziehen"
433,cardemaskro,n m,,1. Steinschleuder 2. Zugtier
434,cardemen,adj,,"1. abgespannt, müde 2. abgebildet"
435,cardeno,adj m,,"1. abgespannt, müde 2. abgebildet"
436,čarel ,v itr,,"1. grasen, weiden 2. lecken"
437,čarklo,n m,,Taube
438,carla,n f,,Morgen
439,carlakro,adv temp,,"am Morgen, in der Früh"
440,čaro,n m,,"Schüssel, Napf, Teller, Tasse"
441,čauri,n f,,"Huhn, Henne"
442,čava!,n,,"Kind!, Freund!"
443,čavari,n f,,"Henne, Huhn"
444,čavengro špilo,n phr,,Kinderspiel
445,čaveri,n f,,"Huhn, Henne"
446,čaverin,n f,,"Huhn, Henne"
447,čavi,n m pl,,Kinder
448,čavo,n m,,"1. Sohn (Roma) 2. Junge (Roma), Knabe (Roma) 3. Jünger"
449,čavo šuslego,n phr,,schussliger Knabe
450,čavrijengaro čirklo,n phr,,Falke
451,ce,adj,,zäh
452,cebo,n m,,Zehe
453,cefjakro,n m,,Karpfen
454,ceka,n f,,Zecke
455,čekan,n m,,Stirn
456,čekant,n m,,Stirn
457,čekat,n m,,Stirn
458,ceko,adj m,,"dünn, schmal"
459,čel,v tr,,"legen, setzen, stellen, platzieren"
460,čel,v itr,"-j-, -∅-/-d-",1. bleiben 2. stehen
461,čel,n f,,"Volk, Gemeinde, Stamm"
462,celel,v tr/itr,,zählen
463,čeles,adv mod,,"zur Gänze, gänzlich"
464,celo,adj m,,ganz
465,celo,n m,,"Zeile, Reihe, Rang, Ordnung"
466,celo,n m,,"Nummer, Zahl"
467,čelo,adj indef,,"ganz, völlig, alle"
468,čelo dives,adv phr,,den ganzen Tag
469,celta,n f,,Zelt
470,cemblo,n m,,Monat
471,čemoni,pron indef,,"etwas, irgendetwas"
472,centra,n f,,Tonne (Gewicht)
473,cepa,n f,,"Haut, Fell"
474,cepani,n f,,"Kranz, Krone, Ring, Bund"
475,cephani,n f,,"1. Kranz, Ring, Bund 2. Gericht"
476,čepni,n f,,Spitze
477,čepo,n m,,Spitze
478,cera,n f,,"Sehne, Flachse"
479,cerdel,v tr,,"ziehen, zerren, rupfen"
480,cerdemangero,adj m,,Zug-
481,cerdepangeri,n f,,Saite
482,cerdepaskaro dand,n phr,,Rechen
483,cerdepaskero dand,n phr,,Rechen
484,Cerhari,n m,,Cerhari (Romagruppe)
485,cerka,n f,,Tuch
486,cetla,n f,,Banknote
487,cevjakero,n m,,Karpfen
488,čevjakro,n m,,Karpfen
489,čevjakro mačo,n phr,,Karpfen
490,cevni,n f,,"Schuppe, Hülle, Schale"
491,čevni,n f,,"Schuppe, Hülle, Schale"
492,cevo,n m,,Zehe
493,čhaj,n f,,1. Mädchen (Romni) 2. Tochter (Romni)
494,čhardel,v itr,,"brechen, erbrechen"
495,čharo,n m,,"Teller, Schale, Geschirr"
496,čhavo,n m,,"1. Sohn (Roma) 2. Junge (Roma), Knabe (Roma)"
497,čhel,v itr,,1. bleiben 2. stehen
498,čhel pre,partv,,"aufstehen, aufwachen"
499,čhinel,v tr,,schneiden
500,čhingrel,v tr,,reißen
501,čhingrel pes,v phr itr,,mit jmd. streiten
502,čhivel,v tr,,"1. werfen 2. setzen, legen, stellen 3. schieben, stoßen, hineindrücken"
503,čhivrel,v tr,,"1. werfen 2. setzen, legen, stellen"
504,čhor,n f,,Bart
505,čhovel,v tr,,waschen
506,čhunger,n m,,"Spucke, Speichel"
507,čhungrel,v tr,,anspucken
508,čhuri,n f,,Messer
509,či,part neg,,"nicht, nichts"
510,či čačo muj,n phr,,Maske
511,čib,n m,,1. Zunge 2. Sprache
512,čibalo,n m,,Schwätzer
513,čibelo,adj m,,"geschwätzig, neugierig (viele Fragen stellend)"
514,čiben,n m,,"Bett, Lager, Bettkissen"
515,ciblesup,n f,,Zwiebelsuppe
516,cibrun,n m,,Ziehbrunnen
517,čičeske,adv mod,,"vergeblich, umsonst"
518,čičeskro,n m,,"Faulenzer, Faulpelz, Müßiggänger, Nichtsnutz"
519,čiči,pron indef,,nichts
520,čifo,n m,,Jude
521,cigla,n f,,Ziegel
522,ciglari,n m,,Ziegeleiarbeiter
523,čik,n m,,"Dreck, Schmutz, Schlamm, Lehm, Ton, Erde"
524,čika,n f,,Niesen
525,čikeli perxa,n phr,,"schmutziger Platz, schmutzige Stätte"
526,čikelo,adj m,,"schmutzig, dreckig"
527,čikelo bolepen,n phr,,bewölkter Himmel
528,čiken,n m,,Fett
529,čiklepen,n m,,"1. Schmutzigkeit 2. Schmutz, Dreck"
530,čiklevel,v itr,,schmutzig werden
531,čiklevel,v itr,,niesen
532,čiklo,n m,,Vogel
533,čikni,n f,,Niesen
534,čikore,n f,,Endiviensalat
535,čilači,n f,,"Schlampe, Hure"
536,čilačo,adj m,,"schlecht, böse"
537,čilačo,n m,,"Weiberheld, Schürzenjäger, Hurer"
538,čilačo naslapen,n phr,,Krebs (Krankheit)
539,cilo,n m,,"1. Ziel 2. Zusammenkunft, Treffpunkt"
540,cimla,n f,,Augenbraue
541,cimli,n f,,Wimper
542,cimra,n f,,Zimmer
543,činakero,adj m,,wertlos
544,činapaskari,n f,,"Säge, Sense, Sichel"
545,čindi,n pl,,"Spreu, Häcksel"
546,dab,n m,,"Schlag, Stoß, Hieb"
547,dad,n m,,Vater
548,dadeskaro,adj m,,väterlich
549,dadeskero čavo,n phr,,echter Rom (mit unverfälschter Herkunft)
550,dadeskero phral,n phr,,Onkel
551,dadeskero them,n phr,,Vaterland
552,dadeskero vast,n phr,,unverfälschte Herkunft
553,dadi!,interj,,Ausruf
554,daj,n f,,Mutter
555,daja,pron dem f,,diese
556,dajakero phral,n phr,,Onkel
557,dajo,n,,Anredeform für die Mutter
558,dakero per,n phr,,Mutterleib
559,dala,adv temp,,1. dann 2. unterdessen
560,dale,pron dem pl,,diese
561,damedira,n f,,Schürze
562,damo,n m,,Daumen
563,damtiera,n f,,Schürze
564,damtira,n f,,Schürze
565,damuk,n m,,Daumen
566,dand,n m,,Zahn
567,dandapen,n m,,Biss
568,dandarel ,v tr,,beißen
569,dandengero gadžo,n phr,,Zahnarzt
570,danderel,v tr,,beißen
571,danderpaskero,adj m,,"beissend, bissig, ätzend"
572,danderpaskero čik,n phr,,Kalk
573,danderpen,n m,,Biss
574,dandervel,v tr,,beißen
575,dandevel,v tr,,beißen
576,dandreba,n m,,Biss
577,dandredo,pron indef,,irgendjemand
578,dandrel,v tr,,"beißen, kauen"
579,dandrel pre,v,,aufbeißen
580,dandrepa,n m,,Biss
581,ďanel,v tr,,1. wissen 2. denken
582,danemen,adj,,verdammt
583,danka,n f,,Gedanken
584,dant,n m,,Zahn
585,dap,n f,,"Schlag, Stoß, Hieb"
586,dar,n f,,"Angst, Furcht, Schrecken"
587,daralo,adj m,,"ängstlich, furchtsam"
588,daredo,adj m,,"ängstlich, furchtsam"
589,darel,v itr,,"Angst haben, sich fürchten, sich erschrecken"
590,darelo,adj m,,"ängstlich, furchtsam"
591,darengero gadžo,n phr,,Feigling
592,darvel,v itr,,verderben
593,darvredo,adj m,,verdorben
594,darvrel,v itr,,verderben
595,dat,n m,,Vater
596,dati,adv loc,,dort
597,dau,pron dem m,,dieser
598,dava,pron dem m,,dieser
