Index,Entry Word,Part of Speech,Affix,Definition
397,dela anglal,v phr,,Streit schlichten
398,dela armanja,v phr,,(ver)fluchen
399,dela armanja,v phr,,fluchen
400,dela avri,partv,,"abstehen, hervorstehen"
401,dela biršim,v phr,,regnen
402,dela bule,v phr,,beischlafen
403,dela čuči,v phr,,"stillen, säugen"
404,dela dap,v phr,,schlagen
405,dela dap ,v tr,,verprügeln
406,dela kan,v phr,,"zuhorchen, zuhören"
407,dela kan,v phr,,zuhören
408,dela kundžal,v phr,,stoßen
409,dela laxti,v phr,,treten
410,dela lixina ko muj,v phr,,"quatschen, schnattern"
411,dela müsades,v phr,,erlauben
412,dela pes andre,partv,,"sich einmischen, intervenieren"
413,dela pes godi,v phr,,"überlegen, nachdenken"
414,dela pes godi,v phr,,sich erinnern
415,dela šereste,v phr,,bewältigen
416,dela suvja,v phr,,impfen
417,dela tüfekisar,v phr,,erschießen
418,dela vukos,v phr,,"rufen, schreien"
419,demek,adv,,sozusagen
420,derjav,n f,,"Meer, großes Gewässer"
421,derjavakoro pampuri,n phr,,Dampfschiff
422,dermani,n m,,Heilung
423,derti,n m,,"Schmerz, Leiden, Unglück, Kummer, Sorge"
424,derviši,n m,,Derwisch
425,deš,num card,,zehn
426,dešuduj,num card,,zwölf
427,dešujekh ,num card,,elf
428,Devel ,n m,,Gott
429,Devlam!,interj,,Mein Gott!
430,devleskoro,adj m,,"1. heilig 2. fromm, bigott"
431,dikanela,v tr,,"blenden, blind werden lassen"
432,dikati,n m,,"Aufmerksamkeit, Sorgfalt"
433,dikhavkerela,v tr,,sehen lassen
434,dikhela,v tr,,"1. sehen, schauen 2. erblicken, bemerken 3. beobachten 4. sich kümmern um, achten auf, beaufsichtigen"
435,dikhindivola,v itr,,1. gesehen werden 2. scheinen
436,dikhjola,v itr,,1. gesehen werden 2. scheinen
437,dikhlarela,v tr,,"jem. etwas sehen lassen, jem. veranlassen etwas zu anzusehen"
438,dikhljola,v itr,,1. gesehen werden 2. scheinen
439,dileki,n m,,Wunsch
440,dilendžis,n m,,Bettler
441,dilindiskerela,v tr,,"verrückt werden lassen, verrückt machen"
442,dilinipe ,n m,,"Dummheit, Verrücktheit"
443,dilino,n m,,"Verrückter, Narr"
444,dilino ,adj m,,"dumm, verrückt"
445,dimaskoro,n m,,"Geber, Gebender"
446,dindarela,v tr,,"jem. etwas geben lassen, jem. veranlassen etwas zu geben"
447,dinga,adv,,randvoll
448,dinlarela,v tr,,verrückt machen
449,dinlipe,n m,,"Dummheit, Verrücktheit"
450,dinlo,n m,,"Verrückter, Narr"
451,dinlo,adj m,,"dumm, verrückt"
452,dipe,n m,,Geben
453,direki,n m,,Dachbalken
454,disjola,v itr,,Tag werden
455,disutno,adj m,,"täglich, Tag-"
456,dives,n m,,Tag
457,divi,n m,,"Ungeheuer, Riese"
458,diz,n f,,Stadt
459,dizi,n m,,"Gaumen, Zahnfleisch"
460,dondolal,adv,,rundherum
461,dori,adv,,1. bis 2. während
462,dori,n f,,Band
463,dorim,adv,,1. bis 2. während
464,Dovel ,n m,,Gott
465,Dovol,n m,,Gott
466,dovrus,adv,,"1. wahr, wirklich 2. recht"
467,drabakerela,v tr,,vergiften lassen
468,drabandivola,v itr,,sich mit Gift füllen
469,drabarela,v tr,,vergiften
470,drabindivola,v itr,,vergiftet werden
471,drakh,n f,,Weintraube
472,draminela,v itr,,schweigend verharren
473,drap,n f,,Gift
474,drez,n f,,"1. Bündel, Garbe 2. Last"
475,drom,n m,,"1. Weg, Straße 2. Reise, Wanderschaft 3. Art und Weise"
476,dudulin,n f,,Maulbeerbaum
477,dudum,n m,,Kürbis
478,duj,num card,,zwei
479,dujfar,num mult,,zweimal
480,dukani,n m,,"Geschäft, Laden"
481,dukh,n f,,"1. Schmerz, Leid 2. Liebe"
482,dukhala,v itr,,"1. schmerzen, leiden 2. jemanden lieben"
483,dukhano,n m,,Geliebter
484,dümes,n m,,Knopf
485,dumo,n m,,1. Rücken 2. Schulter
486,dünjas,n m,,Welt
487,dünles,adv temp,,"früh, frühmorgens"
488,dur,adv,,weit
489,dural,adv,,"von weit, von Ferne"
490,duri,adv,,1. bis 2. während
491,durim,adv,,1. bis 2. während
492,düšeki,n m,,Matratze
493,düšündinela,v itr,,1. denken 2. überlegen
494,düšünmeki,n m,,"Denken, Denkfähigkeit"
495,duvari,n m,,Mauer
496,duzdinela,v tr,,schmücken
497,düzdinela,v tr,,1. glätten 2. in Ordnung bringen
498,düzeldinela,v tr,,1. glätten 2. in Ordnung bringen
499,düzi,adj,,1. gerade 2. eben
500,džadija,n f,,Hexe
501,džak,prep,,bis
502,džala,v itr,,"1. gehen, fahren, reisen 2. weggehen, davoneilen"
503,džamba,n f,,Frosch
504,džambazi,n m,,Tauschhändler
505,džambazlîki,n m,,"Tauschhandel, Pferdehandel"
506,džamija,n f,,Moschee
507,džamutro,n m,,1. Bräutigam 2. Schwiegersohn
508,džanela,v tr,,"1. kennen, wissen, können 2. erfahren"
509,džangadivola,v itr,,erwachen
510,džangado,adj m,,wach
511,džendemi,n m,,Hölle
512,džendemiskere luludja,n phr,,Oleander
513,džengi,n m,,Krieg
514,dženi,n f,,"1. Person, Mensch 2. jemand, irgendjemand"
515,dženipe,n m,,1. Menschlichkeit 2. Freundlichkeit
516,dženleti,n m,,Paradies
517,dženo,n m,,"1. Person, Mensch 2. jemand, irgendjemand"
518,dževapi,n m,,Antwort
519,džezas,n m,,Strafe
520,džikaj,part quot,,er/sie sagt/sagte
521,džindžiras,n m,,Grille
522,džoba,n f,,Hosentasche
523,džori,n f,,"Maultier, Maulesel"
524,džov,n f,,Gerste
525,džukel,n m,,Hund
526,džuklane pele,n phr,,"Hollerbeeren, Holunderbeeren"
527,džukli,n f,,Hündin
528,džuma,n f,,Freitag
529,džumagünü,adv temp,,freitags
530,džung,n f,,1. Schmutz 2. Ekel
531,džungalo,adj m,,schmutzig
532,džuv,n f,,1. Laus 2. Nervensäge
533,džuvalivola ,v itr,,"verlausen, verlaust sein"
534,džuvalo,adj m,,verlaust
535,džuvandivola,v itr,,"verlausen, verlaust sein"
536,džuvdarela,v,,jem. leben lassen
537,džuvdipe,n m,,"Leben, Lebendigsein"
538,džuvdjola,v itr,,leben
539,džuvdo,adj m,,"lebendig, am Leben"
540,džuvdo lafi,v phr,,"verletzendes, ätzendes Wort"
541,džuvli,n f,,weibliches Wesen
542,džuvličang,adv,,linker Fuß
543,džuvlikano,adj m,,"fraulich, weiblich"
544,džuvlimusi,adv,,"links, linkerhand"
545,dzuvlipe,n m,,Weiblichkeit
546,džuvljalivola ,v itr,,"erwachsen werden, reif werden"
547,džuvljandivola,v itr,,"erwachsen werden, reif werden"
548,efta,num card,,sieben
549,eftavardeš,num card,,siebzig
550,eji,part mod,,gut
551,ejleni,n m,,Mittag
552,ek,num card,,eins
553,ek,art indef sg,,"ein, einer, eine"
554,ekh,art indef sg,,"ein, einer, eine"
555,ekh ,num card,,eins
556,ekhethaneste,adv,,"zusammen, gemeinsam"
557,eksinda,num card,,sechzig
558,ela,interj,,"los, komm(t)"
559,elmasi,n m,,Edelstein
560,em,adv,,"und, außerdem, auch"
561,en,part sup,,ganz
562,enja,num card,,neun
563,enjavardeš,num card,,neunzig
564,ep,adv,,immer
565,epkaš,adj,,halb
566,epkaš,num fract,,halb
567,er,pron indef,,jeder
568,ergeni,adj,,unverheiratet
569,erken,adv temp,,"in der Früh, frühmorgens"
570,esiri,n m,,Kriegsgefangener
571,esrali,n m,,Haschisch
572,fajdas,n m,,"Nutzen, Vorteil"
573,faldžis,n m,,Wahrsager
574,fali,n m,,Wahrsagen
575,fali dikhela,v phr,,wahrsagen
576,famili,n f,,Sitzpolster
577,familja,n f,,Familie
578,fanos,n m,,Anwesenheit
579,fari,n m,,1. Messe 2. Messeplatz
580,fasuli,n m,,"Bohne, Fisole"
581,filaki,n f,,Gefängnis
582,filimi,n m,,Film
583,fišikos,n m,,Schwindsucht
584,fîkra,n f,,Anekdote
585,fîndîki,n m,,Haselnuss
586,fîstani,n m,,Kleid
587,fraxti,n f,,1. Hecke 2. Zaun 3. Beet
588,frengi,adj,,"frech, unverschämt, verdorben"
589,frengindivola,v itr,,"frech werden, unverschämt werden"
590,frengiskerela,v,,jem. frech sein lassen
591,freški,n f,,"Schock, plötzliche Aufregung"
592,fudoli,adj,,"fröhlich, lebensfroh"
593,fuduli ,adj,,"fröhlich, lebensfroh"
594,fuljola,v itr,,"herunter steigen, absteigen"
595,funda,n f,,Quaste
596,furatinela,v tr,,wegwerfen
597,furuli,n m,,Henkel
598,furuni,n m,,Ofen
599,fusta,n f,,Kombineige
600,gada,n m pl,,Kleidung
601,gadži,n f,,1. Nicht-Roma-Frau 2. Türkin (in TK) 3. Griechin (in GR)
602,gadžikano,adj m,,Nicht-Roma-
603,gadžo,n m,,1. Nicht-Roma-Mann 2. Türke (in TK) 3. Grieche (in GR)
604,galano,adj m,,blaugrau
605,galika,n f,,großer Korb mit Henkeln
606,gamila,n f,,Kamel
607,garadivola,v itr,,versteckt werden
608,gastra,n f,,gebauchtes Backblech mit Henkeln
609,gat,n m,,Hemd
610,gav,n m,,Dorf
611,gaval,adv loc,,aus dem Dorf
612,gave,adv loc,,"im Dorf, ins Dorf"
613,gavutno,n m,,Dorfbewohner
614,gavutno,adj m,,dörflich
615,geči,adv temp,,spät
616,gejiki,n m,,Hirsch
617,geldjola,v itr,,weggetragen werden
618,gelela,v tr,,"wegbringen, wegtragen"
619,ger,n f,,"1. Krätze 2. Wimmerl, Pickel"
620,geradivola,v itr,,versteckt werden
621,geralo,n m,,Glatzkopf
622,geralo,adj m,,"glatzköpfig, krätzig"
623,geravela,v tr/itr,,"1. verbergen, sich verstecken, etwas verstecken 2. aufbewahren"
624,gerdani,n m,,Halsband
625,geres,adv,,"finster, stirnrunzelnd"
626,geres dikhela,v phr,,finster dreinschauen
627,germo,adj m,,weiß
628,germo mandro,n phr,,Weißbrot
629,germo varo,n phr,,Weißmehl
630,geš,n m,,Bruder des Ehemannes
631,gešt,n m,,Bruder des Ehemannes
632,geštani,n f,,Schwester des Ehemannes
633,geverdžina,n f,,Taube
634,gi,n m,,"1. Bauch, Magen 2. Seele (poetisch)"
635,gidela,v tr,,"sammeln, versammeln"
636,gidindivola,v itr,,"sich treffen, sich versammeln"
637,gilavela,v tr,,1. singen 2. schreien
638,gilavkerela,v tr,,"jem. singen lassen, jem. veranlassen zu singen"
639,gili,n f,,"Lied, Gedicht"
640,giljavela,v tr,,1. singen 2. schreien
