Index,Entry Word,Part of Speech,Affix,Definition
85,anglîpê,n m,-a/-as-,будущее
86,anglîpên,n m,-a/-as-,будущее
87,angluj,n m,-a/-es-,фасад
88,angrustî,n f,-ja/-es-,кольцо
89,angušt,n m,-a/-es-,палец
90,anǩeta,n f,-î/-a-,анкета
91,anklisto,adj m,,верховой
92,antenna,n f,-î/-a-,антенна
93,antiŕeligiozno,adj m,,антирелигиозный
94,antrakto,n m,-î/-os-,антракт
95,anuso,n m,-î/-os-,"анус, задний проход"
96,apiľsino,n m,-î/-os-,апельсин
97,apindicîto,n m,-î/-os-,аппендицит
98,apitito,n m,-i/-os-,аппетит
99,apjeľsino,n m,-î/-os-,апельсин
100,apladismjentî,n m pl,,аплодисменты
101,apolitično,adj m,,аполитичный
102,apparato,n m,-î/-os-,аппарат
103,apŕeľo,n m,-i/-os-,апрель
104,apťeka,n f,-î/-a-,аптека
105,arasêla,v,-ť-/-l-,прибывать
106,aŕendatoro,n m,-î/-os-,арендатор
107,aŕendno plêskiribên,n phr m,,арендная плата
108,aŕendodatiľnica,n f pl,-î/-a-,арендодательница
109,aŕest,n m,-î/-os-,арест
110,argumjento,n m,-î/-os-,аргумент
111,arifmjetičesko,adj,,арифметический
112,arifmjetika,n f,-î/-a-,арифметика
113,arka,n f,-i/-a-,арка
114,armaňa,n f pl,,"проклятие, издевательство"
115,armija,n f,-i/-ja-,армия
116,arteľ,n f,-i/-ja-,артель
117,artilľerija,n f,-i/-ja-,артиллерия
118,artiska,n f,-i/-a-,артистка
119,artisto,n m,-î/-os-,артист
120,arxiťektoro,n m,-î/-os-,архитект
121,astma,n f,—/-a-,астма
122,ataka,n f,-î/-a-,атака
123,atasja,adv temp,,1. завтра 2. вчера
124,atasjarla,adv temp,,1. завтра 2. вчера
125,atasjatuno,adj m,,1. завтрашний 2. вчерашний
126,atmosfjera,n f,-î/-a-,атмосфера
127,avangardo,n m,-î/-os-,авангард
128,avanso,n m,-î/-os-,аванс
129,avarija,n f,-i/-a-,авария
130,avdivês,adv temp,,сегодня
131,avêla,v,-ď-/-d-,"1. приходить, приезжать, прибывать 2. становиться 3. быть"
132,avgusto,n m,-î/-os-,август
133,aviacîja,n f,-i/-ja-,авиация
134,avialinija,n f,-i/-a-,авиалиния
135,avir,num ord,,второй
136,avrê,adj indef,,другие
137,avrê,num ord,,второй
138,avri,prep,,"извне, вне"
139,avri,adv loc,,вон!
140,avtobiografija,n f,-i/-a-,автобиография
141,avtobuso,n m,-î/-os-,автобус [«dro avtobuso» - в автобус]
142,avtomatičjesko,adj m,,автоматический
143,avtomato,n m,-î/-os-,автомат
144,avtomobiľo,n m,-i/-os-,автомобиль
145,avtonomija,n f,-i/-ja-,автономия
146,avtonomno,adj m,,автономный
147,avtoro,n m,-î/-os-,автор
148,avtorsko pravo,n phr f,-a/-os-,авторское право
149,babočka,n f,-i/-a-,бабочка
150,bagaibnari,n m,-ja/-is-,певец
151,bagala,v,-ndîj-/—,петь
152,bagažo,n m,-î/-os-,багаж
153,bagibê,n m,-a/-ês,пение
154,bagibên,n m,-a/-ês,пение
155,bagibnaskiro,n m,-î/-os-,певец
156,bagibnîtko,n m,—/-ês,"певец, певица"
157,baj,n f,-ja/-ja-,рукав
158,bajori,n f,-ja/-es-,рукавчик
159,baklažano,n m,-î/-os-,баклажан
160,bakrano,adj m,,бараний
161,bakrano mas,n phr m,-a/-ês,баранина
162,bakrêskiro,adj m,,бараний
163,bakri,n f,-ja/-es-,овца
164,bakritko,adj,,бараний
165,bakro,n m,-î/-os-,баран
166,bakroro,n m,-î/-os-,барашек
167,bakterija,n f,-i/-ja-,бактерия
168,bal,n m,-a/-es-,"волос, шерсть"
169,bala po kolîn,n phr m,-∅/—,волосяной покров на груди
170,balavas,n m,—/-ês,"сало, ветчина"
171,baľčja,n f,-î/-ja-,"грыжа, опухоль"
172,balîčjano,adj m,,свиной
173,balîčjo,n m,-i/-os-,боров
174,balîčjoro,n m,-ê/-ês,поросенок
175,balîčnî,n f,-ja/-ja-,"свинья, свиноматка"
176,balîčnîtko,adj,,свиной
177,balînêla pê,v phr,-nď-/—,баловаться
178,balîsola,v,-alîj/—,баловаться
179,balîtko,adj m,,волосатый
180,balkono,n m,-î/-os-,балкон
181,balmuzo,n m,-î/-os-,арбуз
182,baloro,n m,-î/-os-,волосок
183,balunî,n f,-a/-a-,совет (огран власти)
184,balval,n f,-a/-es-,ветер
185,balvalitko,adj,,ветреный
186,banano,n m,-î/-os-,банан
187,bančjkiribê,n m,-a/-as-,обвинение
188,banďakirêla,v,-ď-/-d-,"1. сгибать 2. портить, ломать, повреждать"
189,banďola,v,-îj-/—,1. гнуться 2. искривлять
190,bandza,n f,-î/-a-,магазин [«drê bandza» - в магазин]
191,bang,n f,-a/-a-,1. кривизна 2. вина 3. обязанность
192,bangêjakhêngiro,adj m,,"кривой, одноглазый"
193,bangipên,n m,-a/-a-,1. кривизна 2. вина 3. обязанность
194,bangipnaskiro pêribên,n phr,,винительный падеж
195,bango,adj m,,1. кривой 2. виноватый
196,bango,n m,-e/-ês,горбун
197,bango tê,part mod,,должен
198,banka,n f,-î/-a-,"банка, жестянка"
199,baňkirdî,n f,-ja/-es-,изгородь
200,baňkirdo,adj m,,изогнутый
201,baňkirêla,v,-ď-/-d-,1. сгибать 2. обвинять
202,bankiribê,n m,-a/-as-,обвинение
203,banko,n m,-î/-os-,банк
204,bankomato,n m,-î/-os-,банкомат
205,bankroto,n f,-i/-a-,"банкрот, дефолт"
206,banza,n f,-î/-a-,магазин
207,bar,n f,-a/-a-,1. камень 2. огород 3. двор
208,baŕakirêla,v,-ď-/-d-,"растить, развивать, разводить"
209,baŕakiribê,n m,-a/-ês,"выращивание, воспитание"
210,baŕakiribên,n m,-a/-ês,"выращивание, воспитание"
211,barako,n m,-î/-os-,барак
212,barimo,n m,-î/-os-,величина
213,barino,n m,-e/-ês,взрослый
214,baripê,n m,-a/-ês,1. величина 2. возраст
215,baripên,n m,-a/-ês,1. величина 2. возраст
216,barîdîr,adv mod,,больше
217,barîdîr,adj,,старший
218,barîdîr,n m,-a/-es-,начальник
219,barîdîripê,n m,-a/-ês,большинство
220,barîdîripên,n m,-a/-ês,большинство
221,barîdîro,adj,,старший
222,barîdîro,n m,-î/-os-,начальник
223,barmeno,n m,-i/-os-,бармен
224,barno stojka,n phr f,-i/-a-,барная стойка
225,baro,adj m,,"большой, великий"
226,baro,n m,-e/-ês,взрослый
227,baro khêr,n phr,,тюрьма
228,baro paľco,n phr m,-î/-os-,большой палец
229,barodromêskiro,n m,-î/-os-,разбойник
230,baŕola,v,-ij/—,расти
231,baršśo,n m,-î/-os-,борщ
232,baruno,adj m,,каменный
233,barvaľakirêla,v,-ď-/-d-,"обогащать, делать богатым"
234,barvalês,adv mod,,богато
235,barvalîpê,n m,-a/-ês,богатство
236,barvalîpên,n m,-a/-ês,богатство
237,barvalo,adj m,,богатый
238,barvaľola,v,-alîj/-l-,богатеть
239,barvaľuko,n m,-î/-os-,богатей
240,bašadari,n m,-ja/-is-,докладчик
241,bašadî,n f,,"гитара, любой муз. инструмент"
242,bašaibê,n m,-a/-ês,звучание
243,bašaibên,n m,-a/-ês,звучание
244,bašatunî naglosîtko,n phr,—/-es-,звонкий согласный
245,bašatuno,adj m,,звонкий
246,bašavdi,n f,,скрипка
247,bašavêla,v,-ď-/-d-,1. играть на музыкальном инструменте 2. звенеть
248,bašêla,v,-ť-/-l-,лаять
249,bašňa,n f,-i/-a-,башня
250,bašno,n m,-î/-os-,петух
251,bašnoro,n m,-î/-os-,петушок
252,basśejno,n m,-î/-os-,бассейн
253,baštardo,n m,-î/-os-,подлец
254,bataŕeja,n f,-î/-a-,батарея
255,batrako,n m,-î/-os-,батрак
256,baval,n f,-a/-es-,ветер
257,baxt,n f,-a/-es-,"1. счастье, удача 2. судьба"
258,baxtalês,adv mod,,"счастливо, удачно"
259,baxtalo,adj m,,"счастливый, удачный"
260,baza,n f,-î/-a-,база
261,bažîn,n m,-a/-es-,"барыш, доля барыша"
262,bêdî,n m,-î/-es-,"нечто жалкое, убогое"
263,beľveľ,n f,-ja/-es-,вечер
264,beľvele,adv temp,,вечером
265,bêng,n m,-a/-ês,"бес, чёрт"
266,bêngarto,n m,-î/-os-,чертенок
267,bênglanî,n f,-a/-ês,чертовка
268,bênglano,adj m,,чертовский
269,bênglîpê,n m,-a/-ês,чертовщина
270,bênglîpên,n m,-a/-ês,чертовщина
271,bêngoro,n m,-î/-os-,бесенок
272,bêra,n f,-î/-a-,пиво
273,bêrando,n m,-î/-os-,1. жердь в цыганской палатке 2. часть кузнечного меха
274,bêrga,n f,-i/-ja-,гора
275,bêrgica,n f,-î/-a-,"холм, пригорок"
276,bêrgitko,adj,,горный
277,bêrgitko cepj,n phr f,-i/-ja-,горная цепь
278,bêrno,n m,-î/-os-,бревно
279,bêrš,n m,-a/-ês,"год [«kažno bêrš» - каждый год, ежегодно]"
280,bêršêngiro,adj m,,годовой
281,bêršêskiro,adj m,,годовой
282,bêršîtko,adj,,"годовалый, годичный"
283,bêšêla,v,-ť-/-l-,"1. сидеть, садиться 2. обитать"
284,bêšî,adj pp,,сидя
285,bêšîbê,n m,-a/-ês,1. сидение 2. заключение
286,bêšîbên,n m,-a/-as-,1. сидение 2. заключение 3. концентрационный лагерь
287,bêšîbnaskiro,n m,-î/-os-,"стул, лавка"
288,bêšîbnîtko,n m,-î/-os-,"стул, сидение"
289,bêšîbnori,n f,-a/-a-,скамейка
290,bêšînduj,adj pp,,сидя
291,bêšto,part mod,,рядом
292,beveľ,n f,-ja/-es-,вечер [«kažno beveľ» - каждый вечер]
293,bi,part neg,,"без, не"
294,bibalêngiro,adj m,,лысый
295,bibaxt,n f,-a/-a-,"несчастье, неудача"
296,bibaxtalês,adv mod,,несчастливо
297,bibaxtalo,adj m,,несчастный
298,bibêršêngiro,adj m,,"без возраста (о старом коне, возраст которого нельзя определить)"
299,bibi,n f,-a/-es-,тетя
300,bibjakiro,adj m,,теткин
301,biblija,n f,-i/-a-,Библия
302,biblioteka,n f,-î/-a-,библиотека
303,bibori,n f,,тетушка
304,bibuťakiribê,n m,-a/-ês,безработица
305,bibuťakiribên,n m,-a/-es-,безработица
306,bibuťakiro,adj m,,безработный
307,bičibakiro,adj m,,немой
308,bicibîtko,n m,-î/-a-,немой
309,bičibîtko,n m,-î/-a-,немой
310,bičjavêla,v,-ď-/-d-,посылать
311,bičjavêskiro,adj m,,бездетный
312,bičjavorêngiri džuvlî,n phr f,-ja/-ja-,"бесплодная женщина, бесплодие"
313,bičjorêngiro,adj m,,безбородый
314,bida,n f,,"беда, несчастье"
315,bidadêskiro,n m,-e/-ês,внебрачный ребенок
316,bidandêngiro,adj m,,беззубый
317,bidaripnaskiro,adj m,,бесстрашный
318,bidêvlêskiro,adj m,,безбожный
319,bidêvlîtkari,n m,-ja/-es-,безбожник
320,bidêvlîtko,adj m,,безбожный
321,biďoskiro,adj m,,бездушный
322,bidromitko,adj,,бездорожный
323,bidujengiro,adj m,,без двух
324,bigadêskiro,adj m,,"без рубахи, голый"
325,bighaspŕakiro,adj m,,без копейки
326,bighêrakiro,adj m,,"безногий, одноногий"
327,bighêrêngiro,adj m,,безногий
328,bigoďakiro,adj m,,безрассудный
329,bigoďakiro radîma,n phr m,—/-as-,"экстаз, восторг"
330,biilîtko,adj m,,безсердечный
331,bijakhakiro,adj m,,одноглазый
332,bijakhêngiro,adj m,,безглазый
333,bijandêla,v,-ndîj-/-dl-,"1. рождаться 2. возникать, появляться"
334,bijanêla,v,-nď-/—,рожать
335,bijanêla pê,v,-nď-/—,рождаться
336,bijanîpê,n m,-a/-ês,"рождение, роды"
337,bijanîpên,n m,-a/-ês,"рождение, роды"
338,bijanîpnîtko khêr,n phr,,родильный дом
339,bijav,n m,-a/-ês,замужество
340,bijavitko,adj m,,"брачный, свадебный"
341,bijavitko angrustî,n phr f pl,-ja/-ja-,обручальное кольцо
342,bijavitko iďa,n phr f pl,-i/-a-,свадебное платье
343,bijekhêskiro,adj m,,без одного
344,bikanêngiro,adj m,,лишенный обоих ушей
345,bikanêskiro,adj m,,одноухий
346,bikhêrêskiro,adj m,,бездомный
347,bikhêritko,adj,,бездомный
348,bikinîbnari,n m,-a/-is-,"продавец, торговец"
349,capnî,n f,-ja/-es-,лягушка
350,carstvo,n m,-î/-es-,царство
351,carstvo nibjesno,n phr m,—/-es-,"потусторниий мир,, небеса"
352,čekat,n m,-a/-es-,лоб
353,čekên,n m,-a/-es-,"сало, жир, свиной шпик"
354,ceľ,n f,-i/-ja-,цель
355,cêldari,n m,-ja/-es-,иноходец (лошадь)
356,cêmento,n m,-î/-os-,цемент
357,čeňa,n f pl,,серьги
358,čenoŕa,n f pl,,сережки
359,cêntraľno,adj,,центральный
360,cêntro,n m,-î/-os-,центр [«drê cêntra» - в центре]
361,cepj,n m,-i/-ja-,цепь
362,čeŕepo,n m,-î/-os-,череп
363,čereslo,n m,-î/-os-,ремень
364,cêrga,n f,-i/-a-,1. попона 2. ковёр
365,čergên,n f,-a/-es-,звезда
366,čergênori,n f,-ja/-es-,звездочка
367,černika,n f,—/-a-,черника
368,ćesno,adj m,,честный
369,česť,n f,—/-ja-,девственная плевна
370,čestnosť,n f,—/-ja-,честность
371,cêxo,n m,-î/-os-,цех
372,čib,n f,-a/-es-,язык
373,čibakiro,adj m,,болтливый
374,čibalîpên,n m,-a/-as-,"разговорчивость, болтливость"
375,čibalo,adj m,,болтливый
376,čido,adj m,,"обсыпанный, облитый"
377,čilavêla,v,-ď-/-d-,"трогать, прикасаться"
378,čiľčjako,n m,-î/-os-,"нарыв, чирей"
379,čindlê,n m pl,-a/-es-,ножницы
380,čindlî,n f,-ja/-a-,1. струна 2. скрипка 3. коса
381,čindlo,n m,-î/-os-,нож
382,čindo,adj ppp m,,"нарезанный, порезанный"
383,činďola,v,-îj-/—,обрываться
384,činêla,v,-ď-/-dl-,"1. резать, косить 2. писать"
385,čingirêla,v,-ď-/-d-,"сечь, хлестать, колоть"
386,činîbê,n m,-a/-ês,"письмо, письменность"
387,činîbên,n m,-a/-ês,"письмо, письменность"
388,činîbnari,n m,-ja/-es-,писатель
389,činîbnîtkari,n m,-ja/-es-,писатель
390,činîbnîtko,n m,-a/—,письменный стол
391,činîbnîtko,adj,,письменный
392,čiriklêrozlîdžjaibê,n m,-a/-ês,птицеводство
393,čiriklêrozlîdžjaibên,n m,-a/-ês,птицеводство
394,čiriklîtko,adj,,птичий
395,čiriklo,n m,-î/-os-,птица
396,čirikloro,n m,-î/-os-,птичка
397,čiripaxa,n f,-î/-a-,черепаха
398,čislo,n m,-î/-os-,число
399,čistinêla,v,-ď-/-îm-,чистить
400,čistîma,n f,-î/-a-,чистота
401,čisto,adj m,,чистый
402,čitvjergo,n m,-î/-os-,четверг [«do ĉitvjergo» - в четверг]
403,čivêla,v,-ď-/-d-,"сыпать, лить"
404,cîcalî,n f,-a/-es-,женщина (не цыганка)
405,cîcalo,n m,-î/-os-,мужчина (не цыган)
406,cîfra,n f,-î/-a-,цифра
407,cîmblî,n f pl,,ресницы
408,cîmponi,n f,-ja/-es-,скрипка
409,cîpa,n f,-î/-a-,"кожа, шкура, кора"
410,cîpano,adj m,,кожанный
411,cîpari,n m,-ja/-es-,1. скупщик лошадей на мясо 2. коновал
412,cîpêngiro,adj m,,кожный
413,cîpitko,adj,,кожевенный
414,cîpo,n m,-î/-os-,"кляча, худая лошадь"
415,cîsterna,n f,-î/-a-,цистерна
416,čjačes,adv mod,,"справедливо, верно"
417,čjačipê,n m,-a/-ês,"правда, истина"
418,čjačipên,n m,-a/-ês,"правда, истина"
419,čjačjunes,adv mod,,"истинно, верно, правильно"
420,čjačjuno,adj m,,"истинный, настоящий, правильный"
421,čjadêla,v,,"тошнить, рвать"
422,čjadêla pê,v,-îj-/—,"тошнить, рвать"
423,čjadîpê,n m,-a/-ês,тошнота
424,čjadîpên,n m,-a/-as-,тошнота
425,čjaj,n f,-ja/-a-,1. дочь 2. девушка-цыганка
426,čjajori,n f,-ja/-ja-,1. дочка 2. девочка
427,čjaľakirêla,v,-ď-/-d-,"насытить, накормить"
428,čjalîpê,n m,-a/-ês,сытость
429,čjalîpên,n m,-a/-ês,сытость
430,čjalo,adj m,,сытый
431,čjaľola,v,-îj-/-l-,"насытиться, быть сытым"
432,čjam,n f,-a/-es-,щека
433,čjamudêla,v,-îj-/—,целовать
434,čjamudêla pê,v,-îj-/—,целоваться
435,čjamudîpê,n m,-a/-ês,поцелуй
436,čjamudîpên,n m,-a/-ês,поцелуй
437,čjang,n m,-a/-es-,колено
438,čjanga,n f pl,-i/-a-,"подол, колени"
439,čjar,n f pl,-ja/—,"трава, растение"
440,čjaraibê,n m,-a/-ês,"кормление, корм"
441,čjaraibên,n m,-a/-ês,"кормление, корм"
442,čjaraibnari,n m,-ja/-es-,кормилец
443,čjaraibnîtko,adj,,кормовой
444,čjaravêl pê,v,-ď-/-d-,1. пастись 2. кормиться
445,čjaravêla,v,-ď-/-d-,1. пасти 2. кормить
446,čjaritko,adj m,,травяной
447,čjaro,n m,-î/-os-,"1. чашка 2. блюдо, тарелка"
448,čjarori,n f,-ja/-ja-,травка
449,čjaroro,n m,-î/-es-,1. чашечка 2. блюдце
450,čjasť,n f,-i/-ja-,часть
451,čjastno,n m,-î/-os-,частное (мат.)
452,čjastno,adj m,,частный
453,čjasto,adv mod,,частый
454,čjavo,n m,-e/-ês,"сын, парень, молодой цыган"
455,čjavoro,n m,-î/-ês,"1. сынок 2. ребенок, мальчик"
456,čjavrin,n f,-a/-ês,цыпленок
457,čjavrori,n f,-ja/-ês,цыпленок
458,čje tê,part mod,,нужно
459,čjebino,n f,—/-os-,необходимость [«tukê čjebino tê» - ты должен]
460,čjeŕez,adv mod,,через
461,čjokano,n m,-î/-os-,молот
462,čjon,n m,-a/-ês,"месяц, луна"
463,čjonîtko,adj,,1. лунный 2. месячный
464,čjor,n m,-a/-es-,вор
465,čjora,n f,-î/-a-,борода
466,čjoraxanês,adv mod,,"тайно, воровски, украдкой"
467,čjoraxano,adj m,,"плутовской, воровской"
468,čjorêla,v,-ď-/-d-,"красть, воровать"
469,čjori,n f,-ja/-ja-,"воровство, кража"
470,čjoribê,n m,-a/-es-,"воровство, кража"
471,čjoribên,n m,-a/-ês,"воровство, кража"
472,čjoribnaskiri,n f,-ja/-es-,воровка
473,čjoŕola,v,-alîj/—,беднеть
474,čjororês,adv mod,,бедно
475,čjororipê,n m,-a/-ês,"бедность, нищета"
476,čjororipên,n m,-a/-ês,"бедность, нищета"
477,čjororitko,adj,,бедный
478,čjororo,n m,-î/-os-,бедняк
479,čjuči,n f,-e/—,"1. грудь, сосок 2. соска"
480,čjučjo,adj m,,пустой
481,čjuibê,n m,-a/-ês,постель
482,čjuibên,n m,-a/-ês,постель
483,čjungardêla,v,-îj-/-d-,плевать
484,čjungardîpê,n m,-a/-ês,плевок
485,čjungardîpên,n m,-a/-ês,плевок
486,čjungardîpnaskiri,n f,-ja/-es-,плевательница
487,čjupňari,n m,-ja/-es-,пастух
488,čjupnî,n f,-ja/-es-,"кнут, хлыст, бич"
489,čjur,n f,-a/-a-,коса (женская)
490,cjuŕakiro,adj m,,ножевой
491,čjuŕakiro,n m,-î/-os-,озорник
492,čjurdêla,v,-îj-/-în-,"бросать, кидать"
493,čjurdêla pê,v,-îj-/-în-,бросаться
494,čjuri,n f,-ja/-es-,нож
495,čjurori,n f,-ja/-es-,ножичек
496,čjuť,adv mod,,"чуть, едва"
497,čjuť li,part mod,,чуть
498,čjuvêla,v,-ď-/-d-,"класть, положить"
499,čjuvêla pê,v,-ď-/-d-,бросаться
500,čjužo,adj,,"чужой, чуждый"
501,čjužo manuš,n phr m,-a/-is-,"незнакомец, иностранец"
502,členo,n m,-î/-os-,член
503,čonîtka,n m pl,,"менструация, месячные"
504,čonîtko svêto,n phr m,—/-os-,лунный свет
505,čonîtko zatmjenijo,n phr m,-i/-os-,лунное затмение
506,čovaxanî,n f,-a/-a-,ведьма
507,coxa,n f,-î/-a-,"1. армяк, свита 2. верхнее платье"
508,čoxanî,n f,-a/-a-,волшебница
509,čoxano,n m,-e/-ês,волшебник
510,čudo,n m,-î/-os-,чудо
511,čulko,n m,-î/-os-,чулок
512,cungľa,n f pl,-i/-ja-,вожжи
513,čuvstvo,n m,-î/-os-,"чувство, ощущение, восприятие, эмоция"
514,cvêtîtko,adj,,цветной
515,cvêto,n m,-î/-os-,1. цвет 2. цветок
516,cxilima,n m,-î/-a-,1. музыка 2. игра на музыкальном инструменте
517,cxiŕa,n f,-i/-ja-,сапоги
518,ďa,adv mod,,так
519,ďa kičik,adj phr indef,,"столько, так много"
520,dacîr,part mod,,прочь
521,dad,n m,-a/-ês,отец
522,dadêngiro,adj m,,отцовский
523,dadêskiro,adj m,,"отцовский, родительский"
524,dadîvês,adv temp,,сегодня [«dadîvês bîvêľakiro» - сегодня вечером]
525,dadîvêsatuno,adj m,,сегодняшний
526,dadoro,n m,-î/-os-,папенька
527,daj,n f,-ja/—,мать
528,dajori,n f,,матушка
529,dakiro,adj m,,материнский
530,dand,n m,-a/-ês,зуб
531,dandîrêla,v,-ď-/-d-,1. кусать 2. грызть
532,dandîrêla pê,v,-ď-/-d-,кусаться
533,dandvari,n f,-ja/-ja-,женщина (не цыганка)
534,dandvaro,n m,-î/-os-,мужчина (не цыган)
535,dar,n m,-a/-a-,боязнь
536,darakirdo,adj ppp m,,взволнованный
537,daranďola,v,-îj-/-îj-,пугаться
538,daranduko,adj m,,боязливый
539,darankuno,n m,-î/-os-,трус
540,darano,n m,-e/-ês,трус
541,darano,adj m,,1. трусливый 2. опасный
542,darano,adv mod,,страшно
543,daravêla,v,-ď-/-d-,пугать
544,darêla,v,-ď-/-d-,бояться
545,darinêla,v,-ď-/-dl-,дарить
546,dasai,pron,,такая
547,dava,pron dem m,,этот
548,davka,n f,-î/-a-,давка
549,dažê,part mod,,даже
550,dažê…na,part mod,,даже…не
551,ďejatiľnosť,n f,-i/-a-,1. деятельность 2. активность
552,ďejstvijo,n m,-i/-os-,действие
553,dekabŕo,n m,-i/-os-,декабрь
554,dekada,n f,-î/-a-,декада
555,dekreto,n m,-î/-os-,декрет
556,dêla,v,-ľ/-in,1. давать 2. начинать
557,dêla andrê,v,,запрягать
558,dêla drê dlugo,v phr,,"дать в долг, одалживать"
559,dêla duma,v phr,,думать
560,dêla godlî,v phr,,кричать
561,dêla kaŕo,v phr,,стрелять
562,dêla pê palê,v phr,,"пятиться назад, отпрянуть"
563,dêla šoľa,v phr,,свистеть
564,dêla timin,v phr,,оценивать
565,delegato,n m,-î/-os-,делегат
566,ďeľegatsko,adj,,делегатский
567,delimo,v mod,,должен
568,delisola,v,-alîj/—,делиться
569,dêmbitko,adj,,дубовый
570,dêmbo,n m,-î/-os-,дуб
571,ďemokratično,adj m,,демократичный
572,demokratija,n f,-i/-ja-,демократия
573,demonstracîja,n f,-i/-ja-,демонстрация
574,dêmut,adv temp,,"давно, издавна"
575,ďeň,n m,-i/-os-,день
576,ďeň rožďenija,n phr,-i/—,день рождения
577,ďepŕesija,n f,-i/-a-,депрессия
578,deputato,n m,-î/-os-,депутат
579,ďerzko,adj m,,дерзкий
580,dêš,num card,,десять
581,dêšêngiri,n f,-ja/-es-,десятка (в картах)
582,dêšêngiro,num ord,,десятый
583,dêšîtko,n m,-î/-os-,десятка (в картах)
584,dêšîtko,num fract,,одна десятая
585,dêstalo,n m,-î/-os-,1. десятский 2. понятой
586,dêsto,n m,-î/-os-,"палка, трость"
587,dêšto,num ord,,десятый
588,dêstoro,n m,-î/-os-,палочка
589,dêšuduj,num card,,двенадцать
590,dêšujekh,num card,,одиннадцать
591,dêšujekhitko,num ord,,одиннадцатый
592,ďetdomo,n m,-î/-os-,"сиротский приют, детдом"
593,ďetsko sado,n m,-i/-os-,детский сад
594,ďetstvo,n m,—/-os-,детство
595,Dêvêl,n m,-a/-ês,Бог
596,dêvlîtko,adj m,,божественный
597,di,n m,-ja/-es-,1. душа 2. сердце
598,diagnozo,n m,-î/-os-,диагноз
599,diagramma,n f,-î/-a-,диаграмма
600,dialektika,n f,-i/-a-,диалектика
601,dialogo,n f,-i/-os-,диалог
602,diametro,n m,-î/-os-,диаметр
603,dič,n m,-i/-a-,дичь
