Index,Entry Word,Part of Speech,Affix,Definition
84,anďa,adv loc,,"hierher, in diese Richtung"
85,andar,prep,,"von, aus"
86,andar,adv loc,,"1. davon, daraus 2. von innen"
87,andi daar,adv phr mod,,"aus Furcht, vor Angst"
88,ando ňilaj,adv temp,,im Sommer
89,ando suno dikhel ,v phr itr,,träumen
90,anel,v tr,,"herbringen, mitbringen, mitnehmen"
91,angaali,n f,,"Schoß, Umarmung"
92,angaalidel,v tr,,umarmen
93,angaar,n m,,Kohle
94,angara,n m pl,,Kohle
95,angaruno,adj m,,Kohle-
96,angl',prep,,vor (vor a-)
97,angla,prep,,vor
98,angle,part vb,,"vor-, hervor-"
99,angle,prep,,vor
100,angluno,adj m,,"1. voraus, als erstes 2. Vorder-"
101,angrusti,n f,,Ring
102,angušto,n m,,Finger
103,aňin,n f,,Honig
104,aňira,adv,,"so viel, in solchem Ausmaß"
105,arakel aari,partv tr,,"erraten, herausfinden"
106,arakhel,v tr,,"1. finden 2. behüten, aufpassen"
107,arakhel aari,partv tr,,"erraten, herausfinden"
108,arčič,n m,,Blei
109,armin,n m,,Kohl
110,asar,part comp,,"wie, so wie"
111,asar,conj,,"als, während"
112,asar,part comp,,"so wie, als (nach Komparativ)"
113,asarel,v tr,,seufzen
114,ašarel,v tr,,"loben, preisen"
115,asavo,pron dem,,"so ein, solch ein"
116,asel,v itr,,lachen
117,asel aari,partv tr,,auslachen
118,aso,pron dem,,"so ein, solch ein"
119,aso,pron rel,,was
120,aspin,n m,,Stahl
121,astarel,v tr,,"nehmen, ergreifen, fangen"
122,astarkerel,v tr,,"anfassen, handhaben, betasten"
123,asva,n m pl,,Tränen
124,athar,adv loc,,"von hier, daher"
125,aťi,adj,,so viel
126,auka,adv mod,,"so, auf diese Art und Weise"
127,avel,v itr,,"1. kommen 2. sein (Futur, Imperativ, Konditional) 3. werden (Vergangenheitszeiten uja)"
128,avka,adv mod,,"so, dadurch"
129,avka diťhol aari,v phr itr,,"es scheint, dass"
130,avral,adv loc,,"außen, von außen"
131,azir,adv caus,,deshalb
132,azonal,adv temp,,"sofort, unverzüglich"
133,baaldo,n m,,"Ball, Tanz"
134,baali,n f,,Sau
135,baalo,n f,,Schwein
136,baanato,n m,,"Kummer, Sorge"
137,baantinel,v tr,,"1. verletzen, schaden 2. berühren"
138,baar,n,,Stein
139,baar,n f,,Garten
140,baař,n,,Stein
141,baare,adv mod,,sehr
142,baarimo,n m,,Größe
143,baaripe,n m,,Größe
144,baaro,adj m,,groß
145,baaro raj,n phr,,mächtiger Mann
146,babo,n m,,Bohnen
147,baja,n f,,"Ärger, Schwierigkeit"
148,bajnel,v tr,,"bedauern, bereuen, büßen"
149,bakrano,adj m,,Schaf-
150,bakrano mas,n phr,,Schaffleisch
151,bakri,n f,,Schaf
152,bakro,n m,,Schafsbock
153,bal,n m,,Haar
154,baľaari,n m,,Schweinehirt
155,balano,adj m,,Schweine-
156,balano mas,n phr,,Schweinefleisch
157,balevas,n m,,Speck
158,baličho,n m,,Ferkel
159,balogno,adj m,,"linker, linke"
160,balval,n f,,Wind
161,banďal,v itr,,"lahm sein, hinken"
162,banďarel,v tr,,"krumm machen, verbiegen"
163,banďol,v itr,,krumm werden
164,bango,adj m,,"1. krumm, gebeugt 2. lahm"
165,baraarel,v tr,,"1. größer machen, wachsen lassen 2. aufziehen"
166,baraarel upe,partv tr,,"erziehen, aufziehen"
167,baraari,n m,,1. Maurer 2. Gärtner
168,bařaari,n m,,1. Maurer 2. Gärtner
169,baraatkiňa,n f,,Freundin
170,baraato,n m,,Freund
171,barbuľa,n f,,Kontrabass
172,baŕengero,n m,,Gärtner
173,barnavo,adj m,,braun
174,baro,adj m,,groß
175,baŕol,v itr,,wachsen
176,baruno,adj m,,steinern
177,barvalipe,n m,,"Wohlstand, Reichtum"
178,barvarel,v tr,,reich machen
179,bašaďi,n f,,"Glocke, Kuhglocke, Fiedel"
180,bašavel,v tr,,"Geige spielen, ein Musikinstrument spielen"
181,bašno,n m,,Hahn
182,bašol,v itr,,"Lärm machen, Geräusche verursachen (Tiere und Musikinstrumente)"
183,bast,n f,,Glück
184,bastalo,adj m,,glücklich
185,baťuva,n f,,Bündel
186,beeng,n m,,Teufel
187,beero,n m,,Schiff
188,belga,adj m,,Lispel-
189,berš,n m,,Jahr
190,beršiko,adj m,,-jährig
191,beršuko,adj m,,-jährig
192,berveli,n f,,"Biene, Wespe"
193,bešane,n pl,,"Sessel, Sitz"
194,bešavel,v tr,,"setzen, zum Hinsetzen bewegen"
195,bešel,v itr,,::::Parse Failure::::
196,bešel upo gra,v phr itr,,"aufs Pferd steigen, sich aufs Pferd setzen"
197,beťaari,n m,,"Räuber, Wegelagerer"
198,bi,prep,,ohne
199,bianel,v tr,,1. ein Kind gebären 2. ein Ei legen
200,bibastalo,adj m,,unglücklich
201,biboldi,n f,,Jüdin
202,biboldo,n m,,Jude
203,bibuuťako,adj m,,arbeitslos
204,bičaačo,adj m,,"falsch, perfid"
205,bičavel,v tr,,schicken
206,bičhavel,v tr,,schicken
207,bidadeskero,adj m,,vaterlos
208,bijav,n m,,Hochzeit
209,bikinel,v tr,,verkaufen
210,biknel,v tr,,verkaufen
211,bikneskero,n m,,Händler
212,biľaarel,v tr,,"schmelzen, tauen"
213,bilal,v itr,,"schmelzen, tauen"
214,biľal,v itr,,"schmelzen, tauen"
215,bilavel,v tr,,"etwas schmelzen, etwas auftauen"
216,bilondo,adj m,,ungesalzen
217,birili,n f,,"Biene, Wespe"
218,birinel,v mod,,"können, fähig sein"
219,biromňakero,adj m,,unverheiratet
220,birta,n f,,"Herberge, Gasthaus"
221,birto,n m,,"Herberge, Gasthaus"
222,biš,num card,,zwanzig
223,bišengi,n f,,"Zwanziger, Zwanzig-Forint-Note (Ungarische Banknote)"
224,bišto,num ord,,zwanzigster
225,bistrel,v tr,,vergessen
226,bloka,n f,,Fenster
227,bluuzo,n m,,Bluse
228,boba,n f,,Mais
229,bobi,n m,,Mais
230,bobo,n m,,Mais
231,bok,n f,,Hunger
232,bokh,n f,,Hunger
233,bokhajol,v itr,,"hungern, hungern nach"
234,bokhalo,adj m,,hungrig
235,bokoli,n f,,"Kuchen aus Mehl, Fett und Salz, mit oder ohne Hefe"
236,boldines,adv mod,,"umgekehrt, verkehrt"
237,bolel,v tr,,"taufen, tauchen"
238,bolta,n f,,"Geschäft, Laden"
239,boodeeva,n f,,Hütte
240,boori,n f,,"1. Schwiegertochter 2. Braut, Verlobte"
241,boov,n m,,Ofen
242,börtön,n f,,Gefängnis
243,braana,n f,,"Türschloss, Türe"
244,bravenca,n f,,Ameise
245,briiga,n f,,"Kummer, Sorge"
246,briižinel,v itr,,"sich sorgen, bekümmert sein"
247,brišind,n m,,Regen
248,briźako,n m,,Weste
249,brunginel,v itr,,herunterhängen
250,bubreško,n m,,"Muskelmagen, Niere"
251,bučuma,n f,,"Stumpf, Klotz"
252,buhaja,n f,,Problem
253,buka,adj,,"ein wenig, ein bisschen"
254,buka,adv,,"klein, wenig"
255,buko,n m,,Leber
256,bul,n f,,Hintern
257,bule del,v phr itr,,kopulieren
258,bulhaarel,v tr,,"verbreitern, erweitern"
259,bulho,adj m,,"breit, weit"
260,burňik,n f,,Handvoll
261,buro,n m,,"Strauch, Busch, Dornbusch"
262,but,adj,,viel
263,butaaig,adv temp,,"lange, lange Zeit"
264,butavo,adj m,,dumm
265,buteder,adj,,mehr
266,buter,adj,,mehr
267,buťiskero manuš,n phr,,"Arbeiter, fleißiger Arbeiter"
268,butivar,adv mod,,"oft, viele Male"
269,butvar,adv mod,,"oft, viele Male"
270,buuti,n f,,"1. Arbeit, Beruf, Job 2. Angelegenheit"
271,buxľaarel,v tr,,"verbreitern, erweitern"
272,buze,n m,,Sporn
273,buzex,n m,,Sporn
274,buzňaare,n pl,,Filler
275,buzňi,n f,,Ziege
276,buzno,n m,,"Ziege, Ziegenbock"
277,ča,adv mod,,nur
278,čaačo,adj m,,"wahr, richtig"
279,čaajol,v itr,,"sich satt essen, sich sättigen"
280,čaaľol,v itr,,"sich satt essen, sich sättigen"
281,čaar,n f,,Gras
282,čaaŕalo,adj m,,mit Gras bewachsen
283,čaarel,v tr,,lecken
284,čaaro,n m,,"Teller, Schale, Geschirr"
285,čaaso,n m,,Zeit
286,čačaarel,v tr,,1. richtig stellen 2. behaupten
287,čačipe,n m,,Wahrheit
288,čak,adv mod,,nur
289,caklo,n m,,1. Glas (Material) 2. Flasche
290,cakluni ďaara,n phr,,Glashütte
291,cakluno,adj m,,"gläsern, aus Glas, Glas-"
292,čalaado,n m,,1. Familie 2. Kinder
293,čalaďi,n m,,1. Stunde 2. Uhr
294,čalaďol,v itr,,"aufschlagen, anprallen, anstoßen"
295,čalavel,v tr,,"1. stoßen, schlagen 2. beschlagen (Pferd)"
296,čamčaarel,v tr,,weiden
297,čang,n f,,1. Knie 2. Bein
298,čanga del,v phr itr,,niederknien
299,čarda,n f,,Gasthaus
300,čavri,n f,,"junges Huhn, Küken"
301,čehiko,adj m,,tschechisch
302,čekat,n m,,Stirn
303,celo,adj m,,ganz
304,čeňa,n pl,,Ohrringe
305,čepo,n m,,Tropfen
306,cerha,n f,,Zelt
307,Cerhaari,n m,,Cerhari (Romagruppe)
308,cerhaki beeli,n phr,,Zeltstange
309,čerhen,n f,,Stern
310,čhaa,n m,,"Sohn (Rom), Knabe (Rom)"
311,čhaavo,n m,,"Sohn (Rom), Knabe (Rom)"
312,čhaj,n f,,"Mädchen, Tochter (Romni)"
313,čham,n m,,Wange
314,čhandel,v itr,,"brechen, erbrechen"
315,čhandel aari,partv itr,,"brechen, erbrechen"
316,čhandi,n,,"Kleiderschrank, Schrank"
317,čhib,n f,,1. Zunge 2. Sprache
318,čhibaalo,n m,,"Oberhaupt einer Romagruppe, Dorfältester"
319,čhidel,v tr,,werfen
320,čhidkerel,v tr,,herumwerfen
321,čhinalo,adj m,,scharf
322,čhinďol,v itr,,"zerbrechen, reißen"
323,čhinďol teele,partv tr,,"abreißen, einstürzen"
324,čhinel,v tr,,schneiden
325,čhinel aari o kašt,v phr tr,,Baum fällen
326,čhinel o kašt,v phr tr,,Holz hacken
327,čhingerel,v tr,,zerreißen
328,čhingrel,v tr,,zerreißen
329,čhito,n m,,Gefangener
330,čhivel,v tr,,"1. werfen 2. setzen, legen, stellen, tun"
331,čhivel pe,v itr,,"weglaufen, durchbrennen"
332,čhivel pe teele,partv itr,,sich ausziehen
333,čhivel teele,partv tr,,"ausziehen, ablegen"
334,čhon,n m,,1. Monat 2. Mond
335,čhora,n pl,,"Bart, Schnurrbart"
336,čhorďol,v itr,,fließen
337,čhorďol aari,partv itr,,"überfließen, ausrinnen"
338,čhorel,v tr,,"gießen, schütten"
339,čhorel aari,partv tr,,"ausgießen, ausschütten"
340,čhungar,n m,,"Spucke, Speichel"
341,čhungarel,v tr,,spucken
342,čhungarel teele,partv tr,,anspucken
343,čhuuri,n f,,Messer
344,čibalo,n m,,Schmied
345,cidel,v tr,,ziehen
346,cidel pe,v itr,,sich verbergen
347,cidel teele leskeri cipa,v phr tr,,etwas häuten
348,cidkerel,v tr,,ziehen (frequentativ)
349,cigareta,n f,,Zigarette
350,cigareti,n f,,Zigarette
351,čik,n f,,Schlamm
352,čikalo,adj m,,schlammig
353,čiken,n m,,"Fett, Schmierfett"
354,čikenaalo,adj m,,fett
355,čiklel,v itr,,niesen
356,čiklel pes,v phr itr,,niesen
357,čikno,adj m,,fett
358,čil,n m,,Butter
359,čila,adv temp,,"seit langem, vor langer Zeit"
360,čilalo,adj m,,"Butter-, mit Butter"
361,čilutno,adj m,,"alt, ehemalig"
362,cipa,n f,,"Haut, Leder"
363,čiriǩano,adj m,,Vogel-
364,čirikli,n f,,"Vogel, Spatz"
365,čiriklo,n m,,"Vogel, Spatz"
366,čislo,adj m,,"mager, hager, dünn"
367,čiśol,v itr,,"abnehmen, Gewicht verlieren"
368,čit kerel,v phr itr,,still sein
369,čitel,v itr,,still sein
370,čohaňi,n f,,Hexe
371,Colaari,n m,,"Colari (Romagruppe), Teppichhändler (Romagruppe)"
372,čoor,n m,,"Dieb, Räuber, Wegelagerer"
373,čooŕal,adv mod,,"heimlich, im geheimen"
374,čorel,v tr,,stehlen
375,čořika,adv mod,,"armselig, dürftig, in Armut"
376,čoripe,n m,,Armut
377,čoro,adj m,,"1. arm 2. verwaist 3. schlecht (Geräte, Tiere)"
378,čorvalo,adj m,,"elend, arm"
379,cukri,n f,,Zucker
380,cukro,n m,,Zucker
381,čumidel,v tr,,küssen
382,čumidipe,n m,,Küssen
383,čumidkerel,v itr,,einander küssen
384,čumig,n f,,Peitsche
385,čumnik,n f,,Peitsche
386,čuňig,n f,,Peitsche
387,čunra,n f,,"Haarlocke, Haarsträhne"
388,čurindel,v tr,,stechen
389,čuuči,n f,,weibliche Brust
390,čuuči pel,v phr itr,,an der Brust trinken
391,čuučo,adj m,,leer
392,čuučol,v itr,,leer werden
393,čuurna,n f,,"Haarlocke, Haarsträhne"
394,daar,n f,,Furcht
395,ďaara,n f,,Fabrik
396,daaratar,adv,,"aus Furcht, vor Angst"
397,ďaaso,n m,,Trauer
398,dad,n m,,Vater
399,daj,n f,,Mutter
400,dand,n m,,Zahn
401,dandarel,v tr,,beißen
402,danderel,v tr,,beißen
403,daral,v tr,,"fürchten, Angst haben vor"
404,daravel,v tr,,"1. erschrecken, Angst machen 2. eifersüchtig sein"
405,darda,n f,,Katze
406,de,conj,,"aber, jedoch"
407,deci,n f,,Deziliter
408,del,v tr,,geben
409,Del,n m,,Gott
410,del ek ril,v phr itr,,furzen
411,del o jiv,v phr itr,,es schneit
412,Delooro,n m,,lieber Gott
413,deš,num card,,zehn
414,deš šel,num card,,tausend
415,desto,n m,,"Griff, Schaft"
416,ďiilaazinel,v itr,,Lieder singen
417,ďiili,n f,,Lied
418,ďiiz,n f,,"Schloss, Burg"
419,dikhel,v tr,,"1. sehen, anschauen 2. besuchen"
420,dikhel aari,partv itr,,aussehen wie
421,ďilavel,v tr,,singen
422,diliňarel,v tr,,"zum Narren machen, verliebt machen"
423,dilino,adj m,,"verrückt, töricht"
424,dilino kher,n phr,,Irrenhaus
425,diliňol,v itr,,verrückt sein nach
426,dilo,n m,,Mittag
427,diťhol,v itr,,1. gesehen werden 2. scheinen
428,ďiv,n m,,Weizen
429,dive,n m,,Tag
430,divese,adv temp,,"bei Tag, tagsüber"
431,dobinel,v tr,,gewinnen
432,doktori,n m,,Arzt
433,dolgo,n m,,"Ding, Angelegenheit"
434,dooš,n f,,"Fehler, Sünde"
435,dorik,n f,,"Schnur, Faden"
436,dorika,n f,,"Schnur, Faden"
437,doš,n f,,"Fehler, Sünde"
438,došalo,adj m,,schuld
439,dosta,adv,,"genug, ziemlich"
440,draakh,n f,,1. Traube 2. Weinberg
441,draakhuno,adj m,,"Trauben-, Wein-"
442,drab,n m,,Tabak
443,drom,n m,,"Weg, Straße"
444,dromengoro,n m,,"Streuner, Landstreicher"
445,du,num card,,zwei
446,dubalo,adj m,,stinkend
447,dudum,n m,,Kürbis
448,dudumešťi,n m,,Vlax Romaverband
449,dugo,adj m,,lang
450,duhano,n m,,Tabak
451,duj,num card,,zwei
452,dujto,num ord,,zweiter
453,dukh,n f,,Schmerz
454,dukhado,adj m,,schmerzend
455,dukhal,v tr,,"weh tun, schmerzen"
456,dumo,n m,,Rücken
457,dumuk,n f,,Faust
458,Dunaja,n,,Donau
459,duňha,n f,,Daunen
460,duur,adv loc,,weit
461,duural,adv loc,,von weither
462,duvar,num mult,,zweimal
463,dužno,adj m,,"verschuldet, Schuldner sein"
464,džal,v itr,,gehen
465,džanel,v tr,,1. wissen 2. denken
466,džeene,adv,,"von ihnen (nur nach Zahlwörtern), zusammen (nur nach Zahlwörtern)"
467,džeeneg,adv,,"von ihnen (nur nach Zahlwörtern), zusammen (nur nach Zahlwörtern)"
468,dži ko,prep,,1. nach 2. bis
469,džido,adj m,,"lebendig, am Leben"
470,dživdo,adj m,,"lebendig, am Leben"
471,dživel,v itr,,leben
472,dživiben,n m,,Leben
473,dživipo,n m,,Leben
474,džukel,n m,,Hund
475,džuklimo,n m,,"Schlauheit, Beharrlichkeit"
476,džungalo,adj m,,hässlich
477,džuu,n m,,1. Laus 2. Geld
478,džuuli,n f,,Frau
479,džuuľi,n f,,Frau
480,džuuvľikano,adj m,,Frauen-
481,džuuvľikano thud,n phr,,Muttermilch
482,džuvalo,adj m,,"verlaust, lausig"
483,ebeedo,n m,,"Mittagessen, Abendessen"
484,ebiido,n m,,"Mittagessen, Abendessen"
485,eeš,conj,,und
486,eezika,n f,,Reh
487,eezike,n f,,Reh
488,efta,num card,,sieben
489,eftaiko,num ord,,siebenter
490,ek,num card,,eins
491,ek,art indef sg,,ein
492,ek čepo,adj,,"ein wenig, ein bisschen"
493,ekethaane,adv mod,,zusammen
494,ekethaane phandel,partv tr,,"zusammenbinden, bündeln"
495,ekhetaane,adv mod,,zusammen
496,ekvares,adv,,einander
497,eňa,num card,,neun
498,eňato,num ord,,neunter
499,endaaňa,n f,,Verwandtschaft
500,epaš,adj,,halb
501,epašooneg,adv mod,,"teilweise, zur Hälfte"
502,erďavo,adj m,,schlecht
503,erdiisi,n m,,Förster
504,erňi,n m,,Raspel
505,eš,conj,,und
506,ezera,num card,,tausend
507,ezero,num card,,tausend
508,falo,n m,,Mauer
509,feder,adv mod,,besser
510,felhöövo,n m,,Wolke
511,fene,n m,,Teufel
512,ficko,n m,,Nest
513,fojinel,v itr,,"fließen, rinnen, rieseln"
514,foninel,v tr,,"spinnen, drehen"
515,fooro,n m,,1. Stadt 2. Markt
516,forinto,n m,,Forint (ungarische Währung)
517,fosuj,n m,,Bohnen
518,fusuj,n m,,Bohnen
519,gaada,n pl,,"Gewand, Kleider"
520,gaadži,n f,,"1. Gadži, Bäuerin 2. Ehefrau"
521,gaadžo,n m,,"1. Gadžo, Bauer 2. Ehemann"
522,gaav,n m,,1. Dorf 2. Stadt
523,gad,n m,,Hemd
524,gadžikaano,adj m,,Gadže-
525,gaja,n f,,"Zweig, Ast"
526,garado,adj m,,versteckt
527,garavel,v tr,,"verstecken, verbergen"
528,garuvel,v itr,,sich verstecken
529,gaveskero aagor,n phr,,Dorfrand
530,gazda,n m,,"Herr (eines Dieners, Tieres, Guts)"
531,ger,n f,,Krätze
532,geraalo,adj m,,"grindig, schorfig, räudig"
533,gerik,adv loc,,fort
534,gerik džal,v phr itr,,weggehen
535,gero,adj m,,"1. arm, unglücklich 2. verstorben"
536,ginel,v tr,,1. lesen 2. zählen
537,giv,n m,,Weizen
538,gizdavo,adj m,,"arrogant, stolz"
539,glinda,n f,,Spiegel
540,goďar,adj,,"klug, besonnen"
541,goďaver,adj,,"klug, besonnen"
542,goj,n f,,Wurst
543,goodi,n f,,"Geist, Hirn"
544,gooďi,n f,,"Geist, Hirn"
545,gooja,n pl,,Gedärme
546,gra,n m,,Pferd
547,graho,n m,,Erbsen
548,granica,n f,,Grenze
549,grasni,n f,,Stute
550,grastano,adj m,,Pferde-
551,grastano bal,n phr,,Pferdehaar
552,griho,n m,,"Sünde, Verbrechen"
553,griminel,v itr,,es donnert
554,grobo,n m,,Grab
555,guli daj,n phr,,leibliche Mutter (im Gegensatz zur Stiefmutter)
556,gulo,adj m,,1. süß 2. lieb
557,gulo dad,n phr,,leiblicher Vater (im Gegensatz zum Stiefvater)
558,guruv,n m,,"Stier, Ochse"
559,guruvaano,adj m,,"Rinds-, Ochsen-"
560,guruvni,n f,,Kuh
561,guruvňi,n f,,Kuh
562,Gurvaari,n m,,Gurvari (Romagruppe)
563,ha,conj,,"wenn, ob"
564,haabe,n m,,"Essen, Nahrung"
565,haaben,n m,,"Essen, Nahrung"
566,haaboruuvo,n m,,"Krieg, Schlacht"
567,haat,part narr,,"nun, gut, warum, also"
568,hahavel,v tr,,füttern
569,hajnel,v tr,,"bedauern, bereuen, büßen"
570,hajol,v tr,,1. verstehen 2. fühlen
571,hajoovo,n m,,Schiff
572,hal,v tr,,essen
573,hal aari,partv tr,,ein Loch in etwas nagen
574,hal teele,partv tr,,abknabbern
575,hal upe,partv tr,,verschlingen
576,halgatinel,v tr,,"zuhören, beachten"
577,hamzinel,v itr,,gähnen
578,handžel,v tr,,"kratzen, zerkratzen"
579,handžol,v itr,,Juckreiz haben
580,hanel,v tr,,graben
581,haňig,adv mod,,gut
582,hanvalo,n m,,"Essen, Vorrat"
583,hap,v,,"ergreifen, packen"
584,harbuuzi,n f,,Zuckermelone
585,harbuz,n m,,Zuckermelone
586,harkum,n f,,"Kupfer, Messing"
587,harno,adj m,,kurz
588,harťa,n m,,Schmied
589,hasarel,v tr,,"verlieren, zerstören"
590,hasel,v itr,,husten
591,hataaro,n m,,1. Grenze 2. Feld
592,heďo,n m,,Berg
593,heev,n f,,Loch
594,heevjalo,adj m,,"löchrig, durchlöchert, leck"
595,heevjarel,v tr,,ein Loch machen
596,hera,n f,,Klee
597,hi,v cop,,ist
598,hiira,n f,,Neuigkeiten
599,hiirešo,adj m,,"berühmt, famos"
600,hiiro,n m,,Neuigkeiten
601,hijel,v itr,,scheißen
602,hilaadi,adv mod,,mit Vergnügen
603,hinel,v itr,,scheißen
604,hoď,conj,,dass
605,hoď te,conj,,"um zu, damit"
606,hohamno,n m,,Lügner
607,hohavel,v tr,,"1. täuschen 2. anlügen 3. verlocken, verführen"
608,hohavno,n m,,Lügner
609,hohoo,interj,,he
610,holev,n f,,Hosen
611,holov,n f,,Hosen
612,holovengro,n m,,Schneider
613,hooli,n f,,"Zorn, Wut"
614,hoor,adj m,,tief
615,hot te,conj,,"wenn, falls"
616,hudel,v tr,,"nehmen, fangen, erwischen, bekommen"
617,huhur,n f,,"Pilz, Schwamm"
618,hulaj,n m,,"Herr (eines Dieners, eines Tieres, eines Guts)"
619,hulavel,v tr,,kämmen
620,hulavel pe,v itr,,sich kämmen
621,humer,n m,,Nudel
622,hurdi,n f,,Spreu
623,hurdo,adj m,,klein
624,hurťi,n f,,Spreu
625,hušinel,v tr,,"kneten, verkneten"
626,hušnel,v tr,,"kneten, verkneten"
627,huumi,n m,,"Gewand, Fetzen, Zeug"
628,i,art def f sg,,die
629,ič,adv temp,,"gestern Nacht, gestern"
630,iileto,n m,,Leben
631,iiš,conj,,und
632,ikrel,v tr,,"1. halten, behalten 2. unterstützen, ernähren"
633,inkaab,adv mod,,"eher, mehr"
634,ipen,adv mod,,"sogar, gerade"
635,iškola,n f,,Schule
636,ispidel,v tr,,"ziehen, drücken, hineindrücken"
637,ispitel,v tr,,"ziehen, schieben, stoßen, drücken, hineindrücken"
638,ispitkerel,v tr,,"stechen, sticheln, stoßen"
639,ištaaloova,n f,,Stall
640,jaageri,n m,,Jäger
641,jaalo,adj m,,roh
642,jaaro,n m,,Ei
643,jaaro,n m,,Mehl
644,jaaro kerel,v phr tr,,Eier legen
645,jag,n f,,Feuer
646,jagalo,n m,,Polizist
647,jagate avel,v phr itr,,sich aufregen
648,jaj,interj,,oh
649,jeek,art indef sg,,ein
650,jeek,num card,,eins
651,jek,num card,,eins
652,jek,art indef sg,,ein
653,jekvar,adv temp,,"einst, einmal"
654,jekvar,num mult,,1. ein Mal 2. einmal
655,jekvares,adv,,einander
656,jelo,n m,,Zeichen
657,jepaš,adj,,halb
658,jerno,adj m,,nüchtern
659,jigo,n m,,Süden
660,jiilo,n m,,Herz
661,jiv,n m,,Schnee
662,jivend,n m,,Winter
663,jivende,adv temp,,im Winter
664,joj,pron pers 3 sg f,,sie (sg.)
665,jokharsa,adv mod,,auf einmal
666,juhaasi,n m,,Schafhirt
667,kaa,conj,,1. dass 2. denn
668,kaa,pron rel,,"wo, wohin"
669,kaa,pron int,,"wo, wohin"
670,kaaj,pron rel,,"wo, wohin"
671,kaaj,pron int,,"wo, wohin"
672,kaaj,conj,,1. dass 2. denn
673,kaajol,v itr,,schwarz werden
674,kaalo,adj m,,schwarz
675,kaaľol,v itr,,schwarz werden
676,kaar,n m,,Penis
677,kaaraalo,adj m,,dornig
