Index,Entry Word,Part of Speech,Affix,Definition
146,akanak,adv temp,,"teraz, hneď"
147,akanake,adv temp,,"teraz, hneď"
148,akanakes,adv temp,,"teraz, hneď"
149,akanastar,adv temp,,"od teraz, od tejto doby, od tejto chvíle"
150,akaňik,adv temp,,"teraz, hneď"
151,akanutnes,adv temp,,zatiaľ
152,akanutno,adj m,,"1. terajší, súčasný 2. doterajší"
153,akarig,adv loc,,1. až tam 2. až odtadiaľ 3. tamadiaľ
154,akava,pron dem m,,"ono, tamto"
155,akavka,adv mod,,"tak, takto, takýmto spôsobom, (najprv) potom"
156,ake,adv loc,,1. tu 2. sem
157,akhaľiben,n m,-a/-as-,uhranutie
158,akharel ,v tr,-ď-/-d-,"volať, pozývať, pomenovať (krstným menom)"
159,akharel avri,partv tr,-ď-/-d-,"vyhlásiť, prehlásiť"
160,akhariben,n m,-a/-as-,"volanie, pozvanie, predvolanie, vyhláška"
161,akhor,n m,-a/-es-,orech
162,akhorin,n f,-a/-a-,vlašský orech (strom)
163,akhoruno,n m,-e/-es-,orechový strom
164,aki,adj,,"minulá, byvalá"
165,aki,pron dem f,,"ona, tamta"
166,akirat,adv temp,,minulej noci
167,akirat,n f,-a/-a-,minulá noc
168,akiraťakero,adj m,,z minulej noci
169,akor,adv temp,,"1. vtedy, v tej dobe 2. v tom prípade, tak"
170,akor the akor ,adv phr temp,,vtedy  a vtedy
171,akorestar,adv temp,,od tej doby
172,akorutno,adj m,,"vtedajší, rovnaký, podobný"
173,akorutno,n m,-a/-es-,vrstovník
174,ala,pron dem pl,,títo
175,ála,n f,-a/-a-,brada
176,Alah,n m,-a/-os-,Alah
177,alamoňiklo,adj m,,hliníkovy
178,alamoňis,n m,-a/-is-,hliník
179,alapitišágos,n m,-a/-os-,zhodnotenie
180,alaraťakero,adj m,,"dnešnej noci, dnešného večera"
181,áláši,n f,-a/-a-,"postup, povýšenie"
182,alatos,n m,-i/-os-,"obluda, zviera"
183,alavni keňva,n phr,,slovník
184,aleberšeskero ,adj m,,tohtoročný
185,aleforoskero,adj m,,z onoho mesta
186,aleforoskero čhibalo ,n phr,,starosta onoho mesta
187,alegaveskere Roma,n phr,,Rómovia z onej dediny
188,alegaveskero ,adj m,,"1. z onej vsi, dediny 2. "
189,alergia,n f,-i/-a-,alergia
190,alergicko,adj,,alergický
191,alethaneskero,adj m,,z onoho miesta/kraja
192,alethemeskero,adj m,,1. z tohoto kraja 2. z tohoto štátu
193,alimentaris,n m,-a/-is-,"človek, ktorý platí alimenty"
194,alkodinel,v tr,-ď-/-imen,"zjednať, objednať (väčšinou sa užíva vo význame zjednať hudbu na svadbu, zábavu)"
195,alkodišagos,n m,-i/-os-,dohoda s hudobníkmi
196,aludimo,n m,—/-es-,"kvasenie, fermentácia"
197,amal,n m,-a/-es-,"kamarát, priateľ"
198,amaro ,pron poss 1 sg m,,náš
199,amaro (manuš),n phr,,"naše, náš človek/ priateľ/spojenec/príslušník (etnickej skupiny/komunity)"
200,ambora džuvľi,n phr,,fešanda
201,baba,n f,-i/-a-,1. babička 2. bábovka
202,babica,n f,-i/-a-,"pôrodná baba, (pôrodna sestra)"
203,babilonos,n m,-i/-os-,mrakodrap
204,babka,n f,-i/-a-,1. bábika 2. pôrodná baba
205,bačis,n m,-a/-is-,"ujec, ujo, strýko"
206,bagažia,n f,-i/-a-,batožina
207,báj,n f,,rukáv
208,bajašno,adj m,,"starostlivý, dbalý"
209,bajcin(ker)el,v itr,-ď-/-d-,1. klátiť 2. plantať sa
210,bajcin(ker)el le pindrenca,v phr,,klátiť nohami
211,bajinel,v itr,-ď-/-imen,"1. ľutovať, mrzieť 2. vadiť"
212,bajinel pal (+Abl.),partv tr,-ď-/-men,"dbáť o/na, starať sa"
213,bajipen,n m,-a/-as-,"1. antikoncepcia, ochrana 2. ľútosť, súcit"
214,bajlos,n m,-i/-os-,pohroma
215,bajoneta,n f,-i/-a-,bajonet
216,bajonetos,n m,-i/-os-,bajonet
217,bajta,n f,-i/-a-,"válok, vál (kuchynský)"
218,bajusato,adj m,,fúzatý
219,bajusato,n m,-e/-es-,fúzatý
220,bajusi,n pl,,fúzy
221,bajusiči,n pl,,malé fúzy
222,bajuzato,n m,-e/-es-,fúzaty
223,bajuzato,adj m,,fúzatý
224,baklažános,n m,-i/-os-,baklažán
225,bakombra(n)di,n pl,,"bokombrady, kotlety"
226,bakraňi mľazga,n phr,,bryndza
227,bakrano,n m,-e/-es-,baraní
228,bakrano mas,n phr,,"baranie mäso, baranina"
229,bakri,n f,-a/-a-,ovca
230,bakrikano,adj m,,baraní
231,bakro,n m,-e/-es-,baran
232,bakroro,n m,-a/-es-,jahňa
233,baksa,n f,-i/-a-,1. púzdro na husle/violu 2. plechová krabica
234,baksica,n f,-i/-a-,pokladnička
235,bakuľa,n f,-i/-a-,palica (na podopieranie)
236,bal,n m,-a/-es-,1. vlas 2. klas 3. osivo
237,balado,adj m,,vlasatý
238,balaginel le mulenca,v phr,,byť prenasledovaný duchmi zomrelých
239,balamuta,n f,-i/-a-,"1. rámus 2. neplecha 3. problém, ťažkosti"
240,balamutinel,v tr/itr,-ď-/-men,1. rámusiť 2. vyvádzať 3. znepokojovať
241,balanda,n f,-i/-a-,nocľaháreň
242,balaňi,n f,-a/-a-,"1. koryto 2. odkvap 3. válov, žľab"
243,balano,adj m,,"prasačí, svinsky"
244,balano mas,n phr,,bravčové mäso
245,balaňori,n f,,1. nádoba na zarobenie cesta 2. odkvap
246,balevas,n m,-a/-as-,slanina
247,balevaseskero,adj m,,slaninový
248,balevaseskero žiros,n phr,,"sadlo, masť vyškvarené zo slaniny"
249,baľi,n f,-a/-a-,"1. sviňa, prasnica 2. kočka, pekné dievča"
250,baličaňi xeroj,n phr,,bravčové stehno
251,baľičano,adj m,,1. prasačí 2. svinsky
252,baľičano manuš,n phr,,"darebák, mizera"
253,baľičho,n m,-e/-es-,kanec
254,baľiči,n f,-a/-a-,"sviňa, prasnica"
255,baľičo,n m,-e/-es-,"veper, prasa"
256,baľipen,n m,-a/-as-,sviniareň
257,balkóna,n f,-i/-a-,balkón
258,balkonos,n m,-i/-os-,balkón
259,balo,n m,-a/-es-,ples
260,bálo,n m,-e/-es-,"veper, prasa"
261,baľogaris,n m,-a/-is-,ľavák
262,baľogno,adj m,,ľavý
263,balon,n m,-a/-es-,balón
264,balóna,n f,-i/-a-,balón
265,baloro,n m,-e/-es-,"malé prasiatko, svinka"
266,balvaj,n f,—/-a-,1. vietor 2. dych
267,balvajardo,n m,-e/-es-,dúchadlo
268,balvajuno,adj m,,veterný
269,balval,n f,,1. vietor 2. dych
270,balvazis,n m,-a/-is-,ceruzka
271,balviris,n m,-a/-is-,"holič, kaderník"
272,balvirka,n f,-i/-a-,"holička, kaderníčka"
273,baňa,n f,-i/-a-,"šachta, baňa"
274,bananos,n m,-i/-os-,banán
275,banda,n f,-i/-a-,skupina (hudobná)
276,banďarde topanki,n phr,,zošľapané topánky
277,banďarďipen,n m,-a/-as-,"1. zakrivenie 2. oblúk klenby, klenutie 3. zákruta"
278,banďardo,adj m,,"1. zohnutý, ohnutý 2. naklonený, zakrivený, skrivený"
279,banďardo avri,partv tr,,"vychylený, vyklenutý"
280,banďardo muj,n phr,,ochrnutá tvár
281,banďarel,v tr,-ď-/-d-,"1. ohýbať 2. skláňať, nakláňať 3. kriviť, krútiť"
282,banďarel e duma,v phr,,"hovoriť  okľukami, vykrúcať sa"
283,banďarel o muj/o nakh,v phr,,škľabit sa
284,banďarel pes,v phr itr,-ď-/-d-,"1. ohýbať 2. skláňať, nakláňať 3. kriviť, krútiť"
285,banďarel pre sera,v phr,,"zabočiť, zahnúť"
286,banďaripen,n m,-a/-as-,"záhyb, ohyb"
287,banďarkerdo,adj m,,1. prehnutý 2. úplne skrivený
288,banďarkerel,v tr,-ď-/-d-,"1. prehýbať 2. pokrútiť, skrútiť"
289,banďarkerel pes,v phr,-ď-/-d-,"1. prehýbať sa, úplne sa ohnúť 2. hlboko sa klaňať 3. poklonkoval"
290,bandera,n f,-i/-a-,"vlajka, zástava"
291,banďiľa pal o drom,v phr,,1. vychýlil sa z cesty 2. skriviť sa
292,bandiľo,adj m,,skrivený
293,bandiľo muj,n phr,,"skrivená tvár, pokrytecký výraz"
294,bandistas,n m,-a/-as-,člen skupiny (hudobnej)
295,banďol,v tr/itr,-iľ-/-il-,"1. ohnúť sa, zohnúť sa 2. vykloniť sa"
296,banďol avri,partv itr,-iľ-/-il-,vychýliť sa
297,banďol pre čang,v phr,,"napadať na nohu, krívať"
298,banďol tele,partv itr,-iľ-/-il-,"prehnúť sa, skloniť sa"
299,bandunkengero xumer,n phr,,zemiakové cesto
300,banďuno,adj m,,krivý (i povahovo)
301,bandurčeňikos,n m,-i/-os-,zemiaková placka
302,bandurka,n f,-i/-a-,zemiak
303,bandurkengeri zumin,n phr,,zemiaková polievka
304,bandurkengero,adj m,,zemiakový
305,bandžardo andre kerek,adj phr m,,"zaoblený, oblúkovitý"
306,bandžol,v tr/itr,-iľ-/-il-,"1. skloniť sa, prikrčiť sa 2. nakloniť (sa)"
307,bangejakhengero,adj m,,škúľavý
308,bangepindrengero,adj m,,krivonohý
309,banges,adv mod,,krivo
310,bangi phuv,n phr,,"hrboľatá zem, hrboľatá pôda"
311,bangi xevori,n phr,,koláčova dierka
312,bango,adj m,,"1. ohnutý, hrbatý 2. krivý, šikmý 3. chromý"
313,bango nasvaľipen,n phr,,obrna
314,baňikos,n m,-i/-os-,baník
315,banka,n f,-i/-a-,banka
316,bankomatos,n m,-i/-os-,bankomat
317,bankos,n m,-i/-os-,sršeň
318,baňoga,n f,-e/-a-,1. ľavá ruka 2. ľavica
319,baňogaris,n m,-a/-is-,ľavák
320,baňognjo,adj m,,ľavý
321,bantinel,v tr,-ď-/-imen,1. znepokojovať 2. vyrušovať
322,bar,n m,-a/-es-,"kameň, bralo, skala"
323,bar,conj,,"trebaže, aj keby"
324,bar,n f,-a/-a-,"1. ohrada, plot 2. záhrada"
325,baračhibakero,adj m,,"papuľnatý, prostoreký"
326,baracka,n f,-i/-a-,marhuľa
327,baragoďakero,n m,-e/-es-,"mudrlant, rozumbrada (ironicky)"
328,baragoďakero,adj m,,1. múdry 2. rozumný
329,barakere cvitki,n phr,,1. zahradné kvetiny 2. zahradník
330,barakero,adj m,,záhradný
331,barakos,n m,-i/-os-,mestský dom
332,baralo,adj m,,kamenný
333,barapaťivakero,adj m,,1. úctyhodný 2. dôveryhodný
334,barardo,adj m,,"1. úrodný, plodný 2. zrelý"
335,barardo avri,adj phr m,,1. vychovaný 2. vypestovaný
336,bararel,v tr,-dž-/-d-,1. vychovávať 2. pestovať 3. chovať 4. vychvaľovať 5. prehánať 6. rozvetvovať sa 7. zväčšiť
337,bararel avri,v phr tr,-dž-/-d-,1. vychovávať 2. vypestovať
338,bararel pes,v phr itr,-dž-/-d-,"povyšovať sa, vyťahovať sa, vychvaľovať sa"
339,bararel pes andre,v phr tr/itr,-dž-/-d-,1. vyvyšovať sa 2. byť pyšný na koho/čo
340,baratkiňa,n f,-i/-a-,kamarátka
341,baratkozinel pes,v phr itr,,"kamarátiť, priateliť sa"
342,baratos,n m,-i/-os-,"priateľ, kamarát"
343,baratšagos,n m,-i/-os-,"priateľstvo, kamarátstvo"
344,baravipen,n m,-a/-as-,"rast, nárast"
345,baravkerdo,n m,-e/-es-,pestovateľ
346,baravkeriben,n m,-a/-as-,pestovanie
347,barberis,n m,-a/-is-,holič
348,barberňa,n f,-i/-a-,holičstvo
349,bare bala,n phr,,dlhé vlasy
350,bare berša,n phr,,"dlhé roky, dlhá doba"
351,bare berša,n phr,,dlhé roky
352,bare jiva,n phr,,1. veľa  snehu 2. záveje
353,barebalengero,adj m,,dlhovlasý
354,bareberšengero,adj m,,"dlhoročný, dlhoveký"
355,barečangengero,adj m,,dlhonohý
356,bareder,n m,,náčelník
357,bareder,adv mod,,väčší
358,baregojengero,adj m,,nenažratý
359,baregojengero,adj m,,nenásytný
360,barepindrengero,adj m,,majúci veľké nohy
361,barepindrengero,n m,-e/-es-,pavúk (sekáč)
362,bares,adv mod,,veľmi
363,barešereskero,n m,-e/-es-,"1. mudrlantský, vševed, múdry 2. majúci veľkú hlavu (doslov.pr.)"
364,bari balvaj,n phr,,víchrica
365,bari buči,n phr,,dôležitá vec/záležitosť
366,bari buťi,n phr,,dôležitá/významná vec
367,bari čar,n phr,,vysoká tráva
368,bari fameľija,n phr,,blízky príbuzny
369,bari famiľija,n,,"veľká rodina, početné príbuzenstvo"
370,bari gizda thovel/phiravel,v phr,,robiť zo seba frajera
371,bari jag,n phr,,požiar
372,bari lačhi čhaj,n phr,,veľmi dobré dievča
373,bari ľitera,n phr,,veľké písmeno
374,Bari Paraščovin,n phr,,veľký piatok
375,bari piri,n phr,,"kotlík, kanvica"
376,bari rani,n phr,,dáma
377,bari rat,n phr,,1. najhlbšia noc 2. veľká noc
378,bari roj,n phr,,naberačka
379,Bari Šaroša,n,,Veľký Šariš
380,baribuľakro,adj m,,s veľkým zadkom
381,baridara,n f,-i/-a-,krúpy (jačmenné)
382,barikaňardo,adj m,,"1. nastrojený 2. parádny, márnivý"
383,barikaňarel,v tr,-ď-/-d-,"nastrojiť, parádiť"
384,barikaňarel pes,v phr itr,,1. parádiť sa 2. vyťahovať sa
385,barikane gada,n phr,,slávnostné šaty
386,barikanes,adv mod,,"pyšne, povýšenecky"
387,barikaňipen,n m,-a/-as-,"1. paráda 2. pýcha, povýšeneckosť, namyslenosť"
388,barikano,n m,-a/-es-,"povýšenec, namyslenec"
389,barikano,adj m,,"1. hrdý, pyšný 2. veselý, radostný 3. namyslený, povýšenecký"
390,baripen,n m,-a/-as-,"1. hrdosť, pýcha 2. frajerina, paráda 3. okázalosť 4. veľkosť"
391,baripnaha,adv mod,,1. okázalo 2. s radosťou
392,barmanka,n f,-i/-a-,barmanka
393,barmanos,n m,-a/-os-,barman
394,baro,adj m,,"1. veľký 2. vysoký, dlhý 3. vznešený 4. dôležitý, závažný"
395,baro,n m,-e/-es-,1. veliteľ 2. nadriadený 3. závažná vec
396,baro,adv mod,,"1. veľmi, mnoho, veľa 2. dlho"
397,baro angušto,n phr,,ukazováčik
398,baro brišind,n phr,,leják
399,baro čačipen,n phr,,istá pravda
400,baro cajgeris,n phr,,veľká ručička
401,č'ajci so...imar,conj,,sotvaže…už
402,č'akana...imar,conj,,sotvaže…už
403,ča,conj,,lenže
404,ča,part,,po rozkazovacom spôsobe vyjadruje zdvorilosť; pred rozkazovacím spôsobom zdôrazňuje príkaz
405,ča,adv mod,,"len, iba"
406,ča ajci,adv phr,,nie viac než to
407,ča ajci so,adv phr temp,,"akonáhle, sotvaže"
408,ča ajso,adj m,,"1. obyčajný, všedný 2. jednoduchý"
409,ča hoj,conj,,až nato že
410,ča kaj,conj,,až nato že
411,ča mulaňi bar,n phr,,cintorín
412,ča pes kamľardo,adj phr m,,"sebecký, egoistický"
413,čabrinel,v itr,-ď-/-imen,"máchať sa, babrať sa"
414,čabrinkerel,v itr,-ď-/-d-,"máchať sa, babrať sa"
415,čačaľipen,n m,-a/-as-,spravodlivosť
416,čačalo,adj m,,spravodlivý
417,čačejileskero,adj m,,"úprimný, nezáludný, naozajstný"
418,čačelavengero,adj m,,pravdovravný
419,čačes,adv mod,,"naozaj, skutočne, vážne"
420,čačeste,adv mod,,"skutočne, v skutočnosti, vážne"
421,čačevoďeskero,adj m,,spravodlivý
422,čači sera,n phr,,pravá strana
423,čačikaňipen,n m,-a/-as-,1. pravdivosť 2. skutočnosť
424,čačikano,adj m,,"1. pravý 2. ozajstný, skutočný"
425,čačikanutno,adj m,,pravdepodobný
426,čačikuňi sera,n phr,,pravá strana
427,čačikuno,adj m,,"pravý, pôvodný, nefalšovaný"
428,čačikuno film,n phr,,film podľa skutočnosti
429,čačina,n f,-i/-a-,ihličie
430,čačingešno kašt,n phr,,ihličnan
431,čačipen,n m,-a/-as-,"1. pravda, spravodlivosť, právo, skúsenosť 2. bezpečnosť, istota"
432,čačipnaskero,adj m,,"1. nezáludný 2. pravdovravný 3. kritický 4. spravodlivý, nestranný"
433,čačka,n f,-i/-a-,haraburda
434,čački mački,n phr,,haraburdy
435,čačo,adj m,,"1. pravdivý 2. naozajstný, skutočný 3. spravodlivý"
436,čačo,n m,-e/-es-,pravda
437,čačo,adv mod,,"naozaj, skutočne, vážne"
438,čačuno,adj m,,"1. pôvodný, nefalšovaný, presný, správny 2. pravý"
439,čačutno,n m,-e/-es-,"skutočnosť, fakt"
440,cajgeris,n m,-a/-is-,"1. ručička na hodinkách 2. trúba, hlupák"
441,čak,part,,po rozkazovacom spôsobe vyjadruje zdvorilosť; pred rozkazovacím spôsobom zdôrazňuje príkaz
442,čakarňa,n f,-i/-a-,čakáreň
443,caklendar,adj,,sklenený
444,caklos,n m,-i/-os-,1. fľaša 2. zavarovací pohár
445,caklos pal o ogurki ,n phr,,"fľaša, pohár od uhoriek"
446,cakloskeri kor,n phr,,hrdlo fľašky
447,cakluno,adj m,,sklenený
448,cakos,n m,-i/-os-,lokňa
449,čalaďi goďi,n phr,,otras mozgu
450,čalado,adj m,,"1. uhodený, praštený 2. dotknutý 3. zrušený"
451,čalado,n m,-e/-es-,"rodina (širšia), príbuzenstvo"
452,čalaďol,v itr,-iľ-/-il-,pohnúť sa
453,čaľardo,adj m,,"nasýtený, dosýta najedený"
454,čaľardo xaben,n phr,,syté jedlo
455,čaľarel,v tr,-ď-/-d-,"nasýtiť, nakŕmiť"
456,čaľarel o jilo,v phr,,1. potešiť srdce 2. uspokojiť
457,čaľarel trus,v phr,,uhasiť smäd
458,čaľariben,n m,-a/-as-,výživa
459,čaľaripen,n m,-a/-as-,výživa
460,čaľarkerdo,adj m,,"1. dosýta najedený 2. riadne nakrmený, prejedený"
461,čalavel,v tr,-ď-/-d-,"1. dotknúť sa čoho, siahnúť na čo, zrušiť, zamiešať 2. pochybovať"
462,čalavel andre,partv tr/itr,-ď-/-d-,vtrhnúť
463,čalavel le phikenca,v phr,,pokrčiť plecami
464,čalavel pes/peha,v phr,,hýbať sa
465,čalaviben,n m,-a/-as-,"pohyb, styk(y)"
466,čalavuno,adj m,,"pohyblivý, hybný"
467,čaľipen,n m,-a/-as-,sýtosť
468,calkom,adv mod,,"úplne, celkom"
469,calo,adj m,,1. celý 2. všetko
470,čalo,adj m,,"sýty, najedený, presýtený"
471,čaľol,v itr,-iľ-/-il-,"najesť sa dosýta, nasýtiť sa"
472,čalumaxa,n f,-i/-a-,čeľusť
473,čalumaxešno muj,n phr,,"široká tvár, tvár s vystupenými lícnymi kosťami"
474,čamb,n f,-a/-a-,temeno
475,čambel,v tr,-ď-/-d-,žuť
476,čamblo,n m,-e/-es-,sústo
477,čamčardo,n m,-e/-es-,rozžuté sústo
478,čamčarel,v tr/itr,-ď-/-d-,"napchať sa, žuť"
479,čamčinel,v itr,-ď-/-imen,mľaskať
