Index,Entry Word,Part of Speech,Affix,Definition
46,ačhel nango,v phr,,"lose one's property, be robbed of one's property"
47,ačhel ňisavo,v phr,,not be able to
48,ačhel opre,partv itr,,"1. tower, protrude 2. stand out, stick out"
49,ačhel pal varesoste,v phr,,match
50,ačhel palal,partv itr,,"stay behind, be left behind, be in the back"
51,ačhel pes,v phr itr,,"1. happen, occur, go on 2. come about, take place, befall"
52,ačhel peske,v phr itr,,"feel (feelings, health)"
53,ačhel pre,v phr,,1. tend to sth. 2. take care of
54,ačhel pre čhib,v phr,,start to speak
55,ačhel pro čoripen,v phr,,"1. be hard up, be needy 2. become an orphan"
56,ačhel pro kham,v phr,,"sun, bathe in the sun"
57,ačhel romeha,v phr,,marry (from the point of view of the woman)
58,ačhel romňaha,v phr,,marry (from the point of view of the man)
59,ačhel sár kašt,v phr,,"turn stiff as a poker (from surprise, wonder)"
60,ačhel vaš,v phr,,"1. agree, consent 2. stand up for so., takes sides with so."
61,ačhel vaš varekaste,v phr,,"intercede, put in a word for sb."
62,ačhiben,n m,-a/-as-,"1. happening, occasion 2. stay 3. action 4. standpoint"
63,ačhilo pani,n phr,,"standing water, standing water body"
64,ačhkerel,v itr,-ď-/-d-,"stand around, dawdle"
65,ada,pron dem m,,this
66,adaberš,adv temp,,"this year, in this year"
67,adaberš,n m,-a/-es-,this year
68,adaberšeskero,adj m,,"of this year, this year's"
69,adaďives,adv temp,,today
70,adaďives,n m,-a/-es-,today
71,adaďiveseskero,adj m,,"1. today's 2. present-day, contemporary"
72,adaďiveseskero koter,n phr,,present
73,adaďivesu(t)no,adj m,,today’s
74,adaďivesu(t)no xaben,n phr,,today‘s food
75,adaj,adv loc,,"here (local), here (directional)"
76,adaraťakero,adj m,,"of tonight, of this evening"
77,adarig,adv loc,,1. from here 2. this way
78,adarigutno,adj m,,"native, indigenous, local"
79,adarigutno,n m,-a/-es-,"native, indigenous, local"
80,adathaneskero,adj m,,"native, indigenous, local"
81,adathar,adv loc,,1. from here 2. this way 3. at this place
82,adatharuno,adj m,,"native, indigenous, local"
83,adava,pron dem m,,this
84,adebor,adv,,"1. so tall 2. so long 3. so far, that far"
85,adebororo,adv,,1. (only) so big 2. so little
86,adeci viz ajci,adv phr,,"1. so much, so, insofar, in as far, as far, so many 2. so often, so many times 3. so long"
87,adej,adv loc,,"here (local), here (directional)"
88,adi,pron dem f,,this
89,adig,prep,,"1. so long, as far as 2. until then 3. in the meantime, meanwhile"
90,adig...medig,prep,,until
91,adijader,adv loc,,"aside, from afar"
92,adirat,n f,-a/-a-,tonight
93,adirat,n f,-a/-a-,tonight
94,adiraťakero,adj m,,"of tonight, of this evening"
95,adiraťakero xaben,n phr,,"today's meal, tonight's dinner"
96,adopcia,n f,-i/-a-,adoption
97,adoptinel,v tr,-ď-/-imen,adopt (child)
98,adošagos,n m,-i/-os-,"guilt, debt(s)"
99,adžgar,n m,-a/-es-,dragon
100,agentura,n f,-i/-a-,agency
101,agocis,n m,-a/-is-,"branch, sprig"
102,agor,n m,-a/-es-,"1. edge, border 2. end 3. tip, end 4. beginning"
103,agor gaveske,adv phr loc,,at the village border/edge
104,agora,n pl,,frontier
105,agoral,adv loc,,1. on the edge 2. from the edge 3. at the edge
106,agoralo,adj m,,"1. extreme, utter, outer 2. pointy"
107,agoraluno,adj m,,outermost
108,agoralutno,adj m,,outermost
109,agorarel,v tr,-ď-/-d-,"stop, finish"
110,agore,adv loc,,1. on the edge 2. at the edge
111,agorestar,adv loc,,1. from the edge 2. from the beginning
112,agorisaľol,v itr,-iľ-/-il-,"stop, end"
113,agorisarel,v tr,-ď-/-d-,"stop, end, finish"
114,agororo,n m,-a/-es-,"1. slice (e.g. of bread) 2. tip, end 3. point, prong"
115,agoru(t)no,adj m,,"1. extreme, utter, outer 2. last"
116,agorutňi zastavka,n phr,,terminus (station)
117,agorutno,n m,-a/-es-,result
118,agorutno,adj m,,terminal
119,agorutno ačhaben,n phr,,terminus (station)
120,agos,n m,-i/-os-,branch
121,aja,pron dem f,,this
122,ajarat,n f,-a/-a-,tonight
123,ajci,adv,,"1. so much, in so far, as many, so, thus much 2. so often 3. so long"
124,ajci pre kajciste,adv phr,,"in the end, at the end"
125,ajci so,adv phr mod,,"one and only, only"
126,ajcici,adv,,"a little, just (a little), only"
127,ajcigori,adv,,"a little, just (a little), only"
128,ajcijori,adv,,"a little, just (a little), only"
129,ajsidžeňi,n f,-a/-a-,"person (woman), such a  person"
130,ajsijoro,adj indef,,"so little, so few"
131,ajso,adj indef m,,"1. such, such a, something like that 2. so (in connection with an adjective)"
132,ajso sar the,adj,,the same as
133,ajsodženo,n m,-e/-es-,"person (man), such a person"
134,ajsoro,adj indef m,,"only so little, only so few"
135,ak,adv loc,,"here (local), here (directional)"
136,aká,pron dem m,,"that, that over there"
137,aká,adj,,"past, former, previous"
138,aka svetos,n phr,,"the Next Life, the hereafter"
139,akaj,adv loc,,"there, over there"
140,akajcici,adv,,a little
141,akajso,adj indef m,,"1. such, such a 2. so (in connection with an adjective)"
142,akalaraťakero,adj m,,"last night's, of last night"
143,akaledženeskero,adj m,,"sombody's, of somebody"
144,akaleskero,adj m,,"sombody's, of somebody"
145,akana,adv temp,,now
146,akanak,adv temp,,now
147,akanake,adv temp,,now
148,akanakes,adv temp,,now
149,akanastar,adv temp,,"from now on, from this time on"
150,akaňik,adv temp,,now
151,akanutnes,adv temp,,"meanwhile, for the time being, temporarily"
152,akanutno,adj m,,"1. present, current 2. temporary, provisional"
153,akarig,adv loc,,"1. to, until 2. from there 3. out there"
154,akava,pron dem m,,"that, that over there"
155,akavka,adv mod,,"1. so, in this manner 2. only when"
156,ake,adv loc,,"here (local), here (directional)"
157,akhaľiben,n m,-a/-as-,"witchcraft, magic"
158,akharel ,v tr,-ď-/-d-,"call, invite, name (by the first name)"
159,akharel avri,partv tr,-ď-/-d-,announce
160,akhariben,n m,-a/-as-,"call, invitation, announcement"
161,akhor,n m,-a/-es-,nut
162,akhorin,n f,-a/-a-,walnut tree
163,akhoruno,n m,-e/-es-,nut tree
164,aki,adj,,"past, former, previous"
165,aki,pron dem f,,"that, that over there"
166,akirat,adv temp,,"the night before, last night"
167,akirat,n f,-a/-a-,last night
168,akiraťakero,adj m,,"last night's, of last night"
169,akor,adv temp,,"1. then, lately 2. in this case"
170,akor the akor ,adv phr temp,,then and then
171,akorestar,adv temp,,since this time
172,akorutno,adj m,,"1. then 2. equal, alike, similar"
173,akorutno,n m,-a/-es-,"contemporary, peer"
174,ala,pron dem pl,,these
175,ála,n f,-a/-a-,beard
176,Alah,n m,-a/-os-,Allah
177,alamoňiklo,adj m,,aluminium
178,alamoňis,n m,-a/-is-,alumin(i)um
179,alapitišágos,n m,-a/-os-,assessment
180,alaraťakero,adj m,,"of tonight, of this evening"
181,áláši,n f,-a/-a-,promotion (job)
182,alatos,n m,-i/-os-,"monster, animal"
183,alavni keňva,n phr,,dictionary
184,aleberšeskero ,adj m,,"this year's, of this year"
185,aleforoskero,adj m,,"from/of a town, town-"
186,aleforoskero čhibalo ,n phr,,mayor of a town
187,alegaveskere Roma,n phr,,Gypsy of this village
188,alegaveskero ,adj m,,from this village
189,alergia,n f,-i/-a-,allergy
190,alergicko,adj,,allergic
191,alethaneskero,adj m,,from this place/country
192,alethemeskero,adj m,,"from this country, from this nation"
193,alimentaris,n m,-a/-is-,person paying child support/ alimony
194,alkodinel,v tr,-ď-/-imen,"order, book (mostly used in the sense of 'book musicians for a wedding, party etc.')"
195,alkodišagos,n m,-i/-os-,agreement (with musicians)
196,aludimo,n m,—/-es-,fermentation
197,amal,n m,-a/-es-,friend
198,amaro ,pron poss 1 sg m,,our
199,amaro (manuš),n phr,,"ours (belonging to ethnic group/community), our friend/comrad/relative (belonging to ethnic group/community)"
200,ambora džuvľi,n phr,,beautiful woman
201,baba,n f,-i/-a-,"1. grandmother 2. ring cake, cake"
202,babica,n f,-i/-a-,midwife
203,babilonos,n m,-i/-os-,"multi-story building, high-rise, towerblock"
204,babka,n f,-i/-a-,"1. doll, dolly 2. midwife"
205,bačis,n m,-a/-is-,uncle
206,bagažia,n f,-i/-a-,baggage
207,báj,n f,,sleeve
208,bajašno,adj m,,"careful, attentive"
209,bajcin(ker)el,v itr,-ď-/-d-,"dangle, bag"
210,bajcin(ker)el le pindrenca,v phr,,dangle one's legs
211,bajinel,v itr,-ď-/-imen,"1. regret, be sorry 2. hinder, obstruct, bother"
212,bajinel pal (+Abl.),partv tr,-ď-/-men,"look after, take care of"
213,bajipen,n m,-a/-as-,"1. contraception, protection 2. pity"
214,bajlos,n m,-i/-os-,"catastrophe, calamity"
215,bajoneta,n f,-i/-a-,bayonet
216,bajonetos,n m,-i/-os-,bayonet
217,bajta,n f,-i/-a-,kitchen board
218,bajusato,adj m,,bearded
219,bajusato,n m,-e/-es-,having a moustache
220,bajusi,n pl,,moustache
221,bajusiči,n pl,,little moustache
222,bajuzato,n m,-e/-es-,moustache
223,bajuzato,adj m,,bearded
224,baklažános,n m,-i/-os-,aubergine
225,bakombra(n)di,n pl,,side whiskers
226,bakraňi mľazga,n phr,,"sheep's cheese, feta cheese"
227,bakrano,n m,-e/-es-,ram
228,bakrano mas,n phr,,"ram meat, mutton"
229,bakri,n f,-a/-a-,sheep (female)
230,bakrikano,adj m,,"of sheep, sheep-"
231,bakro,n m,-e/-es-,"ram, sheep"
232,bakroro,n m,-a/-es-,lamb
233,baksa,n f,-i/-a-,1. body of violin/viola 2. tin
234,baksica,n f,-i/-a-,money box
235,bakuľa,n f,-i/-a-,"stick, staff, knotty stick"
236,bal,n m,-a/-es-,1. hair 2. ear (bot.) 3. awn (bot.)
237,balado,adj m,,hairy
238,balaginel le mulenca,v phr,,be haunted by the ghosts of the deceased
239,balamuta,n f,-i/-a-,"1. noise 2. mischief 3. problem, difficulty"
240,balamutinel,v tr/itr,-ď-/-men,"1. make a noise 2. get up to mischief 3. make sb. worried, make sb. fret"
241,balanda,n f,-i/-a-,"inn, hostel"
242,balaňi,n f,-a/-a-,1. gutter 2. trough
243,balano,adj m,,"pig, of pig"
244,balano mas,n phr,,pork
245,balaňori,n f,,1. baking form (for dough) 2. gutter (on roof)
246,balevas,n m,-a/-as-,bacon
247,balevaseskero,adj m,,"of bacon, bacon-"
248,balevaseskero žiros,n phr,,lard melted from bacon
249,baľi,n f,-a/-a-,1. sow 2. pretty girl
250,baličaňi xeroj,n phr,,pork leg
251,baľičano,adj m,,"1. pig, of pig 2. swinish"
252,baľičano manuš,n phr,,"good-for-nothing, scoundrel"
253,baľičho,n m,-e/-es-,boar
254,baľiči,n f,-a/-a-,sow
255,baľičo,n m,-e/-es-,pig
256,baľipen,n m,-a/-as-,mess
257,balkóna,n f,-i/-a-,balcony
258,balkonos,n m,-i/-os-,balcony
259,balo,n m,-a/-es-,ball
260,bálo,n m,-e/-es-,pig
261,baľogaris,n m,-a/-is-,left-hander
262,baľogno,adj m,,left
263,balon,n m,-a/-es-,balloon
264,balóna,n f,-i/-a-,balloon
265,baloro,n m,-e/-es-,piglet
266,balvaj,n f,—/-a-,"wind, breath"
267,balvajardo,n m,-e/-es-,bellows
268,balvajuno,adj m,,windy
269,balval,n f,,"wind, breath"
270,balvazis,n m,-a/-is-,pencil
271,balviris,n m,-a/-is-,hairdresser
272,balvirka,n f,-i/-a-,female hairdresser
273,baňa,n f,-i/-a-,"1. shaft, well 2. dam 3. mine (an excavation in the earth)"
274,bananos,n m,-i/-os-,banana
275,banda,n f,-i/-a-,chapel
276,banďarde topanki,n phr,,wiped shoes
277,banďarďipen,n m,-a/-as-,"1. curvature 2. curve, vault 3. bend"
278,banďardo,adj m,,"1. bent, inclined 2. crooked"
279,banďardo avri,partv tr,,distract
280,banďardo muj,n phr,,lame face
281,banďarel,v tr,-ď-/-d-,"1. bend 2. bend, screw, wind"
282,banďarel e duma,v phr,,"beat about the bush, express oneself in a complicated way"
283,banďarel o muj/o nakh,v phr,,"pull a face, make faces"
284,banďarel pes,v phr itr,-ď-/-d-,1. bend 2. bow 3. pay hommage to
285,banďarel pre sera,v phr,,bend
286,banďaripen,n m,-a/-as-,"bend, fold"
287,banďarkerdo,adj m,,1. bent 2. all crooked
288,banďarkerel,v tr,-ď-/-d-,1. bend 2. twist
289,banďarkerel pes,v phr,-ď-/-d-,1. bend completely 2. bow deeply 3. make compliments
290,bandera,n f,-i/-a-,flag
291,banďiľa pal o drom,v phr,,"1. lose one's way 2. take care of, look after"
292,bandiľo,adj m,,crooked
293,bandiľo muj,n phr,,"crooked face, hypocritical expression"
294,bandistas,n m,-a/-as-,member of a music band
295,banďol,v tr/itr,-iľ-/-il-,1. bend 2. lean out
296,banďol avri,partv itr,-iľ-/-il-,deviate
297,banďol pre čang,v phr,,limp on one leg
298,banďol tele,partv itr,-iľ-/-il-,"bend, bow"
299,bandunkengero xumer,n phr,,potato dough
300,banďuno,adj m,,crooked (also for character)
301,bandurčeňikos,n m,-i/-os-,potato pancake
302,bandurka,n f,-i/-a-,potato
303,bandurkengeri zumin,n phr,,potato soup
304,bandurkengero,adj m,,"potato, of potato"
305,bandžardo andre kerek,adj phr m,,curved
306,bandžol,v tr/itr,-iľ-/-il-,1. crouch 2. lean
307,bangejakhengero,adj m,,squinting
308,bangepindrengero,adj m,,bandy-legged
309,banges,adv mod,,crooked
310,bangi phuv,n phr,,bumpy ground
311,bangi xevori,n phr,,small hole in the middle of a cake
312,bango,adj m,,"1. bent 2. crooked, not straight 3. paralyzed, lame"
313,bango nasvaľipen,n phr,,paralysis
314,baňikos,n m,-i/-os-,miner
315,banka,n f,-i/-a-,bank
316,bankomatos,n m,-i/-os-,cash machine
317,bankos,n m,-i/-os-,hornet
318,baňoga,n f,-e/-a-,1. left hand 2. left-hander
319,baňogaris,n m,-a/-is-,left-hander
320,baňognjo,adj m,,left
321,bantinel,v tr,-ď-/-imen,1. worry 2. bother
322,bar,n m,-a/-es-,"stone, cliff, rock"
323,bar,conj,,although
324,bar,n f,-a/-a-,1. fence 2. garden
325,baračhibakero,adj m,,"forward, precocious"
326,baracka,n f,-i/-a-,apricot
327,baragoďakero,n m,-e/-es-,smart aleck
328,baragoďakero,adj m,,1. clever 2. cynical
329,barakere cvitki,n phr,,1. garden flower 2. gardener
330,barakero,adj m,,garden
331,barakos,n m,-i/-os-,hut
332,baralo,adj m,,stony
333,barapaťivakero,adj m,,1. honourable 2. trustworthy
334,barardo,adj m,,1. fertile 2. ripe
335,barardo avri,adj phr m,,"1. well raised, well behaved 2. raised, bred"
336,bararel,v tr,-dž-/-d-,"1. bring up, educate 2. cultivate 3. look after 4. praise 5. exaggerate, overdo 6. branch 7. enlarge"
337,bararel avri,v phr tr,-dž-/-d-,"1. bring up, educate 2. cultivate"
338,bararel pes,v phr itr,-dž-/-d-,"boast, show off"
339,bararel pes andre,v phr tr/itr,-dž-/-d-,"boast, be proud of sb./sth."
340,baratkiňa,n f,-i/-a-,"girlfriend, female friend"
341,baratkozinel pes,v phr itr,,become friends
342,baratos,n m,-i/-os-,"companion, friend"
343,baratšagos,n m,-i/-os-,"friendship, comradship"
344,baravipen,n m,-a/-as-,1. increase 2. growth
345,baravkerdo,n m,-e/-es-,"cultivator, farmer"
346,baravkeriben,n m,-a/-as-,cultivation
347,barberis,n m,-a/-is-,hairdresser
348,barberňa,n f,-i/-a-,barbershop
349,bare bala,n phr,,long hair
350,bare berša,n phr,,"long years, long time"
351,bare berša,n phr,,long years
352,bare jiva,n phr,,"a lot of snow, snow drifts"
353,barebalengero,adj m,,long-haired
354,bareberšengero,adj m,,long-standing
355,barečangengero,adj m,,long-legged
356,bareder,n m,,leader
357,bareder,adv mod,,"greater, bigger, taller"
358,baregojengero,adj m,,gluttonous
359,baregojengero,adj m,,glutton
360,barepindrengero,adj m,,with long legs
361,barepindrengero,n m,-e/-es-,spider (daddy-longlegs)
362,bares,adv mod,,very
363,barešereskero,n m,-e/-es-,smart aleck
364,bari balvaj,n phr,,storm
365,bari buči,n phr,,important affair
366,bari buťi,n phr,,important matter
367,bari čar,n phr,,long/tall grass
368,bari fameľija,n phr,,close relative
369,bari famiľija,n,,greater family
370,bari gizda thovel/phiravel,v phr,,"give one's airs, throw one's weight around"
371,bari jag,n phr,,blaze
372,bari lačhi čhaj,n phr,,well-behaved girl
373,bari ľitera,n phr,,capital (letter)
374,Bari Paraščovin,n phr,,Good Friday
375,bari piri,n phr,,kettle
376,bari rani,n phr,,lady
377,bari rat,n phr,,1. deep night 2. Easter
378,bari roj,n phr,,soup ladle
379,Bari Šaroša,n,,Veľky Šariš (town)
380,baribuľakro,adj m,,fat-bottomed
381,baridara,n f,-i/-a-,soft hail pellet
382,barikaňardo,adj m,,1. put on 2. vain
383,barikaňarel,v tr,-ď-/-d-,"spruce sth. up, spiff sth. up, prettify sth."
384,barikaňarel pes,v phr itr,,"1. dress up, spruce up 2. show off, boast"
385,barikane gada,n phr,,gown
386,barikanes,adv mod,,proud
387,barikaňipen,n m,-a/-as-,1. parade 2. arrogance
388,barikano,n m,-a/-es-,"person with inflated self-consciousness, show-off"
389,barikano,adj m,,"1. proud, cheerful 2. haughty"
390,baripen,n m,-a/-as-,"1. pride 2. boasting 3. glory, pomp 4. size"
391,baripnaha,adv mod,,"splendid, magnificent, sumptuous"
392,barmanka,n f,-i/-a-,barmaid
393,barmanos,n m,-a/-os-,barman
394,baro,adj m,,"1. big, high 2. elevated, noble 3. important"
395,baro,n m,-e/-es-,1. commander 2. important/serious business
396,baro,adv mod,,"1. very, many 2. long"
397,baro angušto,n phr,,"index finger, forefinger"
398,baro brišind,n phr,,downpour
399,baro čačipen,n phr,,the certain truth
400,baro cajgeris,n phr,,hour hand
401,č'ajci so...imar,conj,,no sooner than
402,č'akana...imar,conj,,no sooner than
403,ča,conj,,but
404,ča,part,,following imperative: politeness particle; preceding imperative: particle emphasising order
405,ča,adv mod,,"only, merely, as (usually after negation, with demarcative, bounding, emphasising meaning), only, until, barely, hardly"
406,ča ajci,adv phr,,"no more, not any more, not more than that"
407,ča ajci so,adv phr temp,,"as, just when, just after, as soon as"
408,ča ajso,adj m,,"1. usual, common, everyday 2. simple"
409,ča hoj,conj,,"except for, except that"
410,ča kaj,conj,,"except for, except that"
411,ča mulaňi bar,n phr,,cemetery
412,ča pes kamľardo,adj phr m,,selfish
413,čabrinel,v itr,-ď-/-imen,splash
414,čabrinkerel,v itr,-ď-/-d-,splash
415,čačaľipen,n m,-a/-as-,"justice, fairness"
416,čačalo,adj m,,just
417,čačejileskero,adj m,,"honest, guileless, true, real"
418,čačelavengero,adj m,,truthful
419,čačes,adv mod,,"really, seriously"
420,čačeste,adv mod,,"really, seriously"
421,čačevoďeskero,adj m,,just
422,čači sera,n phr,,right side
423,čačikaňipen,n m,-a/-as-,reality
424,čačikano,adj m,,1. right 2. real
425,čačikanutno,adj m,,probable
426,čačikuňi sera,n phr,,right side
427,čačikuno,adj m,,1. right 2. original
428,čačikuno film,n phr,,realistic film
429,čačina,n f,-i/-a-,"needles, conifer brushwood"
430,čačingešno kašt,n phr,,conifer
431,čačipen,n m,-a/-as-,"1. truth, justice, fairness, right, experience 2. safety"
432,čačipnaskero,adj m,,"1. harmless, on the level 2. truthful 3. critical 4. fair"
433,čačka,n f,-i/-a-,"triviality, little thing"
434,čački mački,n phr,,"trivialities, little things"
435,čačo,adj m,,"1. honest, true, real 2. just 3. blood (relative) 4. right, right-hand"
436,čačo,n m,-e/-es-,truth
437,čačo,adv mod,,"really, seriously"
438,čačuno,adj m,,"1. right 2. original, accurate, correct"
439,čačutno,n m,-e/-es-,fact
440,cajgeris,n m,-a/-is-,1. hour hand 2. idiot
441,čak,part,,following imperative: politeness particle; preceding imperative: particle emphasising order
442,čakarňa,n f,-i/-a-,waiting room
443,caklendar,adj,,of glass
444,caklos,n m,-i/-os-,"1. bottle 2. pot (of glass, for pickles etc..)"
445,caklos pal o ogurki ,n phr,,glass of gherkins
446,cakloskeri kor,n phr,,bottleneck
447,cakluno,adj m,,of glass
448,cakos,n m,-i/-os-,lock (of hair)
449,čalaďi goďi,n phr,,concussion
450,čalado,adj m,,"1. stupid, nutty 2. aggrieved 3. canceleld, written off"
451,čalado,n m,-e/-es-,"family, relatives"
452,čalaďol,v itr,-iľ-/-il-,move
453,čaľardo,adj m,,"full, sated"
454,čaľardo xaben,n phr,,filling food
455,čaľarel,v tr,-ď-/-d-,"fill up, feed"
456,čaľarel o jilo,v phr,,satisfy
457,čaľarel trus,v phr,,quell one's thirst
458,čaľariben,n m,-a/-as-,nutrition
459,čaľaripen,n m,-a/-as-,nutrition
460,čaľarkerdo,adj m,,"full, overeaten"
461,čalavel,v tr,-ď-/-d-,"1. touch, grasp, lift up, mix (stir) 2. doubt"
462,čalavel andre,partv tr/itr,-ď-/-d-,fall into
463,čalavel le phikenca,v phr,,shrug
464,čalavel pes/peha,v phr,,move
465,čalaviben,n m,-a/-as-,"movement, touch"
466,čalavuno,adj m,,nimble
467,čaľipen,n m,-a/-as-,"satiety, fullness"
468,calkom,adv mod,,"completely, totally"
469,calo,adj m,,1. whole 2. all
470,čalo,adj m,,"full, sated"
471,čaľol,v itr,-iľ-/-il-,fill oneself
472,čalumaxa,n f,-i/-a-,"jaw, jawbone"
473,čalumaxešno muj,n phr,,wide face
474,čamb,n f,-a/-a-,parting (hair)
475,čambel,v tr,-ď-/-d-,chew
476,čamblo,n m,-e/-es-,bite
477,čamčardo,n m,-e/-es-,chewed bite
478,čamčarel,v tr/itr,-ď-/-d-,"eat a lot, chew"
479,čamčinel,v itr,-ď-/-imen,smack
480,čamkinel,v itr,-ď-/-imen,smack
481,čamľado,n m,-e/-es-,glutton
482,čamľal,v tr,-nď-/-nďil-,devour
483,čamlo noun,n phr m,,bite
484,čamolaxa,n f,-i/-a-,"jaw, jawbone"
485,čandel,v tr,-ď-/-d-,throw over
486,čandel jag,v phr,,breathe fire and brimstone
487,čandel pes tele,v phr itr,,throw oneself about
488,čandkerel,v tr,-ď-/-d-,"throw over forcefully, throw over often"
489,čandkeriben,n m,-a/-as-,forceful throw
490,čandľipen,n m,,throw
491,čang,n f,-a/-a-,1. leg 2. thigh
492,čanga,n pl,,lap
493,čangalo,adj m,,long-legged
494,čangasto,adj m,,long-legged
495,čapašis,n m,—/-is-,Čardáš (dance)
496,čapka,n f,-i/-a-,"hat, cap"
497,capos,n m,-i/-os-,"buck, billy goat"
498,čar,n f,—/-a-,1. grass 2. green (colour in card game)
499,čára,n pl,,(healing) plant
500,čarakro,adj m,,grassy
501,čarararel,v tr,-ď-/-d-,make green
502,čaravel,v tr,-ď-/—,turn out to grass/pasture
503,čarbinel,v tr,-ď-/-imen,smear
504,čardašis,n m,—/-is-,Čardáš (dance)
505,cardel,v tr,-ď-/-d-,hurl
506,cardkerel,v tr,-ď-/-d-,hurl
507,čarel,v tr,-ď-/-d-,1. lick 2. suck
508,čarel peti/pindre,v phr,,flatter
509,čarengeri baba,n phr f,-i/-a-,herb collector (female)
510,čargi,n f,-a/-a-,lawn
511,čari,n pl,,"witchcraft, magic"
512,čarinel,v tr,-ď-/-imen,bewitch
513,čarkerel,v tr,-ď-/-d-,lick off
514,čarkerel avri,partv tr,-ď-/-d-,lick out
515,čarkerel pes (tele),v phr,,lick oneself
516,čarňica,n f,-i/-a-,blackberry
517,čaro,n m,-e/-es-,bowl
518,čarol,v itr,-iľ-/—,"graze, pasture"
519,čarunkos,n m,—/-os-,"trade, trading"
520,čaruno,adj m,,green
521,čásároskro čhindo,n phr,,caesarean
522,casnikos,n m,—/-os-,garlic
523,časos,n m,-i/-os-,1. time 2. weather
524,částka,n f,-i/-a-,1. part 2. inheritance 3. dowry
525,čataz,n m,-a/-es-,clasp (for hair)
526,čatos,n m,-i/-os-,clasp (for hair)
527,čavarginel,v itr,-ď-/-imen,"wander about, roam"
528,čavargišagos,n m,—/-os-,"wandering, roaming"
529,čavargošis,n m,-a/-is-,vagabond
530,caxa,n f,-i/-a-,duvet cover
531,čaže,conj,,but
532,čazňinel,v itr,-ď-/-imen,disappear
533,cedzinel,v tr,-ď-/-imen,"sieve, filter"
534,cegera,n pl,,brushwood
535,cegeris,n m,-a/-is-,needle (tree)
536,cehelňa,n f,-i/-a-,brickworks
537,cehla,n f,-i/-a-,brick
538,ceholňa,n f,-i/-a-,brickworks
539,čekaňis,n m,-a/-is-,"pick, pick-axe"
540,čekat,n m,-a/-es-,forehead
541,ceľaciko,adj m,,"veal, calf-"
542,ceľaciko mas,n phr,,veal
543,ceľatos,n m,-i/-os-,calf
544,čeledos,n m,-i/-os-,"family, relatives"
545,ceľno gurumňi,n phr,,pregnant cow
546,celo,adj m,,1. whole 2. all
547,celos,n m,-i/-os-,body
548,cemeľis,n m,-a/-is-,parting
